"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","(Married) couple without C.","3.97","4","1051","2","3","5","5","5","3.91","4.03","1","5","4","4"
"1990","Full Time","1-pers.-HH","3.81","4","424","2","3","5","5","5","3.7","3.92","1","5","4","4"
"1990","Full Time","Couple + C. GT 16 ","3.98","4","977","2","3","5","5","5","3.91","4.05","1","5","4","4"
"1990","Full Time","Couple + C. LE 16","4.02","4","1079","2","4","5","5","5","3.96","4.08","1","5","4","5"
"1990","Full Time","Couple + C. LE and GT 16","4.12","4","402","2","4","5","5","5","4.02","4.22","1","5","5","5"
"1990","Full Time","Single parent","4.05","4","208","2","4","5","5","5","3.9","4.2","1","5","4","5"
"1990","Not Working","(Married) couple without C.","4.35","5","946","3","4","5","5","5","4.29","4.41","1","5","5","5"
"1990","Not Working","1-pers.-HH","4.45","5","499","3","4","5","5","5","4.36","4.54","1","5","5","5"
"1990","Not Working","Couple + C. GT 16 ","3.91","4","656","2","3","5","5","5","3.81","4.01","1","5","4","5"
"1990","Not Working","Couple + C. LE 16","4.03","4","517","2","4","5","5","5","3.94","4.12","1","5","4","5"
"1990","Not Working","Couple + C. LE and GT 16","3.75","4","286","2","3","5","5","5","3.61","3.89","1","5","4","5"
"1990","Not Working","Single parent","3.97","5","154","2","3","5","5","5","3.76","4.18","1","5","4","5"
"1990","Part Time","(Married) couple without C.","3.85","4","304","2","3","5","5","5","3.72","3.98","1","5","4","4"
"1990","Part Time","1-pers.-HH","3.69","4","111","2","3","5","5","5","3.45","3.93","1","5","4","5"
"1990","Part Time","Couple + C. GT 16 ","3.92","4","417","2","3","5","5","5","3.81","4.03","1","5","4","4"
"1990","Part Time","Couple + C. LE 16","3.93","4","483","2","3","5","5","5","3.84","4.02","1","5","4","4"
"1990","Part Time","Couple + C. LE and GT 16","3.84","4","190","2","3","5","5","5","3.67","4.01","1","5","4","5"
"1990","Part Time","Single parent","4","4","98","2","3","5","5","5","3.76","4.24","1","5","4","5"
"1991","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Full Time","Single parent","","","","","","","","","","","","","",""
"1991","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Not Working","Single parent","","","","","","","","","","","","","",""
"1991","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Part Time","Single parent","","","","","","","","","","","","","",""
"1992","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"1992","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","Full Time","Single parent","","","","","","","","","","","","","",""
"1992","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1992","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","Not Working","Single parent","","","","","","","","","","","","","",""
"1992","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"1992","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","Part Time","Single parent","","","","","","","","","","","","","",""
"1993","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"1993","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1993","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","Full Time","Single parent","","","","","","","","","","","","","",""
"1993","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1993","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1993","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","Not Working","Single parent","","","","","","","","","","","","","",""
"1993","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
