"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Female","4.3","5","1193","3","4","5","5","5","4.25","4.35","1","5","5","5"
"1990","direct migration background","Male","4.24","5","1329","2","4","5","5","5","4.19","4.29","1","5","5","5"
"1990","indirect migration background","Female","3.73","4","147","2","3","5","5","5","3.53","3.93","1","5","4","4"
"1990","indirect migration background","Male","3.97","4.09","144","2","3","5","5","5","3.76","4.18","1","5","4","5"
"1990","no migration background","Female","4.05","4","3450","2","3","5","5","5","4.01","4.09","1","5","4","4"
"1990","no migration background","Male","4.01","4","3188","2","3","5","5","5","3.97","4.05","1","5","4","4"
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","","","","","","","","","","","","","",""
"1992","direct migration background","Male","","","","","","","","","","","","","",""
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
"1992","no migration background","Female","","","","","","","","","","","","","",""
"1992","no migration background","Male","","","","","","","","","","","","","",""
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","4.31","5","1383","2","4","5","5","5","4.26","4.36","1","5","5","5"
"1995","direct migration background","Male","4.23","5","1413","2","4","5","5","5","4.18","4.28","1","5","5","5"
"1995","indirect migration background","Female","3.67","4","256","2","3","5","5","5","3.51","3.83","1","5","4","4"
"1995","indirect migration background","Male","3.94","4","255","2","3","5","5","5","3.8","4.08","1","5","4","5"
"1995","no migration background","Female","4.11","4","5245","2","4","5","5","5","4.08","4.14","1","5","4","4"
"1995","no migration background","Male","4.14","4","4733","2","4","5","5","5","4.11","4.17","1","5","4","5"
"1996","direct migration background","Female","","","","","","","","","","","","","",""
"1996","direct migration background","Male","","","","","","","","","","","","","",""
"1996","indirect migration background","Female","","","","","","","","","","","","","",""
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","","","","","","","","","","","","","",""
