"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","direct migration background","3.27","3","119","2","2","4","5","5","3.04","3.5","1","5","3","4"
"1990","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","no migration background","3.51","4","1057","2","3","4","5","5","3.44","3.58","1","5","4","4"
"1990","lower secondary degree","direct migration background","4.26","5","586","3","4","5","5","5","4.18","4.34","1","5","5","5"
"1990","lower secondary degree","indirect migration background","4.22","5","136","2","4","5","5","5","4.03","4.41","1","5","4","5"
"1990","lower secondary degree","no migration background","4.28","5","3809","3","4","5","5","5","4.25","4.31","1","5","5","5"
"1990","no degree/no degree yet","direct migration background","4.63","5","629","4","5","5","5","5","4.57","4.69","1","5","5","5"
"1990","no degree/no degree yet","indirect migration background","4.15","5","46","2","4","5","5","5","3.78","4.52","1","5","4","5"
"1990","no degree/no degree yet","no migration background","3.63","4","157","1","2","5","5","5","3.41","3.85","1","5","4","4"
"1990","Other degree","direct migration background","4.63","5","948","4","5","5","5","5","4.58","4.68","1","5","5","5"
"1990","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1990","Other degree","no migration background","3.98","4.76","40","2","3","5","5","5","3.58","4.38","1","5","4","5"
"1990","secondary school degree","direct migration background","3.99","4","148","2","3","5","5","5","3.81","4.17","1","5","4","5"
"1990","secondary school degree","indirect migration background","3.41","4","53","2","2","4","5","5","3.07","3.75","1","5","3","4"
"1990","secondary school degree","no migration background","3.79","4","1478","2","3","5","5","5","3.73","3.85","1","5","4","4"
"1991","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1991","Other degree","direct migration background","","","","","","","","","","","","","",""
"1991","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1991","Other degree","no migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1992","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1992","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1992","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1992","Other degree","direct migration background","","","","","","","","","","","","","",""
"1992","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1992","Other degree","no migration background","","","","","","","","","","","","","",""
"1992","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1992","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1992","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1993","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1993","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1993","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1993","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
