"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","(Married) couple without C.","3.78","4","632","2","3","5","5","5","3.69","3.87","1","5","4","4"
"1990","16-34 y.","1-pers.-HH","3.66","4","265","2","3","5","5","5","3.52","3.8","1","5","4","4"
"1990","16-34 y.","Couple + C. GT 16 ","3.66","4","846","2","3","5","5","5","3.58","3.74","1","5","4","4"
"1990","16-34 y.","Couple + C. LE 16","4.06","4","1041","2","4","5","5","5","4","4.12","1","5","4","5"
"1990","16-34 y.","Couple + C. LE and GT 16","3.68","4","352","2","3","5","5","5","3.54","3.82","1","5","4","5"
"1990","16-34 y.","Single parent","3.88","4","222","2","3","5","5","5","3.71","4.05","1","5","4","5"
"1990","35-65 y.","(Married) couple without C.","4.12","4","1172","2","4","5","5","5","4.06","4.18","1","5","4","5"
"1990","35-65 y.","1-pers.-HH","3.94","4","395","2","3","5","5","5","3.83","4.05","1","5","4","5"
"1990","35-65 y.","Couple + C. GT 16 ","4.11","4","1138","2","4","5","5","5","4.05","4.17","1","5","4","5"
"1990","35-65 y.","Couple + C. LE 16","3.94","4","1038","2","3","5","5","5","3.88","4","1","5","4","4"
"1990","35-65 y.","Couple + C. LE and GT 16","4.09","4","525","3","4","5","5","5","4.01","4.17","1","5","5","5"
"1990","35-65 y.","Single parent","4.07","4","211","2","4","5","5","5","3.92","4.22","1","5","4","5"
"1990","66 and older","(Married) couple without C.","4.45","5","497","3","4","5","5","5","4.36","4.54","1","5","5","5"
"1990","66 and older","1-pers.-HH","4.55","5","374","3","5","5","5","5","4.45","4.65","1","5","5","5"
"1990","66 and older","Couple + C. GT 16 ","4.4","5","66","3","4","5","5","5","4.13","4.67","1","5","5","5"
"1990","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","66 and older","Single parent","","","","","","","","","","","","","",""
