"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","general elemantary","3","3","555","1","1","4","6","7","2.86","3.14","1","7","3","3"
"2005","Full Time","higher education","2.97","3","2237","1","2","4","5","7","2.91","3.03","1","7","3","3"
"2005","Full Time","higher vocational","3.28","3","770","1","2","5","5","7","3.16","3.4","1","7","3","3"
"2005","Full Time","in school","","","","","","","","","","","","","",""
"2005","Full Time","inadequately","3.15","3","52","1","2","4","5","6","2.69","3.61","1","6","2","3"
"2005","Full Time","middle vocational","3.19","3","3809","1","2","5","5","7","3.14","3.24","1","7","3","3"
"2005","Full Time","vocational + Abi","2.95","3","527","1","2","4","5","6","2.81","3.09","1","7","2","3"
"2005","Not Working","general elemantary","2.59","2","1347","1","1","4","5","7","2.5","2.68","1","7","2","2"
"2005","Not Working","higher education","2.77","2","998","1","1","4","5","7","2.67","2.87","1","7","2","3"
"2005","Not Working","higher vocational","2.74","2","453","1","1","4","5","7","2.59","2.89","1","7","2","3"
"2005","Not Working","in school","3.08","3","551","1","2","4","5","7","2.94","3.22","1","7","2","3"
"2005","Not Working","inadequately","2.86","3","149","1","1","4","5","7","2.57","3.15","1","7","2","3"
"2005","Not Working","middle vocational","2.7","2","3929","1","1","4","5","7","2.65","2.75","1","7","2","2"
"2005","Not Working","vocational + Abi","2.85","2","284","1","1","4","5","7","2.64","3.06","1","7","2","3"
"2005","Part Time","general elemantary","2.87","2.74","496","1","1","4","6","7","2.72","3.02","1","7","2","3"
"2005","Part Time","higher education","2.79","2","930","1","2","4","5","7","2.69","2.89","1","7","2","2"
"2005","Part Time","higher vocational","2.75","2","330","1","1","4","5","7","2.57","2.93","1","7","2","3"
"2005","Part Time","in school","3.44","3","96","1","2","5","6","7","3.09","3.79","1","7","3","4"
"2005","Part Time","inadequately","2.86","3","36","1","2","4","5","5","2.39","3.33","1","6","2","3"
"2005","Part Time","middle vocational","2.91","3","2505","1","1","4","5","7","2.85","2.97","1","7","2","3"
"2005","Part Time","vocational + Abi","2.78","2","322","1","1","4","5","7","2.6","2.96","1","7","2","2"
"2006","Full Time","general elemantary","","","","","","","","","","","","","",""
"2006","Full Time","higher education","","","","","","","","","","","","","",""
"2006","Full Time","higher vocational","","","","","","","","","","","","","",""
"2006","Full Time","in school","","","","","","","","","","","","","",""
"2006","Full Time","inadequately","","","","","","","","","","","","","",""
"2006","Full Time","middle vocational","","","","","","","","","","","","","",""
"2006","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2006","Not Working","general elemantary","","","","","","","","","","","","","",""
"2006","Not Working","higher education","","","","","","","","","","","","","",""
"2006","Not Working","higher vocational","","","","","","","","","","","","","",""
"2006","Not Working","in school","","","","","","","","","","","","","",""
"2006","Not Working","inadequately","","","","","","","","","","","","","",""
"2006","Not Working","middle vocational","","","","","","","","","","","","","",""
"2006","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2006","Part Time","general elemantary","","","","","","","","","","","","","",""
"2006","Part Time","higher education","","","","","","","","","","","","","",""
"2006","Part Time","higher vocational","","","","","","","","","","","","","",""
"2006","Part Time","in school","","","","","","","","","","","","","",""
"2006","Part Time","inadequately","","","","","","","","","","","","","",""
"2006","Part Time","middle vocational","","","","","","","","","","","","","",""
"2006","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Full Time","general elemantary","","","","","","","","","","","","","",""
"2007","Full Time","higher education","","","","","","","","","","","","","",""
"2007","Full Time","higher vocational","","","","","","","","","","","","","",""
"2007","Full Time","in school","","","","","","","","","","","","","",""
"2007","Full Time","inadequately","","","","","","","","","","","","","",""
"2007","Full Time","middle vocational","","","","","","","","","","","","","",""
"2007","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Not Working","general elemantary","","","","","","","","","","","","","",""
"2007","Not Working","higher education","","","","","","","","","","","","","",""
"2007","Not Working","higher vocational","","","","","","","","","","","","","",""
"2007","Not Working","in school","","","","","","","","","","","","","",""
"2007","Not Working","inadequately","","","","","","","","","","","","","",""
"2007","Not Working","middle vocational","","","","","","","","","","","","","",""
"2007","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2007","Part Time","general elemantary","","","","","","","","","","","","","",""
"2007","Part Time","higher education","","","","","","","","","","","","","",""
"2007","Part Time","higher vocational","","","","","","","","","","","","","",""
"2007","Part Time","in school","","","","","","","","","","","","","",""
"2007","Part Time","inadequately","","","","","","","","","","","","","",""
"2007","Part Time","middle vocational","","","","","","","","","","","","","",""
"2007","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2008","Full Time","general elemantary","","","","","","","","","","","","","",""
"2008","Full Time","higher education","","","","","","","","","","","","","",""
"2008","Full Time","higher vocational","","","","","","","","","","","","","",""
"2008","Full Time","in school","","","","","","","","","","","","","",""
"2008","Full Time","inadequately","","","","","","","","","","","","","",""
"2008","Full Time","middle vocational","","","","","","","","","","","","","",""
"2008","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2008","Not Working","general elemantary","","","","","","","","","","","","","",""
"2008","Not Working","higher education","","","","","","","","","","","","","",""
"2008","Not Working","higher vocational","","","","","","","","","","","","","",""
"2008","Not Working","in school","","","","","","","","","","","","","",""
"2008","Not Working","inadequately","","","","","","","","","","","","","",""
"2008","Not Working","middle vocational","","","","","","","","","","","","","",""
"2008","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2008","Part Time","general elemantary","","","","","","","","","","","","","",""
"2008","Part Time","higher education","","","","","","","","","","","","","",""
"2008","Part Time","higher vocational","","","","","","","","","","","","","",""
"2008","Part Time","in school","","","","","","","","","","","","","",""
"2008","Part Time","inadequately","","","","","","","","","","","","","",""
"2008","Part Time","middle vocational","","","","","","","","","","","","","",""
"2008","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2009","Full Time","general elemantary","3.08","3","390","1","2","4","5","7","2.92","3.24","1","7","3","3"
"2009","Full Time","higher education","3.2","3","2049","1","2","4","5","7","3.13","3.27","1","7","3","3"
"2009","Full Time","higher vocational","3.64","4","606","1","2","5","6","7","3.51","3.77","1","7","3","4"
"2009","Full Time","in school","","","","","","","","","","","","","",""
"2009","Full Time","inadequately","3.62","4","39","1","2","5","6","7","3.05","4.19","1","7","2","4"
"2009","Full Time","middle vocational","3.3","3","3345","1","2","4","5","7","3.24","3.36","1","7","3","3"
"2009","Full Time","vocational + Abi","3.37","3","477","1","2","5","6","7","3.23","3.51","1","7","3","3"
"2009","Not Working","general elemantary","2.69","2","1045","1","1","4","5","7","2.59","2.79","1","7","2","2"
"2009","Not Working","higher education","2.87","3","1093","1","2","4","5","6","2.78","2.96","1","7","3","3"
"2009","Not Working","higher vocational","2.92","3","415","1","1","4","6","7","2.77","3.07","1","7","2","3"
"2009","Not Working","in school","3.15","3","251","1","2","4","5","7","2.96","3.34","1","7","3","3"
"2009","Not Working","inadequately","2.88","2","95","1","2","4","5","7","2.55","3.21","1","7","2","3"
"2009","Not Working","middle vocational","2.88","3","3505","1","1","4","5","7","2.83","2.93","1","7","2","3"
"2009","Not Working","vocational + Abi","2.95","2","239","1","2","4","5","7","2.74","3.16","1","7","2","3"
"2009","Part Time","general elemantary","3.04","3","360","1","2","4","5","7","2.87","3.21","1","7","2","3"
"2009","Part Time","higher education","3.09","3","885","1","2","4","5","7","2.99","3.19","1","7","2","3"
"2009","Part Time","higher vocational","3","3","303","1","2","4","5","7","2.82","3.18","1","7","2","3"
"2009","Part Time","in school","3.31","3","60","1","2","5","6","7","2.89","3.73","1","7","3","4"
"2009","Part Time","inadequately","3.8","4","32","1","3","5","5","6","3.17","4.43","1","6","2","5"
"2009","Part Time","middle vocational","3.07","3","2193","1","2","4","5","7","3","3.14","1","7","3","3"
