"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","direct migration background","2.83","2","698","1","1","4","5","7","2.7","2.96","1","7","2","2"
"2005","(Married) couple without C.","indirect migration background","2.52","2","115","1","1","3","5","7","2.21","2.83","1","7","2","3"
"2005","(Married) couple without C.","no migration background","2.9","3","6195","1","1","4","5","7","2.86","2.94","1","7","3","3"
"2005","1-pers.-HH","direct migration background","2.42","2","213","1","1","4","5","6","2.21","2.63","1","7","2","2"
"2005","1-pers.-HH","indirect migration background","3.36","4","94","1","2","4","5","7","3.05","3.67","1","7","2","4"
"2005","1-pers.-HH","no migration background","2.7","2","2654","1","1","4","5","7","2.64","2.76","1","7","2","2"
"2005","Couple + C. GT 16 ","direct migration background","2.68","2","401","1","1","4","5","6","2.52","2.84","1","7","2","2"
"2005","Couple + C. GT 16 ","indirect migration background","3.02","3","206","1","2","4","5","7","2.8","3.24","1","7","2","3"
"2005","Couple + C. GT 16 ","no migration background","3.18","3","3038","1","2","5","6","7","3.12","3.24","1","7","3","3"
"2005","Couple + C. LE 16","direct migration background","2.7","2","529","1","1","4","5","7","2.56","2.84","1","7","2","3"
"2005","Couple + C. LE 16","indirect migration background","2.64","2","176","1","1","4","5","7","2.38","2.9","1","7","2","3"
"2005","Couple + C. LE 16","no migration background","3.07","3","3004","1","2","4","5","7","3.01","3.13","1","7","3","3"
"2005","Couple + C. LE and GT 16","direct migration background","2.82","2","284","1","1","4","5","7","2.63","3.01","1","7","2","3"
"2005","Couple + C. LE and GT 16","indirect migration background","3.21","3","127","1","2","5","5","7","2.92","3.5","1","7","2","4"
"2005","Couple + C. LE and GT 16","no migration background","3.05","3","1289","1","2","4","6","7","2.96","3.14","1","7","3","3"
"2005","Single parent","direct migration background","2.52","2","125","1","1","4","5","7","2.21","2.83","1","7","2","2"
"2005","Single parent","indirect migration background","3.09","3","78","1","2","4","5","7","2.73","3.45","1","7","2","4"
"2005","Single parent","no migration background","3","3","899","1","2","4","5","7","2.89","3.11","1","7","2","3"
"2006","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2006","Single parent","direct migration background","","","","","","","","","","","","","",""
"2006","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2006","Single parent","no migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
