"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","3","3","1732","1","2","4","5","7","2.92","3.08","1","7","3","3"
"2005","college entrance qualification","1-pers.-HH","2.88","3","785","1","2","4","5","7","2.77","2.99","1","7","2","3"
"2005","college entrance qualification","Couple + C. GT 16 ","3.22","3","898","1","2","5","6","7","3.11","3.33","1","7","2","3"
"2005","college entrance qualification","Couple + C. LE 16","2.94","3","1152","1","2","4","5","6","2.85","3.03","1","7","2","3"
"2005","college entrance qualification","Couple + C. LE and GT 16","3","3","330","1","2","4","5","7","2.83","3.17","1","7","2","3"
"2005","college entrance qualification","Single parent","2.98","2","188","1","2","4","5","7","2.75","3.21","1","7","2","3"
"2005","lower secondary degree","(Married) couple without C.","2.86","2","2990","1","1","4","5","7","2.8","2.92","1","7","2","3"
"2005","lower secondary degree","1-pers.-HH","2.58","2","1238","1","1","4","5","7","2.49","2.67","1","7","2","2"
"2005","lower secondary degree","Couple + C. GT 16 ","3.14","3","974","1","2","4","5","7","3.04","3.24","1","7","3","3"
"2005","lower secondary degree","Couple + C. LE 16","3.09","3","932","1","2","4","5","7","2.98","3.2","1","7","3","3"
"2005","lower secondary degree","Couple + C. LE and GT 16","3.06","3","388","1","1","4","6","7","2.89","3.23","1","7","2","3"
"2005","lower secondary degree","Single parent","2.96","3","346","1","1","4","5","7","2.78","3.14","1","7","2","3"
"2005","no degree/no degree yet","(Married) couple without C.","2.58","2","84","1","1","4","5","7","2.24","2.92","1","7","2","3"
"2005","no degree/no degree yet","1-pers.-HH","3.07","3","37","1","1","4","5","6","2.54","3.6","1","6","2","4"
"2005","no degree/no degree yet","Couple + C. GT 16 ","3.03","3","304","1","2","4","5","7","2.84","3.22","1","7","2","3"
"2005","no degree/no degree yet","Couple + C. LE 16","3.04","3","37","1","1","4","5","6","2.44","3.64","1","6","2","4"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","3.1","3","284","1","2","4","5","7","2.91","3.29","1","7","2","3"
"2005","no degree/no degree yet","Single parent","3.27","3","118","1","2","5","6","7","2.93","3.61","1","7","2","4"
"2005","Other degree","(Married) couple without C.","2.73","2","347","1","1","4","5","7","2.55","2.91","1","7","2","2"
"2005","Other degree","1-pers.-HH","2.38","2","97","1","1","4","4","6","2.07","2.69","1","7","1","2"
"2005","Other degree","Couple + C. GT 16 ","2.68","2","219","1","1","4","5","6","2.47","2.89","1","7","2","3"
"2005","Other degree","Couple + C. LE 16","2.67","2","209","1","1","4","5","7","2.44","2.9","1","7","2","3"
"2005","Other degree","Couple + C. LE and GT 16","2.38","2","118","1","1","3","4","6","2.1","2.66","1","7","2","3"
"2005","Other degree","Single parent","2.31","2","62","1","1","3","5","6","1.91","2.71","1","7","2","3"
"2005","secondary school degree","(Married) couple without C.","2.91","3","1793","1","1","4","5","7","2.83","2.99","1","7","2","3"
"2005","secondary school degree","1-pers.-HH","2.71","2","767","1","1","4","5","7","2.6","2.82","1","7","2","3"
