"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Rural Area","2.79","2","762","1","1","4","5","7","2.67","2.91","1","7","2","3"
"2005","general elemantary","Urban Area","2.72","2","1636","1","1","4","5","7","2.64","2.8","1","7","2","3"
"2005","higher education","Rural Area","2.9","3","1201","1","2","4","5","7","2.81","2.99","1","7","2","3"
"2005","higher education","Urban Area","2.86","2","2964","1","2","4","5","7","2.8","2.92","1","7","2","3"
"2005","higher vocational","Rural Area","3.01","3","555","1","1","4","5","7","2.87","3.15","1","7","3","3"
"2005","higher vocational","Urban Area","3.01","3","998","1","2","4","5","7","2.9","3.12","1","7","3","3"
"2005","in school","Rural Area","2.99","3","199","1","2","4","6","7","2.75","3.23","1","7","2","3"
"2005","in school","Urban Area","3.19","3","451","1","2","4","5","7","3.03","3.35","1","7","3","3"
"2005","inadequately","Rural Area","3.08","3","58","1","1","4","5","7","2.6","3.56","1","7","2","3"
"2005","inadequately","Urban Area","2.89","3","179","1","1","4","5","7","2.65","3.13","1","7","2","3"
"2005","middle vocational","Rural Area","2.98","3","3704","1","1","4","5","7","2.93","3.03","1","7","3","3"
"2005","middle vocational","Urban Area","2.9","3","6539","1","1","4","5","7","2.86","2.94","1","7","2","3"
"2005","vocational + Abi","Rural Area","3.03","3","264","1","2","4","5","6","2.84","3.22","1","7","2","3"
"2005","vocational + Abi","Urban Area","2.84","2","869","1","1","4","5","7","2.73","2.95","1","7","2","3"
"2006","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2006","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2006","higher education","Rural Area","","","","","","","","","","","","","",""
"2006","higher education","Urban Area","","","","","","","","","","","","","",""
"2006","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2006","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2006","in school","Rural Area","","","","","","","","","","","","","",""
"2006","in school","Urban Area","","","","","","","","","","","","","",""
"2006","inadequately","Rural Area","","","","","","","","","","","","","",""
"2006","inadequately","Urban Area","","","","","","","","","","","","","",""
"2006","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2006","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2007","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2007","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2007","higher education","Rural Area","","","","","","","","","","","","","",""
"2007","higher education","Urban Area","","","","","","","","","","","","","",""
"2007","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2007","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2007","in school","Rural Area","","","","","","","","","","","","","",""
"2007","in school","Urban Area","","","","","","","","","","","","","",""
"2007","inadequately","Rural Area","","","","","","","","","","","","","",""
"2007","inadequately","Urban Area","","","","","","","","","","","","","",""
"2007","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2007","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2008","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2008","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2008","higher education","Rural Area","","","","","","","","","","","","","",""
"2008","higher education","Urban Area","","","","","","","","","","","","","",""
"2008","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2008","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2008","in school","Rural Area","","","","","","","","","","","","","",""
"2008","in school","Urban Area","","","","","","","","","","","","","",""
"2008","inadequately","Rural Area","","","","","","","","","","","","","",""
"2008","inadequately","Urban Area","","","","","","","","","","","","","",""
"2008","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2008","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2009","general elemantary","Rural Area","2.81","2","598","1","1","4","5","7","2.68","2.94","1","7","2","3"
"2009","general elemantary","Urban Area","2.86","3","1197","1","1","4","5","7","2.77","2.95","1","7","2","3"
"2009","higher education","Rural Area","3.16","3","1194","1","2","4","5","7","3.07","3.25","1","7","3","3"
"2009","higher education","Urban Area","3.07","3","2833","1","2","4","5","7","3.01","3.13","1","7","3","3"
"2009","higher vocational","Rural Area","3.19","3","512","1","2","4","5","7","3.05","3.33","1","7","3","3"
"2009","higher vocational","Urban Area","3.32","3","812","1","2","5","6","7","3.2","3.44","1","7","3","3"
"2009","in school","Rural Area","3.17","3","93","2","2","4","5","6","2.85","3.49","1","7","3","4"
"2009","in school","Urban Area","3.2","3","219","1","2","4","6","7","2.99","3.41","1","7","3","3"
"2009","inadequately","Rural Area","3.33","3","43","1","1","5","6","6","2.8","3.86","1","6","2","4"
"2009","inadequately","Urban Area","3.23","3","123","1","2","5","5","7","2.93","3.53","1","7","2","3"
"2009","middle vocational","Rural Area","3.08","3","3403","1","2","4","5","7","3.03","3.13","1","7","3","3"
"2009","middle vocational","Urban Area","3.09","3","5640","1","2","4","5","7","3.05","3.13","1","7","3","3"
"2009","vocational + Abi","Rural Area","3.14","3","257","1","2","4","6","6","2.96","3.32","1","7","3","3"
"2009","vocational + Abi","Urban Area","3.11","3","740","1","2","5","6","7","2.99","3.23","1","7","3","3"
"2010","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2010","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2010","higher education","Rural Area","","","","","","","","","","","","","",""
"2010","higher education","Urban Area","","","","","","","","","","","","","",""
"2010","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2010","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2010","in school","Rural Area","","","","","","","","","","","","","",""
"2010","in school","Urban Area","","","","","","","","","","","","","",""
"2010","inadequately","Rural Area","","","","","","","","","","","","","",""
"2010","inadequately","Urban Area","","","","","","","","","","","","","",""
"2010","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2010","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2011","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2011","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2011","higher education","Rural Area","","","","","","","","","","","","","",""
"2011","higher education","Urban Area","","","","","","","","","","","","","",""
"2011","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2011","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2011","in school","Rural Area","","","","","","","","","","","","","",""
"2011","in school","Urban Area","","","","","","","","","","","","","",""
"2011","inadequately","Rural Area","","","","","","","","","","","","","",""
"2011","inadequately","Urban Area","","","","","","","","","","","","","",""
"2011","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2011","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2012","general elemantary","Rural Area","3.14","3","298","1","2","5","6","7","2.94","3.34","1","7","3","3"
"2012","general elemantary","Urban Area","3.17","3","482","1","2","4","6","7","3.01","3.33","1","7","3","3"
"2012","higher education","Rural Area","3.09","3","384","1","2","5","6","7","2.92","3.26","1","7","2","3"
"2012","higher education","Urban Area","2.91","2","1112","1","2","4","5","7","2.82","3","1","7","2","3"
"2012","higher vocational","Rural Area","3.26","3","155","1","2","5","6","7","2.98","3.54","1","7","2","3"
"2012","higher vocational","Urban Area","3.12","3","210","1","2","5","5","7","2.89","3.35","1","7","3","3"
"2012","in school","Rural Area","3.07","3","67","1","2","4","5","7","2.67","3.47","1","7","2","4"
"2012","in school","Urban Area","3.33","3","123","1","2","4","5","7","3.06","3.6","1","7","3","3"
"2012","inadequately","Rural Area","3.47","3","54","1","2","5","6","7","2.94","4","1","7","2","5"
"2012","inadequately","Urban Area","2.9","3","103","1","1","4","5","7","2.53","3.27","1","7","2","4"
"2012","middle vocational","Rural Area","3.06","3","1457","1","2","5","5","7","2.97","3.15","1","7","3","3"
"2012","middle vocational","Urban Area","3.2","3","1794","1","2","5","6","7","3.12","3.28","1","7","3","3"
"2012","vocational + Abi","Rural Area","2.89","2","218","1","2","4","5","6","2.68","3.1","1","7","2","3"
"2012","vocational + Abi","Urban Area","3.2","3","537","1","2","5","6","7","3.06","3.34","1","7","3","3"
"2013","general elemantary","Rural Area","2.84","3","620","1","1","4","5","7","2.71","2.97","1","7","2","3"
"2013","general elemantary","Urban Area","2.94","3","1217","1","1","4","5","7","2.84","3.04","1","7","2","3"
"2013","higher education","Rural Area","3.11","3","1281","1","2","4","5","7","3.02","3.2","1","7","3","3"
"2013","higher education","Urban Area","3","3","3180","1","2","4","5","7","2.95","3.05","1","7","3","3"
"2013","higher vocational","Rural Area","3.12","3","530","1","2","4","6","7","2.98","3.26","1","7","3","3"
"2013","higher vocational","Urban Area","3.15","3","798","1","2","5","5","7","3.03","3.27","1","7","3","3"
"2013","in school","Rural Area","3.39","3","75","2","2","5","5","6","3.04","3.74","1","7","2","4"
"2013","in school","Urban Area","3.54","3","184","1","2","5","6","7","3.32","3.76","1","7","3","4"
"2013","inadequately","Rural Area","3.34","3","65","1","1","5","6","7","2.84","3.84","1","7","3","4"
"2013","inadequately","Urban Area","2.87","3","128","1","1","4","5","7","2.57","3.17","1","7","2","3"
"2013","middle vocational","Rural Area","3.09","3","3684","1","2","4","5","7","3.04","3.14","1","7","3","3"
"2013","middle vocational","Urban Area","3.11","3","5709","1","2","5","6","7","3.07","3.15","1","7","3","3"
"2013","vocational + Abi","Rural Area","3.12","3","298","1","2","4","5","7","2.94","3.3","1","7","2","3"
"2013","vocational + Abi","Urban Area","2.98","3","800","1","2","4","5","7","2.87","3.09","1","7","2","3"
"2014","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2014","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2014","higher education","Rural Area","","","","","","","","","","","","","",""
"2014","higher education","Urban Area","","","","","","","","","","","","","",""
"2014","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2014","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2014","in school","Rural Area","","","","","","","","","","","","","",""
"2014","in school","Urban Area","","","","","","","","","","","","","",""
"2014","inadequately","Rural Area","","","","","","","","","","","","","",""
"2014","inadequately","Urban Area","","","","","","","","","","","","","",""
"2014","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2014","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2014","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2014","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2015","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2015","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2015","higher education","Rural Area","","","","","","","","","","","","","",""
"2015","higher education","Urban Area","","","","","","","","","","","","","",""
"2015","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2015","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2015","in school","Rural Area","","","","","","","","","","","","","",""
"2015","in school","Urban Area","","","","","","","","","","","","","",""
"2015","inadequately","Rural Area","","","","","","","","","","","","","",""
"2015","inadequately","Urban Area","","","","","","","","","","","","","",""
"2015","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2015","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2015","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2015","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2016","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2016","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2016","higher education","Rural Area","","","","","","","","","","","","","",""
"2016","higher education","Urban Area","","","","","","","","","","","","","",""
"2016","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2016","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2016","in school","Rural Area","","","","","","","","","","","","","",""
"2016","in school","Urban Area","","","","","","","","","","","","","",""
"2016","inadequately","Rural Area","","","","","","","","","","","","","",""
"2016","inadequately","Urban Area","","","","","","","","","","","","","",""
"2016","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2016","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2016","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2016","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2017","general elemantary","Rural Area","2.81","2","1161","1","1","4","5","7","2.71","2.91","1","7","2","2"
"2017","general elemantary","Urban Area","2.99","3","2123","1","1","4","6","7","2.91","3.07","1","7","2","2"
"2017","higher education","Rural Area","3.14","3","1970","1","2","5","5","7","3.07","3.21","1","7","2","3"
"2017","higher education","Urban Area","3.05","3","5037","1","2","4","5","7","3.01","3.09","1","7","3","3"
"2017","higher vocational","Rural Area","3.32","3","636","1","2","5","5","7","3.19","3.45","1","7","3","3"
"2017","higher vocational","Urban Area","3.26","3","904","1","2","5","6","7","3.15","3.37","1","7","3","3"
"2017","in school","Rural Area","3.35","3","119","1","2","5","6","6","3.06","3.64","1","7","2","4"
"2017","in school","Urban Area","3.47","3","294","1","2","5","6","7","3.28","3.66","1","7","3","4"
"2017","inadequately","Rural Area","2.68","2","438","1","1","4","5","7","2.53","2.83","1","7","1","1"
"2017","inadequately","Urban Area","2.89","2","926","1","1","4","5","7","2.79","2.99","1","7","1","1"
"2017","middle vocational","Rural Area","3.12","3","4983","1","2","4","6","7","3.07","3.17","1","7","3","3"
"2017","middle vocational","Urban Area","3.21","3","7580","1","2","5","6","7","3.17","3.25","1","7","3","3"
"2017","vocational + Abi","Rural Area","2.93","3","637","1","2","4","5","7","2.8","3.06","1","7","2","3"
"2017","vocational + Abi","Urban Area","3.18","3","1648","1","2","5","6","7","3.1","3.26","1","7","3","3"
"2018","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2018","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2018","higher education","Rural Area","","","","","","","","","","","","","",""
"2018","higher education","Urban Area","","","","","","","","","","","","","",""
"2018","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2018","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2018","in school","Rural Area","","","","","","","","","","","","","",""
"2018","in school","Urban Area","","","","","","","","","","","","","",""
"2018","inadequately","Rural Area","","","","","","","","","","","","","",""
"2018","inadequately","Urban Area","","","","","","","","","","","","","",""
"2018","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2018","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2018","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2018","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2019","general elemantary","Rural Area","2.84","2","904","1","1","4","5","7","2.73","2.95","1","7","2","3"
"2019","general elemantary","Urban Area","2.87","2","1403","1","1","4","5","7","2.78","2.96","1","7","2","3"
"2019","higher education","Rural Area","3.03","3","1906","1","2","4","5","6","2.96","3.1","1","7","2","3"
"2019","higher education","Urban Area","2.89","2","4476","1","2","4","5","7","2.84","2.94","1","7","2","2"
"2019","higher vocational","Rural Area","3","3","691","1","2","4","5","7","2.88","3.12","1","7","3","3"
"2019","higher vocational","Urban Area","3.1","3","906","1","2","4","6","7","2.99","3.21","1","7","3","3"
"2019","in school","Rural Area","3.61","4","85","1","2","5","6","7","3.26","3.96","1","7","2","4"
"2019","in school","Urban Area","3.13","3","232","1","2","4","5","7","2.92","3.34","1","7","3","3"
"2019","inadequately","Rural Area","3","3","109","1","1","5","6","7","2.66","3.34","1","7","2","3"
"2019","inadequately","Urban Area","2.88","2","260","1","1","4","5","7","2.66","3.1","1","7","2","3"
"2019","middle vocational","Rural Area","2.94","3","4304","1","2","4","5","7","2.89","2.99","1","7","2","3"
"2019","middle vocational","Urban Area","2.98","3","6222","1","2","4","5","7","2.94","3.02","1","7","3","3"
"2019","vocational + Abi","Rural Area","2.79","2","597","1","1","4","5","6","2.66","2.92","1","7","2","3"
"2019","vocational + Abi","Urban Area","3","3","1439","1","2","4","5","7","2.91","3.09","1","7","2","3"
