"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","Ostdeutschland, neue Bundeslaender","2.95","3","1128","1","2","4","5","7","2.86","3.04","1","7","2","3"
"2005","college entrance qualification","Westdeutschland, alte Bundeslaender","2.99","3","4062","1","2","4","5","7","2.94","3.04","1","7","3","3"
"2005","lower secondary degree","Ostdeutschland, neue Bundeslaender","2.74","2","1386","1","1","4","5","7","2.65","2.83","1","7","2","3"
"2005","lower secondary degree","Westdeutschland, alte Bundeslaender","2.89","3","5692","1","1","4","5","7","2.85","2.93","1","7","3","3"
"2005","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","3.04","3","167","1","1","4","6","7","2.78","3.3","1","7","2","3"
"2005","no degree/no degree yet","Westdeutschland, alte Bundeslaender","3.03","3","735","1","2","4","5","7","2.91","3.15","1","7","2","3"
"2005","Other degree","Ostdeutschland, neue Bundeslaender","2.31","2","49","1","2","3","4","6","1.88","2.74","1","6","2","3"
"2005","Other degree","Westdeutschland, alte Bundeslaender","2.66","2","1068","1","1","4","5","7","2.56","2.76","1","7","2","2"
"2005","secondary school degree","Ostdeutschland, neue Bundeslaender","2.93","3","2215","1","2","4","5","7","2.86","3","1","7","2","3"
"2005","secondary school degree","Westdeutschland, alte Bundeslaender","2.94","3","3792","1","1","4","5","7","2.89","2.99","1","7","3","3"
"2006","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","college entrance qualification","Ostdeutschland, neue Bundeslaender","3.13","3","1083","1","2","4","5","7","3.04","3.22","1","7","3","3"
"2009","college entrance qualification","Westdeutschland, alte Bundeslaender","3.12","3","3801","1","2","4","5","7","3.07","3.17","1","7","3","3"
"2009","lower secondary degree","Ostdeutschland, neue Bundeslaender","2.9","2","1199","1","1","4","5","7","2.81","2.99","1","7","2","3"
"2009","lower secondary degree","Westdeutschland, alte Bundeslaender","3.06","3","4716","1","2","4","5","7","3.01","3.11","1","7","3","3"
"2009","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","3.11","3","74","1","2","4","6","7","2.72","3.5","1","7","2","3"
"2009","no degree/no degree yet","Westdeutschland, alte Bundeslaender","3.14","3","411","1","2","4","5","6","2.99","3.29","1","7","3","3"
"2009","Other degree","Ostdeutschland, neue Bundeslaender","3.4","3","46","1","2","5","6","7","2.88","3.92","1","7","2","3"
