"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Female","2.51","2","1249","1","1","4","5","7","2.42","2.6","1","7","2","2"
"2005","direct migration background","Male","2.95","3","1113","1","1","4","5","7","2.85","3.05","1","7","2","3"
"2005","indirect migration background","Female","2.86","3","427","1","1","4","5","7","2.7","3.02","1","7","2","3"
"2005","indirect migration background","Male","3.07","3","404","1","2","4","5","7","2.91","3.23","1","7","3","3"
"2005","no migration background","Female","2.65","2","9112","1","1","4","5","7","2.62","2.68","1","7","2","2"
"2005","no migration background","Male","3.23","3","8377","1","2","5","6","7","3.19","3.27","1","7","3","3"
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","","","","","","","","","","","","","",""
"2008","direct migration background","Male","","","","","","","","","","","","","",""
"2008","indirect migration background","Female","","","","","","","","","","","","","",""
"2008","indirect migration background","Male","","","","","","","","","","","","","",""
"2008","no migration background","Female","","","","","","","","","","","","","",""
"2008","no migration background","Male","","","","","","","","","","","","","",""
"2009","direct migration background","Female","2.74","2","895","1","1","4","5","7","2.63","2.85","1","7","2","2"
"2009","direct migration background","Male","3.12","3","754","1","2","4","5","7","3","3.24","1","7","3","3"
"2009","indirect migration background","Female","2.93","2.69","369","1","1","4","5","7","2.76","3.1","1","7","2","3"
"2009","indirect migration background","Male","3.41","3","342","2","2","4","5","7","3.24","3.58","1","7","3","3"
"2009","no migration background","Female","2.85","2","8134","1","2","4","5","7","2.82","2.88","1","7","2","2"
"2009","no migration background","Male","3.37","3","7497","1","2","5","6","7","3.33","3.41","1","7","3","3"
"2010","direct migration background","Female","","","","","","","","","","","","","",""
"2010","direct migration background","Male","","","","","","","","","","","","","",""
"2010","indirect migration background","Female","","","","","","","","","","","","","",""
"2010","indirect migration background","Male","","","","","","","","","","","","","",""
"2010","no migration background","Female","","","","","","","","","","","","","",""
"2010","no migration background","Male","","","","","","","","","","","","","",""
"2011","direct migration background","Female","","","","","","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","","","","","","",""
"2011","no migration background","Female","","","","","","","","","","","","","",""
"2011","no migration background","Male","","","","","","","","","","","","","",""
"2012","direct migration background","Female","2.65","2","604","1","1","4","5","7","2.52","2.78","1","7","2","2"
"2012","direct migration background","Male","3.12","3","484","1","2","4","6","7","2.96","3.28","1","7","3","3"
"2012","indirect migration background","Female","3.04","3","286","1","2","5","5","6","2.83","3.25","1","7","2","3"
"2012","indirect migration background","Male","3.32","3","197","1","2","5","6","7","3.07","3.57","1","7","3","4"
"2012","no migration background","Female","3","3","3341","1","2","4","5","7","2.94","3.06","1","7","2","3"
"2012","no migration background","Male","3.45","3","2212","1","2","5","6","7","3.38","3.52","1","7","3","3"
"2013","direct migration background","Female","2.76","2","952","1","1","4","5","7","2.65","2.87","1","7","2","2"
"2013","direct migration background","Male","3.14","3","730","1","2","5","6","7","3.01","3.27","1","7","3","3"
"2013","indirect migration background","Female","3.26","3","369","1","2","5","6","7","3.09","3.43","1","7","3","3"
"2013","indirect migration background","Male","3.37","3","344","1","2","5","6","7","3.19","3.55","1","7","3","3"
"2013","no migration background","Female","2.82","2","8702","1","1","4","5","7","2.79","2.85","1","7","2","2"
"2013","no migration background","Male","3.34","3","7745","1","2","5","6","7","3.3","3.38","1","7","3","3"
"2014","direct migration background","Female","","","","","","","","","","","","","",""
"2014","direct migration background","Male","","","","","","","","","","","","","",""
"2014","indirect migration background","Female","","","","","","","","","","","","","",""
"2014","indirect migration background","Male","","","","","","","","","","","","","",""
"2014","no migration background","Female","","","","","","","","","","","","","",""
"2014","no migration background","Male","","","","","","","","","","","","","",""
"2015","direct migration background","Female","","","","","","","","","","","","","",""
"2015","direct migration background","Male","","","","","","","","","","","","","",""
"2015","indirect migration background","Female","","","","","","","","","","","","","",""
"2015","indirect migration background","Male","","","","","","","","","","","","","",""
"2015","no migration background","Female","","","","","","","","","","","","","",""
"2015","no migration background","Male","","","","","","","","","","","","","",""
"2016","direct migration background","Female","","","","","","","","","","","","","",""
"2016","direct migration background","Male","","","","","","","","","","","","","",""
"2016","indirect migration background","Female","","","","","","","","","","","","","",""
"2016","indirect migration background","Male","","","","","","","","","","","","","",""
"2016","no migration background","Female","","","","","","","","","","","","","",""
"2016","no migration background","Male","","","","","","","","","","","","","",""
"2017","direct migration background","Female","2.83","2","3526","1","1","4","5","7","2.78","2.88","1","7","2","2"
"2017","direct migration background","Male","3.09","3","3730","1","2","4","6","7","3.04","3.14","1","7","2","2"
"2017","indirect migration background","Female","3.1","3","926","1","2","4","6","7","2.99","3.21","1","7","3","3"
"2017","indirect migration background","Male","3.42","3","788","1","2","5","6","7","3.3","3.54","1","7","3","4"
"2017","no migration background","Female","2.9","2","10851","1","2","4","5","7","2.87","2.93","1","7","2","3"
"2017","no migration background","Male","3.41","3","9443","1","2","5","6","7","3.38","3.44","1","7","3","3"
"2018","direct migration background","Female","","","","","","","","","","","","","",""
"2018","direct migration background","Male","","","","","","","","","","","","","",""
"2018","indirect migration background","Female","","","","","","","","","","","","","",""
"2018","indirect migration background","Male","","","","","","","","","","","","","",""
"2018","no migration background","Female","","","","","","","","","","","","","",""
"2018","no migration background","Male","","","","","","","","","","","","","",""
"2019","direct migration background","Female","2.71","2","2100","1","1","4","5","7","2.64","2.78","1","7","2","2"
"2019","direct migration background","Male","2.95","3","1731","1","1","4","5","7","2.87","3.03","1","7","3","3"
"2019","indirect migration background","Female","3.03","3","901","1","1","5","6","7","2.91","3.15","1","7","2","3"
"2019","indirect migration background","Male","3.39","3","796","1","2","5","6","7","3.27","3.51","1","7","3","3"
"2019","no migration background","Female","2.76","2","10444","1","1","4","5","7","2.73","2.79","1","7","2","2"
"2019","no migration background","Male","3.2","3","9769","1","2","4","5","7","3.17","3.23","1","7","3","3"
