"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","college entrance qualification","3.15","3","1576","1","2","4","5","7","3.07","3.23","1","7","3","3"
"2005","16-34 y.","lower secondary degree","3.14","3","947","1","2","4","6","7","3.03","3.25","1","7","3","3"
"2005","16-34 y.","no degree/no degree yet","3.14","3","694","1","2","4","5","7","3.01","3.27","1","7","3","3"
"2005","16-34 y.","Other degree","2.76","2","155","1","1","4","5","7","2.49","3.03","1","7","2","3"
"2005","16-34 y.","secondary school degree","3.05","3","1609","1","2","4","5","7","2.97","3.13","1","7","3","3"
"2005","35-65 y.","college entrance qualification","2.95","3","3047","1","2","4","5","7","2.89","3.01","1","7","3","3"
"2005","35-65 y.","lower secondary degree","3.05","3","3713","1","1","4","5","7","3","3.1","1","7","3","3"
"2005","35-65 y.","no degree/no degree yet","2.95","3","144","1","1","4","5","7","2.67","3.23","1","7","2","3"
"2005","35-65 y.","Other degree","2.62","2","787","1","1","4","5","7","2.51","2.73","1","7","2","2"
"2005","35-65 y.","secondary school degree","3","3","3861","1","2","4","5","7","2.95","3.05","1","7","3","3"
"2005","66 and older","college entrance qualification","2.68","2","567","1","1","4","5","7","2.54","2.82","1","7","2","3"
"2005","66 and older","lower secondary degree","2.51","2","2418","1","1","4","5","7","2.44","2.58","1","7","2","2"
"2005","66 and older","no degree/no degree yet","2.48","2","64","1","1","4","5","5","2.13","2.83","1","5","1","3"
"2005","66 and older","Other degree","2.66","2","175","1","1","4","5","7","2.4","2.92","1","7","2","2"
"2005","66 and older","secondary school degree","2.33","2","537","1","1","3","5","7","2.19","2.47","1","7","2","2"
"2006","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2006","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2006","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2006","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2006","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2006","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2006","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","66 and older","Other degree","","","","","","","","","","","","","",""
"2006","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2007","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2007","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2007","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2007","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2007","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2007","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2007","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2007","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2007","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2007","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2007","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","66 and older","Other degree","","","","","","","","","","","","","",""
"2007","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2008","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2008","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2008","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2008","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2008","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2008","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2008","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2008","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2008","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2008","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2008","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","66 and older","Other degree","","","","","","","","","","","","","",""
"2008","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2009","16-34 y.","college entrance qualification","3.21","3","1378","1","2","4","6","7","3.13","3.29","1","7","3","3"
"2009","16-34 y.","lower secondary degree","3.2","3","576","1","2","4","5","7","3.07","3.33","1","7","3","3"
"2009","16-34 y.","no degree/no degree yet","3.34","3","338","1","2","4","6","7","3.17","3.51","1","7","3","3"
"2009","16-34 y.","Other degree","2.78","2","96","1","1","4","5","7","2.47","3.09","1","7","2","3"
"2009","16-34 y.","secondary school degree","3.35","3","1147","1","2","5","6","7","3.26","3.44","1","7","3","3"
"2009","35-65 y.","college entrance qualification","3.13","3","2793","1","2","4","5","7","3.07","3.19","1","7","3","3"
"2009","35-65 y.","lower secondary degree","3.27","3","2854","1","2","5","6","7","3.21","3.33","1","7","3","3"
"2009","35-65 y.","no degree/no degree yet","3.11","3","91","1","2","4","5","6","2.78","3.44","1","6","2","3"
"2009","35-65 y.","Other degree","2.88","3","532","1","1","4","5","7","2.74","3.02","1","7","2","3"
"2009","35-65 y.","secondary school degree","3.16","3","3544","1","2","4","5","7","3.11","3.21","1","7","3","3"
"2009","66 and older","college entrance qualification","2.87","3","713","1","2","4","5","7","2.75","2.99","1","7","3","3"
"2009","66 and older","lower secondary degree","2.72","2","2485","1","1","4","5","7","2.66","2.78","1","7","2","2"
"2009","66 and older","no degree/no degree yet","2.27","2","56","1","1","3","4","6","1.89","2.65","1","6","2","3"
"2009","66 and older","Other degree","2.29","2","175","1","1","3","5","6","2.06","2.52","1","6","2","2"
"2009","66 and older","secondary school degree","2.73","2","707","1","1","4","5","7","2.61","2.85","1","7","2","3"
"2010","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2010","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2010","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2010","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2010","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2010","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2010","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2010","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2010","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2010","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2010","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","66 and older","Other degree","","","","","","","","","","","","","",""
"2010","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2011","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2011","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2011","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2011","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2011","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2011","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2011","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2011","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2011","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2011","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2011","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","66 and older","Other degree","","","","","","","","","","","","","",""
"2011","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2012","16-34 y.","college entrance qualification","2.96","3","412","1","2","4","5","7","2.8","3.12","1","7","2","3"
"2012","16-34 y.","lower secondary degree","3.4","3","496","1","2","5","6","7","3.24","3.56","1","7","3","4"
"2012","16-34 y.","no degree/no degree yet","3.25","3","274","1","2","5","6","7","3.05","3.45","1","7","3","3"
"2012","16-34 y.","Other degree","2.84","2","198","1","1","4","5","7","2.6","3.08","1","7","2","3"
"2012","16-34 y.","secondary school degree","3.09","3","681","1","2","5","6","7","2.96","3.22","1","7","2","3"
"2012","35-65 y.","college entrance qualification","3.02","3","1730","1","2","4","5","7","2.94","3.1","1","7","3","3"
"2012","35-65 y.","lower secondary degree","3.31","3","902","1","2","5","6","7","3.19","3.43","1","7","3","4"
"2012","35-65 y.","no degree/no degree yet","2.99","2.58","78","1","1","4","6","7","2.53","3.45","1","7","2","4"
"2012","35-65 y.","Other degree","2.92","2","477","1","1","4","6","7","2.76","3.08","1","7","2","3"
"2012","35-65 y.","secondary school degree","3.16","3","1700","1","2","5","6","7","3.08","3.24","1","7","2","3"
"2012","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2012","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2012","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2012","66 and older","Other degree","","","","","","","","","","","","","",""
"2012","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2013","16-34 y.","college entrance qualification","3.16","3","1444","1","2","4","5","7","3.08","3.24","1","7","3","3"
"2013","16-34 y.","lower secondary degree","3.56","3","474","1","2","5","6","7","3.4","3.72","1","7","3","4"
"2013","16-34 y.","no degree/no degree yet","3.46","3","295","1","2","5","6","7","3.28","3.64","1","7","3","3"
"2013","16-34 y.","Other degree","2.84","2","98","1","2","4","5","7","2.49","3.19","1","7","2","3"
"2013","16-34 y.","secondary school degree","3.39","3","964","1","2","5","6","7","3.29","3.49","1","7","3","3"
"2013","35-65 y.","college entrance qualification","3.02","3","2990","1","2","4","5","7","2.96","3.08","1","7","3","3"
"2013","35-65 y.","lower secondary degree","3.21","3","2713","1","2","5","6","7","3.14","3.28","1","7","3","3"
"2013","35-65 y.","no degree/no degree yet","3.31","3","119","1","2","5","6","7","2.97","3.65","1","7","3","4"
"2013","35-65 y.","Other degree","2.96","3","660","1","1","4","5","7","2.84","3.08","1","7","2","3"
"2013","35-65 y.","secondary school degree","3.19","3","3666","1","2","5","6","7","3.14","3.24","1","7","3","3"
"2013","66 and older","college entrance qualification","2.91","3","953","1","2","4","5","7","2.8","3.02","1","7","2","3"
"2013","66 and older","lower secondary degree","2.78","2","2626","1","1","4","5","7","2.71","2.85","1","7","2","2"
"2013","66 and older","no degree/no degree yet","2.71","3","73","1","1","4","5","7","2.3","3.12","1","7","1","3"
"2013","66 and older","Other degree","2.39","2","257","1","1","3","5","6","2.21","2.57","1","7","2","2"
"2013","66 and older","secondary school degree","2.91","2","992","1","1","4","6","7","2.8","3.02","1","7","2","3"
"2014","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2014","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2014","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2014","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2014","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2014","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2014","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2014","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2014","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2014","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2014","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","66 and older","Other degree","","","","","","","","","","","","","",""
"2014","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2015","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2015","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2015","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2015","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2015","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2015","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2015","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2015","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2015","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2015","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2015","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","66 and older","Other degree","","","","","","","","","","","","","",""
"2015","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2016","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2016","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2016","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2016","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2016","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2016","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2016","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2016","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2016","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2016","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2016","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","66 and older","Other degree","","","","","","","","","","","","","",""
"2016","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2017","16-34 y.","college entrance qualification","3.2","3","2175","1","2","4","5","7","3.13","3.27","1","7","3","3"
"2017","16-34 y.","lower secondary degree","3.33","3","831","1","2","5","6","7","3.21","3.45","1","7","3","4"
"2017","16-34 y.","no degree/no degree yet","3.3","3","997","1","2","5","6","7","3.19","3.41","1","7","2","2"
"2017","16-34 y.","Other degree","2.77","2","1285","1","1","4","5","7","2.68","2.86","1","7","1","1"
"2017","16-34 y.","secondary school degree","3.42","3","1440","1","2","5","6","7","3.33","3.51","1","7","3","3"
"2017","35-65 y.","college entrance qualification","3.18","3","4708","1","2","5","5","7","3.13","3.23","1","7","3","3"
"2017","35-65 y.","lower secondary degree","3.34","3","2943","1","2","5","6","7","3.27","3.41","1","7","3","3"
"2017","35-65 y.","no degree/no degree yet","2.86","2","784","1","1","4","5","7","2.74","2.98","1","7","1","1"
"2017","35-65 y.","Other degree","2.97","3","2939","1","1","4","5","7","2.91","3.03","1","7","2","2"
"2017","35-65 y.","secondary school degree","3.28","3","4979","1","2","5","6","7","3.23","3.33","1","7","3","3"
"2017","66 and older","college entrance qualification","2.86","2","1061","1","2","4","5","7","2.76","2.96","1","7","2","3"
"2017","66 and older","lower secondary degree","2.78","2","2322","1","1","4","5","7","2.71","2.85","1","7","2","3"
"2017","66 and older","no degree/no degree yet","3.19","3","73","1","1","5","6","7","2.75","3.63","1","7","2","3"
"2017","66 and older","Other degree","2.61","2","333","1","1","4","5","6","2.44","2.78","1","7","2","2"
"2017","66 and older","secondary school degree","2.98","3","1190","1","2","4","5","7","2.89","3.07","1","7","3","3"
"2018","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2018","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2018","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2018","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2018","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2018","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2018","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2018","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2018","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2018","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2018","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2018","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2018","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2018","66 and older","Other degree","","","","","","","","","","","","","",""
"2018","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2019","16-34 y.","college entrance qualification","3.03","3","2088","1","2","4","5","7","2.96","3.1","1","7","3","3"
"2019","16-34 y.","lower secondary degree","3.29","3","640","1","2","5","6","7","3.15","3.43","1","7","3","4"
"2019","16-34 y.","no degree/no degree yet","3.32","3","414","1","2","5","6","7","3.16","3.48","1","7","3","3"
"2019","16-34 y.","Other degree","3.06","3","357","1","1","4","6","7","2.89","3.23","1","7","2","3"
"2019","16-34 y.","secondary school degree","3.24","3","1168","1","2","5","6","7","3.14","3.34","1","7","3","3"
"2019","35-65 y.","college entrance qualification","2.99","3","5228","1","2","4","5","7","2.95","3.03","1","7","2","3"
"2019","35-65 y.","lower secondary degree","3.13","3","2515","1","2","5","6","7","3.06","3.2","1","7","3","3"
"2019","35-65 y.","no degree/no degree yet","2.88","2","300","1","1","4","5","7","2.68","3.08","1","7","2","3"
"2019","35-65 y.","Other degree","2.75","2","1849","1","1","4","5","7","2.67","2.83","1","7","2","2"
"2019","35-65 y.","secondary school degree","3.07","3","4900","1","2","4","5","7","3.02","3.12","1","7","3","3"
"2019","66 and older","college entrance qualification","2.72","2","1227","1","1","4","5","7","2.63","2.81","1","7","2","2"
"2019","66 and older","lower secondary degree","2.72","2","2138","1","1","4","5","7","2.65","2.79","1","7","2","2"
"2019","66 and older","no degree/no degree yet","2.82","2","63","1","1","4","6","7","2.34","3.3","1","7","2","3"
"2019","66 and older","Other degree","2.45","2","342","1","1","3","5","6","2.29","2.61","1","7","2","2"
"2019","66 and older","secondary school degree","2.76","2","1342","1","1","4","5","7","2.67","2.85","1","7","2","3"
