"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","East Germany","3.02","3","2938","1","2","4","5","7","2.96","3.08","1","7","3","3"
"2005","Employed","West Germany","3.03","3","9895","1","2","4","5","7","3","3.06","1","7","3","3"
"2005","Not Employed","East Germany","2.7","2","2098","1","1","4","5","7","2.63","2.77","1","7","2","2"
"2005","Not Employed","West Germany","2.73","2","5751","1","1","4","5","7","2.69","2.77","1","7","2","2"
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","","","","","","","","","","","","","",""
"2008","Employed","West Germany","","","","","","","","","","","","","",""
"2008","Not Employed","East Germany","","","","","","","","","","","","","",""
"2008","Not Employed","West Germany","","","","","","","","","","","","","",""
"2009","Employed","East Germany","3.17","3","2685","1","2","4","6","7","3.11","3.23","1","7","3","3"
"2009","Employed","West Germany","3.23","3","8523","1","2","4","5","7","3.2","3.26","1","7","3","3"
"2009","Not Employed","East Germany","2.98","3","1852","1","2","4","5","7","2.91","3.05","1","7","2","3"
"2009","Not Employed","West Germany","2.85","2","4931","1","1","4","5","7","2.8","2.9","1","7","2","3"
"2010","Employed","East Germany","","","","","","","","","","","","","",""
"2010","Employed","West Germany","","","","","","","","","","","","","",""
"2010","Not Employed","East Germany","","","","","","","","","","","","","",""
"2010","Not Employed","West Germany","","","","","","","","","","","","","",""
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","3.07","3","999","1","2","5","6","7","2.96","3.18","1","7","2","3"
"2012","Employed","West Germany","3.16","3","4380","1","2","5","6","7","3.11","3.21","1","7","3","3"
"2012","Not Employed","East Germany","3","3","339","1","1","5","6","7","2.81","3.19","1","7","2","3"
"2012","Not Employed","West Germany","3.06","3","1406","1","2","4","5","7","2.97","3.15","1","7","3","3"
"2013","Employed","East Germany","3.15","3","2597","1","2","4","5","7","3.09","3.21","1","7","3","3"
"2013","Employed","West Germany","3.21","3","8955","1","2","5","5","7","3.18","3.24","1","7","3","3"
"2013","Not Employed","East Germany","2.88","2","1860","1","1","4","5","7","2.8","2.96","1","7","2","3"
"2013","Not Employed","West Germany","2.87","2.56","5430","1","1","4","5","7","2.83","2.91","1","7","2","3"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","3.2","3","3632","1","2","5","6","7","3.15","3.25","1","7","3","3"
"2017","Employed","West Germany","3.26","3","14658","1","2","5","6","7","3.23","3.29","1","7","3","3"
"2017","Not Employed","East Germany","2.91","2","2457","1","1","4","5","7","2.84","2.98","1","7","2","2"
"2017","Not Employed","West Germany","2.9","2","8517","1","1","4","5","7","2.86","2.94","1","7","2","2"
"2018","Employed","East Germany","","","","","","","","","","","","","",""
"2018","Employed","West Germany","","","","","","","","","","","","","",""
"2018","Not Employed","East Germany","","","","","","","","","","","","","",""
"2018","Not Employed","West Germany","","","","","","","","","","","","","",""
"2019","Employed","East Germany","3.12","3","3603","1","2","5","5","7","3.07","3.17","1","7","3","3"
"2019","Employed","West Germany","3.04","3","14048","1","2","4","5","7","3.01","3.07","1","7","3","3"
"2019","Not Employed","East Germany","2.79","2","1954","1","1","4","5","7","2.72","2.86","1","7","2","2"
"2019","Not Employed","West Germany","2.81","2","6066","1","1","4","5","7","2.77","2.85","1","7","2","2"
