"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Full Time","(0) in school","","","","","","","","","","","","","",""
"1992","Full Time","(1a) inadequately completed","3.38","3.05","37","3","3","4","4","4","3.09","3.67","1","4","3","4"
"1992","Full Time","(1b) general elementary school","3.19","3","349","2","3","4","4","4","3.1","3.28","1","4","3","4"
"1992","Full Time","(1c) basic vocational qualification","3.29","4","1841","2","3","4","4","4","3.25","3.33","1","4","3","4"
"1992","Full Time","(2a) intermediate vocational","3.38","4","1535","2","3","4","4","4","3.34","3.42","1","4","3","4"
"1992","Full Time","(2b) intermediate general qualification","3.46","4","176","2","3","4","4","4","3.35","3.57","1","4","3","4"
"1992","Full Time","(2c_gen) general maturity certificate","3.51","4","61","3","3","4","4","4","3.33","3.69","1","4","3","4"
"1992","Full Time","(2c_voc) vocational maturity certificate","3.5","4","233","3","3","4","4","4","3.41","3.59","1","4","4","4"
"1992","Full Time","(3a) lower tertiary education","3.42","4","550","2","3","4","4","4","3.36","3.48","1","4","3","4"
"1992","Full Time","(3b) higher tertiary education","3.56","4","474","3","3","4","4","4","3.5","3.62","1","4","4","4"
"1992","Not Working","(0) in school","3.56","4","83","3","3","4","4","4","3.4","3.72","1","4","4","4"
"1992","Not Working","(1a) inadequately completed","2.94","3","80","1","2","4","4","4","2.73","3.15","1","4","3","3"
"1992","Not Working","(1b) general elementary school","2.91","3","880","1","2","4","4","4","2.84","2.98","1","4","3","3"
"1992","Not Working","(1c) basic vocational qualification","2.99","3","1321","2","2","4","4","4","2.94","3.04","1","4","3","3"
"1992","Not Working","(2a) intermediate vocational","3.26","4","452","2","3","4","4","4","3.18","3.34","1","4","3","4"
"1992","Not Working","(2b) intermediate general qualification","3.38","4","176","2","3","4","4","4","3.26","3.5","1","4","3","4"
"1992","Not Working","(2c_gen) general maturity certificate","3.41","4","131","2","3","4","4","4","3.28","3.54","1","4","4","4"
"1992","Not Working","(2c_voc) vocational maturity certificate","3.26","4","100","2","3","4","4","4","3.09","3.43","1","4","3","4"
"1992","Not Working","(3a) lower tertiary education","3.19","3","151","2","3","4","4","4","3.04","3.34","1","4","3","4"
"1992","Not Working","(3b) higher tertiary education","3.45","4","118","2","3","4","4","4","3.3","3.6","1","4","3","4"
"1992","Part Time","(0) in school","","","","","","","","","","","","","",""
"1992","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","Part Time","(1b) general elementary school","3.2","3","270","2","3","4","4","4","3.09","3.31","1","4","3","4"
"1992","Part Time","(1c) basic vocational qualification","3.24","3","651","2","3","4","4","4","3.17","3.31","1","4","3","3"
"1992","Part Time","(2a) intermediate vocational","3.34","4","523","2","3","4","4","4","3.27","3.41","1","4","3","4"
"1992","Part Time","(2b) intermediate general qualification","3.4","4","116","2","3","4","4","4","3.25","3.55","1","4","3","4"
"1992","Part Time","(2c_gen) general maturity certificate","3.43","4","88","2","3","4","4","4","3.27","3.59","1","4","4","4"
"1992","Part Time","(2c_voc) vocational maturity certificate","3.48","4","90","2","3","4","4","4","3.31","3.65","1","4","4","4"
"1992","Part Time","(3a) lower tertiary education","3.31","3","160","2","3","4","4","4","3.19","3.43","1","4","3","4"
"1992","Part Time","(3b) higher tertiary education","3.51","4","160","3","3","4","4","4","3.4","3.62","1","4","3","4"
"1993","Full Time","(0) in school","","","","","","","","","","","","","",""
"1993","Full Time","(1a) inadequately completed","3.19","3","267","2","3","4","4","4","3.08","3.3","1","4","3","3"
"1993","Full Time","(1b) general elementary school","3.1","3","716","2","3","4","4","4","3.03","3.17","1","4","3","3"
"1993","Full Time","(1c) basic vocational qualification","3.18","3","1999","2","3","4","4","4","3.14","3.22","1","4","3","3"
"1993","Full Time","(2a) intermediate vocational","3.27","3","1542","2","3","4","4","4","3.23","3.31","1","4","3","3"
"1993","Full Time","(2b) intermediate general qualification","3.12","3","194","2","3","4","4","4","2.99","3.25","1","4","3","3"
"1993","Full Time","(2c_gen) general maturity certificate","3.46","4","94","3","3","4","4","4","3.31","3.61","1","4","3","4"
"1993","Full Time","(2c_voc) vocational maturity certificate","3.29","3","277","2","3","4","4","4","3.19","3.39","1","4","3","4"
"1993","Full Time","(3a) lower tertiary education","3.3","3","536","2","3","4","4","4","3.23","3.37","1","4","3","3"
"1993","Full Time","(3b) higher tertiary education","3.35","4","480","2","3","4","4","4","3.27","3.43","1","4","3","4"
"1993","Not Working","(0) in school","3.46","4","119","2","3","4","4","4","3.32","3.6","1","4","3","4"
"1993","Not Working","(1a) inadequately completed","2.66","3","342","1","2","3","4","4","2.55","2.77","1","4","3","3"
"1993","Not Working","(1b) general elementary school","2.73","3","1044","1","2","4","4","4","2.67","2.79","1","4","3","3"
"1993","Not Working","(1c) basic vocational qualification","2.87","3","1469","1","2","4","4","4","2.82","2.92","1","4","3","3"
