"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","no migration background","3.06","3","1675","2","2","4","4","4","3.02","3.1","1","4","3","3"
"1990","35-65 y.","direct migration background","2.94","3","104","2","2","4","4","4","2.76","3.12","1","4","3","3"
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","2.97","3","2191","2","2","4","4","4","2.93","3.01","1","4","3","3"
"1990","66 and older","direct migration background","","","","","","","","","","","","","",""
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","2.69","3","409","1","2","4","4","4","2.58","2.8","1","4","3","3"
"1991","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","no migration background","3.07","3","1517","2","3","4","4","4","3.03","3.11","1","4","3","3"
"1991","35-65 y.","direct migration background","2.7","3","104","1","2","3","4","4","2.52","2.88","1","4","3","3"
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","2.83","3","2116","2","2","4","4","4","2.79","2.87","1","4","3","3"
"1991","66 and older","direct migration background","","","","","","","","","","","","","",""
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","2.48","3","379","1","2","3","4","4","2.38","2.58","1","4","2","3"
"1992","16-34 y.","direct migration background","3.38","4","127","2","3","4","4","4","3.23","3.53","1","4","4","4"
"1992","16-34 y.","indirect migration background","3.43","4","57","2","3","4","4","4","3.21","3.65","1","4","3","4"
"1992","16-34 y.","no migration background","3.41","4","3753","2","3","4","4","4","3.38","3.44","1","4","4","4"
"1992","35-65 y.","direct migration background","3.17","3","344","2","3","4","4","4","3.07","3.27","1","4","3","4"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1992","35-65 y.","no migration background","3.26","4","5269","2","3","4","4","4","3.24","3.28","1","4","3","3"
"1992","66 and older","direct migration background","3.04","3","103","1","2","4","4","4","2.84","3.24","1","4","3","4"
"1992","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1992","66 and older","no migration background","2.95","3","1311","1","2","4","4","4","2.89","3.01","1","4","3","3"
"1993","16-34 y.","direct migration background","3.15","3","800","2","3","4","4","4","3.09","3.21","1","4","3","3"
"1993","16-34 y.","indirect migration background","3.18","3","441","2","3","4","4","4","3.1","3.26","1","4","3","4"
"1993","16-34 y.","no migration background","3.29","3","3644","2","3","4","4","4","3.26","3.32","1","4","3","3"
"1993","35-65 y.","direct migration background","3.04","3","1499","2","2","4","4","4","2.99","3.09","1","4","3","3"
"1993","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","no migration background","3.11","3","5175","2","3","4","4","4","3.08","3.14","1","4","3","3"
"1993","66 and older","direct migration background","2.64","3","158","1","2","4","4","4","2.47","2.81","1","4","2","3"
"1993","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1993","66 and older","no migration background","2.83","3","1311","1","2","4","4","4","2.78","2.88","1","4","3","3"
"1994","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1994","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1994","66 and older","direct migration background","","","","","","","","","","","","","",""
"1994","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1994","66 and older","no migration background","","","","","","","","","","","","","",""
"1995","16-34 y.","direct migration background","3.25","3","930","2","3","4","4","4","3.19","3.31","1","4","3","4"
"1995","16-34 y.","indirect migration background","3.36","4","474","2","3","4","4","4","3.29","3.43","1","4","3","4"
"1995","16-34 y.","no migration background","3.39","4","3516","2","3","4","4","4","3.37","3.41","1","4","4","4"
"1995","35-65 y.","direct migration background","3.08","3","1639","2","2","4","4","4","3.04","3.12","1","4","3","3"
"1995","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1995","35-65 y.","no migration background","3.23","3","5139","2","3","4","4","4","3.21","3.25","1","4","3","3"
"1995","66 and older","direct migration background","2.93","3","211","1","2","4","4","4","2.79","3.07","1","4","3","3"
"1995","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1995","66 and older","no migration background","2.89","3","1316","1","2","4","4","4","2.83","2.95","1","4","3","3"
"1996","16-34 y.","direct migration background","3.19","3","839","2","3","4","4","4","3.13","3.25","1","4","3","3"
"1996","16-34 y.","indirect migration background","3.3","3","508","2","3","4","4","4","3.23","3.37","1","4","3","4"
"1996","16-34 y.","no migration background","3.36","3","3411","2","3","4","4","4","3.33","3.39","1","4","3","4"
"1996","35-65 y.","direct migration background","3.02","3","1532","2","2","4","4","4","2.97","3.07","1","4","3","3"
"1996","35-65 y.","indirect migration background","3.16","3","31","3","3","4","4","4","2.84","3.48","1","4","3","4"
"1996","35-65 y.","no migration background","3.22","3","5172","2","3","4","4","4","3.2","3.24","1","4","3","3"
"1996","66 and older","direct migration background","2.88","3","223","1","2","4","4","4","2.75","3.01","1","4","3","3"
"1996","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1996","66 and older","no migration background","2.96","3","1323","2","2","4","4","4","2.91","3.01","1","4","3","3"
"1997","16-34 y.","direct migration background","3.11","3","778","2","3","4","4","4","3.05","3.17","1","4","3","3"
"1997","16-34 y.","indirect migration background","3.24","3","529","2","3","4","4","4","3.17","3.31","1","4","3","3"
