"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","no migration background","3.1","3","515","2","3","4","4","4","3.03","3.17","1","4","3","3"
"1990","lower secondary degree","direct migration background","2.88","3","80","1","2","4","4","4","2.66","3.1","1","4","3","3"
"1990","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1990","lower secondary degree","no migration background","2.83","3","1657","1","2","4","4","4","2.78","2.88","1","4","3","3"
"1990","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","no migration background","2.8","3","40","2","2","3","4","4","2.53","3.07","1","4","3","3"
"1990","Other degree","direct migration background","","","","","","","","","","","","","",""
"1990","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1990","Other degree","no migration background","2.79","3","51","1","2","4","4","4","2.5","3.08","1","4","2","3"
"1990","secondary school degree","direct migration background","3","3","30","2","3","4","4","4","2.68","3.32","1","4","3","3"
"1990","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1990","secondary school degree","no migration background","3.07","3","1999","2","2","4","4","4","3.03","3.11","1","4","3","3"
"1991","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","no migration background","3.17","3","481","2","3","4","4","4","3.1","3.24","1","4","3","3"
"1991","lower secondary degree","direct migration background","2.8","3","77","1","2","4","4","4","2.58","3.02","1","4","3","3"
"1991","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","no migration background","2.64","3","1497","1","2","3","4","4","2.59","2.69","1","4","3","3"
"1991","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","no migration background","3.02","3","38","2","2","4","4","4","2.75","3.29","1","4","3","3"
"1991","Other degree","direct migration background","","","","","","","","","","","","","",""
"1991","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1991","Other degree","no migration background","2.5","2","42","1","2","3","4","4","2.16","2.84","1","4","2","3"
"1991","secondary school degree","direct migration background","2.76","3","31","1","2","3","4","4","2.43","3.09","1","4","3","3"
"1991","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","no migration background","3","3","1921","2","2","4","4","4","2.96","3.04","1","4","3","3"
"1992","college entrance qualification","direct migration background","3.59","4","100","3","3","4","4","4","3.46","3.72","1","4","4","4"
"1992","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","no migration background","3.5","4","1561","3","3","4","4","4","3.46","3.54","1","4","4","4"
"1992","lower secondary degree","direct migration background","3.03","3","320","1","2","4","4","4","2.92","3.14","1","4","3","3"
"1992","lower secondary degree","indirect migration background","3.21","3.33","33","1","3","4","4","4","2.9","3.52","1","4","3","4"
"1992","lower secondary degree","no migration background","3.12","3","5005","2","2","4","4","4","3.09","3.15","1","4","3","3"
"1992","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","no migration background","3.43","4","199","2","3","4","4","4","3.32","3.54","1","4","3","4"
"1992","Other degree","direct migration background","","","","","","","","","","","","","",""
"1992","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1992","Other degree","no migration background","2.97","3","77","2","2","4","4","4","2.75","3.19","1","4","3","3"
