"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Employed","East Germany","3.01","3","2941","2","2","4","4","4","2.98","3.04","1","4","3","3"
"1992","Employed","West Germany","3.45","4","4512","2","3","4","4","4","3.43","3.47","1","4","4","4"
"1992","Not Employed","East Germany","2.61","3","1037","1","2","3","4","4","2.55","2.67","1","4","3","3"
"1992","Not Employed","West Germany","3.18","3","2497","2","3","4","4","4","3.14","3.22","1","4","3","4"
"1993","Employed","East Germany","3.01","3","2574","2","2","4","4","4","2.98","3.04","1","4","3","3"
"1993","Employed","West Germany","3.26","3","6100","2","3","4","4","4","3.24","3.28","1","4","3","4"
"1993","Not Employed","East Germany","2.59","3","1247","1","2","3","4","4","2.53","2.65","1","4","3","3"
"1993","Not Employed","West Germany","3.01","3","3139","2","2","4","4","4","2.98","3.04","1","4","3","3"
"1994","Employed","East Germany","","","","","","","","","","","","","",""
"1994","Employed","West Germany","","","","","","","","","","","","","",""
"1994","Not Employed","East Germany","","","","","","","","","","","","","",""
"1994","Not Employed","West Germany","","","","","","","","","","","","","",""
"1995","Employed","East Germany","3.13","3","2382","2","3","4","4","4","3.1","3.16","1","4","3","3"
"1995","Employed","West Germany","3.38","4","6103","2","3","4","4","4","3.36","3.4","1","4","4","4"
"1995","Not Employed","East Germany","2.68","3","1294","1","2","4","4","4","2.63","2.73","1","4","3","3"
"1995","Not Employed","West Germany","3.09","3","3479","2","2","4","4","4","3.06","3.12","1","4","3","3"
"1996","Employed","East Germany","3.1","3","2398","2","3","4","4","4","3.07","3.13","1","4","3","3"
"1996","Employed","West Germany","3.34","3","6024","2","3","4","4","4","3.32","3.36","1","4","3","4"
"1996","Not Employed","East Germany","2.74","3","1288","1","2","4","4","4","2.69","2.79","1","4","3","3"
"1996","Not Employed","West Germany","3.1","3","3335","2","3","4","4","4","3.07","3.13","1","4","3","3"
"1997","Employed","East Germany","3.13","3","2315","2","3","4","4","4","3.1","3.16","1","4","3","3"
"1997","Employed","West Germany","3.31","3","5816","2","3","4","4","4","3.29","3.33","1","4","3","4"
"1997","Not Employed","East Germany","2.83","3","1325","1","2","4","4","4","2.78","2.88","1","4","3","3"
"1997","Not Employed","West Germany","3.04","3","3368","2","2","4","4","4","3.01","3.07","1","4","3","3"
"1998","Employed","East Germany","","","","","","","","","","","","","",""
"1998","Employed","West Germany","","","","","","","","","","","","","",""
"1998","Not Employed","East Germany","","","","","","","","","","","","","",""
"1998","Not Employed","West Germany","","","","","","","","","","","","","",""
"1999","Employed","East Germany","","","","","","","","","","","","","",""
"1999","Employed","West Germany","","","","","","","","","","","","","",""
"1999","Not Employed","East Germany","","","","","","","","","","","","","",""
"1999","Not Employed","West Germany","","","","","","","","","","","","","",""
"2000","Employed","East Germany","","","","","","","","","","","","","",""
"2000","Employed","West Germany","","","","","","","","","","","","","",""
"2000","Not Employed","East Germany","","","","","","","","","","","","","",""
"2000","Not Employed","West Germany","","","","","","","","","","","","","",""
"2001","Employed","East Germany","","","","","","","","","","","","","",""
"2001","Employed","West Germany","","","","","","","","","","","","","",""
"2001","Not Employed","East Germany","","","","","","","","","","","","","",""
"2001","Not Employed","West Germany","","","","","","","","","","","","","",""
"2002","Employed","East Germany","","","","","","","","","","","","","",""
"2002","Employed","West Germany","","","","","","","","","","","","","",""
"2002","Not Employed","East Germany","","","","","","","","","","","","","",""
"2002","Not Employed","West Germany","","","","","","","","","","","","","",""
"2003","Employed","East Germany","","","","","","","","","","","","","",""
"2003","Employed","West Germany","","","","","","","","","","","","","",""
"2003","Not Employed","East Germany","","","","","","","","","","","","","",""
"2003","Not Employed","West Germany","","","","","","","","","","","","","",""
"2004","Employed","East Germany","","","","","","","","","","","","","",""
"2004","Employed","West Germany","","","","","","","","","","","","","",""
"2004","Not Employed","East Germany","","","","","","","","","","","","","",""
"2004","Not Employed","West Germany","","","","","","","","","","","","","",""
"2005","Employed","East Germany","","","","","","","","","","","","","",""
"2005","Employed","West Germany","","","","","","","","","","","","","",""
"2005","Not Employed","East Germany","","","","","","","","","","","","","",""
"2005","Not Employed","West Germany","","","","","","","","","","","","","",""
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","3.22","3","2801","2","3","4","4","4","3.19","3.25","1","4","3","3"
"2008","Employed","West Germany","3.3","3","9080","2","3","4","4","4","3.28","3.32","1","4","3","4"
"2008","Not Employed","East Germany","2.83","3","1971","2","2","4","4","4","2.79","2.87","1","4","3","3"
"2008","Not Employed","West Germany","3.06","3","5444","2","2","4","4","4","3.04","3.08","1","4","3","3"
"2009","Employed","East Germany","","","","","","","","","","","","","",""
"2009","Employed","West Germany","","","","","","","","","","","","","",""
"2009","Not Employed","East Germany","","","","","","","","","","","","","",""
"2009","Not Employed","West Germany","","","","","","","","","","","","","",""
"2010","Employed","East Germany","","","","","","","","","","","","","",""
"2010","Employed","West Germany","","","","","","","","","","","","","",""
"2010","Not Employed","East Germany","","","","","","","","","","","","","",""
"2010","Not Employed","West Germany","","","","","","","","","","","","","",""
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","","","","","","","","","","","","","",""
"2012","Employed","West Germany","","","","","","","","","","","","","",""
"2012","Not Employed","East Germany","","","","","","","","","","","","","",""
"2012","Not Employed","West Germany","","","","","","","","","","","","","",""
"2013","Employed","East Germany","3.34","4","2603","2","3","4","4","4","3.31","3.37","1","4","4","4"
"2013","Employed","West Germany","3.46","4","8949","3","3","4","4","4","3.44","3.48","1","4","4","4"
"2013","Not Employed","East Germany","3","3","1862","2","2","4","4","4","2.96","3.04","1","4","3","3"
"2013","Not Employed","West Germany","3.2","3","5424","2","3","4","4","4","3.18","3.22","1","4","3","4"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","","","","","","","","","","","","","",""
"2017","Employed","West Germany","","","","","","","","","","","","","",""
"2017","Not Employed","East Germany","","","","","","","","","","","","","",""
"2017","Not Employed","West Germany","","","","","","","","","","","","","",""
"2018","Employed","East Germany","3.3","3","3506","2","3","4","4","4","3.27","3.33","1","4","3","4"
"2018","Employed","West Germany","3.35","4","13903","2","3","4","4","4","3.34","3.36","1","4","4","4"
"2018","Not Employed","East Germany","3.04","3","1982","2","3","4","4","4","3","3.08","1","4","3","3"
"2018","Not Employed","West Germany","3.18","3","6155","2","3","4","4","4","3.16","3.2","1","4","3","3"
