"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","general elemantary","Rural Area","2.75","3","347","1","2","4","4","4","2.64","2.86","1","4","3","3"
"1990","general elemantary","Urban Area","2.62","3","160","1","2","3","4","4","2.47","2.77","1","4","3","3"
"1990","higher education","Rural Area","3.12","3","571","2","3","4","4","4","3.05","3.19","1","4","3","3"
"1990","higher education","Urban Area","3.04","3","405","2","2","4","4","4","2.95","3.13","1","4","3","3"
"1990","higher vocational","Rural Area","3.01","3","168","2","2","4","4","4","2.86","3.16","1","4","3","3"
"1990","higher vocational","Urban Area","3.04","3","86","1","2","4","4","4","2.82","3.26","1","4","3","4"
"1990","in school","Rural Area","","","","","","","","","","","","","",""
"1990","in school","Urban Area","","","","","","","","","","","","","",""
"1990","inadequately","Rural Area","","","","","","","","","","","","","",""
"1990","inadequately","Urban Area","","","","","","","","","","","","","",""
"1990","middle vocational","Rural Area","2.98","3","1634","2","2","4","4","4","2.93","3.03","1","4","3","3"
"1990","middle vocational","Urban Area","2.91","3","834","1","2","4","4","4","2.84","2.98","1","4","3","3"
"1990","vocational + Abi","Rural Area","3.19","3","42","2","3","4","4","4","2.95","3.43","2","4","3","4"
"1990","vocational + Abi","Urban Area","3.24","3","37","2","3","4","4","4","2.96","3.52","1","4","3","4"
"1991","general elemantary","Rural Area","2.63","3","318","1","2","3","4","4","2.52","2.74","1","4","3","3"
"1991","general elemantary","Urban Area","2.5","3","131","1","2","3","4","4","2.33","2.67","1","4","2","3"
"1991","higher education","Rural Area","2.96","3","555","2","2","4","4","4","2.89","3.03","1","4","3","3"
"1991","higher education","Urban Area","3.1","3","380","2","3","4","4","4","3.02","3.18","1","4","3","3"
"1991","higher vocational","Rural Area","2.85","3","160","2","2","4","4","4","2.72","2.98","1","4","3","3"
"1991","higher vocational","Urban Area","2.8","3","74","1","2","4","4","4","2.58","3.02","1","4","3","3"
"1991","in school","Rural Area","","","","","","","","","","","","","",""
"1991","in school","Urban Area","","","","","","","","","","","","","",""
"1991","inadequately","Rural Area","","","","","","","","","","","","","",""
"1991","inadequately","Urban Area","","","","","","","","","","","","","",""
"1991","middle vocational","Rural Area","2.84","3","1553","2","2","4","4","4","2.8","2.88","1","4","3","3"
"1991","middle vocational","Urban Area","2.85","3","759","1","2","4","4","4","2.78","2.92","1","4","3","3"
"1991","vocational + Abi","Rural Area","2.96","3","43","2","2","4","4","4","2.7","3.22","1","4","3","3"
"1991","vocational + Abi","Urban Area","3.02","3","30","2","3","4","4","4","2.68","3.36","1","4","3","4"
"1992","general elemantary","Rural Area","3","3","716","2","2","4","4","4","2.93","3.07","1","4","3","3"
"1992","general elemantary","Urban Area","3.13","3","1217","2","3","4","4","4","3.08","3.18","1","4","3","3"
"1992","higher education","Rural Area","3.26","3","618","2","3","4","4","4","3.2","3.32","1","4","3","3"
"1992","higher education","Urban Area","3.52","4","965","3","3","4","4","4","3.47","3.57","1","4","4","4"
"1992","higher vocational","Rural Area","3.26","3","282","2","3","4","4","4","3.16","3.36","1","4","3","4"
"1992","higher vocational","Urban Area","3.41","4","466","2","3","4","4","4","3.34","3.48","1","4","4","4"
"1992","in school","Rural Area","3.45","3.29","53","3","3","4","4","4","3.27","3.63","2","4","3","4"
"1992","in school","Urban Area","3.58","4","87","3","3","4","4","4","3.43","3.73","1","4","4","4"
"1992","inadequately","Rural Area","2.84","3","37","1","2","4","4","4","2.5","3.18","1","4","2","4"
