"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","general elemantary","3.03","3","188","2","3","4","4","4","2.91","3.15","1","4","3","3"
"1990","16-34 y.","higher education","3.09","3","321","2","3","4","4","4","2.99","3.19","1","4","3","3"
"1990","16-34 y.","higher vocational","3.35","4","51","2","3","4","4","4","3.11","3.59","1","4","3","4"
"1990","16-34 y.","in school","2.89","3","31","2","2","4","4","4","2.57","3.21","1","4","3","3"
"1990","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1990","16-34 y.","middle vocational","3.04","3","1042","2","2","4","4","4","2.98","3.1","1","4","3","3"
"1990","16-34 y.","vocational + Abi","3.28","3","56","2","3","4","4","4","3.07","3.49","1","4","3","4"
"1990","35-65 y.","general elemantary","2.67","3","188","1","2","4","4","4","2.52","2.82","1","4","2","3"
"1990","35-65 y.","higher education","3.09","3","628","2","3","4","4","4","3.02","3.16","1","4","3","3"
"1990","35-65 y.","higher vocational","3.01","3","175","1","2","4","4","4","2.86","3.16","1","4","3","3"
"1990","35-65 y.","in school","","","","","","","","","","","","","",""
"1990","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1990","35-65 y.","middle vocational","2.95","3","1271","2","2","4","4","4","2.9","3","1","4","3","3"
"1990","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1990","66 and older","general elemantary","2.52","3","140","1","2","3","4","4","2.34","2.7","1","4","2","3"
"1990","66 and older","higher education","3","3","46","2","2","4","4","4","2.72","3.28","1","4","3","4"
"1990","66 and older","higher vocational","2.81","3","32","1","2","4","4","4","2.41","3.21","1","4","2","4"
"1990","66 and older","in school","","","","","","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","","","","","","",""
"1990","66 and older","middle vocational","2.76","3","209","1","2","4","4","4","2.61","2.91","1","4","3","3"
"1990","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1991","16-34 y.","general elemantary","3.04","3","172","2","3","4","4","4","2.91","3.17","1","4","3","3"
"1991","16-34 y.","higher education","3.15","3","275","2","3","4","4","4","3.06","3.24","1","4","3","3"
"1991","16-34 y.","higher vocational","3.31","3","46","2","3","4","4","4","3.09","3.53","1","4","3","4"
"1991","16-34 y.","in school","","","","","","","","","","","","","",""
"1991","16-34 y.","inadequately","3.08","3","32","2","3","4","4","4","2.78","3.38","1","4","3","4"
"1991","16-34 y.","middle vocational","3.03","3","941","2","2","4","4","4","2.97","3.09","1","4","3","3"
"1991","16-34 y.","vocational + Abi","3.18","3","49","2","3","4","4","4","2.95","3.41","1","4","3","4"
"1991","35-65 y.","general elemantary","2.4","2","165","1","2","3","4","4","2.25","2.55","1","4","2","3"
"1991","35-65 y.","higher education","3","3","631","2","2","4","4","4","2.93","3.07","1","4","3","3"
"1991","35-65 y.","higher vocational","2.89","3","167","2","2","4","4","4","2.76","3.02","1","4","3","3"
"1991","35-65 y.","in school","","","","","","","","","","","","","",""
"1991","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1991","35-65 y.","middle vocational","2.79","3","1221","2","2","3","4","4","2.74","2.84","1","4","3","3"
"1991","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1991","66 and older","general elemantary","2.46","3","122","1","2","3","4","4","2.28","2.64","1","4","2","3"
"1991","66 and older","higher education","2.83","3","49","1","2","4","4","4","2.53","3.13","1","4","2","4"
"1991","66 and older","higher vocational","","","","","","","","","","","","","",""
"1991","66 and older","in school","","","","","","","","","","","","","",""
"1991","66 and older","inadequately","","","","","","","","","","","","","",""
"1991","66 and older","middle vocational","2.52","3","205","1","2","3","4","4","2.38","2.66","1","4","2","3"
"1991","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1992","16-34 y.","general elemantary","3.32","4","642","2","3","4","4","4","3.26","3.38","1","4","3","4"
"1992","16-34 y.","higher education","3.57","4","427","3","3","4","4","4","3.51","3.63","1","4","4","4"
"1992","16-34 y.","higher vocational","3.51","4","204","3","3","4","4","4","3.41","3.61","1","4","4","4"
"1992","16-34 y.","in school","3.54","4","140","3","3","4","4","4","3.42","3.66","1","4","3","4"
"1992","16-34 y.","inadequately","3.2","3.28","62","2","3","4","4","4","2.95","3.45","1","4","3","4"
"1992","16-34 y.","middle vocational","3.38","4","2196","2","3","4","4","4","3.35","3.41","1","4","4","4"
"1992","16-34 y.","vocational + Abi","3.52","4","185","3","3","4","4","4","3.43","3.61","1","4","4","4"
"1992","35-65 y.","general elemantary","3.16","3","833","2","3","4","4","4","3.1","3.22","1","4","3","3"
"1992","35-65 y.","higher education","3.4","4","1078","2","3","4","4","4","3.35","3.45","1","4","3","4"
"1992","35-65 y.","higher vocational","3.33","4","454","2","3","4","4","4","3.25","3.41","1","4","3","4"
"1992","35-65 y.","in school","","","","","","","","","","","","","",""
"1992","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1992","35-65 y.","middle vocational","3.23","3","3132","2","3","4","4","4","3.2","3.26","1","4","3","3"
