"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1990","Bavaria","Female","","","","","","","","","","","","","",""
"1990","Bavaria","Male","","","","","","","","","","","","","",""
"1990","Berlin","Female","3","3","160","2","2","4","4","4","2.86","3.14","1","4","3","3"
"1990","Berlin","Male","3.24","3","137","2","3","4","4","4","3.09","3.39","1","4","3","4"
"1990","Brandenburg","Female","2.85","3","372","1","2","4","4","4","2.75","2.95","1","4","3","3"
"1990","Brandenburg","Male","3.03","3","359","2","2","4","4","4","2.93","3.13","1","4","3","3"
"1990","Bremen","Female","","","","","","","","","","","","","",""
"1990","Bremen","Male","","","","","","","","","","","","","",""
"1990","Hamburg","Female","","","","","","","","","","","","","",""
"1990","Hamburg","Male","","","","","","","","","","","","","",""
"1990","Hesse","Female","","","","","","","","","","","","","",""
"1990","Hesse","Male","","","","","","","","","","","","","",""
"1990","Lower Saxony","Female","","","","","","","","","","","","","",""
"1990","Lower Saxony","Male","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Female","2.82","3","260","1","2","4","4","4","2.7","2.94","1","4","3","3"
"1990","Mecklenburg-Western Pomerania","Male","2.97","3","244","2","2","4","4","4","2.85","3.09","1","4","3","3"
"1990","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"1990","Saxony","Female","2.95","3","708","2","2","4","4","4","2.88","3.02","1","4","3","3"
"1990","Saxony","Male","3.01","3","629","2","2","4","4","4","2.94","3.08","1","4","3","3"
"1990","Saxony-Anhalt","Female","2.85","3","426","1","2","4","4","4","2.76","2.94","1","4","3","3"
"1990","Saxony-Anhalt","Male","2.96","3","384","2","2","4","4","4","2.87","3.05","1","4","3","3"
"1990","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
"1990","Thuringia","Female","2.9","3","393","1","2","4","4","4","2.8","3","1","4","3","3"
"1990","Thuringia","Male","3.07","3","348","2","3","4","4","4","2.98","3.16","1","4","3","3"
"1991","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1991","Bavaria","Female","","","","","","","","","","","","","",""
"1991","Bavaria","Male","","","","","","","","","","","","","",""
"1991","Berlin","Female","3.06","3","139","2","3","4","4","4","2.92","3.2","1","4","3","3"
"1991","Berlin","Male","3.03","3","132","2","2","4","4","4","2.89","3.17","1","4","3","3"
"1991","Brandenburg","Female","2.75","3","353","1","2","3","4","4","2.65","2.85","1","4","3","3"
"1991","Brandenburg","Male","2.91","3","326","2","2","4","4","4","2.81","3.01","1","4","3","3"
"1991","Bremen","Female","","","","","","","","","","","","","",""
"1991","Bremen","Male","","","","","","","","","","","","","",""
"1991","Hamburg","Female","","","","","","","","","","","","","",""
"1991","Hamburg","Male","","","","","","","","","","","","","",""
"1991","Hesse","Female","","","","","","","","","","","","","",""
"1991","Hesse","Male","","","","","","","","","","","","","",""
"1991","Lower Saxony","Female","","","","","","","","","","","","","",""
"1991","Lower Saxony","Male","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Female","2.96","3","237","2","2","4","4","4","2.84","3.08","1","4","3","3"
"1991","Mecklenburg-Western Pomerania","Male","2.87","3","232","2","2","4","4","4","2.75","2.99","1","4","3","3"
"1991","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"1991","Saxony","Female","2.79","3","643","1","2","3","4","4","2.72","2.86","1","4","3","3"
"1991","Saxony","Male","2.91","3","578","2","2","4","4","4","2.84","2.98","1","4","3","3"
"1991","Saxony-Anhalt","Female","2.62","3","420","1","2","3","4","4","2.53","2.71","1","4","3","3"
"1991","Saxony-Anhalt","Male","2.87","3","370","2","2","4","4","4","2.78","2.96","1","4","3","3"
"1991","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
"1991","Thuringia","Female","2.79","3","363","2","2","3","4","4","2.7","2.88","1","4","3","3"
"1991","Thuringia","Male","2.94","3","329","2","2","4","4","4","2.84","3.04","1","4","3","3"
"1992","Baden-W?rttemberg","Female","3.14","3","592","2","3","4","4","4","3.06","3.22","1","4","3","4"
"1992","Baden-W?rttemberg","Male","3.36","4","518","2","3","4","4","4","3.29","3.43","1","4","4","4"
"1992","Bavaria","Female","3.32","4","666","2","3","4","4","4","3.25","3.39","1","4","4","4"
"1992","Bavaria","Male","3.39","4","646","2","3","4","4","4","3.33","3.45","1","4","4","4"
"1992","Berlin","Female","3.24","3","266","2","3","4","4","4","3.14","3.34","1","4","3","4"
"1992","Berlin","Male","3.4","4","233","2","3","4","4","4","3.3","3.5","1","4","4","4"
"1992","Brandenburg","Female","2.92","3","346","2","2","4","4","4","2.82","3.02","1","4","3","3"
"1992","Brandenburg","Male","3.05","3","318","2","2","4","4","4","2.95","3.15","1","4","3","3"
"1992","Bremen","Female","3.33","4","47","2","3","4","4","4","3.05","3.61","1","4","4","4"
"1992","Bremen","Male","3.4","4","40","2","3","4","4","4","3.11","3.69","1","4","4","4"
"1992","Hamburg","Female","3.07","3.42","65","1","2","4","4","4","2.81","3.33","1","4","3","4"
"1992","Hamburg","Male","3.37","4","49","1","3","4","4","4","3.1","3.64","1","4","3","4"
"1992","Hesse","Female","3.32","4","339","2","3","4","4","4","3.23","3.41","1","4","4","4"
"1992","Hesse","Male","3.52","4","313","2","3","4","4","4","3.44","3.6","1","4","4","4"
"1992","Lower Saxony","Female","3.31","4","428","2","3","4","4","4","3.23","3.39","1","4","4","4"
"1992","Lower Saxony","Male","3.4","4","409","2","3","4","4","4","3.33","3.47","1","4","4","4"
"1992","Mecklenburg-Western Pomerania","Female","2.85","3","210","2","2","4","4","4","2.72","2.98","1","4","3","3"
"1992","Mecklenburg-Western Pomerania","Male","2.88","3","208","2","2","4","4","4","2.76","3","1","4","3","3"
"1992","North Rhine-Westphalia","Female","3.34","4","1008","2","3","4","4","4","3.29","3.39","1","4","4","4"
"1992","North Rhine-Westphalia","Male","3.45","4","883","2","3","4","4","4","3.4","3.5","1","4","4","4"
"1992","Rhineland-Palatinate,Saarland","Female","3.19","3","288","2","3","4","4","4","3.09","3.29","1","4","3","4"
"1992","Rhineland-Palatinate,Saarland","Male","3.3","4","257","2","3","4","4","4","3.2","3.4","1","4","3","4"
"1992","Saxony","Female","2.8","3","623","1","2","4","4","4","2.73","2.87","1","4","3","3"
"1992","Saxony","Male","2.94","3","535","2","2","4","4","4","2.86","3.02","1","4","3","3"
"1992","Saxony-Anhalt","Female","2.75","3","406","1","2","3","4","4","2.66","2.84","1","4","3","3"
"1992","Saxony-Anhalt","Male","2.78","3","369","2","2","3","4","4","2.69","2.87","1","4","3","3"
"1992","Schleswig-Holstein","Female","3.33","4","129","2","3","4","4","4","3.19","3.47","1","4","3","4"
"1992","Schleswig-Holstein","Male","3.34","4","113","2","3","4","4","4","3.18","3.5","1","4","4","4"
"1992","Thuringia","Female","2.7","3","357","1","2","3","4","4","2.6","2.8","1","4","3","3"
"1992","Thuringia","Male","2.92","3","326","2","2","4","4","4","2.83","3.01","1","4","3","3"
"1993","Baden-W?rttemberg","Female","3.07","3","877","2","3","4","4","4","3.01","3.13","1","4","3","3"
"1993","Baden-W?rttemberg","Male","3.19","3","886","2","3","4","4","4","3.13","3.25","1","4","3","3"
"1993","Bavaria","Female","3.11","3","819","2","3","4","4","4","3.05","3.17","1","4","3","3"
"1993","Bavaria","Male","3.2","3","799","2","3","4","4","4","3.14","3.26","1","4","3","3"
"1993","Berlin","Female","3.2","4","301","2","3","4","4","4","3.09","3.31","1","4","3","4"
"1993","Berlin","Male","3.26","3","273","2","3","4","4","4","3.16","3.36","1","4","3","4"
"1993","Brandenburg","Female","2.82","3","326","2","2","4","4","4","2.72","2.92","1","4","3","3"
"1993","Brandenburg","Male","2.93","3","305","2","2","4","4","4","2.83","3.03","1","4","3","3"
"1993","Bremen","Female","2.72","3","49","1","1","4","4","4","2.37","3.07","1","4","2","4"
"1993","Bremen","Male","3.05","3","44","1","3","4","4","4","2.75","3.35","1","4","3","4"
"1993","Hamburg","Female","2.9","3","76","2","2","4","4","4","2.68","3.12","1","4","3","4"
"1993","Hamburg","Male","3.24","3","66","2","3","4","4","4","3.02","3.46","1","4","3","4"
"1993","Hesse","Female","3.04","3","469","1","2","4","4","4","2.95","3.13","1","4","3","4"
"1993","Hesse","Male","3.22","3.69","457","2","3","4","4","4","3.14","3.3","1","4","3","4"
"1993","Lower Saxony","Female","3.06","3","490","2","2","4","4","4","2.98","3.14","1","4","3","3"
"1993","Lower Saxony","Male","3.21","3","484","2","3","4","4","4","3.13","3.29","1","4","3","4"
"1993","Mecklenburg-Western Pomerania","Female","2.84","3","207","2","2","4","4","4","2.71","2.97","1","4","3","3"
"1993","Mecklenburg-Western Pomerania","Male","2.91","3","198","2","2","3","4","4","2.79","3.03","1","4","3","3"
"1993","North Rhine-Westphalia","Female","3.11","3","1295","1","3","4","4","4","3.06","3.16","1","4","3","3"
"1993","North Rhine-Westphalia","Male","3.22","3","1205","2","3","4","4","4","3.17","3.27","1","4","3","4"
"1993","Rhineland-Palatinate,Saarland","Female","3.2","3","331","2","3","4","4","4","3.11","3.29","1","4","3","4"
"1993","Rhineland-Palatinate,Saarland","Male","3.35","4","304","2","3","4","4","4","3.26","3.44","1","4","3","4"
"1993","Saxony","Female","2.82","3","596","1","2","4","4","4","2.74","2.9","1","4","3","3"
"1993","Saxony","Male","2.86","3","517","2","2","4","4","4","2.78","2.94","1","4","3","3"
"1993","Saxony-Anhalt","Female","2.67","3","393","1","2","3","4","4","2.58","2.76","1","4","3","3"
"1993","Saxony-Anhalt","Male","2.74","3","347","1","2","3","4","4","2.64","2.84","1","4","3","3"
"1993","Schleswig-Holstein","Female","3.35","3.27","149","2","3","4","4","4","3.22","3.48","1","4","3","4"
"1993","Schleswig-Holstein","Male","3.24","3","137","2","3","4","4","4","3.09","3.39","1","4","3","4"
"1993","Thuringia","Female","2.71","3","344","1","2","4","4","4","2.61","2.81","1","4","3","3"
"1993","Thuringia","Male","2.97","3","316","2","2","4","4","4","2.87","3.07","1","4","3","3"
"1994","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1994","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
