"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","East Germany","2.94","3","143","2","2","4","4","4","2.79","3.09","1","4","3","3"
"1990","direct migration background","West Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1990","no migration background","East Germany","2.96","3","4275","2","2","4","4","4","2.93","2.99","1","4","3","3"
"1990","no migration background","West Germany","","","","","","","","","","","","","",""
"1991","direct migration background","East Germany","2.79","3","141","1","2","4","4","4","2.63","2.95","1","4","3","3"
"1991","direct migration background","West Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1991","no migration background","East Germany","2.85","3","3975","2","2","4","4","4","2.82","2.88","1","4","3","3"
"1991","no migration background","West Germany","3.59","4","37","3","3","4","4","4","3.32","3.86","1","4","3","4"
"1992","direct migration background","East Germany","2.69","3","146","1","2","3","4","4","2.53","2.85","1","4","3","3"
"1992","direct migration background","West Germany","3.28","4","428","2","3","4","4","4","3.19","3.37","1","4","4","4"
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","3.42","4","70","2","3","4","4","4","3.22","3.62","1","4","3","4"
"1992","no migration background","East Germany","2.89","3","3822","2","2","4","4","4","2.86","2.92","1","4","3","3"
"1992","no migration background","West Germany","3.35","4","6511","2","3","4","4","4","3.33","3.37","1","4","4","4"
"1993","direct migration background","East Germany","2.5","3","136","1","2","3","4","4","2.34","2.66","1","4","2","3"
"1993","direct migration background","West Germany","3.06","3","2321","2","2","4","4","4","3.02","3.1","1","4","3","3"
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","3.09","3","459","2","3","4","4","4","3.01","3.17","1","4","3","4"
"1993","no migration background","East Germany","2.86","3","3671","1","2","4","4","4","2.83","2.89","1","4","3","3"
"1993","no migration background","West Germany","3.18","3","6459","2","3","4","4","4","3.16","3.2","1","4","3","3"
"1994","direct migration background","East Germany","","","","","","","","","","","","","",""
"1994","direct migration background","West Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1994","no migration background","East Germany","","","","","","","","","","","","","",""
"1994","no migration background","West Germany","","","","","","","","","","","","","",""
"1995","direct migration background","East Germany","2.74","3","140","1","2","3","4","4","2.58","2.9","1","4","3","3"
"1995","direct migration background","West Germany","3.14","3","2640","2","3","4","4","4","3.1","3.18","1","4","3","3"
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","3.33","4","491","2","3","4","4","4","3.26","3.4","1","4","3","4"
"1995","no migration background","East Germany","2.95","3","3520","2","2","4","4","4","2.92","2.98","1","4","3","3"
"1995","no migration background","West Germany","3.28","4","6451","2","3","4","4","4","3.26","3.3","1","4","4","4"
"1996","direct migration background","East Germany","2.66","3","141","1","2","3","4","4","2.51","2.81","1","4","3","3"
"1996","direct migration background","West Germany","3.07","3","2453","2","3","4","4","4","3.03","3.11","1","4","3","3"
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","3.3","3","525","2","3","4","4","4","3.23","3.37","1","4","3","4"
"1996","no migration background","East Germany","2.96","3","3525","2","2","4","4","4","2.93","2.99","1","4","3","3"
"1996","no migration background","West Germany","3.27","3","6381","2","3","4","4","4","3.25","3.29","1","4","3","4"
"1997","direct migration background","East Germany","2.8","3","132","2","2","3","4","4","2.64","2.96","1","4","3","3"
"1997","direct migration background","West Germany","3.04","3","2340","2","2","4","4","4","3","3.08","1","4","3","3"
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","West Germany","3.26","3","547","2","3","4","4","4","3.19","3.33","1","4","3","3"
"1997","no migration background","East Germany","3.01","3","3486","2","3","4","4","4","2.98","3.04","1","4","3","3"
"1997","no migration background","West Germany","3.23","3","6297","2","3","4","4","4","3.21","3.25","1","4","3","4"
"1998","direct migration background","East Germany","","","","","","","","","","","","","",""
"1998","direct migration background","West Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1998","no migration background","East Germany","","","","","","","","","","","","","",""
"1998","no migration background","West Germany","","","","","","","","","","","","","",""
"1999","direct migration background","East Germany","","","","","","","","","","","","","",""
"1999","direct migration background","West Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1999","no migration background","East Germany","","","","","","","","","","","","","",""
"1999","no migration background","West Germany","","","","","","","","","","","","","",""
"2000","direct migration background","East Germany","","","","","","","","","","","","","",""
"2000","direct migration background","West Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2000","no migration background","East Germany","","","","","","","","","","","","","",""
"2000","no migration background","West Germany","","","","","","","","","","","","","",""
"2001","direct migration background","East Germany","","","","","","","","","","","","","",""
"2001","direct migration background","West Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2001","no migration background","East Germany","","","","","","","","","","","","","",""
"2001","no migration background","West Germany","","","","","","","","","","","","","",""
"2002","direct migration background","East Germany","","","","","","","","","","","","","",""
"2002","direct migration background","West Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2002","no migration background","East Germany","","","","","","","","","","","","","",""
"2002","no migration background","West Germany","","","","","","","","","","","","","",""
"2003","direct migration background","East Germany","","","","","","","","","","","","","",""
"2003","direct migration background","West Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2003","no migration background","East Germany","","","","","","","","","","","","","",""
"2003","no migration background","West Germany","","","","","","","","","","","","","",""
"2004","direct migration background","East Germany","","","","","","","","","","","","","",""
"2004","direct migration background","West Germany","","","","","","","","","","","","","",""
"2004","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2004","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2004","no migration background","East Germany","","","","","","","","","","","","","",""
"2004","no migration background","West Germany","","","","","","","","","","","","","",""
"2005","direct migration background","East Germany","","","","","","","","","","","","","",""
"2005","direct migration background","West Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2005","no migration background","East Germany","","","","","","","","","","","","","",""
"2005","no migration background","West Germany","","","","","","","","","","","","","",""
"2006","direct migration background","East Germany","","","","","","","","","","","","","",""
"2006","direct migration background","West Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2006","no migration background","East Germany","","","","","","","","","","","","","",""
"2006","no migration background","West Germany","","","","","","","","","","","","","",""
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2007","no migration background","East Germany","","","","","","","","","","","","","",""
"2007","no migration background","West Germany","","","","","","","","","","","","","",""
"2008","direct migration background","East Germany","2.67","3","80","1","2","3","4","4","2.46","2.88","1","4","2","3"
"2008","direct migration background","West Germany","3.06","3","1814","2","2","4","4","4","3.02","3.1","1","4","3","3"
"2008","indirect migration background","East Germany","3.28","3","43","2","3","4","4","4","3.01","3.55","1","4","3","4"
"2008","indirect migration background","West Germany","3.17","3","723","2","3","4","4","4","3.11","3.23","1","4","3","4"
"2008","no migration background","East Germany","3.06","3","4649","2","3","4","4","4","3.04","3.08","1","4","3","3"
"2008","no migration background","West Germany","3.24","3","11987","2","3","4","4","4","3.23","3.25","1","4","3","3"
"2009","direct migration background","East Germany","","","","","","","","","","","","","",""
"2009","direct migration background","West Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2009","no migration background","East Germany","","","","","","","","","","","","","",""
"2009","no migration background","West Germany","","","","","","","","","","","","","",""
"2010","direct migration background","East Germany","","","","","","","","","","","","","",""
"2010","direct migration background","West Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2010","no migration background","East Germany","","","","","","","","","","","","","",""
"2010","no migration background","West Germany","","","","","","","","","","","","","",""
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","","","","","","","","","","","","","",""
"2012","direct migration background","West Germany","","","","","","","","","","","","","",""
"2012","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2012","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2012","no migration background","East Germany","","","","","","","","","","","","","",""
"2012","no migration background","West Germany","","","","","","","","","","","","","",""
"2013","direct migration background","East Germany","2.92","3","81","2","2","4","4","4","2.72","3.12","1","4","3","3"
