"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","Rural Area","","","","","","","","","","","","","",""
"1990","Baden-Württemberg","Urban Area","","","","","","","","","","","","","",""
"1990","Bavaria","Rural Area","","","","","","","","","","","","","",""
"1990","Bavaria","Urban Area","","","","","","","","","","","","","",""
"1990","Berlin","Rural Area","","","","","","","","","","","","","",""
"1990","Berlin","Urban Area","3.12","3","282","2","3","4","4","4","3.01","3.23","1","4","3","3"
"1990","Brandenburg","Rural Area","2.98","3","654","2","2","4","4","4","2.91","3.05","1","4","3","3"
"1990","Brandenburg","Urban Area","2.64","3","66","1","2","3","4","4","2.42","2.86","1","4","2","3"
"1990","Bremen","Rural Area","","","","","","","","","","","","","",""
"1990","Bremen","Urban Area","","","","","","","","","","","","","",""
"1990","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1990","Hamburg","Urban Area","","","","","","","","","","","","","",""
"1990","Hesse","Rural Area","","","","","","","","","","","","","",""
"1990","Hesse","Urban Area","","","","","","","","","","","","","",""
"1990","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"1990","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Rural Area","2.9","3","446","2","2","4","4","4","2.81","2.99","1","4","3","3"
"1990","Mecklenburg-Western Pomerania","Urban Area","2.83","3","52","1","2","4","4","4","2.49","3.17","1","4","2","4"
"1990","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"1990","Saxony","Rural Area","3.02","3","614","2","2","4","4","4","2.95","3.09","1","4","3","3"
"1990","Saxony","Urban Area","2.94","3","698","1","2","4","4","4","2.87","3.01","1","4","3","3"
"1990","Saxony-Anhalt","Rural Area","2.97","3","565","1","2","4","4","4","2.89","3.05","1","4","3","3"
"1990","Saxony-Anhalt","Urban Area","2.75","3","237","1","2","4","4","4","2.63","2.87","1","4","3","3"
"1990","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"1990","Thuringia","Rural Area","3.03","3","517","2","2","4","4","4","2.95","3.11","1","4","3","3"
"1990","Thuringia","Urban Area","2.86","3","202","1","2","4","4","4","2.73","2.99","1","4","3","3"
"1991","Baden-Württemberg","Rural Area","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","Urban Area","","","","","","","","","","","","","",""
"1991","Bavaria","Rural Area","","","","","","","","","","","","","",""
"1991","Bavaria","Urban Area","","","","","","","","","","","","","",""
"1991","Berlin","Rural Area","","","","","","","","","","","","","",""
"1991","Berlin","Urban Area","3.04","3","259","2","2","4","4","4","2.94","3.14","1","4","3","3"
"1991","Brandenburg","Rural Area","2.84","3","627","1","2","4","4","4","2.77","2.91","1","4","3","3"
"1991","Brandenburg","Urban Area","2.7","3","42","2","2","3","4","4","2.46","2.94","1","4","3","3"
"1991","Bremen","Rural Area","","","","","","","","","","","","","",""
"1991","Bremen","Urban Area","","","","","","","","","","","","","",""
"1991","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1991","Hamburg","Urban Area","","","","","","","","","","","","","",""
"1991","Hesse","Rural Area","","","","","","","","","","","","","",""
"1991","Hesse","Urban Area","","","","","","","","","","","","","",""
"1991","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"1991","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Rural Area","2.86","3","410","2","2","4","4","4","2.77","2.95","1","4","3","3"
"1991","Mecklenburg-Western Pomerania","Urban Area","3.24","3","51","2","2","4","4","4","3.02","3.46","2","4","3","4"
"1991","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
