"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","East Germany","3.1","3","537","2","3","4","4","4","3.03","3.17","1","4","3","3"
"1990","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1990","lower secondary degree","East Germany","2.83","3","1738","1","2","4","4","4","2.78","2.88","1","4","3","3"
"1990","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","East Germany","2.78","3","44","2","2","3","4","4","2.52","3.04","1","4","3","3"
"1990","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1990","Other degree","East Germany","2.85","3","58","1","2","4","4","4","2.58","3.12","1","4","2","3"
"1990","Other degree","West Germany","","","","","","","","","","","","","",""
"1990","secondary school degree","East Germany","3.07","3","2030","2","2","4","4","4","3.03","3.11","1","4","3","3"
"1990","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1991","college entrance qualification","East Germany","3.13","3","494","2","3","4","4","4","3.06","3.2","1","4","3","3"
"1991","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","East Germany","2.65","3","1569","1","2","3","4","4","2.6","2.7","1","4","3","3"
"1991","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","East Germany","2.9","3","41","2","2","4","4","4","2.64","3.16","1","4","2","3"
"1991","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1991","Other degree","East Germany","2.58","2","48","1","2","4","4","4","2.27","2.89","1","4","2","3"
"1991","Other degree","West Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","East Germany","2.99","3","1934","2","2","4","4","4","2.95","3.03","1","4","3","3"
"1991","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1992","college entrance qualification","East Germany","3.25","3","484","2","3","4","4","4","3.18","3.32","1","4","3","3"
"1992","college entrance qualification","West Germany","3.55","4","1186","3","3","4","4","4","3.51","3.59","1","4","4","4"
"1992","lower secondary degree","East Germany","2.59","3","1497","1","2","3","4","4","2.54","2.64","1","4","3","3"
"1992","lower secondary degree","West Germany","3.23","3","3861","2","3","4","4","4","3.2","3.26","1","4","3","4"
"1992","no degree/no degree yet","East Germany","3.07","3","59","2","2","4","4","4","2.85","3.29","1","4","3","3"
"1992","no degree/no degree yet","West Germany","3.39","4","167","2","3","4","4","4","3.25","3.53","1","4","4","4"
"1992","Other degree","East Germany","2.88","3","47","2","2","4","4","4","2.61","3.15","1","4","2","3"
"1992","Other degree","West Germany","3.09","3","48","2","2","4","4","4","2.81","3.37","1","4","3","4"
"1992","secondary school degree","East Germany","3.08","3","1856","2","3","4","4","4","3.04","3.12","1","4","3","3"
"1992","secondary school degree","West Germany","3.48","4","1618","2","3","4","4","4","3.44","3.52","1","4","4","4"
"1993","college entrance qualification","East Germany","3.19","3","487","2","3","4","4","4","3.12","3.26","1","4","3","3"
