"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Employed","direct migration background","3.31","4","339","2","3","4","4","4","3.21","3.41","1","4","3","4"
"1992","Employed","indirect migration background","3.51","4","50","3","3","4","4","4","3.3","3.72","1","4","3","4"
"1992","Employed","no migration background","3.35","4","7064","2","3","4","4","4","3.33","3.37","1","4","3","4"
"1992","Not Employed","direct migration background","3.01","3","235","2","2","4","4","4","2.88","3.14","1","4","3","3"
"1992","Not Employed","indirect migration background","3.22","4","30","1","3","4","4","4","2.84","3.6","1","4","4","4"
"1992","Not Employed","no migration background","3.08","3","3269","2","2","4","4","4","3.05","3.11","1","4","3","3"
"1993","Employed","direct migration background","3.16","3","1650","2","3","4","4","4","3.12","3.2","1","4","3","3"
"1993","Employed","indirect migration background","3.08","3","306","2","3","4","4","4","2.98","3.18","1","4","3","4"
"1993","Employed","no migration background","3.22","3","6718","2","3","4","4","4","3.2","3.24","1","4","3","3"
"1993","Not Employed","direct migration background","2.78","3","807","1","2","4","4","4","2.71","2.85","1","4","3","3"
"1993","Not Employed","indirect migration background","3.14","3","167","2","3","4","4","4","3","3.28","1","4","3","4"
"1993","Not Employed","no migration background","2.94","3","3412","1","2","4","4","4","2.91","2.97","1","4","3","3"
"1994","Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Employed","no migration background","","","","","","","","","","","","","",""
"1994","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Employed","no migration background","","","","","","","","","","","","","",""
"1995","Employed","direct migration background","3.24","3","1692","2","3","4","4","4","3.2","3.28","1","4","3","3"
"1995","Employed","indirect migration background","3.27","3","340","2","3","4","4","4","3.18","3.36","1","4","3","4"
"1995","Employed","no migration background","3.35","4","6453","2","3","4","4","4","3.33","3.37","1","4","3","4"
"1995","Not Employed","direct migration background","2.94","3","1088","1","2","4","4","4","2.88","3","1","4","3","3"
"1995","Not Employed","indirect migration background","3.39","4","167","2","3","4","4","4","3.27","3.51","1","4","3","4"
"1995","Not Employed","no migration background","3.02","3","3518","1","2","4","4","4","2.99","3.05","1","4","3","3"
"1996","Employed","direct migration background","3.16","3","1582","2","3","4","4","4","3.12","3.2","1","4","3","3"
"1996","Employed","indirect migration background","3.25","3","365","2","3","4","4","4","3.17","3.33","1","4","3","4"
"1996","Employed","no migration background","3.32","3","6475","2","3","4","4","4","3.3","3.34","1","4","3","3"
"1996","Not Employed","direct migration background","2.9","3","1012","2","2","4","4","4","2.84","2.96","1","4","3","3"
"1996","Not Employed","indirect migration background","3.32","3","180","2","3","4","4","4","3.19","3.45","1","4","3","4"
"1996","Not Employed","no migration background","3.05","3","3431","2","2","4","4","4","3.02","3.08","1","4","3","3"
"1997","Employed","direct migration background","3.16","3","1463","2","3","4","4","4","3.12","3.2","1","4","3","3"
"1997","Employed","indirect migration background","3.24","3","371","2","3","4","4","4","3.16","3.32","1","4","3","4"
"1997","Employed","no migration background","3.3","3","6297","2","3","4","4","4","3.28","3.32","1","4","3","3"
"1997","Not Employed","direct migration background","2.85","3","1009","2","2","4","4","4","2.79","2.91","1","4","3","3"
"1997","Not Employed","indirect migration background","3.22","3","198","2","3","4","4","4","3.1","3.34","1","4","3","3"
"1997","Not Employed","no migration background","3.02","3","3486","2","2","4","4","4","2.99","3.05","1","4","3","3"
"1998","Employed","direct migration background","","","","","","","","","","","","","",""
"1998","Employed","indirect migration background","","","","","","","","","","","","","",""
"1998","Employed","no migration background","","","","","","","","","","","","","",""
"1998","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1998","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1998","Not Employed","no migration background","","","","","","","","","","","","","",""
"1999","Employed","direct migration background","","","","","","","","","","","","","",""
"1999","Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Employed","no migration background","","","","","","","","","","","","","",""
"1999","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1999","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Not Employed","no migration background","","","","","","","","","","","","","",""
"2000","Employed","direct migration background","","","","","","","","","","","","","",""
"2000","Employed","indirect migration background","","","","","","","","","","","","","",""
"2000","Employed","no migration background","","","","","","","","","","","","","",""
"2000","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2000","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2000","Not Employed","no migration background","","","","","","","","","","","","","",""
"2001","Employed","direct migration background","","","","","","","","","","","","","",""
"2001","Employed","indirect migration background","","","","","","","","","","","","","",""
"2001","Employed","no migration background","","","","","","","","","","","","","",""
"2001","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2001","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2001","Not Employed","no migration background","","","","","","","","","","","","","",""
"2002","Employed","direct migration background","","","","","","","","","","","","","",""
"2002","Employed","indirect migration background","","","","","","","","","","","","","",""
"2002","Employed","no migration background","","","","","","","","","","","","","",""
"2002","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2002","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2002","Not Employed","no migration background","","","","","","","","","","","","","",""
"2003","Employed","direct migration background","","","","","","","","","","","","","",""
"2003","Employed","indirect migration background","","","","","","","","","","","","","",""
"2003","Employed","no migration background","","","","","","","","","","","","","",""
"2003","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2003","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2003","Not Employed","no migration background","","","","","","","","","","","","","",""
"2004","Employed","direct migration background","","","","","","","","","","","","","",""
"2004","Employed","indirect migration background","","","","","","","","","","","","","",""
"2004","Employed","no migration background","","","","","","","","","","","","","",""
"2004","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2004","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2004","Not Employed","no migration background","","","","","","","","","","","","","",""
"2005","Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Employed","no migration background","","","","","","","","","","","","","",""
"2005","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Not Employed","no migration background","","","","","","","","","","","","","",""
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
