"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Baden-W?rttemberg","Rural Area","2.53","2","211","1","1","3","5","7","2.31","2.75","1","7","2","3"
"2005","Baden-W?rttemberg","Urban Area","2.84","3","2310","1","2","4","5","7","2.78","2.9","1","7","2","3"
"2005","Bavaria","Rural Area","3.09","3","1451","1","2","4","5","7","3.01","3.17","1","7","3","3"
"2005","Bavaria","Urban Area","2.94","3","1444","1","1","4","5","7","2.86","3.02","1","7","3","3"
"2005","Berlin","Rural Area","","","","","","","","","","","","","",""
"2005","Berlin","Urban Area","2.9","2","755","1","2","4","5","7","2.79","3.01","1","7","2","3"
"2005","Brandenburg","Rural Area","2.98","3","811","1","2","4","5","7","2.87","3.09","1","7","3","3"
"2005","Brandenburg","Urban Area","2.58","2","77","1","1","4","5","7","2.26","2.9","1","7","2","3"
"2005","Bremen","Rural Area","","","","","","","","","","","","","",""
"2005","Bremen","Urban Area","2.78","2","147","1","1","4","6","7","2.48","3.08","1","7","2","3"
"2005","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2005","Hamburg","Urban Area","2.72","2","292","1","2","4","5","7","2.55","2.89","1","7","2","2"
"2005","Hesse","Rural Area","2.93","3","250","1","1","4","5","7","2.72","3.14","1","7","3","3"
"2005","Hesse","Urban Area","2.9","3","1113","1","2","4","5","7","2.8","3","1","7","2","3"
"2005","Lower Saxony","Rural Area","2.73","2","875","1","1","4","5","7","2.62","2.84","1","7","2","3"
"2005","Lower Saxony","Urban Area","2.7","2","905","1","1","4","5","7","2.6","2.8","1","7","2","2"
"2005","Mecklenburg-Western Pomerania","Rural Area","2.95","3","434","1","1","4","5","7","2.79","3.11","1","7","2","3"
"2005","Mecklenburg-Western Pomerania","Urban Area","2.3","2","69","1","1","3","4","7","1.94","2.66","1","7","2","3"
"2005","North Rhine-Westphalia","Rural Area","2.19","2","103","1","1","3","4","7","1.9","2.48","1","7","1","3"
"2005","North Rhine-Westphalia","Urban Area","2.98","3","4219","1","1","4","6","7","2.93","3.03","1","7","3","3"
"2005","Rhineland-Palatinate,Saarland","Rural Area","2.89","3","291","1","2","4","5","7","2.71","3.07","1","7","2","3"
"2005","Rhineland-Palatinate,Saarland","Urban Area","2.68","2","943","1","1","4","5","7","2.58","2.78","1","7","2","2"
"2005","Saxony","Rural Area","2.94","3","761","1","2","4","5","7","2.83","3.05","1","7","2","3"
"2005","Saxony","Urban Area","2.62","2","762","1","1","4","5","7","2.51","2.73","1","7","2","3"
"2005","Saxony-Anhalt","Rural Area","2.82","2","659","1","1","4","5","7","2.69","2.95","1","7","2","3"
"2005","Saxony-Anhalt","Urban Area","2.98","3","233","1","2","4","5","7","2.76","3.2","1","7","2","3"
"2005","Schleswig-Holstein","Rural Area","2.76","2","364","1","1","4","5","7","2.59","2.93","1","7","2","3"
"2005","Schleswig-Holstein","Urban Area","2.6","2","261","1","1","4","4","6","2.42","2.78","1","7","2","2"
"2005","Thuringia","Rural Area","2.99","3","618","1","2","4","5","7","2.87","3.11","1","7","3","3"
"2005","Thuringia","Urban Area","2.73","3","274","1","1","4","5","7","2.55","2.91","1","7","2","3"
"2006","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2006","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2006","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2006","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2006","Berlin","Rural Area","","","","","","","","","","","","","",""
"2006","Berlin","Urban Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Urban Area","","","","","","","","","","","","","",""
