"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","direct migration background","2.92","3","805","1","2","4","5","7","2.8","3.04","1","7","2","3"
"2005","Full Time","indirect migration background","3.16","3","328","1","2","4","5","7","2.98","3.34","1","7","3","3"
"2005","Full Time","no migration background","3.02","3","6869","1","2","4","5","7","2.98","3.06","1","7","3","3"
"2005","Not Working","direct migration background","2.82","2","992","1","1","4","5","7","2.71","2.93","1","7","2","3"
"2005","Not Working","indirect migration background","3.44","3","279","1","2","5","6","7","3.23","3.65","1","7","3","4"
"2005","Not Working","no migration background","2.72","2","6556","1","1","4","5","7","2.68","2.76","1","7","2","2"
"2005","Part Time","direct migration background","2.81","3","555","1","1","4","5","7","2.67","2.95","1","7","2","3"
"2005","Part Time","indirect migration background","2.95","2","218","1","2","4","5","7","2.72","3.18","1","7","2","3"
"2005","Part Time","no migration background","2.86","3","4030","1","2","4","5","7","2.81","2.91","1","7","2","3"
"2006","Full Time","direct migration background","","","","","","","","","","","","","",""
"2006","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2006","Full Time","no migration background","","","","","","","","","","","","","",""
"2006","Not Working","direct migration background","","","","","","","","","","","","","",""
"2006","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Working","no migration background","","","","","","","","","","","","","",""
"2006","Part Time","direct migration background","","","","","","","","","","","","","",""
"2006","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2006","Part Time","no migration background","","","","","","","","","","","","","",""
"2007","Full Time","direct migration background","","","","","","","","","","","","","",""
"2007","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2007","Full Time","no migration background","","","","","","","","","","","","","",""
"2007","Not Working","direct migration background","","","","","","","","","","","","","",""
"2007","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Working","no migration background","","","","","","","","","","","","","",""
"2007","Part Time","direct migration background","","","","","","","","","","","","","",""
"2007","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2007","Part Time","no migration background","","","","","","","","","","","","","",""
"2008","Full Time","direct migration background","","","","","","","","","","","","","",""
"2008","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2008","Full Time","no migration background","","","","","","","","","","","","","",""
"2008","Not Working","direct migration background","","","","","","","","","","","","","",""
"2008","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2008","Not Working","no migration background","","","","","","","","","","","","","",""
"2008","Part Time","direct migration background","","","","","","","","","","","","","",""
"2008","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2008","Part Time","no migration background","","","","","","","","","","","","","",""
"2009","Full Time","direct migration background","","","","","","","","","","","","","",""
"2009","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2009","Full Time","no migration background","","","","","","","","","","","","","",""
"2009","Not Working","direct migration background","","","","","","","","","","","","","",""
"2009","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2009","Not Working","no migration background","","","","","","","","","","","","","",""
"2009","Part Time","direct migration background","","","","","","","","","","","","","",""
"2009","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2009","Part Time","no migration background","","","","","","","","","","","","","",""
"2010","Full Time","direct migration background","3.25","3","467","1","2","4","6","7","3.1","3.4","1","7","2","3"
"2010","Full Time","indirect migration background","3.08","3","286","1","2","4","5","7","2.89","3.27","1","7","3","3"
"2010","Full Time","no migration background","3","3","5678","1","2","4","5","7","2.96","3.04","1","7","3","3"
"2010","Not Working","direct migration background","2.82","3","616","1","1","4","5","7","2.69","2.95","1","7","2","3"
"2010","Not Working","indirect migration background","3.28","3","176","1","2","4","5","7","3.04","3.52","1","7","2","3"
"2010","Not Working","no migration background","2.76","2","5521","1","1","4","5","7","2.72","2.8","1","7","2","2"
"2010","Part Time","direct migration background","2.94","3","375","1","1","4","5","7","2.78","3.1","1","7","2","3"
"2010","Part Time","indirect migration background","3.13","3","192","1","2","4","5","7","2.88","3.38","1","7","2","3"
"2010","Part Time","no migration background","2.86","3","3321","1","2","4","5","7","2.81","2.91","1","7","2","3"
"2011","Full Time","direct migration background","","","","","","","","","","","","","",""
"2011","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2011","Full Time","no migration background","","","","","","","","","","","","","",""
"2011","Not Working","direct migration background","","","","","","","","","","","","","",""
"2011","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2011","Not Working","no migration background","","","","","","","","","","","","","",""
"2011","Part Time","direct migration background","","","","","","","","","","","","","",""
"2011","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2011","Part Time","no migration background","","","","","","","","","","","","","",""
"2012","Full Time","direct migration background","","","","","","","","","","","","","",""
"2012","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2012","Full Time","no migration background","","","","","","","","","","","","","",""
"2012","Not Working","direct migration background","","","","","","","","","","","","","",""
"2012","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2012","Not Working","no migration background","","","","","","","","","","","","","",""
"2012","Part Time","direct migration background","","","","","","","","","","","","","",""
"2012","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2012","Part Time","no migration background","","","","","","","","","","","","","",""
"2013","Full Time","direct migration background","","","","","","","","","","","","","",""
"2013","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2013","Full Time","no migration background","","","","","","","","","","","","","",""
"2013","Not Working","direct migration background","","","","","","","","","","","","","",""
"2013","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2013","Not Working","no migration background","","","","","","","","","","","","","",""
"2013","Part Time","direct migration background","","","","","","","","","","","","","",""
"2013","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2013","Part Time","no migration background","","","","","","","","","","","","","",""
"2014","Full Time","direct migration background","","","","","","","","","","","","","",""
"2014","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2014","Full Time","no migration background","","","","","","","","","","","","","",""
"2014","Not Working","direct migration background","","","","","","","","","","","","","",""
"2014","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2014","Not Working","no migration background","","","","","","","","","","","","","",""
"2014","Part Time","direct migration background","","","","","","","","","","","","","",""
"2014","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2014","Part Time","no migration background","","","","","","","","","","","","","",""
"2015","Full Time","direct migration background","2.56","2","1609","1","1","4","5","7","2.48","2.64","1","7","2","2"
"2015","Full Time","indirect migration background","2.75","2","657","1","1","4","5","7","2.62","2.88","1","7","2","2"
"2015","Full Time","no migration background","2.62","2","7226","1","2","3","5","7","2.59","2.65","1","7","2","2"
"2015","Not Working","direct migration background","2.42","2","2806","1","1","3","5","7","2.36","2.48","1","7","2","2"
"2015","Not Working","indirect migration background","2.54","2","494","1","1","3","5","7","2.39","2.69","1","7","2","2"
"2015","Not Working","no migration background","2.5","2","6811","1","1","3","5","7","2.46","2.54","1","7","2","2"
"2015","Part Time","direct migration background","2.34","2","1367","1","1","3","5","7","2.25","2.43","1","7","2","2"
"2015","Part Time","indirect migration background","2.49","2","530","1","1","4","5","7","2.35","2.63","1","7","2","2"
"2015","Part Time","no migration background","2.42","2","5216","1","1","3","4","7","2.38","2.46","1","7","2","2"
"2016","Full Time","direct migration background","","","","","","","","","","","","","",""
"2016","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2016","Full Time","no migration background","","","","","","","","","","","","","",""
"2016","Not Working","direct migration background","1.85","1","4270","1","1","2","4","7","1.81","1.89","1","7","1","1"
"2016","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2016","Not Working","no migration background","","","","","","","","","","","","","",""
"2016","Part Time","direct migration background","","","","","","","","","","","","","",""
"2016","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2016","Part Time","no migration background","","","","","","","","","","","","","",""
"2017","Full Time","direct migration background","","","","","","","","","","","","","",""
"2017","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2017","Full Time","no migration background","","","","","","","","","","","","","",""
