"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","Female","2.79","2","2665","1","2","4","5","7","2.73","2.85","1","7","2","2"
"2005","Full Time","Male","3.12","3","5337","1","2","4","5","7","3.08","3.16","1","7","3","3"
"2005","Not Working","Female","2.55","2","4679","1","1","4","5","7","2.5","2.6","1","7","2","2"
"2005","Not Working","Male","3.06","3","3148","1","2","4","6","7","3","3.12","1","7","3","3"
"2005","Part Time","Female","2.67","2","3417","1","1","4","5","7","2.62","2.72","1","7","2","2"
"2005","Part Time","Male","3.23","3","1386","1","2","4","6","7","3.14","3.32","1","7","3","3"
"2006","Full Time","Female","","","","","","","","","","","","","",""
"2006","Full Time","Male","","","","","","","","","","","","","",""
"2006","Not Working","Female","","","","","","","","","","","","","",""
"2006","Not Working","Male","","","","","","","","","","","","","",""
"2006","Part Time","Female","","","","","","","","","","","","","",""
"2006","Part Time","Male","","","","","","","","","","","","","",""
"2007","Full Time","Female","","","","","","","","","","","","","",""
"2007","Full Time","Male","","","","","","","","","","","","","",""
"2007","Not Working","Female","","","","","","","","","","","","","",""
"2007","Not Working","Male","","","","","","","","","","","","","",""
"2007","Part Time","Female","","","","","","","","","","","","","",""
"2007","Part Time","Male","","","","","","","","","","","","","",""
"2008","Full Time","Female","","","","","","","","","","","","","",""
"2008","Full Time","Male","","","","","","","","","","","","","",""
"2008","Not Working","Female","","","","","","","","","","","","","",""
"2008","Not Working","Male","","","","","","","","","","","","","",""
"2008","Part Time","Female","","","","","","","","","","","","","",""
"2008","Part Time","Male","","","","","","","","","","","","","",""
"2009","Full Time","Female","","","","","","","","","","","","","",""
"2009","Full Time","Male","","","","","","","","","","","","","",""
"2009","Not Working","Female","","","","","","","","","","","","","",""
"2009","Not Working","Male","","","","","","","","","","","","","",""
"2009","Part Time","Female","","","","","","","","","","","","","",""
"2009","Part Time","Male","","","","","","","","","","","","","",""
"2010","Full Time","Female","2.74","2","2257","1","1","4","5","7","2.68","2.8","1","7","2","2"
"2010","Full Time","Male","3.19","3","4174","1","2","4","5","7","3.14","3.24","1","7","3","3"
"2010","Not Working","Female","2.6","2","3642","1","1","4","5","7","2.55","2.65","1","7","2","2"
"2010","Not Working","Male","3.01","3","2671","1","2","4","5","7","2.95","3.07","1","7","3","3"
"2010","Part Time","Female","2.73","2","2813","1","1","4","5","7","2.67","2.79","1","7","2","2"
"2010","Part Time","Male","3.2","3","1075","1","2","4","6","7","3.1","3.3","1","7","3","3"
"2011","Full Time","Female","","","","","","","","","","","","","",""
"2011","Full Time","Male","","","","","","","","","","","","","",""
"2011","Not Working","Female","","","","","","","","","","","","","",""
"2011","Not Working","Male","","","","","","","","","","","","","",""
"2011","Part Time","Female","","","","","","","","","","","","","",""
"2011","Part Time","Male","","","","","","","","","","","","","",""
"2012","Full Time","Female","","","","","","","","","","","","","",""
"2012","Full Time","Male","","","","","","","","","","","","","",""
"2012","Not Working","Female","","","","","","","","","","","","","",""
"2012","Not Working","Male","","","","","","","","","","","","","",""
"2012","Part Time","Female","","","","","","","","","","","","","",""
"2012","Part Time","Male","","","","","","","","","","","","","",""
"2013","Full Time","Female","","","","","","","","","","","","","",""
"2013","Full Time","Male","","","","","","","","","","","","","",""
"2013","Not Working","Female","","","","","","","","","","","","","",""
"2013","Not Working","Male","","","","","","","","","","","","","",""
"2013","Part Time","Female","","","","","","","","","","","","","",""
"2013","Part Time","Male","","","","","","","","","","","","","",""
"2014","Full Time","Female","","","","","","","","","","","","","",""
"2014","Full Time","Male","","","","","","","","","","","","","",""
"2014","Not Working","Female","","","","","","","","","","","","","",""
"2014","Not Working","Male","","","","","","","","","","","","","",""
"2014","Part Time","Female","","","","","","","","","","","","","",""
"2014","Part Time","Male","","","","","","","","","","","","","",""
"2015","Full Time","Female","2.36","2","3250","1","1","3","4","7","2.31","2.41","1","7","2","2"
"2015","Full Time","Male","2.76","2","6242","1","2","4","5","7","2.72","2.8","1","7","2","2"
"2015","Not Working","Female","2.31","2","5870","1","1","3","5","7","2.27","2.35","1","7","2","2"
"2015","Not Working","Male","2.72","2","4241","1","1","4","5","7","2.67","2.77","1","7","2","2"
"2015","Part Time","Female","2.25","2","5310","1","1","3","4","7","2.21","2.29","1","7","2","2"
"2015","Part Time","Male","2.8","2","1803","1","2","4","5","7","2.72","2.88","1","7","2","3"
"2016","Full Time","Female","","","","","","","","","","","","","",""
"2016","Full Time","Male","","","","","","","","","","","","","",""
"2016","Not Working","Female","1.99","1","1639","1","1","2","5","7","1.93","2.05","1","7","1","1"
"2016","Not Working","Male","1.93","1","2663","1","1","2","4","7","1.88","1.98","1","7","1","1"
"2016","Part Time","Female","","","","","","","","","","","","","",""
"2016","Part Time","Male","","","","","","","","","","","","","",""
"2017","Full Time","Female","","","","","","","","","","","","","",""
"2017","Full Time","Male","","","","","","","","","","","","","",""
"2017","Not Working","Female","1.64","1","1209","1","1","1","3","7","1.56","1.72","1","7","1","1"
"2017","Not Working","Male","1.73","1","1628","1","1","2","4","7","1.66","1.8","1","7","1","1"
"2017","Part Time","Female","","","","","","","","","","","","","",""
"2017","Part Time","Male","","","","","","","","","","","","","",""
"2018","Full Time","Female","","","","","","","","","","","","","",""
"2018","Full Time","Male","","","","","","","","","","","","","",""
"2018","Not Working","Female","1.62","1","217","1","1","1","4","7","1.4","1.84","1","7","1","1"
"2018","Not Working","Male","1.8","1","194","1","1","1","4","7","1.57","2.03","1","7","1","1"
"2018","Part Time","Female","","","","","","","","","","","","","",""
"2018","Part Time","Male","","","","","","","","","","","","","",""
"2019","Full Time","Female","","","","","","","","","","","","","",""
"2019","Full Time","Male","","","","","","","","","","","","","",""
"2019","Not Working","Female","1.89","1","141","1","1","3","4","7","1.66","2.12","1","7","1","1"
"2019","Not Working","Male","1.9","1","134","1","1","2","4","7","1.6","2.2","1","7","1","1"
"2019","Part Time","Female","","","","","","","","","","","","","",""
"2019","Part Time","Male","","","","","","","","","","","","","",""
