"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","East Germany","2.98","3","2941","1","2","4","5","7","2.92","3.04","1","7","3","3"
"2005","Employed","West Germany","2.95","3","9864","1","2","4","5","7","2.92","2.98","1","7","3","3"
"2005","Not Employed","East Germany","2.72","2","2099","1","1","4","5","7","2.65","2.79","1","7","2","3"
"2005","Not Employed","West Germany","2.76","2","5728","1","1","4","5","7","2.72","2.8","1","7","2","3"
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","","","","","","","","","","","","","",""
"2008","Employed","West Germany","","","","","","","","","","","","","",""
"2008","Not Employed","East Germany","","","","","","","","","","","","","",""
"2008","Not Employed","West Germany","","","","","","","","","","","","","",""
"2009","Employed","East Germany","","","","","","","","","","","","","",""
"2009","Employed","West Germany","","","","","","","","","","","","","",""
"2009","Not Employed","East Germany","","","","","","","","","","","","","",""
"2009","Not Employed","West Germany","","","","","","","","","","","","","",""
"2010","Employed","East Germany","2.99","3","2459","1","2","4","5","7","2.93","3.05","1","7","3","3"
"2010","Employed","West Germany","2.98","3","7860","1","2","4","5","7","2.95","3.01","1","7","3","3"
"2010","Not Employed","East Germany","2.82","2","1669","1","1","4","5","7","2.74","2.9","1","7","2","3"
"2010","Not Employed","West Germany","2.77","2","4644","1","1","4","5","7","2.72","2.82","1","7","2","2"
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","","","","","","","","","","","","","",""
"2012","Employed","West Germany","","","","","","","","","","","","","",""
"2012","Not Employed","East Germany","","","","","","","","","","","","","",""
"2012","Not Employed","West Germany","","","","","","","","","","","","","",""
"2013","Employed","East Germany","","","","","","","","","","","","","",""
"2013","Employed","West Germany","","","","","","","","","","","","","",""
"2013","Not Employed","East Germany","","","","","","","","","","","","","",""
"2013","Not Employed","West Germany","","","","","","","","","","","","","",""
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","2.64","2","3237","1","1","3","5","7","2.59","2.69","1","7","2","2"
"2015","Employed","West Germany","2.52","2","13368","1","1","3","5","7","2.49","2.55","1","7","2","2"
"2015","Not Employed","East Germany","2.61","2","2194","1","1","4","5","7","2.54","2.68","1","7","2","2"
"2015","Not Employed","West Germany","2.46","2","7917","1","1","3","5","7","2.43","2.49","1","7","2","2"
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","1.54","1","727","1","1","1","3","7","1.43","1.65","1","7","1","1"
"2016","Not Employed","West Germany","2.02","1","3575","1","1","3","4","7","1.98","2.06","1","7","1","1"
"2017","Employed","East Germany","","","","","","","","","","","","","",""
"2017","Employed","West Germany","","","","","","","","","","","","","",""
"2017","Not Employed","East Germany","1.9","1","263","1","1","2","4","7","1.7","2.1","1","7","1","1"
"2017","Not Employed","West Germany","1.68","1","2574","1","1","2","4","7","1.63","1.73","1","7","1","1"
"2018","Employed","East Germany","","","","","","","","","","","","","",""
"2018","Employed","West Germany","","","","","","","","","","","","","",""
"2018","Not Employed","East Germany","1.44","1","47","1","1","1","1","7","0.96","1.92","1","7","1","1"
"2018","Not Employed","West Germany","1.75","1","364","1","1","1","4","7","1.58","1.92","1","7","1","1"
"2019","Employed","East Germany","","","","","","","","","","","","","",""
"2019","Employed","West Germany","","","","","","","","","","","","","",""
"2019","Not Employed","East Germany","","","","","","","","","","","","","",""
"2019","Not Employed","West Germany","1.88","1","252","1","1","2","4","7","1.69","2.07","1","7","1","1"
