"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","(Married) couple without C.","3.02","3","2354","1","2","4","5","7","2.96","3.08","1","7","3","3"
"2005","Full Time","1-pers.-HH","2.82","3","1060","1","2","4","5","7","2.73","2.91","1","7","2","3"
"2005","Full Time","Couple + C. GT 16 ","3.09","3","1580","1","2","4","5","7","3.01","3.17","1","7","3","3"
"2005","Full Time","Couple + C. LE 16","3.1","3","1829","1","2","4","5","7","3.03","3.17","1","7","3","3"
"2005","Full Time","Couple + C. LE and GT 16","3.04","3","649","1","2","4","6","7","2.91","3.17","1","7","3","3"
"2005","Full Time","Single parent","3.1","3","350","1","2","4","6","7","2.92","3.28","1","7","2","3"
"2005","Not Working","(Married) couple without C.","2.72","2","3473","1","1","4","5","7","2.67","2.77","1","7","2","2"
"2005","Not Working","1-pers.-HH","2.48","2","1423","1","1","3","5","7","2.4","2.56","1","7","2","2"
"2005","Not Working","Couple + C. GT 16 ","3.1","3","1077","1","2","4","6","7","3","3.2","1","7","3","3"
"2005","Not Working","Couple + C. LE 16","2.91","3","666","1","1","4","5","7","2.79","3.03","1","7","2","3"
"2005","Not Working","Couple + C. LE and GT 16","3.23","3","541","1","2","4","6","7","3.08","3.38","1","7","3","3"
"2005","Not Working","Single parent","3.06","3","390","1","2","4","5","7","2.89","3.23","1","7","3","3"
"2005","Part Time","(Married) couple without C.","2.81","3","1172","1","1","4","5","7","2.72","2.9","1","7","2","3"
"2005","Part Time","1-pers.-HH","2.89","2.86","468","1","1","4","5","7","2.74","3.04","1","7","2","3"
"2005","Part Time","Couple + C. GT 16 ","3.01","3","981","1","2","4","5","7","2.91","3.11","1","7","2","3"
"2005","Part Time","Couple + C. LE 16","2.82","2","1201","1","2","4","5","7","2.73","2.91","1","7","2","3"
"2005","Part Time","Couple + C. LE and GT 16","2.8","2.52","508","1","1","4","5","7","2.66","2.94","1","7","2","3"
"2005","Part Time","Single parent","2.84","3","357","1","1","4","5","7","2.67","3.01","1","7","2","3"
"2006","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Full Time","Single parent","","","","","","","","","","","","","",""
"2006","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Working","Single parent","","","","","","","","","","","","","",""
"2006","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Part Time","Single parent","","","","","","","","","","","","","",""
"2007","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Full Time","Single parent","","","","","","","","","","","","","",""
"2007","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Working","Single parent","","","","","","","","","","","","","",""
"2007","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Part Time","Single parent","","","","","","","","","","","","","",""
"2008","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Full Time","Single parent","","","","","","","","","","","","","",""
"2008","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Not Working","Single parent","","","","","","","","","","","","","",""
"2008","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Part Time","Single parent","","","","","","","","","","","","","",""
"2009","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Full Time","Single parent","","","","","","","","","","","","","",""
"2009","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Not Working","Single parent","","","","","","","","","","","","","",""
"2009","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Part Time","Single parent","","","","","","","","","","","","","",""
"2010","Full Time","(Married) couple without C.","2.98","3","2087","1","2","4","5","7","2.91","3.05","1","7","3","3"
"2010","Full Time","1-pers.-HH","2.87","3","933","1","2","4","5","7","2.77","2.97","1","7","2","3"
"2010","Full Time","Couple + C. GT 16 ","3.37","3","1311","1","2","4","6","7","3.28","3.46","1","7","3","3"
"2010","Full Time","Couple + C. LE 16","3.1","3","1267","1","2","4","5","7","3.01","3.19","1","7","3","3"
"2010","Full Time","Couple + C. LE and GT 16","2.91","3","439","1","2","4","5","7","2.77","3.05","1","7","3","3"
"2010","Full Time","Single parent","2.94","3","300","1","2","4","5","7","2.76","3.12","1","7","2","3"
"2010","Not Working","(Married) couple without C.","2.79","2","3167","1","1","4","5","7","2.73","2.85","1","7","2","2"
"2010","Not Working","1-pers.-HH","2.58","2","1376","1","1","4","5","7","2.49","2.67","1","7","2","2"
