"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","direct migration background","2.79","2","692","1","1","4","5","7","2.66","2.92","1","7","2","3"
"2005","(Married) couple without C.","indirect migration background","2.91","3","115","1","2","4","5","7","2.62","3.2","1","7","2","3"
"2005","(Married) couple without C.","no migration background","2.83","3","6192","1","1","4","5","7","2.79","2.87","1","7","2","3"
"2005","1-pers.-HH","direct migration background","2.72","2","213","1","1","4","5","7","2.49","2.95","1","7","2","3"
"2005","1-pers.-HH","indirect migration background","2.5","2","94","1","1","3","4","7","2.18","2.82","1","7","2","3"
"2005","1-pers.-HH","no migration background","2.66","2","2644","1","1","4","5","7","2.6","2.72","1","7","2","2"
"2005","Couple + C. GT 16 ","direct migration background","2.96","3","403","1","1","4","5","7","2.79","3.13","1","7","2","3"
"2005","Couple + C. GT 16 ","indirect migration background","3.43","3","204","2","2","5","6","7","3.2","3.66","1","7","3","4"
"2005","Couple + C. GT 16 ","no migration background","3.07","3","3031","1","2","4","5","7","3.01","3.13","1","7","3","3"
"2005","Couple + C. LE 16","direct migration background","2.85","3","526","1","1","4","5","7","2.7","3","1","7","2","3"
"2005","Couple + C. LE 16","indirect migration background","2.94","3","175","1","2","4","5","7","2.68","3.2","1","7","2","3"
"2005","Couple + C. LE 16","no migration background","3.01","3","2995","1","2","4","5","7","2.95","3.07","1","7","3","3"
"2005","Couple + C. LE and GT 16","direct migration background","3.01","3","284","1","2","4","5","7","2.8","3.22","1","7","2","3"
"2005","Couple + C. LE and GT 16","indirect migration background","3.78","4","124","1","2","5","7","7","3.44","4.12","1","7","3","4"
"2005","Couple + C. LE and GT 16","no migration background","2.94","3","1290","1","2","4","5","7","2.85","3.03","1","7","3","3"
"2005","Single parent","direct migration background","2.75","2","124","1","1","4","5","7","2.46","3.04","1","7","2","3"
"2005","Single parent","indirect migration background","3.84","4","78","1","3","5","6","7","3.46","4.22","1","7","3","4"
"2005","Single parent","no migration background","2.97","3","895","1","2","4","5","7","2.86","3.08","1","7","2","3"
"2006","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2006","Single parent","direct migration background","","","","","","","","","","","","","",""
"2006","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2006","Single parent","no migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
