"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Female","2.71","2","1241","1","1","4","5","7","2.61","2.81","1","7","2","2"
"2005","direct migration background","Male","3","3","1111","1","1","4","5","7","2.9","3.1","1","7","3","3"
"2005","indirect migration background","Female","2.91","3","424","1","2","4","5","6","2.76","3.06","1","7","3","3"
"2005","indirect migration background","Male","3.47","3","401","1","2","5","7","7","3.29","3.65","1","7","3","4"
"2005","no migration background","Female","2.62","2","9096","1","1","4","5","7","2.59","2.65","1","7","2","2"
"2005","no migration background","Male","3.12","3","8359","1","2","4","5","7","3.08","3.16","1","7","3","3"
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","","","","","","","","","","","","","",""
"2008","direct migration background","Male","","","","","","","","","","","","","",""
"2008","indirect migration background","Female","","","","","","","","","","","","","",""
"2008","indirect migration background","Male","","","","","","","","","","","","","",""
"2008","no migration background","Female","","","","","","","","","","","","","",""
"2008","no migration background","Male","","","","","","","","","","","","","",""
"2009","direct migration background","Female","","","","","","","","","","","","","",""
"2009","direct migration background","Male","","","","","","","","","","","","","",""
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","","","","","","","","","","","","","",""
"2009","no migration background","Male","","","","","","","","","","","","","",""
"2010","direct migration background","Female","2.73","2","800","1","1","4","5","7","2.62","2.84","1","7","2","2"
"2010","direct migration background","Male","3.28","3","658","1","2","4","6","7","3.15","3.41","1","7","3","3"
"2010","indirect migration background","Female","3.08","3","341","1","2","4","5","7","2.9","3.26","1","7","2","3"
