"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","2.72","2","1735","1","2","4","5","7","2.65","2.79","1","7","2","3"
"2005","college entrance qualification","1-pers.-HH","2.58","2","782","1","1","3","5","7","2.48","2.68","1","7","2","2"
"2005","college entrance qualification","Couple + C. GT 16 ","3","3","898","1","2","4","5","7","2.9","3.1","1","7","2","3"
"2005","college entrance qualification","Couple + C. LE 16","2.72","2","1146","1","2","4","5","7","2.63","2.81","1","7","2","3"
"2005","college entrance qualification","Couple + C. LE and GT 16","2.82","3","330","1","2","4","5","7","2.66","2.98","1","7","2","3"
"2005","college entrance qualification","Single parent","2.64","2","188","1","1","4","5","7","2.43","2.85","1","7","2","3"
"2005","lower secondary degree","(Married) couple without C.","2.85","3","2981","1","1","4","5","7","2.79","2.91","1","7","2","3"
"2005","lower secondary degree","1-pers.-HH","2.71","2","1231","1","1","4","5","7","2.61","2.81","1","7","2","2"
"2005","lower secondary degree","Couple + C. GT 16 ","3.18","3","971","1","2","4","6","7","3.07","3.29","1","7","3","3"
"2005","lower secondary degree","Couple + C. LE 16","3.21","3","929","1","2","4","6","7","3.1","3.32","1","7","3","3"
"2005","lower secondary degree","Couple + C. LE and GT 16","3.26","3","389","1","2","4","6","7","3.08","3.44","1","7","3","3"
"2005","lower secondary degree","Single parent","3.1","3","345","1","1","4","6","7","2.92","3.28","1","7","3","3"
"2005","no degree/no degree yet","(Married) couple without C.","2.76","2","80","1","1","4","6","7","2.35","3.17","1","7","2","3"
"2005","no degree/no degree yet","1-pers.-HH","2.09","1","37","1","1","3","4","5","1.64","2.54","1","5","1","3"
"2005","no degree/no degree yet","Couple + C. GT 16 ","3.01","3","302","1","2","4","6","7","2.83","3.19","1","7","2","3"
"2005","no degree/no degree yet","Couple + C. LE 16","2.72","3","37","1","1","3","6","7","2.12","3.32","1","7","1","3"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","3.27","3","283","1","2","5","6","7","3.07","3.47","1","7","3","3"
"2005","no degree/no degree yet","Single parent","3.34","3","116","1","2","5","6","7","3.02","3.66","1","7","2","4"
"2005","Other degree","(Married) couple without C.","2.93","3","347","1","1","4","6","7","2.75","3.11","1","7","2","3"
"2005","Other degree","1-pers.-HH","2.37","2","96","1","1","3","5","7","2.03","2.71","1","7","2","3"
"2005","Other degree","Couple + C. GT 16 ","2.89","3","220","1","1","4","6","7","2.66","3.12","1","7","2","3"
"2005","Other degree","Couple + C. LE 16","2.89","2","207","1","1","4","5","7","2.65","3.13","1","7","2","3"
"2005","Other degree","Couple + C. LE and GT 16","2.72","2","118","1","2","4","5","7","2.4","3.04","1","7","2","3"
"2005","Other degree","Single parent","2.73","2","62","1","2","4","5","5","2.35","3.11","1","7","2","4"
"2005","secondary school degree","(Married) couple without C.","2.84","3","1795","1","1","4","5","7","2.77","2.91","1","7","2","3"
"2005","secondary school degree","1-pers.-HH","2.71","2","768","1","1","4","5","7","2.6","2.82","1","7","2","3"
"2005","secondary school degree","Couple + C. GT 16 ","3.04","3","1109","1","2","4","5","7","2.95","3.13","1","7","3","3"
"2005","secondary school degree","Couple + C. LE 16","3.02","3","1359","1","2","4","5","7","2.93","3.11","1","7","3","3"
"2005","secondary school degree","Couple + C. LE and GT 16","2.75","2","497","1","1","4","5","7","2.61","2.89","1","7","2","3"
"2005","secondary school degree","Single parent","2.91","2.62","347","1","2","4","5","7","2.73","3.09","1","7","2","3"
"2006","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2006","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2006","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Other degree","Single parent","","","","","","","","","","","","","",""
"2006","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
