"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","16-34 y.","direct migration background","3.04","3","527","1","2","4","5","2.9","3.18","2","3"
"2005","16-34 y.","indirect migration background","3.25","3","658","1","2","4","6","3.12","3.38","3","3"
"2005","16-34 y.","no migration background","3.05","3","4120","1","2","4","5","3","3.1","3","3"
"2005","35-65 y.","direct migration background","2.87","3","1465","1","1","4","5","2.78","2.96","2","3"
"2005","35-65 y.","indirect migration background","2.98","3","155","1","2","4","5","2.74","3.22","2","3"
"2005","35-65 y.","no migration background","2.92","3","9946","1","2","4","5","2.89","2.95","3","3"
"2005","66 and older","direct migration background","2.49","2","360","1","1","4","5","2.31","2.67","2","2"
"2005","66 and older","indirect migration background","","","","","","","","","","",""
"2005","66 and older","no migration background","2.54","2","3389","1","1","4","5","2.49","2.59","2","2"
"2006","16-34 y.","direct migration background","","","","","","","","","","",""
"2006","16-34 y.","indirect migration background","","","","","","","","","","",""
"2006","16-34 y.","no migration background","","","","","","","","","","",""
"2006","35-65 y.","direct migration background","","","","","","","","","","",""
"2006","35-65 y.","indirect migration background","","","","","","","","","","",""
"2006","35-65 y.","no migration background","","","","","","","","","","",""
"2006","66 and older","direct migration background","","","","","","","","","","",""
"2006","66 and older","indirect migration background","","","","","","","","","","",""
"2006","66 and older","no migration background","","","","","","","","","","",""
"2007","16-34 y.","direct migration background","","","","","","","","","","",""
"2007","16-34 y.","indirect migration background","","","","","","","","","","",""
"2007","16-34 y.","no migration background","","","","","","","","","","",""
"2007","35-65 y.","direct migration background","","","","","","","","","","",""
"2007","35-65 y.","indirect migration background","","","","","","","","","","",""
"2007","35-65 y.","no migration background","","","","","","","","","","",""
"2007","66 and older","direct migration background","","","","","","","","","","",""
"2007","66 and older","indirect migration background","","","","","","","","","","",""
"2007","66 and older","no migration background","","","","","","","","","","",""
"2008","16-34 y.","direct migration background","","","","","","","","","","",""
"2008","16-34 y.","indirect migration background","","","","","","","","","","",""
"2008","16-34 y.","no migration background","","","","","","","","","","",""
"2008","35-65 y.","direct migration background","","","","","","","","","","",""
"2008","35-65 y.","indirect migration background","","","","","","","","","","",""
"2008","35-65 y.","no migration background","","","","","","","","","","",""
"2008","66 and older","direct migration background","","","","","","","","","","",""
"2008","66 and older","indirect migration background","","","","","","","","","","",""
"2008","66 and older","no migration background","","","","","","","","","","",""
"2009","16-34 y.","direct migration background","","","","","","","","","","",""
"2009","16-34 y.","indirect migration background","","","","","","","","","","",""
"2009","16-34 y.","no migration background","","","","","","","","","","",""
"2009","35-65 y.","direct migration background","","","","","","","","","","",""
"2009","35-65 y.","indirect migration background","","","","","","","","","","",""
"2009","35-65 y.","no migration background","","","","","","","","","","",""
"2009","66 and older","direct migration background","","","","","","","","","","",""
"2009","66 and older","indirect migration background","","","","","","","","","","",""
"2009","66 and older","no migration background","","","","","","","","","","",""
"2010","16-34 y.","direct migration background","2.98","3","240","1","1","4","5","2.77","3.19","2","3"
"2010","16-34 y.","indirect migration background","3.23","3","444","1","2","4","5","3.07","3.39","3","3"
"2010","16-34 y.","no migration background","2.96","3","2883","1","2","4","5","2.9","3.02","3","3"
"2010","35-65 y.","direct migration background","3.08","3","908","1","2","4","5","2.97","3.19","2","3"
"2010","35-65 y.","indirect migration background","2.83","3","204","1","2","4","5","2.62","3.04","2","3"
"2010","35-65 y.","no migration background","2.95","3","7936","1","2","4","5","2.92","2.98","3","3"
"2010","66 and older","direct migration background","2.68","2","310","1","1","4","5","2.49","2.87","2","3"
"2010","66 and older","indirect migration background","","","","","","","","","","",""
"2010","66 and older","no migration background","2.69","2","3701","1","1","4","5","2.64","2.74","2","2"
"2011","16-34 y.","direct migration background","","","","","","","","","","",""
"2011","16-34 y.","indirect migration background","","","","","","","","","","",""
"2011","16-34 y.","no migration background","","","","","","","","","","",""
"2011","35-65 y.","direct migration background","","","","","","","","","","",""
"2011","35-65 y.","indirect migration background","","","","","","","","","","",""
"2011","35-65 y.","no migration background","","","","","","","","","","",""
"2011","66 and older","direct migration background","","","","","","","","","","",""
"2011","66 and older","indirect migration background","","","","","","","","","","",""
"2011","66 and older","no migration background","","","","","","","","","","",""
"2012","16-34 y.","direct migration background","","","","","","","","","","",""
"2012","16-34 y.","indirect migration background","","","","","","","","","","",""
"2012","16-34 y.","no migration background","","","","","","","","","","",""
"2012","35-65 y.","direct migration background","","","","","","","","","","",""
"2012","35-65 y.","indirect migration background","","","","","","","","","","",""
"2012","35-65 y.","no migration background","","","","","","","","","","",""
"2012","66 and older","direct migration background","","","","","","","","","","",""
"2012","66 and older","indirect migration background","","","","","","","","","","",""
"2012","66 and older","no migration background","","","","","","","","","","",""
"2013","16-34 y.","direct migration background","","","","","","","","","","",""
"2013","16-34 y.","indirect migration background","","","","","","","","","","",""
"2013","16-34 y.","no migration background","","","","","","","","","","",""
"2013","35-65 y.","direct migration background","","","","","","","","","","",""
"2013","35-65 y.","indirect migration background","","","","","","","","","","",""
"2013","35-65 y.","no migration background","","","","","","","","","","",""
"2013","66 and older","direct migration background","","","","","","","","","","",""
"2013","66 and older","indirect migration background","","","","","","","","","","",""
"2013","66 and older","no migration background","","","","","","","","","","",""
"2014","16-34 y.","direct migration background","","","","","","","","","","",""
"2014","16-34 y.","indirect migration background","","","","","","","","","","",""
"2014","16-34 y.","no migration background","","","","","","","","","","",""
"2014","35-65 y.","direct migration background","","","","","","","","","","",""
"2014","35-65 y.","indirect migration background","","","","","","","","","","",""
"2014","35-65 y.","no migration background","","","","","","","","","","",""
"2014","66 and older","direct migration background","","","","","","","","","","",""
"2014","66 and older","indirect migration background","","","","","","","","","","",""
"2014","66 and older","no migration background","","","","","","","","","","",""
"2015","16-34 y.","direct migration background","2.44","2","1886","1","1","3","5","2.37","2.51","2","2"
"2015","16-34 y.","indirect migration background","2.65","2","996","1","1","4","5","2.54","2.76","2","2"
"2015","16-34 y.","no migration background","2.52","2","3759","1","1","3","5","2.47","2.57","2","2"
"2015","35-65 y.","direct migration background","2.43","2","3466","1","1","3","5","2.38","2.48","2","2"
"2015","35-65 y.","indirect migration background","2.55","2","681","1","1","4","5","2.43","2.67","2","2"
"2015","35-65 y.","no migration background","2.58","2","10994","1","1","3","5","2.55","2.61","2","2"
"2015","66 and older","direct migration background","2.49","2","430","1","1","3","5","2.35","2.63","2","2"
"2015","66 and older","indirect migration background","","","","","","","","","","",""
"2015","66 and older","no migration background","2.44","2","4500","1","1","3","5","2.4","2.48","2","2"
"2016","16-34 y.","direct migration background","1.89","1","2433","1","1","2","4","1.83","1.95","1","1"
"2016","16-34 y.","indirect migration background","","","","","","","","","","",""
"2016","16-34 y.","no migration background","","","","","","","","","","",""
