"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","college entrance qualification","2.85","3","2565","1","2","4","5","7","2.79","2.91","1","7","2","3"
"2005","Full Time","lower secondary degree","3.11","3","2001","1","2","4","6","7","3.03","3.19","1","7","3","3"
"2005","Full Time","no degree/no degree yet","2.9","3","55","1","2","4","5","7","2.46","3.34","1","7","2","3"
"2005","Full Time","Other degree","2.99","3","383","1","2","4","5","7","2.82","3.16","1","7","2","3"
"2005","Full Time","secondary school degree","3.05","3","2872","1","2","4","5","7","2.99","3.11","1","7","3","3"
"2005","Not Working","college entrance qualification","2.61","2","1241","1","1","4","5","7","2.53","2.69","1","7","2","2"
"2005","Not Working","lower secondary degree","2.77","2","3745","1","1","4","5","7","2.72","2.82","1","7","2","3"
"2005","Not Working","no degree/no degree yet","3.06","3","699","1","1","4","6","7","2.93","3.19","1","7","3","3"
"2005","Not Working","Other degree","2.81","2","475","1","1","4","6","7","2.64","2.98","1","7","2","3"
"2005","Not Working","secondary school degree","2.61","2","1521","1","1","4","5","7","2.53","2.69","1","7","2","2"
"2005","Part Time","college entrance qualification","2.6","2","1377","1","1","4","5","6","2.52","2.68","1","7","2","2"
"2005","Part Time","lower secondary degree","3.08","3","1308","1","2","4","6","7","2.99","3.17","1","7","3","3"
"2005","Part Time","no degree/no degree yet","2.74","2","138","1","1","4","5","6","2.5","2.98","1","6","2","3"
"2005","Part Time","Other degree","2.68","2","257","1","1","4","5","7","2.49","2.87","1","7","2","3"
"2005","Part Time","secondary school degree","2.85","3","1610","1","1","4","5","7","2.77","2.93","1","7","2","3"
"2006","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Full Time","Other degree","","","","","","","","","","","","","",""
"2006","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2006","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2006","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2006","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Not Working","Other degree","","","","","","","","","","","","","",""
"2006","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2006","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Part Time","Other degree","","","","","","","","","","","","","",""
"2006","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Full Time","Other degree","","","","","","","","","","","","","",""
"2007","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2007","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2007","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Not Working","Other degree","","","","","","","","","","","","","",""
"2007","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2007","Part Time","college entrance qualification","","","","","","","","","","","","","",""
