"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","general elemantary","20436.43","18909.73","1071","0","12527","28274","36562","57060","19462.97","21409.89","0","250028","20912","22957"
"1984","direct migration background","higher education","30127.88","29134.29","122","0","8934","43204","50286","290361","24476.93","35778.83","0","290361","28019","36388"
"1984","direct migration background","higher vocational","23029.94","17972.39","52","0","10737","29450","42437","85079","18393.24","27666.64","0","85079","16361","29450"
"1984","direct migration background","in school","","","","","","","","","","","","","",""
"1984","direct migration background","inadequately","21237.19","19580","938","5975","13958","26741","34921","65854","20158.97","22315.41","0","197150","21244","22778"
"1984","direct migration background","middle vocational","24030.95","22323.16","1033","0","14827","31310","40491","78290","22982.34","25079.56","0","264849","22650","24754"
"1984","direct migration background","vocational + Abi","20931.69","18436.72","126","2301","12629","29859","34556","58287","16737.34","25126.04","0","250028","18611","23529"
"1984","indirect migration background","general elemantary","25688.93","20680.85","53","15786","18611","29297","44769","67491","21417.15","29960.71","0","67491","19889","31751"
"1984","indirect migration background","higher education","","","","","","","","","","","","","",""
"1984","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","in school","","","","","","","","","","","","","",""
"1984","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1984","indirect migration background","middle vocational","16413.05","16683.46","54","0","0","26332","36711","49784","12470.35","20355.75","0","58287","20364","29144"
"1984","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1984","no migration background","general elemantary","16795.16","15543","2344","0","0","26920","37427","73454","16042.88","17547.44","0","220878","17225","18830"
"1984","no migration background","higher education","30427.78","30439.71","668","0","15339","42509","56268","95100","28527.49","32328.07","0","290361","30422","33234"
"1984","no migration background","higher vocational","25137.81","24711.07","604","0","10833","36956","49084","82880","23534.57","26741.05","0","197819","24759","27917"
"1984","no migration background","in school","30567.97","29109.28","158","9766","19282","39116","49889","80730","27531.29","33604.65","0","155894","26633","32246"
"1984","no migration background","inadequately","17155.46","14729.09","77","0","286","25744","38068","66274","13708.27","20602.65","0","66274","12885","21244"
"1984","no migration background","middle vocational","21673.78","21021.64","4638","0","5957","31547","42330","75671","21131.25","22216.31","0","264849","21934","23008"
"1984","no migration background","vocational + Abi","21858.97","19465.5","185","0","5675","32723","44687","79088","19143.66","24574.28","0","122710","18000","24056"
"1985","direct migration background","general elemantary","19650.48","19634","923","0","11146","27150","35903","56447","18873.7","20427.26","0","76481","21474","23724"
"1985","direct migration background","higher education","29189.62","28854.84","111","0","13294","40366","49851","157474","24931.83","33447.41","0","157474","23928","33234"
"1985","direct migration background","higher vocational","22136.99","21292.29","48","1227","8232","35023","42335","82113","17234.46","27039.52","0","82113","19940","35023"
"1985","direct migration background","in school","","","","","","","","","","","","","",""
"1985","direct migration background","inadequately","21174.95","20141.1","760","2812","13703","28428","36890","53138","20237.66","22112.24","0","106896","21270","24005"
"1985","direct migration background","middle vocational","23416.98","21650.84","911","0","14418","33004","42872","67944","22480.51","24353.45","0","106896","22405","24593"
"1985","direct migration background","vocational + Abi","19473.7","17058.67","104","3272","13600","26076","33694","51690","17162.74","21784.66","0","58850","18023","25565"
"1985","indirect migration background","general elemantary","22980.14","20415.76","60","10021","16781","30302","36902","47860","20144.11","25816.17","5317","53026","20128","30302"
"1985","indirect migration background","higher education","","","","","","","","","","","","","",""
"1985","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","in school","","","","","","","","","","","","","",""
"1985","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1985","indirect migration background","middle vocational","17264.11","16842.53","57","0","0","30924","37580","50669","13495.72","21032.5","0","54928","20554","30924"
"1985","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1985","no migration background","general elemantary","17331.34","15594","2096","0","0","27712","38791","73831","16455.35","18207.33","0","266639","17824","19623"
"1985","no migration background","higher education","31205.04","30115","643","0","16770","44636","58696","91470","29561.87","32848.21","0","157474","30738","34257"
"1985","no migration background","higher vocational","24524.08","24542","569","0","8685","35765","48308","76481","22990.39","26057.77","0","120070","24963","28510"
"1985","no migration background","in school","32897.7","30054.07","155","6161","22088","45198","53704","90621","29891.74","35903.66","0","95462","27865","35201"
"1985","no migration background","inadequately","17968.89","13565.27","84","0","562","27950","34972","94211","14059.76","21878.02","0","94211","11561","25130"
"1985","no migration background","middle vocational","22105.05","20758","4230","0","3732","31746","43825","78140","21456.5","22753.6","0","359884","22139","23417"
"1985","no migration background","vocational + Abi","20804.35","18693.67","176","0","4220","30882","48797","76438","18142.74","23465.96","0","83025","18074","23697"
"1986","direct migration background","general elemantary","20550.23","19837.77","924","0","11606","30565","38986","62071","19699.9","21400.56","0","77307","22548","24695"
"1986","direct migration background","higher education","27955.4","27196.87","110","0","14613","41006","51728","121649","24431.72","31479.08","0","121649","24747","33745"
"1986","direct migration background","higher vocational","19469.3","18784.52","50","0","7976","29261","36813","49135","14979.38","23959.22","0","65246","17629","30401"
"1986","direct migration background","in school","29140.1","23682.68","31","17588","18662","37943","38347","73626","24449.1","33831.1","13958","73626","20891","31234"
"1986","direct migration background","inadequately","22328.14","21474","698","895","14827","31087","39165","51779","21344.72","23311.56","0","77307","22752","26485"
"1986","direct migration background","middle vocational","23470.53","21953.17","878","0","14061","33029","42565","71734","22527.95","24413.11","0","77777","23479","26153"
"1986","direct migration background","vocational + Abi","21534.51","20977.2","105","5113","14725","30678","34205","52459","19055.22","24013.8","0","63385","18539","26680"
"1986","indirect migration background","general elemantary","25066.21","20981.75","60","13294","18259","32723","40125","66468","21490.53","28641.89","5011","69747","20388","31700"
"1986","indirect migration background","higher education","","","","","","","","","","","","","",""
"1986","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1986","indirect migration background","in school","","","","","","","","","","","","","",""
"1986","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1986","indirect migration background","middle vocational","18804.62","21444","62","0","0","32072","37033","59719","14230.95","23378.29","0","69747","21878","32513"
"1986","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1986","no migration background","general elemantary","17560.29","15339","1940","0","0","28653","39858","72399","16545.83","18574.75","0","448945","18764","20743"
"1986","no migration background","higher education","33325.04","33234","637","0","17946","45326","59668","104508","31488.46","35161.62","0","210703","33387","37375"
"1986","no migration background","higher vocational","24596.73","23583.82","527","0","7056","36915","47870","79156","22940.95","26252.51","0","156113","24492","28241"
"1986","no migration background","in school","31813.71","30330.94","146","6136","21165","39412","54121","107371","28419.69","35207.73","0","121649","26291","34001"
"1986","no migration background","inadequately","18930.91","15919.44","85","0","1166","26924","40912","87313","14505.3","23356.52","0","87313","12748","23110"
"1986","no migration background","middle vocational","22641.46","21474","4075","0","4209","32883","44431","82774","21979.73","23303.19","0","448945","23571","24798"
"1986","no migration background","vocational + Abi","22182.93","19933.19","172","0","5715","32365","48772","75903","19359.32","25006.54","0","82399","19940","26689"
"1987","direct migration background","general elemantary","21977.48","21679","947","0","11351","31087","40801","61355","21038.67","22916.29","0","106681","23724","26229"
"1987","direct migration background","higher education","28543.75","30678","100","0","11657","39615","56651","105224","24813.31","32274.19","0","105224","25401","36046"
"1987","direct migration background","higher vocational","22535.79","22723.76","55","0","9254","34410","47735","52827","18446.06","26625.52","0","52827","21167","32365"
"1987","direct migration background","in school","29882.48","34635.01","32","5031","19838","40166","47857","56997","24351.95","35413.01","0","58134","21628","38347"
"1987","direct migration background","inadequately","24041.22","23110","678","5369","16745","31219","40545","61409","22934.49","25147.95","0","109825","24031","26510"
"1987","direct migration background","middle vocational","24211.01","23263.81","867","0","14137","34630","44712","69941","23189.42","25232.6","0","100071","25360","27865"
"1987","direct migration background","vocational + Abi","24231.52","22277.93","103","9254","17179","28965","43971","58287","21373.68","27089.36","0","71990","22343","27712"
"1987","indirect migration background","general elemantary","24917.39","21665.73","63","12936","13672","36634","42795","51581","21517.62","28317.16","0","66468","21679","30669"
"1987","indirect migration background","higher education","","","","","","","","","","","","","",""
"1987","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1987","indirect migration background","in school","","","","","","","","","","","","","",""
"1987","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1987","indirect migration background","middle vocational","22142.08","22556.67","77","0","10553","33573","38219","62383","18362.33","25921.83","0","66468","22650","33573"
"1987","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1987","no migration background","general elemantary","17769.42","15325.28","1847","0","0","29041","41234","72043","16867.44","18671.4","0","206521","19173","21398"
"1987","no migration background","higher education","33603.97","33704.4","640","0","18074","46905","60116","111232","31660.25","35547.69","0","186673","33950","37590"
"1987","no migration background","higher vocational","26627.18","25913.9","507","0","8436","39380","52036","90882","24864.62","28389.74","0","125226","26669","31155"
"1987","no migration background","in school","32490.9","30493.38","150","614","20769","42028","58783","125062","28966.55","36015.25","0","125062","28432","36813"
"1987","no migration background","inadequately","17329.28","16182.31","75","0","1841","27865","41057","61897","13575.33","21083.23","0","61897","11232","23417"
"1987","no migration background","middle vocational","23234.91","22190","4044","0","4985","34129","46282","90396","22640.78","23829.04","0","186673","24649","25673"
"1987","no migration background","vocational + Abi","24343.58","20322.14","174","0","6522","35023","51436","91930","21157.41","27529.75","0","104238","20603","28172"
"1988","direct migration background","general elemantary","21986.09","22037","918","0","12066","31751","40942","65445","20994.57","22977.61","0","90422","23775","25922"
"1988","direct migration background","higher education","36129.35","39931.7","85","0","17793","49391","67455","79046","31985.53","40273.17","0","80501","28044","41916"
"1988","direct migration background","higher vocational","22757.71","25300.04","54","0","5573","32569","42335","52663","18813.27","26702.15","0","52663","21163","30678"
"1988","direct migration background","in school","","","","","","","","","","","","","",""
"1988","direct migration background","inadequately","23890.93","23050.31","623","4295","16003","30780","40172","64999","22616.69","25165.17","0","128079","23877","26332"
"1988","direct migration background","middle vocational","24528.67","23625.13","831","0","13493","34742","46037","72779","23432.61","25624.73","0","110439","25360","27712"
"1988","direct migration background","vocational + Abi","26644.09","26293.9","96","13242","19787","33950","41849","57476","23728.02","29560.16","0","68871","22548","31572"
"1988","indirect migration background","general elemantary","24612.26","21782.48","82","10507","15288","33950","44840","53328","21455.8","27768.72","0","65892","22088","30555"
"1988","indirect migration background","higher education","","","","","","","","","","","","","",""
"1988","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1988","indirect migration background","in school","","","","","","","","","","","","","",""
"1988","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1988","indirect migration background","middle vocational","21731.77","22252.55","89","0","12271","31694","40791","65445","18068.59","25394.95","0","71775","23272","33418"
"1988","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1988","no migration background","general elemantary","17955.33","15992.9","1740","0","0","30166","43437","73204","17054.76","18855.9","0","147446","19826","21996"
"1988","no migration background","higher education","35257.67","34234.61","613","0","19429","48061","62856","114120","33203.85","37311.49","0","187082","34378","38464"
"1988","no migration background","higher vocational","27855.83","27311.64","480","0","9817","40719","51354","94896","25925.35","29786.31","0","163613","27728","31916"
"1988","no migration background","in school","33238.27","32784.58","125","3776","23570","44401","52663","142957","29357.06","37119.48","0","142957","30678","37733"
"1988","no migration background","inadequately","17380.31","15020.12","67","0","614","28666","39922","70349","12998.29","21762.33","0","70349","10456","22743"
"1988","no migration background","middle vocational","24026.67","23111.39","3837","0","5006","35187","48031","84005","23383.88","24669.46","0","310964","25258","26272"
"1988","no migration background","vocational + Abi","26423.66","22772.81","172","0","9834","35300","54168","99493","22706.88","30140.44","0","187082","22161","28820"
"1989","direct migration background","general elemantary","22789.37","22906","879","0","11964","34103","41415","65854","21752.61","23826.13","0","93362","25922","28072"
"1989","direct migration background","higher education","37036.64","30876.88","89","0","12118","46528","65164","160126","30985.73","43087.55","0","160126","27610","39318"
"1989","direct migration background","higher vocational","23612.69","24244.89","51","0","5113","38398","43093","60148","19152.66","28072.72","0","60148","23928","34052"
"1989","direct migration background","in school","","","","","","","","","","","","","",""
"1989","direct migration background","inadequately","25789.21","24977.34","581","4806","17128","34244","44585","65803","24505.33","27073.09","0","97539","25897","29399"
"1989","direct migration background","middle vocational","26480.87","24383.3","831","0","14802","35381","46732","144775","25160.67","27801.07","0","272876","26628","29311"
