"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","general elemantary","26794.4","24483.81","1160","11852","16770","33055","43603","76106","25799.36","27789.44","1534","250028","24560","26332"
"1984","Full Time","higher education","39191.87","35278.48","468","19899","26964","46528","58265","97759","37159.76","41223.98","2684","290361","34205","37653"
"1984","Full Time","higher vocational","33011.24","30144.91","366","15773","21499","39983","51436","87124","31271.98","34750.5","4908","197819","29399","32462"
"1984","Full Time","in school","","","","","","","","","","","","","",""
"1984","Full Time","inadequately","26470.57","24037.61","517","12670","16515","32211","43352","66274","25027.19","27913.95","1892","197150","24849","27712"
"1984","Full Time","middle vocational","29256.23","26229","2955","14674","19327","35765","45839","79762","28659.9","29852.56","1227","264849","26280","27584"
"1984","Full Time","vocational + Abi","29226.2","24718.26","180","13120","16259","37089","45903","122710","25884.14","32568.26","3282","250028","22778","29634"
"1984","Not Working","general elemantary","11915.28","0","1759","0","0","21137","32695","64820","11090.63","12739.93","0","220878","12271","14889"
"1984","Not Working","higher education","8770.26","0","160","0","0","13498","32903","57265","5986.29","11554.23","0","122894","0","6136"
"1984","Not Working","higher vocational","9417.56","0","186","0","0","16300","31602","73319","7054.83","11780.29","0","73454","0","5227"
"1984","Not Working","in school","30295.17","28902.06","178","9766","19282","39116","49889","80730","27558.74","33031.6","0","155894","25616","30780"
"1984","Not Working","inadequately","14714.91","14995.94","380","0","0","21781","29757","51308","13063.43","16366.39","0","197150","17026","18969"
"1984","Not Working","middle vocational","11325.47","0","1890","0","0","20605","32058","62173","10556.05","12094.89","0","264849","6749","12450"
"1984","Not Working","vocational + Abi","9623.06","0","81","0","0","21255","32723","41312","6607.97","12638.15","0","58287","0","15441"
"1984","Part Time","general elemantary","22995.37","22706.34","549","4423","12246","30560","39032","66274","21826.72","24164.02","568","82829","21816","24291"
"1984","Part Time","higher education","29373.74","22473.49","165","4857","12332","41977","56048","225173","24580.33","34167.15","614","290361","19369","31620"
"1984","Part Time","higher vocational","29468.67","25078.14","108","6749","14730","39983","54810","107558","25688.04","33249.3","444","107558","22190","31260"
"1984","Part Time","in school","","","","","","","","","","","","","",""
"1984","Part Time","inadequately","17422.92","16044.93","122","6136","10737","23623","32518","47214","15211.31","19634.53","286","67971","16924","22415"
"1984","Part Time","middle vocational","25048.8","23710.36","880","4819","12885","33617","43746","85079","23788.69","26308.91","307","235087","23213","25427"
"1984","Part Time","vocational + Abi","20646.32","18539.31","51","1534","9459","30813","39881","63453","16629.19","24663.45","307","63453","15329","23110"
"1985","Full Time","general elemantary","28024.77","25076.23","1002","11146","16692","33822","44764","78140","26848.89","29200.65","1365","266639","25309","27610"
"1985","Full Time","higher education","38844.9","35831.81","463","19940","26025","49110","60547","93589","37176.61","40513.19","5881","157474","34768","38909"
"1985","Full Time","higher vocational","31808.72","29366.77","347","15236","20758","39371","52228","82113","30248.57","33368.87","3068","99549","28888","33687"
"1985","Full Time","in school","","","","","","","","","","","","","",""
"1985","Full Time","inadequately","27372.4","26100.29","406","12885","17077","32436","43102","94211","26087.87","28656.93","4002","106896","26266","28428"
"1985","Full Time","middle vocational","30601.15","27055.92","2572","14879","19378","36123","49917","88505","29837.79","31364.51","2275","359884","27102","28314"
"1985","Full Time","vocational + Abi","29097.86","24795.75","151","12271","17414","35688","51690","76438","26744.01","31451.71","4346","83025","22752","28627"
"1985","Not Working","general elemantary","11437.13","0","1538","0","0","20956","32365","59172","10637.85","12236.41","0","181544","12885","15313"
"1985","Not Working","higher education","10684.38","0","150","0","0","20528","37938","70246","7616.27","13752.49","0","73736","0","10533"
"1985","Not Working","higher vocational","9518.84","0","169","0","0","17300","29911","53500","7181.76","11855.92","0","68338","0","12338"
"1985","Not Working","in school","32486.93","29193.92","180","6161","20380","45198","53704","90621","29805.77","35168.09","0","95462","27405","34205"
"1985","Not Working","inadequately","14550.26","14366","342","0","0","23826","32057","57339","13183.93","15916.59","0","75722","16694","19634"
"1985","Not Working","middle vocational","10838.95","0","1725","0","0","19329","32007","65394","9982.68","11695.22","0","271803","6263","12271"
"1985","Not Working","vocational + Abi","8979.42","0","79","0","0","17036","27329","50107","5814","12144.84","0","61073","0","16106"
"1985","Part Time","general elemantary","25004.65","23608.08","539","5251","14350","32246","43562","89438","23631.12","26378.18","256","181544","22977","25367"
"1985","Part Time","higher education","29975.9","25934.13","145","7306","14869","39702","54095","111606","26386.25","33565.55","2301","157474","23315","31905"
"1985","Part Time","higher vocational","28212.39","28441.29","105","2465","8547","39289","49715","96843","24191.86","32232.92","1125","120070","25360","32462"
"1985","Part Time","in school","","","","","","","","","","","","","",""
"1985","Part Time","inadequately","18688.31","15335.44","101","3068","10379","27865","38858","51185","16176.23","21200.39","1902","63748","19020","24798"
"1985","Part Time","middle vocational","25380.48","23417","901","4602","13465","33541","47018","78943","24200.79","26560.17","178","258470","23328","25488"
"1985","Part Time","vocational + Abi","21090.4","17943.65","50","6525","12118","26812","42928","56263","17181.41","24999.39","2045","56263","16241","24900"
