"plh0226","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","in school","","","",""
"1 Strongly disagree","2005","Full Time","inadequately","7","","",""
"1 Strongly disagree","2005","Full Time","general elemantary","21","","",""
"1 Strongly disagree","2005","Full Time","middle vocational","114","0.0273346206559293","0.0221550363385921","0.0325142049732665"
"1 Strongly disagree","2005","Full Time","vocational + Abi","20","","",""
"1 Strongly disagree","2005","Full Time","higher vocational","20","","",""
"1 Strongly disagree","2005","Full Time","higher education","24","","",""
"1 Strongly disagree","2005","Part Time","in school","2","","",""
"1 Strongly disagree","2005","Part Time","inadequately","1","","",""
"1 Strongly disagree","2005","Part Time","general elemantary","19","","",""
"1 Strongly disagree","2005","Part Time","middle vocational","82","0.0389687920994382","0.0313935216641108","0.0465440625347657"
"1 Strongly disagree","2005","Part Time","vocational + Abi","12","","",""
"1 Strongly disagree","2005","Part Time","higher vocational","5","","",""
"1 Strongly disagree","2005","Part Time","higher education","21","","",""
"1 Strongly disagree","2005","Not Working","in school","13","","",""
"1 Strongly disagree","2005","Not Working","inadequately","15","","",""
"1 Strongly disagree","2005","Not Working","general elemantary","85","0.0665479596570222","0.0532280792402453","0.079867840073799"
"1 Strongly disagree","2005","Not Working","middle vocational","161","0.0432051340051527","0.0368444275001928","0.0495658405101125"
"1 Strongly disagree","2005","Not Working","vocational + Abi","11","","",""
"1 Strongly disagree","2005","Not Working","higher vocational","10","","",""
"1 Strongly disagree","2005","Not Working","higher education","20","","",""
"2 on scale 1-7 ","2005","Full Time","in school","","","",""
"2 on scale 1-7 ","2005","Full Time","inadequately","3","","",""
"2 on scale 1-7 ","2005","Full Time","general elemantary","29","","",""
"2 on scale 1-7 ","2005","Full Time","middle vocational","215","0.0622649721551123","0.0545892610406524","0.0699406832695723"
"2 on scale 1-7 ","2005","Full Time","vocational + Abi","24","","",""
"2 on scale 1-7 ","2005","Full Time","higher vocational","47","0.0657618825484485","0.0482546041297634","0.0832691609671335"
"2 on scale 1-7 ","2005","Full Time","higher education","117","0.0634945763991212","0.053389524171753","0.0735996286264894"
"2 on scale 1-7 ","2005","Part Time","in school","10","","",""
"2 on scale 1-7 ","2005","Part Time","inadequately","6","","",""
"2 on scale 1-7 ","2005","Part Time","general elemantary","37","0.0911694752188998","0.0658881637215025","0.116450786716297"
"2 on scale 1-7 ","2005","Part Time","middle vocational","187","0.0807851942771506","0.0701181200697016","0.0914522684845995"
"2 on scale 1-7 ","2005","Part Time","vocational + Abi","36","0.0949962567554577","0.0629705598407827","0.127021953670133"
"2 on scale 1-7 ","2005","Part Time","higher vocational","27","","",""
"2 on scale 1-7 ","2005","Part Time","higher education","68","0.0806807208517987","0.0631960201057777","0.0981654215978196"
"2 on scale 1-7 ","2005","Not Working","in school","28","","",""
"2 on scale 1-7 ","2005","Not Working","inadequately","17","","",""
"2 on scale 1-7 ","2005","Not Working","general elemantary","120","0.0757159398182486","0.0615780908050027","0.0898537888314944"
"2 on scale 1-7 ","2005","Not Working","middle vocational","326","0.0837754525877845","0.0751080770605748","0.0924428281149942"
"2 on scale 1-7 ","2005","Not Working","vocational + Abi","29","","",""
"2 on scale 1-7 ","2005","Not Working","higher vocational","26","","",""
"2 on scale 1-7 ","2005","Not Working","higher education","69","0.0864904993491347","0.0690601503291014","0.103920848369168"
"3 on scale 1-7 ","2005","Full Time","in school","1","","",""
"3 on scale 1-7 ","2005","Full Time","inadequately","6","","",""
"3 on scale 1-7 ","2005","Full Time","general elemantary","73","0.103094421891182","0.0777960515561457","0.128392792226219"
"3 on scale 1-7 ","2005","Full Time","middle vocational","444","0.114246046154949","0.104141104928616","0.124350987381283"
"3 on scale 1-7 ","2005","Full Time","vocational + Abi","71","0.168200914648355","0.136326394842328","0.200075434454383"
"3 on scale 1-7 ","2005","Full Time","higher vocational","96","0.120468441652961","0.0974770590779283","0.143459824227994"
"3 on scale 1-7 ","2005","Full Time","higher education","290","0.137919117015173","0.123630133333291","0.152208100697055"
"3 on scale 1-7 ","2005","Part Time","in school","14","","",""
"3 on scale 1-7 ","2005","Part Time","inadequately","7","","",""
"3 on scale 1-7 ","2005","Part Time","general elemantary","68","0.152469038513051","0.120897042687389","0.184041034338714"
"3 on scale 1-7 ","2005","Part Time","middle vocational","319","0.112283652961943","0.0999251376686041","0.124642168255281"
"3 on scale 1-7 ","2005","Part Time","vocational + Abi","53","0.129100105289317","0.0924759537401569","0.165724256838477"
"3 on scale 1-7 ","2005","Part Time","higher vocational","32","0.108458006543019","0.0750594509317113","0.141856562154327"
"3 on scale 1-7 ","2005","Part Time","higher education","143","0.163465059874463","0.139724298306349","0.187205821442577"
"3 on scale 1-7 ","2005","Not Working","in school","64","0.119475453771375","0.0923933517660844","0.146557555776665"
"3 on scale 1-7 ","2005","Not Working","inadequately","24","","",""
"3 on scale 1-7 ","2005","Not Working","general elemantary","192","0.142856423196223","0.124155475204049","0.161557371188397"
"3 on scale 1-7 ","2005","Not Working","middle vocational","538","0.143620541375676","0.132648949075616","0.154592133675735"
"3 on scale 1-7 ","2005","Not Working","vocational + Abi","37","0.117486401406992","0.0800371255026752","0.154935677311308"
"3 on scale 1-7 ","2005","Not Working","higher vocational","83","0.177197614935778","0.142112807303501","0.212282422568055"
"3 on scale 1-7 ","2005","Not Working","higher education","112","0.111703356008248","0.0921699728900852","0.131236739126411"
"4 on scale 1-7","2005","Full Time","in school","","","",""
"4 on scale 1-7","2005","Full Time","inadequately","10","","",""
"4 on scale 1-7","2005","Full Time","general elemantary","149","0.274788263087006","0.237649015500446","0.311927510673566"
"4 on scale 1-7","2005","Full Time","middle vocational","851","0.233135302633115","0.219703940882577","0.246566664383652"
"4 on scale 1-7","2005","Full Time","vocational + Abi","130","0.223115923108147","0.18763755398083","0.258594292235465"
"4 on scale 1-7","2005","Full Time","higher vocational","161","0.217131330132505","0.188010186164401","0.246252474100609"
"4 on scale 1-7","2005","Full Time","higher education","499","0.211854133729962","0.194921018208893","0.228787249251031"
"4 on scale 1-7","2005","Part Time","in school","25","","",""
"4 on scale 1-7","2005","Part Time","inadequately","10","","",""
"4 on scale 1-7","2005","Part Time","general elemantary","117","0.217215398608939","0.180999450324283","0.253431346893595"
"4 on scale 1-7","2005","Part Time","middle vocational","623","0.247865025315408","0.230963478942297","0.26476657168852"
"4 on scale 1-7","2005","Part Time","vocational + Abi","79","0.255292441575784","0.207667767727614","0.302917115423954"
"4 on scale 1-7","2005","Part Time","higher vocational","87","0.266869419191777","0.219361495829756","0.314377342553798"
"4 on scale 1-7","2005","Part Time","higher education","216","0.222972729976213","0.196249795867704","0.249695664084721"
"4 on scale 1-7","2005","Not Working","in school","145","0.289331406828172","0.251469398870569","0.327193414785776"
"4 on scale 1-7","2005","Not Working","inadequately","44","0.255520420241088","0.185488802559743","0.325552037922433"
"4 on scale 1-7","2005","Not Working","general elemantary","334","0.245328168446944","0.222332834171562","0.268323502722325"
"4 on scale 1-7","2005","Not Working","middle vocational","970","0.233889361943797","0.220646579588543","0.247132144299052"
"4 on scale 1-7","2005","Not Working","vocational + Abi","60","0.216079377268519","0.16821288249398","0.263945872043058"
"4 on scale 1-7","2005","Not Working","higher vocational","99","0.233696426678386","0.194812612950204","0.272580240406568"
"4 on scale 1-7","2005","Not Working","higher education","235","0.238483729003145","0.212057553349218","0.264909904657073"
"5 on scale 1-7","2005","Full Time","in school","1","","",""
"5 on scale 1-7","2005","Full Time","inadequately","11","","",""
"5 on scale 1-7","2005","Full Time","general elemantary","122","0.238519396450288","0.203063140560273","0.273975652340303"
"5 on scale 1-7","2005","Full Time","middle vocational","931","0.233070644084523","0.21964057886798","0.246500709301066"
"5 on scale 1-7","2005","Full Time","vocational + Abi","131","0.213531514683995","0.178610093662847","0.248452935705144"
"5 on scale 1-7","2005","Full Time","higher vocational","187","0.218625446072196","0.189432178037264","0.247818714107127"
"5 on scale 1-7","2005","Full Time","higher education","573","0.264968407389464","0.246680452167609","0.283256362611319"
"5 on scale 1-7","2005","Part Time","in school","26","","",""
"5 on scale 1-7","2005","Part Time","inadequately","4","","",""
"5 on scale 1-7","2005","Part Time","general elemantary","113","0.236640403385333","0.199311738847195","0.273969067923472"
"5 on scale 1-7","2005","Part Time","middle vocational","630","0.248728232715718","0.231806999922867","0.265649465508569"
"5 on scale 1-7","2005","Part Time","vocational + Abi","64","0.240517308854643","0.193835006901671","0.287199610807615"
"5 on scale 1-7","2005","Part Time","higher vocational","87","0.264094906506196","0.216745243621003","0.311444569391388"
"5 on scale 1-7","2005","Part Time","higher education","214","0.212692287827539","0.186420582815577","0.238963992839501"
"5 on scale 1-7","2005","Not Working","in school","129","0.232912538815559","0.197619328171458","0.26820574945966"
"5 on scale 1-7","2005","Not Working","inadequately","22","","",""
"5 on scale 1-7","2005","Not Working","general elemantary","304","0.238561816810053","0.21578438572891","0.261339247891195"
"5 on scale 1-7","2005","Not Working","middle vocational","894","0.222376020014028","0.209366626237101","0.235385413790954"
"5 on scale 1-7","2005","Not Working","vocational + Abi","66","0.258335614500873","0.207427762275758","0.309243466725988"
"5 on scale 1-7","2005","Not Working","higher vocational","115","0.234767524762355","0.195821951623637","0.273713097901073"
"5 on scale 1-7","2005","Not Working","higher education","242","0.221871397648784","0.196105712460881","0.247637082836687"
"6 on scale 1-7","2005","Full Time","in school","1","","",""
"6 on scale 1-7","2005","Full Time","inadequately","9","","",""
"6 on scale 1-7","2005","Full Time","general elemantary","96","0.149444933091172","0.119783412247343","0.179106453935001"
"6 on scale 1-7","2005","Full Time","middle vocational","844","0.221396908283772","0.20820825380844","0.234585562759104"
"6 on scale 1-7","2005","Full Time","vocational + Abi","111","0.226106961131857","0.190460395699201","0.261753526564513"
"6 on scale 1-7","2005","Full Time","higher vocational","172","0.224779570640615","0.19529507170778","0.25426406957345"
"6 on scale 1-7","2005","Full Time","higher education","558","0.237613410487465","0.219975862958527","0.255250958016403"
"6 on scale 1-7","2005","Part Time","in school","17","","",""
"6 on scale 1-7","2005","Part Time","inadequately","5","","",""
"6 on scale 1-7","2005","Part Time","general elemantary","82","0.135487904419611","0.105429271870424","0.165546536968798"
"6 on scale 1-7","2005","Part Time","middle vocational","447","0.172570030751086","0.157778291730195","0.187361769771978"
"6 on scale 1-7","2005","Part Time","vocational + Abi","55","0.182276445695477","0.140107894041724","0.22444499734923"
"6 on scale 1-7","2005","Part Time","higher vocational","55","0.148608676628356","0.110404339602351","0.186813013654361"
"6 on scale 1-7","2005","Part Time","higher education","206","0.218626445700881","0.192091339129531","0.245161552272231"
"6 on scale 1-7","2005","Not Working","in school","129","0.2143522319399","0.180087271314066","0.248617192565733"
"6 on scale 1-7","2005","Not Working","inadequately","10","","",""
"6 on scale 1-7","2005","Not Working","general elemantary","196","0.136819976105796","0.118454068525957","0.155185883685636"
"6 on scale 1-7","2005","Not Working","middle vocational","668","0.172364962979329","0.160548916528947","0.18418100942971"
"6 on scale 1-7","2005","Not Working","vocational + Abi","53","0.169209964624392","0.125603836371956","0.212816092876827"
"6 on scale 1-7","2005","Not Working","higher vocational","75","0.184161019199732","0.148545156074299","0.219776882325165"
"6 on scale 1-7","2005","Not Working","higher education","201","0.18906962310569","0.164788542499545","0.213350703711835"
"7 Strongly agree","2005","Full Time","in school","","","",""
"7 Strongly agree","2005","Full Time","inadequately","5","","",""
"7 Strongly agree","2005","Full Time","general elemantary","65","0.130574089562118","0.102542586074942","0.158605593049293"
"7 Strongly agree","2005","Full Time","middle vocational","408","0.1085515060326","0.0986700098543766","0.118433002210823"
"7 Strongly agree","2005","Full Time","vocational + Abi","42","0.0689590187637182","0.0473666548879502","0.0905513826394863"
"7 Strongly agree","2005","Full Time","higher vocational","87","0.125397909961611","0.102006675996526","0.148789143926695"
"7 Strongly agree","2005","Full Time","higher education","176","0.075666697018759","0.0647074229566145","0.0866259710809034"
"7 Strongly agree","2005","Part Time","in school","1","","",""
"7 Strongly agree","2005","Part Time","inadequately","3","","",""
"7 Strongly agree","2005","Part Time","general elemantary","62","0.131086324636326","0.101444807428235","0.160727841844417"
"7 Strongly agree","2005","Part Time","middle vocational","219","0.0987990718792557","0.0871186596151433","0.110479484143368"
"7 Strongly agree","2005","Part Time","vocational + Abi","23","","",""
"7 Strongly agree","2005","Part Time","higher vocational","40","0.116202629253543","0.0817826737756175","0.150622584731469"
"7 Strongly agree","2005","Part Time","higher education","64","0.070618502230753","0.0541711347050035","0.0870658697565025"
"7 Strongly agree","2005","Not Working","in school","43","0.0863594618513037","0.0629055690544497","0.109813354648158"
"7 Strongly agree","2005","Not Working","inadequately","17","","",""
"7 Strongly agree","2005","Not Working","general elemantary","114","0.0941697159657136","0.078561042431946","0.109778389499481"
"7 Strongly agree","2005","Not Working","middle vocational","368","0.100768527094233","0.09135122580373","0.110185828384737"
"7 Strongly agree","2005","Not Working","vocational + Abi","28","","",""
"7 Strongly agree","2005","Not Working","higher vocational","47","0.0982794494561667","0.0709261491243704","0.125632749787963"
"7 Strongly agree","2005","Not Working","higher education","120","0.132327268195268","0.11131523903049","0.153339297360047"
"1 Strongly disagree","2006","Full Time","in school","","","",""
"1 Strongly disagree","2006","Full Time","inadequately","","","",""
"1 Strongly disagree","2006","Full Time","general elemantary","","","",""
"1 Strongly disagree","2006","Full Time","middle vocational","","","",""
"1 Strongly disagree","2006","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2006","Full Time","higher vocational","","","",""
"1 Strongly disagree","2006","Full Time","higher education","","","",""
"1 Strongly disagree","2006","Part Time","in school","","","",""
"1 Strongly disagree","2006","Part Time","inadequately","","","",""
"1 Strongly disagree","2006","Part Time","general elemantary","","","",""
"1 Strongly disagree","2006","Part Time","middle vocational","","","",""
"1 Strongly disagree","2006","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2006","Part Time","higher vocational","","","",""
"1 Strongly disagree","2006","Part Time","higher education","","","",""
"1 Strongly disagree","2006","Not Working","in school","","","",""
"1 Strongly disagree","2006","Not Working","inadequately","","","",""
"1 Strongly disagree","2006","Not Working","general elemantary","","","",""
"1 Strongly disagree","2006","Not Working","middle vocational","","","",""
"1 Strongly disagree","2006","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2006","Not Working","higher vocational","","","",""
"1 Strongly disagree","2006","Not Working","higher education","","","",""
"2 on scale 1-7 ","2006","Full Time","in school","","","",""
"2 on scale 1-7 ","2006","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2006","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2006","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2006","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2006","Full Time","higher education","","","",""
"2 on scale 1-7 ","2006","Part Time","in school","","","",""
"2 on scale 1-7 ","2006","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2006","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2006","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2006","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2006","Part Time","higher education","","","",""
"2 on scale 1-7 ","2006","Not Working","in school","","","",""
"2 on scale 1-7 ","2006","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2006","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2006","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2006","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2006","Not Working","higher education","","","",""
"3 on scale 1-7 ","2006","Full Time","in school","","","",""
"3 on scale 1-7 ","2006","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2006","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2006","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2006","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2006","Full Time","higher education","","","",""
"3 on scale 1-7 ","2006","Part Time","in school","","","",""
"3 on scale 1-7 ","2006","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2006","Part Time","general elemantary","","","",""
