"plh0226","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","","","",""
"1 Strongly disagree","2005","(1b) general elementary school","106","0.061743922420666","0.0507909010521998","0.0726969437891321"
"1 Strongly disagree","2005","(1c) basic vocational qualification","207","0.0353003093778988","0.0305125812582559","0.0400880374975417"
"1 Strongly disagree","2005","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","156","0.0377829704804838","0.0323844561910993","0.0431814847698684"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","50","0.0365550943819223","0.0271113831738327","0.0459988055900119"
"1 Strongly disagree","2005","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","37","0.0166749823910373","0.0116714811839095","0.0216784835981651"
"2 on scale 1-7 ","2005","(0) in school","38","0.0428699229594069","0.0273334177925145","0.0584064281262993"
"2 on scale 1-7 ","2005","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","154","0.0835912849747465","0.0709961959934577","0.0961863739560353"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","407","0.0783368697598052","0.0713655762370577","0.0853081632825528"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","38","0.0480350386662081","0.0306320575706752","0.0654380197617409"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","328","0.0682769009569567","0.0611357203342117","0.0754180815797017"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","59","0.0568985751058271","0.0407960337763043","0.0730011164353498"
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","113","0.07847040759095","0.0649383792769534","0.0920024359049465"
"2 on scale 1-7 ","2005","(3a) lower tertiary education","84","0.056598674437937","0.0454558717424113","0.0677414771334627"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","170","0.0862557418558617","0.0752859317315996","0.0972255519801238"
