"plh0226","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","Male","","","",""
"1 Strongly disagree","2005","(0) in school","Female","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2005","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2005","(1b) general elementary school","Female","79","0.066775702556491","0.0531108065731784","0.0804405985398036"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Male","101","0.0327091551061398","0.0264263086204476","0.0389920015918319"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Female","106","0.0383239302746057","0.0309841199695189","0.0456637405796925"
"1 Strongly disagree","2005","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","Male","39","0.024118612774978","0.0174919541603542","0.0307452713896017"
"1 Strongly disagree","2005","(2a) intermediate vocational","Female","117","0.0491366839308473","0.0410328553923179","0.0572405124693766"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Female","34","0.0417264353162363","0.028251915245416","0.0552009553870567"
"1 Strongly disagree","2005","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","Female","30","0.0296748177332083","0.0196149865823351","0.0397346488840815"
"2 on scale 1-7 ","2005","(0) in school","Male","","","",""
"2 on scale 1-7 ","2005","(0) in school","Female","30","0.0664397294099477","0.0399673035532005","0.0929121552666949"
"2 on scale 1-7 ","2005","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","Male","36","0.0611955821978709","0.0415701884968724","0.0808209758988693"
"2 on scale 1-7 ","2005","(1b) general elementary school","Female","118","0.0934564342068616","0.0775232336907117","0.109389634723012"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Male","191","0.0742453710547919","0.0649850534152674","0.0835056886943163"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Female","216","0.0831112442994305","0.072557085455942","0.0936654031429191"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","Male","117","0.0570888582616767","0.0470673986569415","0.0671103178664119"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","Female","211","0.0775730445130828","0.0675442279839596","0.0876018610422061"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Male","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Female","40","0.0572699551245307","0.0353588989052809","0.0791810113437805"
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Female","84","0.0942610049031055","0.0745716958836139","0.113950313922597"
"2 on scale 1-7 ","2005","(3a) lower tertiary education","Male","33","0.0405376982068966","0.0275296769010643","0.0535457195127288"
"2 on scale 1-7 ","2005","(3a) lower tertiary education","Female","51","0.0775739438830511","0.0586675527611461","0.0964803350049561"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","Male","81","0.0769697370027845","0.0631208901570659","0.0908185838485031"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","Female","89","0.0981040320907808","0.080469673762144","0.115738390419418"
"3 on scale 1-7 ","2005","(0) in school","Male","37","0.117429819617228","0.0817650236360569","0.153094615598398"
"3 on scale 1-7 ","2005","(0) in school","Female","42","0.134522159722549","0.0982533315118354","0.170790987933262"
"3 on scale 1-7 ","2005","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","Female","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","Male","75","0.14281255795271","0.114164718180826","0.171460397724593"
"3 on scale 1-7 ","2005","(1b) general elementary school","Female","194","0.140408866589348","0.121391634408138","0.159426098770559"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","Male","369","0.114253555677927","0.103017010101313","0.125490101254541"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","Female","358","0.136698789471323","0.123564731771493","0.149832847171153"
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","Female","44","0.120504377443763","0.086591494346527","0.154417260540999"
"3 on scale 1-7 ","2005","(2a) intermediate vocational","Male","233","0.114664470425685","0.100902256665993","0.128426684185376"
"3 on scale 1-7 ","2005","(2a) intermediate vocational","Female","374","0.134117367320488","0.121341208569141","0.146893526071836"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Male","37","0.111604737204878","0.0792126293265468","0.143996845083209"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Female","77","0.192150459340966","0.154997606078462","0.22930331260347"
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Male","81","0.137394732863779","0.111346520387991","0.163442945339567"
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Female","129","0.128015993624661","0.10550216868225","0.150529818567073"
"3 on scale 1-7 ","2005","(3a) lower tertiary education","Male","97","0.122501841906945","0.100876541192109","0.144127142621781"
"3 on scale 1-7 ","2005","(3a) lower tertiary education","Female","110","0.152400900539013","0.126998548461961","0.177803252616066"
"3 on scale 1-7 ","2005","(3b) higher tertiary education","Male","173","0.119405994704616","0.10255806395662","0.136253925452612"
"3 on scale 1-7 ","2005","(3b) higher tertiary education","Female","165","0.160510842366687","0.138748895644505","0.182272789088869"
"4 on scale 1-7","2005","(0) in school","Male","84","0.281560769295878","0.231734655747574","0.331386882844183"
"4 on scale 1-7","2005","(0) in school","Female","87","0.262764501205178","0.215980743864857","0.3095482585455"
"4 on scale 1-7","2005","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","Female","44","0.233379782484294","0.163314024806304","0.303445540162284"
"4 on scale 1-7","2005","(1b) general elementary school","Male","148","0.261406555218773","0.22542899228963","0.297384118147917"
"4 on scale 1-7","2005","(1b) general elementary school","Female","320","0.236585317465617","0.213321647556601","0.259848987374633"
"4 on scale 1-7","2005","(1c) basic vocational qualification","Male","697","0.226223903137732","0.211445750532663","0.241002055742802"
"4 on scale 1-7","2005","(1c) basic vocational qualification","Female","688","0.254086191224692","0.237441709918911","0.270730672530472"
"4 on scale 1-7","2005","(2b) intermediate general qualification","Male","57","0.265759766509302","0.208168374274223","0.323351158744381"
"4 on scale 1-7","2005","(2b) intermediate general qualification","Female","81","0.23283872446311","0.188811895951584","0.276865552974635"
"4 on scale 1-7","2005","(2a) intermediate vocational","Male","457","0.217871932643157","0.200041597915112","0.235702267371202"
"4 on scale 1-7","2005","(2a) intermediate vocational","Female","656","0.246162747890943","0.230012535492074","0.262312960289811"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","Male","75","0.192611339499963","0.152043953252173","0.233178725747753"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","Female","101","0.248858971909368","0.208088699705203","0.289629244113533"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Male","142","0.189620435655027","0.159960265285191","0.219280606024862"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Female","215","0.279518643180513","0.249278790366018","0.309758495995008"
"4 on scale 1-7","2005","(3a) lower tertiary education","Male","194","0.230846854657511","0.203053809682902","0.25863989963212"
"4 on scale 1-7","2005","(3a) lower tertiary education","Female","189","0.230111978884659","0.200363256701571","0.259860701067747"
"4 on scale 1-7","2005","(3b) higher tertiary education","Male","286","0.191907797821252","0.171447007260595","0.21236858838191"
"4 on scale 1-7","2005","(3b) higher tertiary education","Female","281","0.245412642651581","0.219900834617652","0.270924450685509"
"5 on scale 1-7","2005","(0) in school","Male","72","0.239721829739592","0.192426748628538","0.287016910850647"
"5 on scale 1-7","2005","(0) in school","Female","87","0.269058477058348","0.221920245094882","0.316196709021813"
"5 on scale 1-7","2005","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","Male","137","0.241322820077828","0.206288113338856","0.276357526816799"
"5 on scale 1-7","2005","(1b) general elementary school","Female","271","0.226993696258221","0.204063778631515","0.249923613884927"
"5 on scale 1-7","2005","(1c) basic vocational qualification","Male","717","0.212551067836878","0.198100460794717","0.227001674879039"
"5 on scale 1-7","2005","(1c) basic vocational qualification","Female","599","0.226215393214015","0.210219572401246","0.242211214026785"
"5 on scale 1-7","2005","(2b) intermediate general qualification","Male","55","0.267291467600697","0.209594625505316","0.324988309696079"
"5 on scale 1-7","2005","(2b) intermediate general qualification","Female","84","0.25992760016455","0.214238799014348","0.305616401314752"
"5 on scale 1-7","2005","(2a) intermediate vocational","Male","523","0.254929664099363","0.236104934745798","0.273754393452929"
"5 on scale 1-7","2005","(2a) intermediate vocational","Female","669","0.236474803266663","0.220544193535894","0.252405412997432"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","Male","102","0.328987189843887","0.280653530375408","0.377320849312366"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","Female","106","0.242128649897322","0.201733701965715","0.282523597828928"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Male","190","0.263840981594995","0.230494979249788","0.297186983940202"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Female","172","0.215709012868484","0.187992686456831","0.243425339280136"
"5 on scale 1-7","2005","(3a) lower tertiary education","Male","216","0.246876625148553","0.218435891920054","0.275317358377051"
"5 on scale 1-7","2005","(3a) lower tertiary education","Female","195","0.246977118331462","0.21649694957515","0.277457287087774"
"5 on scale 1-7","2005","(3b) higher tertiary education","Male","370","0.234498230562377","0.212484759582799","0.256511701541956"
"5 on scale 1-7","2005","(3b) higher tertiary education","Female","248","0.239506143308815","0.21420476420877","0.264807522408861"
"6 on scale 1-7","2005","(0) in school","Male","79","0.225845273728981","0.179522419582112","0.272168127875851"
"6 on scale 1-7","2005","(0) in school","Female","68","0.19908948675716","0.156644657267684","0.241534316246636"
"6 on scale 1-7","2005","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2005","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2005","(1b) general elementary school","Male","96","0.139230489340468","0.110885167496012","0.167575811184923"
"6 on scale 1-7","2005","(1b) general elementary school","Female","176","0.129415312971723","0.111041367470692","0.147789258472754"
