"plh0226","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","(0) in school","","","",""
"1 Strongly disagree","2005","16-34 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2005","16-34 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2005","16-34 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2005","16-34 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","16-34 y.","(2a) intermediate vocational","38","0.0366550397753887","0.0257849054858263","0.0475251740649511"
"1 Strongly disagree","2005","16-34 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2005","16-34 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","16-34 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2005","35-65 y.","(0) in school","","","",""
"1 Strongly disagree","2005","35-65 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2005","35-65 y.","(1b) general elementary school","51","0.0762574724453959","0.0570828926092307","0.0954320522815611"
"1 Strongly disagree","2005","35-65 y.","(1c) basic vocational qualification","124","0.0365885596524446","0.0302590757867909","0.0429180435180983"
"1 Strongly disagree","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","35-65 y.","(2a) intermediate vocational","106","0.039146621108321","0.0324695765020273","0.0458236657146147"
"1 Strongly disagree","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2005","35-65 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","35-65 y.","(3b) higher tertiary education","30","0.0189253393289416","0.0126703348694784","0.0251803437884048"
"1 Strongly disagree","2005","66 and older","(0) in school","","","",""
"1 Strongly disagree","2005","66 and older","(1a) inadequately completed","","","",""
"1 Strongly disagree","2005","66 and older","(1b) general elementary school","38","0.0526727182040543","0.0361719315472129","0.0691735048608958"
"1 Strongly disagree","2005","66 and older","(1c) basic vocational qualification","58","0.0315485877228894","0.0232855633747916","0.0398116120709871"
"1 Strongly disagree","2005","66 and older","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","66 and older","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2005","66 and older","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","66 and older","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2005","16-34 y.","(0) in school","38","0.0428699229594069","0.0273334177925145","0.0584064281262993"
"2 on scale 1-7 ","2005","16-34 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","16-34 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2005","16-34 y.","(1c) basic vocational qualification","54","0.0955540929171535","0.072186593133273","0.118921592701034"
"2 on scale 1-7 ","2005","16-34 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","16-34 y.","(2a) intermediate vocational","79","0.0622012447381798","0.0482301154762622","0.0761723740000975"
"2 on scale 1-7 ","2005","16-34 y.","(2c_gen) general maturity certificate","47","0.0471606175017739","0.0309389400291949","0.0633822949743529"
"2 on scale 1-7 ","2005","16-34 y.","(2c_voc) vocational maturity certificate","33","0.04624518321058","0.0279281966704767","0.0645621697506832"
"2 on scale 1-7 ","2005","16-34 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","16-34 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2005","35-65 y.","(0) in school","","","",""
"2 on scale 1-7 ","2005","35-65 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","35-65 y.","(1b) general elementary school","63","0.0981201335096387","0.0766288380406055","0.119611428978672"
"2 on scale 1-7 ","2005","35-65 y.","(1c) basic vocational qualification","226","0.0769395586810747","0.0679553536204463","0.0859237637417031"
"2 on scale 1-7 ","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","35-65 y.","(2a) intermediate vocational","218","0.069011513392984","0.0602849849955022","0.0777380417904657"
"2 on scale 1-7 ","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","35-65 y.","(2c_voc) vocational maturity certificate","66","0.0971302720808306","0.0773612900474913","0.11689925411417"
"2 on scale 1-7 ","2005","35-65 y.","(3a) lower tertiary education","59","0.0617073066172458","0.0478543065705222","0.0755603066639694"
"2 on scale 1-7 ","2005","35-65 y.","(3b) higher tertiary education","117","0.0809926228452051","0.0684687979401094","0.0935164477503007"
"2 on scale 1-7 ","2005","66 and older","(0) in school","","","",""
"2 on scale 1-7 ","2005","66 and older","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","66 and older","(1b) general elementary school","69","0.0860115196938565","0.065300073115205","0.106722966272508"
"2 on scale 1-7 ","2005","66 and older","(1c) basic vocational qualification","127","0.0751097376121673","0.0626501583100764","0.0875693169142583"
