"plh0226","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","no migration background","131","0.0339791010769705","0.0284522539718261","0.0395059481821149"
"1 Strongly disagree","2005","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2005","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2005","35-65 y.","no migration background","305","0.0360971760723549","0.0324375554974083","0.0397567966473015"
"1 Strongly disagree","2005","35-65 y.","direct migration background","72","0.0460185029200314","0.0353039658471912","0.0567330399928716"
"1 Strongly disagree","2005","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2005","66 and older","no migration background","105","0.0313751256535509","0.0255058723607766","0.0372443789463252"
"1 Strongly disagree","2005","66 and older","direct migration background","","","",""
"1 Strongly disagree","2005","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2005","16-34 y.","no migration background","299","0.0679297367598803","0.0602537796615368","0.0756056938582237"
"2 on scale 1-7 ","2005","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2005","16-34 y.","indirect migration background","34","0.0544802496805152","0.0372171452219923","0.0717433541390381"
"2 on scale 1-7 ","2005","35-65 y.","no migration background","673","0.0756425259516664","0.0704546950658123","0.0808303568375204"
"2 on scale 1-7 ","2005","35-65 y.","direct migration background","108","0.0933158020472387","0.0784412870781048","0.108190317016373"
"2 on scale 1-7 ","2005","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2005","66 and older","no migration background","266","0.0797861779048858","0.0706635384024815","0.0889088174072902"
"2 on scale 1-7 ","2005","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2005","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2005","16-34 y.","no migration background","532","0.130741485880544","0.120457548311364","0.141025423449725"
"3 on scale 1-7 ","2005","16-34 y.","direct migration background","51","0.112685738179895","0.0856373340048112","0.139734142354979"
"3 on scale 1-7 ","2005","16-34 y.","indirect migration background","78","0.111218954730993","0.0873050305549438","0.135132878907043"
"3 on scale 1-7 ","2005","35-65 y.","no migration background","1314","0.131085546379423","0.124464162984441","0.137706929774405"
"3 on scale 1-7 ","2005","35-65 y.","direct migration background","222","0.157213581242566","0.138599526458857","0.175827636026274"
"3 on scale 1-7 ","2005","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2005","66 and older","no migration background","433","0.129898780779835","0.118579997811777","0.141217563747893"
"3 on scale 1-7 ","2005","66 and older","direct migration background","50","0.145667039356072","0.109326779082419","0.182007299629724"
"3 on scale 1-7 ","2005","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2005","16-34 y.","no migration background","963","0.22685970373374","0.214083963238407","0.239635444229074"
"4 on scale 1-7","2005","16-34 y.","direct migration background","134","0.261450729578471","0.223862393167804","0.299039065989139"
"4 on scale 1-7","2005","16-34 y.","indirect migration background","166","0.246858629405425","0.214062207838784","0.279655050972066"
"4 on scale 1-7","2005","35-65 y.","no migration background","2334","0.235213863616941","0.226892695783876","0.243535031450006"
"4 on scale 1-7","2005","35-65 y.","direct migration background","364","0.228645775552833","0.207170155332698","0.250121395772968"
"4 on scale 1-7","2005","35-65 y.","indirect migration background","30","0.185115104007882","0.12397146201531","0.246258746000454"
"4 on scale 1-7","2005","66 and older","no migration background","827","0.241957491333129","0.227538707756323","0.256376274909935"
"4 on scale 1-7","2005","66 and older","direct migration background","97","0.242341294239726","0.198200074864821","0.286482513614632"
"4 on scale 1-7","2005","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2005","16-34 y.","no migration background","1010","0.256319657505901","0.243000941616563","0.269638373395238"
"5 on scale 1-7","2005","16-34 y.","direct migration background","143","0.276662732673322","0.238396633650714","0.31492883169593"
"5 on scale 1-7","2005","16-34 y.","indirect migration background","176","0.271308887080984","0.237489339173869","0.305128434988099"
"5 on scale 1-7","2005","35-65 y.","no migration background","2397","0.229887589425052","0.22163257864649","0.238142600203613"
"5 on scale 1-7","2005","35-65 y.","direct migration background","313","0.198939367746569","0.178525266972097","0.219353468521041"
"5 on scale 1-7","2005","35-65 y.","indirect migration background","38","0.24836811845071","0.180348723870893","0.316387513030527"
"5 on scale 1-7","2005","66 and older","no migration background","775","0.226566165346627","0.212472582357868","0.240659748335387"
"5 on scale 1-7","2005","66 and older","direct migration background","75","0.188966280071993","0.148638397656637","0.229294162487349"
"5 on scale 1-7","2005","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2005","16-34 y.","no migration background","832","0.196902598597899","0.184771836632905","0.209033360562894"
"6 on scale 1-7","2005","16-34 y.","direct migration background","108","0.192065738734979","0.158369501863996","0.225761975605962"
"6 on scale 1-7","2005","16-34 y.","indirect migration background","124","0.184544128699842","0.155037852755666","0.214050404644018"
"6 on scale 1-7","2005","35-65 y.","no migration background","2045","0.194485458183787","0.18672007161724","0.202250844750335"
"6 on scale 1-7","2005","35-65 y.","direct migration background","264","0.181219956858523","0.161521879948211","0.200918033768835"
"6 on scale 1-7","2005","35-65 y.","indirect migration background","31","0.174671782286034","0.114898519260675","0.234445045311393"
"6 on scale 1-7","2005","66 and older","no migration background","589","0.17290630936275","0.160174354771177","0.185638263954322"
"6 on scale 1-7","2005","66 and older","direct migration background","53","0.173280730376408","0.134291202987135","0.212270257765681"
"6 on scale 1-7","2005","66 and older","indirect migration background","","","",""
"7 Strongly agree","2005","16-34 y.","no migration background","361","0.0872677164450643","0.0786582396747869","0.0958771932153418"
"7 Strongly agree","2005","16-34 y.","direct migration background","43","0.0828978556969083","0.0593121463558561","0.106483565037961"
"7 Strongly agree","2005","16-34 y.","indirect migration background","65","0.108369749368762","0.0847263192427345","0.13201317949479"
"7 Strongly agree","2005","35-65 y.","no migration background","912","0.0975878403707758","0.0917656936823644","0.103409987059187"
"7 Strongly agree","2005","35-65 y.","direct migration background","126","0.0946470136322387","0.0796777781609696","0.109616249103508"
"7 Strongly agree","2005","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2005","66 and older","no migration background","394","0.117509949619222","0.106668071133552","0.128351828104893"
"7 Strongly agree","2005","66 and older","direct migration background","42","0.146015324215903","0.109639062726618","0.182391585705188"
"7 Strongly agree","2005","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2006","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2006","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2006","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2006","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2006","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2006","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2006","66 and older","no migration background","","","",""
"1 Strongly disagree","2006","66 and older","direct migration background","","","",""
"1 Strongly disagree","2006","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2006","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2006","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2006","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2006","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2006","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2006","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2006","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2006","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2006","66 and older","indirect migration background","","","",""
