"plh0226","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","1-pers.-HH","22","","",""
"1 Strongly disagree","2005","16-34 y.","(Married) couple without C. ","31","0.0322195400417027","0.020978874779375","0.0434602053040303"
"1 Strongly disagree","2005","16-34 y.","Single parent ","18","","",""
"1 Strongly disagree","2005","16-34 y.","Couple + C. LE 16 ","40","0.0425380713804619","0.0305627998178341","0.0545133429430898"
"1 Strongly disagree","2005","16-34 y.","Couple + C. GT 16 ","38","0.0256640690948275","0.0172005531008821","0.0341275850887728"
"1 Strongly disagree","2005","16-34 y.","Couple + C. LE and GT 16","15","","",""
"1 Strongly disagree","2005","35-65 y.","1-pers.-HH","50","0.0423828775697563","0.0309317478374984","0.0538340073020142"
"1 Strongly disagree","2005","35-65 y.","(Married) couple without C. ","125","0.0360474184911627","0.0300636461939844","0.042031190788341"
"1 Strongly disagree","2005","35-65 y.","Single parent ","26","","",""
"1 Strongly disagree","2005","35-65 y.","Couple + C. LE 16 ","80","0.0336753010526185","0.0267586531254252","0.0405919489798119"
"1 Strongly disagree","2005","35-65 y.","Couple + C. GT 16 ","61","0.0305937529364523","0.0232990259594847","0.03788847991342"
"1 Strongly disagree","2005","35-65 y.","Couple + C. LE and GT 16","28","","",""
"1 Strongly disagree","2005","66 and older","1-pers.-HH","35","0.033332176047391","0.0225817959275513","0.0440825561672307"
"1 Strongly disagree","2005","66 and older","(Married) couple without C. ","70","0.0288415579270809","0.0220590957132501","0.0356240201409117"
"1 Strongly disagree","2005","66 and older","Single parent ","5","","",""
"1 Strongly disagree","2005","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2005","66 and older","Couple + C. GT 16 ","6","","",""
"1 Strongly disagree","2005","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2005","16-34 y.","1-pers.-HH","41","0.0591387485452774","0.0415891489492157","0.0766883481413392"
"2 on scale 1-7 ","2005","16-34 y.","(Married) couple without C. ","66","0.0633011554610595","0.0478005117717922","0.0788017991503268"
"2 on scale 1-7 ","2005","16-34 y.","Single parent ","34","0.0688125514874042","0.045755170116765","0.0918699328580435"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. LE 16 ","88","0.069860538169476","0.0547344818119316","0.0849865945270205"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. GT 16 ","87","0.059774579619591","0.0470861474675297","0.0724630117716524"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. LE and GT 16","35","0.0593719238047064","0.0409912783553806","0.0777525692540322"
"2 on scale 1-7 ","2005","35-65 y.","1-pers.-HH","103","0.107784511067825","0.0901578432184428","0.125411178917207"
"2 on scale 1-7 ","2005","35-65 y.","(Married) couple without C. ","267","0.079401334902843","0.0707225442708441","0.0880801255348419"
"2 on scale 1-7 ","2005","35-65 y.","Single parent ","46","0.0796697489264655","0.05757552468862","0.101763973164311"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE 16 ","169","0.0679266346856463","0.0582789414824187","0.0775743278888739"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. GT 16 ","115","0.052846205373238","0.0433695101588865","0.0623229005875894"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE and GT 16","68","0.0792954615592457","0.0630677382265609","0.0955231848919305"
"2 on scale 1-7 ","2005","66 and older","1-pers.-HH","81","0.0739921836380735","0.0583155213030938","0.0896688459730533"
"2 on scale 1-7 ","2005","66 and older","(Married) couple without C. ","173","0.0766397283637908","0.0658590633648614","0.0874203933627202"
"2 on scale 1-7 ","2005","66 and older","Single parent ","3","","",""
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2005","66 and older","Couple + C. GT 16 ","16","","",""
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2005","16-34 y.","1-pers.-HH","78","0.11052977733192","0.0872019812602895","0.13385757340355"
"3 on scale 1-7 ","2005","16-34 y.","(Married) couple without C. ","127","0.145686745892289","0.123229188621301","0.168144303163277"
"3 on scale 1-7 ","2005","16-34 y.","Single parent ","65","0.141644475069875","0.10988370537859","0.17340524476116"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE 16 ","142","0.132876671799754","0.112734767801864","0.153018575797644"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. GT 16 ","154","0.103470391805384","0.0871690232164993","0.119771760394269"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE and GT 16","79","0.139818699633082","0.112845103150945","0.166792296115219"
"3 on scale 1-7 ","2005","35-65 y.","1-pers.-HH","140","0.122596194656778","0.103954069663321","0.141238319650236"
"3 on scale 1-7 ","2005","35-65 y.","(Married) couple without C. ","518","0.13192777873119","0.121064618292043","0.142790939170338"
"3 on scale 1-7 ","2005","35-65 y.","Single parent ","69","0.13018267337778","0.102725817468883","0.157639529286677"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. LE 16 ","362","0.137320891762169","0.124124009744323","0.150517773780015"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. GT 16 ","279","0.141659929864519","0.126889505868375","0.156430353860662"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. LE and GT 16","162","0.171417961055984","0.148783549561243","0.194052372550726"
"3 on scale 1-7 ","2005","66 and older","1-pers.-HH","132","0.128867729144635","0.108801420192913","0.148934038096357"
"3 on scale 1-7 ","2005","66 and older","(Married) couple without C. ","303","0.130939906828419","0.117269107834266","0.144610705822573"
"3 on scale 1-7 ","2005","66 and older","Single parent ","6","","",""
"3 on scale 1-7 ","2005","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2005","66 and older","Couple + C. GT 16 ","24","","",""
"3 on scale 1-7 ","2005","66 and older","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2005","16-34 y.","1-pers.-HH","152","0.207248821721177","0.177092189540675","0.237405453901679"
"4 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","220","0.235002834981676","0.208012368790885","0.261993301172468"
"4 on scale 1-7","2005","16-34 y.","Single parent ","116","0.216965724938302","0.179421465036484","0.25450998484012"
"4 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","262","0.236436850379151","0.211224358067998","0.261649342690303"
"4 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","330","0.266280621339266","0.242623141550538","0.289938101127994"
"4 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","151","0.235153292136495","0.202167724595769","0.26813885967722"
"4 on scale 1-7","2005","35-65 y.","1-pers.-HH","261","0.217994571899972","0.194526095945059","0.241463047854884"
"4 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","877","0.23499060409197","0.221380270416362","0.248600937767578"
"4 on scale 1-7","2005","35-65 y.","Single parent ","155","0.281991878242888","0.245276909488211","0.318706846997565"
"4 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","620","0.246062197042927","0.229547576676188","0.262576817409666"
