"plh0226","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","West Germany","159","0.0276344313862955","0.0235154147995419","0.031753447973049","1"
"1 Strongly disagree","2005","Full Time","East Germany","50","0.0299436368554863","0.0223557304972819","0.0375315432136907","1"
"1 Strongly disagree","2005","Part Time","West Germany","131","0.0371304203385493","0.0311265090163879","0.0431343316607106","1"
"1 Strongly disagree","2005","Part Time","East Germany","15","","","","1"
"1 Strongly disagree","2005","Not Working","West Germany","249","0.0442613544245963","0.0389424425024645","0.049580266346728","1"
"1 Strongly disagree","2005","Not Working","East Germany","73","0.0386643580891031","0.0304185852194579","0.0469101309587482","1"
"2 on scale 1-7 ","2005","Part Time","West Germany","310","0.0856494080770942","0.0767634520181842","0.0945353641360043","2"
"2 on scale 1-7 ","2005","Full Time","West Germany","326","0.0610723922800113","0.055055226057491","0.0670895585025316","2"
"2 on scale 1-7 ","2005","Not Working","East Germany","154","0.0729744275606067","0.0618502055064962","0.0840986496147173","2"
"2 on scale 1-7 ","2005","Full Time","East Germany","113","0.0589359433479741","0.0484508834109405","0.0694210032850077","2"
"2 on scale 1-7 ","2005","Part Time","East Germany","67","0.0734761130945496","0.0573689438446687","0.0895832823444304","2"
"2 on scale 1-7 ","2005","Not Working","West Germany","468","0.0814828171797538","0.0744079623016574","0.0885576720578502","2"
"3 on scale 1-7 ","2005","Not Working","West Germany","740","0.137007075884471","0.128114737279952","0.14589941448899","3"
"3 on scale 1-7 ","2005","Full Time","West Germany","736","0.123389527271101","0.115125419618203","0.131653634924","3"
"3 on scale 1-7 ","2005","Part Time","East Germany","143","0.143015348808513","0.121403313338682","0.164627384278344","3"
"3 on scale 1-7 ","2005","Part Time","West Germany","507","0.126784191492436","0.116218961619308","0.137349421365564","3"
"3 on scale 1-7 ","2005","Full Time","East Germany","252","0.129346190556789","0.114405496309705","0.144286884803874","3"
"3 on scale 1-7 ","2005","Not Working","East Germany","331","0.154268806075075","0.138820044253952","0.169717567896197","3"
"4 on scale 1-7","2005","Not Working","East Germany","504","0.238168447678817","0.219950056012147","0.256386839345487","4"
"4 on scale 1-7","2005","Full Time","East Germany","452","0.229088897564375","0.210378829131242","0.247798965997508","4"
"4 on scale 1-7","2005","Part Time","West Germany","922","0.237691167624883","0.224174874518591","0.251207460731175","4"
"4 on scale 1-7","2005","Not Working","West Germany","1415","0.239297498271132","0.228263894679969","0.250331101862295","4"
"4 on scale 1-7","2005","Full Time","West Germany","1366","0.227840623535833","0.217301062012142","0.238380185059525","4"
"4 on scale 1-7","2005","Part Time","East Germany","260","0.265658505216386","0.238392047434191","0.292924962998581","4"
