"plh0226","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","Urban Area","146","0.0299481055320122","0.0253961597770078","0.0345000512870166","1"
"1 Strongly disagree","2005","Full Time","Rural Area","63","0.0237592242515178","0.017945291714315","0.0295731567887207","1"
"1 Strongly disagree","2005","Part Time","Urban Area","111","0.0354589813222098","0.0291125499103722","0.0418054127340474","1"
"1 Strongly disagree","2005","Part Time","Rural Area","35","0.031971096619948","0.0232299939062492","0.0407121993336468","1"
"1 Strongly disagree","2005","Not Working","Urban Area","226","0.0435469467567553","0.0379940839986287","0.049099809514882","1"
"1 Strongly disagree","2005","Not Working","Rural Area","96","0.0420616719959035","0.0344263409851303","0.0496970030066767","1"
"2 on scale 1-7 ","2005","Part Time","Urban Area","252","0.0824963239894345","0.073055121382872","0.0919375265959969","2"
"2 on scale 1-7 ","2005","Full Time","Urban Area","276","0.0590370772224147","0.0527425430408051","0.0653316114040244","2"
"2 on scale 1-7 ","2005","Not Working","Rural Area","211","0.080949153435298","0.0705740662800804","0.0913242405905157","2"
"2 on scale 1-7 ","2005","Full Time","Rural Area","163","0.0644226019939822","0.0550505566820985","0.0737946473058659","2"
"2 on scale 1-7 ","2005","Part Time","Rural Area","125","0.086265977038786","0.0723160169359353","0.100215937141637","2"
"2 on scale 1-7 ","2005","Not Working","Urban Area","411","0.0791177807823433","0.0717735663625786","0.0864619952021081","2"
"3 on scale 1-7 ","2005","Not Working","Urban Area","703","0.140190485231309","0.130744078334979","0.149636892127638","3"
"3 on scale 1-7 ","2005","Full Time","Urban Area","667","0.129779717097056","0.120804748683521","0.138754685510591","3"
"3 on scale 1-7 ","2005","Part Time","Rural Area","212","0.123042758834759","0.106721241371265","0.139364276298252","3"
"3 on scale 1-7 ","2005","Part Time","Urban Area","438","0.13232339391656","0.120695438108923","0.143951349724198","3"
"3 on scale 1-7 ","2005","Full Time","Rural Area","321","0.112450907699175","0.100390747885369","0.12451106751298","3"
"3 on scale 1-7 ","2005","Not Working","Rural Area","368","0.141637670443088","0.128374707971184","0.154900632914991","3"
"4 on scale 1-7","2005","Not Working","Rural Area","665","0.239495665267603","0.223262040476072","0.255729290059134","4"
"4 on scale 1-7","2005","Full Time","Rural Area","593","0.22864730275407","0.212615405141093","0.244679200367047","4"
"4 on scale 1-7","2005","Part Time","Urban Area","793","0.239127596349607","0.224489760308659","0.253765432390554","4"
"4 on scale 1-7","2005","Not Working","Urban Area","1254","0.238861239517227","0.22725982309095","0.250462655943504","4"
"4 on scale 1-7","2005","Full Time","Urban Area","1225","0.22779206619898","0.216591206867032","0.238992925530928","4"
"4 on scale 1-7","2005","Part Time","Rural Area","389","0.248973838602363","0.227488228761855","0.270459448442872","4"
"5 on scale 1-7","2005","Not Working","Rural Area","625","0.235919430605983","0.219769626386464","0.252069234825502","5"
"5 on scale 1-7","2005","Part Time","Rural Area","359","0.241643142022157","0.220373149314022","0.262913134730293","5"
"5 on scale 1-7","2005","Not Working","Urban Area","1171","0.222072315188924","0.210763344472415","0.233381285905433","5"
"5 on scale 1-7","2005","Full Time","Urban Area","1349","0.235668988744412","0.224334371062194","0.247003606426629","5"
"5 on scale 1-7","2005","Full Time","Rural Area","626","0.241210244394001","0.224878446689958","0.257542042098043","5"
"5 on scale 1-7","2005","Part Time","Urban Area","801","0.24156055571748","0.226871983651568","0.256249127783391","5"
"6 on scale 1-7","2005","Not Working","Rural Area","448","0.163292453922388","0.149232440703468","0.177352467141308","6"
"6 on scale 1-7","2005","Part Time","Urban Area","575","0.173008091221315","0.16002763519626","0.18598854724637","6"
"6 on scale 1-7","2005","Not Working","Urban Area","911","0.170982762575054","0.160738889213901","0.181226635936207","6"
"6 on scale 1-7","2005","Full Time","Urban Area","1185","0.214507367356559","0.203544931104425","0.225469803608692","6"
"6 on scale 1-7","2005","Part Time","Rural Area","309","0.174927200767588","0.15605084722712","0.193803554308056","6"
"6 on scale 1-7","2005","Full Time","Rural Area","619","0.23034588825872","0.214272278610123","0.246419497907318","6"
"7 Strongly agree","2005","Not Working","Rural Area","242","0.0966439543297366","0.0854048254394486","0.107883083220025","7"
"7 Strongly agree","2005","Not Working","Urban Area","513","0.105228469948387","0.0968795756608168","0.113577364235958","7"
"7 Strongly agree","2005","Part Time","Urban Area","292","0.096025057483394","0.0859144652179684","0.10613564974882","7"
"7 Strongly agree","2005","Part Time","Rural Area","127","0.0931759861143982","0.0787330064518044","0.107618965776992","7"
"7 Strongly agree","2005","Full Time","Urban Area","538","0.103266677848567","0.0951397449590349","0.1113936107381","7"
"7 Strongly agree","2005","Full Time","Rural Area","251","0.0991638306485342","0.0877541117944847","0.110573549502584","7"
"1 Strongly disagree","2006","Full Time","Rural Area","","","","","1"
"1 Strongly disagree","2006","Part Time","Urban Area","","","","","1"
"1 Strongly disagree","2006","Part Time","Rural Area","","","","","1"
"1 Strongly disagree","2006","Not Working","Urban Area","","","","","1"
"1 Strongly disagree","2006","Not Working","Rural Area","","","","","1"
"1 Strongly disagree","2006","Full Time","Urban Area","","","","","1"
"2 on scale 1-7 ","2006","Full Time","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Full Time","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Urban Area","","","","","2"
"3 on scale 1-7 ","2006","Not Working","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Not Working","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","Full Time","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Full Time","Urban Area","","","","","3"
"4 on scale 1-7","2006","Full Time","Rural Area","","","","","4"
"4 on scale 1-7","2006","Full Time","Urban Area","","","","","4"
"4 on scale 1-7","2006","Not Working","Rural Area","","","","","4"
"4 on scale 1-7","2006","Not Working","Urban Area","","","","","4"
"4 on scale 1-7","2006","Part Time","Rural Area","","","","","4"
"4 on scale 1-7","2006","Part Time","Urban Area","","","","","4"
"5 on scale 1-7","2006","Not Working","Rural Area","","","","","5"
"5 on scale 1-7","2006","Not Working","Urban Area","","","","","5"
"5 on scale 1-7","2006","Part Time","Urban Area","","","","","5"
"5 on scale 1-7","2006","Part Time","Rural Area","","","","","5"
"5 on scale 1-7","2006","Full Time","Urban Area","","","","","5"
"5 on scale 1-7","2006","Full Time","Rural Area","","","","","5"
"6 on scale 1-7","2006","Not Working","Rural Area","","","","","6"
"6 on scale 1-7","2006","Part Time","Urban Area","","","","","6"
"6 on scale 1-7","2006","Not Working","Urban Area","","","","","6"
"6 on scale 1-7","2006","Part Time","Rural Area","","","","","6"
"6 on scale 1-7","2006","Full Time","Rural Area","","","","","6"
"6 on scale 1-7","2006","Full Time","Urban Area","","","","","6"
"7 Strongly agree","2006","Not Working","Rural Area","","","","","7"
"7 Strongly agree","2006","Part Time","Urban Area","","","","","7"
"7 Strongly agree","2006","Part Time","Rural Area","","","","","7"
"7 Strongly agree","2006","Not Working","Urban Area","","","","","7"
"7 Strongly agree","2006","Full Time","Urban Area","","","","","7"
"7 Strongly agree","2006","Full Time","Rural Area","","","","","7"
"1 Strongly disagree","2007","Full Time","Urban Area","","","","","1"
"1 Strongly disagree","2007","Full Time","Rural Area","","","","","1"
"1 Strongly disagree","2007","Part Time","Urban Area","","","","","1"
"1 Strongly disagree","2007","Part Time","Rural Area","","","","","1"
"1 Strongly disagree","2007","Not Working","Urban Area","","","","","1"
"1 Strongly disagree","2007","Not Working","Rural Area","","","","","1"
"2 on scale 1-7 ","2007","Not Working","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","Not Working","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","Part Time","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","Full Time","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","Full Time","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","Part Time","Rural Area","","","","","2"
"3 on scale 1-7 ","2007","Part Time","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","Full Time","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","Not Working","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","Full Time","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","Part Time","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","Not Working","Urban Area","","","","","3"
"4 on scale 1-7","2007","Full Time","Urban Area","","","","","4"
"4 on scale 1-7","2007","Full Time","Rural Area","","","","","4"
"4 on scale 1-7","2007","Not Working","Rural Area","","","","","4"
"4 on scale 1-7","2007","Not Working","Urban Area","","","","","4"
"4 on scale 1-7","2007","Part Time","Urban Area","","","","","4"
"4 on scale 1-7","2007","Part Time","Rural Area","","","","","4"
"5 on scale 1-7","2007","Not Working","Rural Area","","","","","5"
"5 on scale 1-7","2007","Not Working","Urban Area","","","","","5"
"5 on scale 1-7","2007","Part Time","Urban Area","","","","","5"
"5 on scale 1-7","2007","Part Time","Rural Area","","","","","5"
"5 on scale 1-7","2007","Full Time","Urban Area","","","","","5"
"5 on scale 1-7","2007","Full Time","Rural Area","","","","","5"
"6 on scale 1-7","2007","Not Working","Rural Area","","","","","6"
"6 on scale 1-7","2007","Not Working","Urban Area","","","","","6"
"6 on scale 1-7","2007","Part Time","Rural Area","","","","","6"
"6 on scale 1-7","2007","Full Time","Urban Area","","","","","6"
"6 on scale 1-7","2007","Part Time","Urban Area","","","","","6"
"6 on scale 1-7","2007","Full Time","Rural Area","","","","","6"
"7 Strongly agree","2007","Not Working","Rural Area","","","","","7"
"7 Strongly agree","2007","Full Time","Urban Area","","","","","7"
"7 Strongly agree","2007","Full Time","Rural Area","","","","","7"
"7 Strongly agree","2007","Part Time","Urban Area","","","","","7"
"7 Strongly agree","2007","Part Time","Rural Area","","","","","7"
"7 Strongly agree","2007","Not Working","Urban Area","","","","","7"
"1 Strongly disagree","2008","Full Time","Rural Area","","","","","1"
"1 Strongly disagree","2008","Part Time","Urban Area","","","","","1"
"1 Strongly disagree","2008","Part Time","Rural Area","","","","","1"
"1 Strongly disagree","2008","Not Working","Urban Area","","","","","1"
"1 Strongly disagree","2008","Not Working","Rural Area","","","","","1"
"1 Strongly disagree","2008","Full Time","Urban Area","","","","","1"
"2 on scale 1-7 ","2008","Part Time","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","Not Working","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","Full Time","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","Not Working","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","Part Time","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","Full Time","Urban Area","","","","","2"
"3 on scale 1-7 ","2008","Part Time","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","Full Time","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","Not Working","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","Full Time","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","Part Time","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","Not Working","Urban Area","","","","","3"
"4 on scale 1-7","2008","Not Working","Rural Area","","","","","4"
"4 on scale 1-7","2008","Part Time","Urban Area","","","","","4"
"4 on scale 1-7","2008","Not Working","Urban Area","","","","","4"
"4 on scale 1-7","2008","Part Time","Rural Area","","","","","4"
"4 on scale 1-7","2008","Full Time","Rural Area","","","","","4"
"4 on scale 1-7","2008","Full Time","Urban Area","","","","","4"
"5 on scale 1-7","2008","Not Working","Rural Area","","","","","5"
"5 on scale 1-7","2008","Not Working","Urban Area","","","","","5"
"5 on scale 1-7","2008","Part Time","Urban Area","","","","","5"
"5 on scale 1-7","2008","Part Time","Rural Area","","","","","5"
"5 on scale 1-7","2008","Full Time","Rural Area","","","","","5"
"5 on scale 1-7","2008","Full Time","Urban Area","","","","","5"
"6 on scale 1-7","2008","Not Working","Rural Area","","","","","6"
"6 on scale 1-7","2008","Not Working","Urban Area","","","","","6"
"6 on scale 1-7","2008","Part Time","Urban Area","","","","","6"
"6 on scale 1-7","2008","Part Time","Rural Area","","","","","6"
"6 on scale 1-7","2008","Full Time","Rural Area","","","","","6"
"6 on scale 1-7","2008","Full Time","Urban Area","","","","","6"
"7 Strongly agree","2008","Not Working","Rural Area","","","","","7"
"7 Strongly agree","2008","Full Time","Urban Area","","","","","7"
"7 Strongly agree","2008","Part Time","Urban Area","","","","","7"
"7 Strongly agree","2008","Part Time","Rural Area","","","","","7"
"7 Strongly agree","2008","Not Working","Urban Area","","","","","7"
"7 Strongly agree","2008","Full Time","Rural Area","","","","","7"
"1 Strongly disagree","2009","Full Time","Rural Area","47","0.0237764700111119","0.0177351104836923","0.0298178295385315","1"
"1 Strongly disagree","2009","Part Time","Urban Area","104","0.0294026852743711","0.0231643644213846","0.0356410061273577","1"
"1 Strongly disagree","2009","Part Time","Rural Area","54","0.0408873891542149","0.0305141697509455","0.0512606085574842","1"
"1 Strongly disagree","2009","Not Working","Urban Area","157","0.0408858173812555","0.0350419404561687","0.0467296943063423","1"
"1 Strongly disagree","2009","Not Working","Rural Area","94","0.0410719501354489","0.0330888163588414","0.0490550839120564","1"
"1 Strongly disagree","2009","Full Time","Urban Area","105","0.0250019073574173","0.0204658020624879","0.0295380126523467","1"
"2 on scale 1-7 ","2009","Not Working","Rural Area","207","0.0901524175352078","0.0786316677330143","0.101673167337401","2"
"2 on scale 1-7 ","2009","Part Time","Rural Area","127","0.103654073637703","0.0876873765901064","0.119620770685299","2"
"2 on scale 1-7 ","2009","Part Time","Urban Area","237","0.0951425785664323","0.0843074965601444","0.10597766057272","2"
"2 on scale 1-7 ","2009","Not Working","Urban Area","395","0.0913038335560575","0.0828035499410387","0.0998041171710763","2"
"2 on scale 1-7 ","2009","Full Time","Urban Area","294","0.0624777785922241","0.0554462742664396","0.0695092829180085","2"
"2 on scale 1-7 ","2009","Full Time","Rural Area","153","0.0672409449419514","0.0573100588982316","0.0771718309856712","2"
"3 on scale 1-7 ","2009","Part Time","Urban Area","402","0.145429086845397","0.132410784325179","0.158447389365615","3"
"3 on scale 1-7 ","2009","Full Time","Rural Area","294","0.121960464353871","0.10898410309022","0.134936825617523","3"
"3 on scale 1-7 ","2009","Full Time","Urban Area","597","0.140875498445185","0.130768075047504","0.150982921842866","3"
"3 on scale 1-7 ","2009","Not Working","Rural Area","342","0.144684961437864","0.130534112847229","0.1588358100285","3"
"3 on scale 1-7 ","2009","Not Working","Urban Area","649","0.146897303845789","0.136450411201051","0.157344196490526","3"
"3 on scale 1-7 ","2009","Part Time","Rural Area","210","0.150809933044","0.132064240076218","0.169555626011781","3"
"4 on scale 1-7","2009","Not Working","Rural Area","645","0.268388328087798","0.250563314938318","0.286213341237278","4"
"4 on scale 1-7","2009","Part Time","Urban Area","711","0.259777754278754","0.243584403898766","0.275971104658742","4"
"4 on scale 1-7","2009","Not Working","Urban Area","1073","0.240399905388214","0.22778920483147","0.253010605944958","4"
"4 on scale 1-7","2009","Full Time","Rural Area","601","0.262218331001373","0.244776912129936","0.279659749872811","4"
"4 on scale 1-7","2009","Part Time","Rural Area","345","0.237414796311721","0.215126229102581","0.259703363520862","4"
"4 on scale 1-7","2009","Full Time","Urban Area","1068","0.236423120398159","0.22407883281941","0.248767407976907","4"
"5 on scale 1-7","2009","Not Working","Rural Area","528","0.22734808909324","0.210488564299749","0.24420761388673","5"
"5 on scale 1-7","2009","Part Time","Urban Area","645","0.229143807968441","0.21362367587756","0.244663940059322","5"
"5 on scale 1-7","2009","Not Working","Urban Area","1008","0.224254415187487","0.211945785113228","0.236563045261746","5"
"5 on scale 1-7","2009","Full Time","Rural Area","618","0.243761703136559","0.2267362598343","0.260787146438818","5"
"5 on scale 1-7","2009","Part Time","Rural Area","322","0.23067671262717","0.208609860266019","0.25274356498832","5"
"5 on scale 1-7","2009","Full Time","Urban Area","1152","0.248982815695099","0.236419499293047","0.26154613209715","5"
"6 on scale 1-7","2009","Not Working","Rural Area","387","0.144107623408903","0.129980270612254","0.158234976205553","6"
"6 on scale 1-7","2009","Not Working","Urban Area","786","0.17843504378984","0.167136028635754","0.189734058943926","6"
"6 on scale 1-7","2009","Part Time","Urban Area","531","0.184766872662184","0.170434845218388","0.199098900105979","6"
"6 on scale 1-7","2009","Part Time","Rural Area","255","0.180424942618631","0.160281823198139","0.200568062039124","6"
"6 on scale 1-7","2009","Full Time","Rural Area","536","0.198715508761988","0.182892261757523","0.214538755766453","6"
"6 on scale 1-7","2009","Full Time","Urban Area","963","0.202322314398564","0.190650717309531","0.213993911487597","6"
"7 Strongly agree","2009","Not Working","Rural Area","171","0.0842466303015382","0.0730735411028993","0.0954197195001771","7"
"7 Strongly agree","2009","Full Time","Urban Area","372","0.0839165651133527","0.0758611850138594","0.091971945212846","7"
"7 Strongly agree","2009","Full Time","Rural Area","194","0.0823265777931451","0.0714272311329451","0.0932259244533451","7"
"7 Strongly agree","2009","Part Time","Urban Area","187","0.0563372144044195","0.0478226827085116","0.0648517461003274","7"
"7 Strongly agree","2009","Part Time","Rural Area","87","0.0561321526065602","0.0440749788966384","0.068189326316482","7"
"7 Strongly agree","2009","Not Working","Urban Area","343","0.0778236808513574","0.069917942643899","0.0857294190588159","7"
"1 Strongly disagree","2010","Full Time","Rural Area","","","","","1"
"1 Strongly disagree","2010","Part Time","Urban Area","","","","","1"
"1 Strongly disagree","2010","Part Time","Rural Area","","","","","1"
"1 Strongly disagree","2010","Not Working","Urban Area","","","","","1"
"1 Strongly disagree","2010","Not Working","Rural Area","","","","","1"
"1 Strongly disagree","2010","Full Time","Urban Area","","","","","1"
"2 on scale 1-7 ","2010","Part Time","Urban Area","","","","","2"
"2 on scale 1-7 ","2010","Part Time","Rural Area","","","","","2"
"2 on scale 1-7 ","2010","Full Time","Rural Area","","","","","2"
"2 on scale 1-7 ","2010","Not Working","Rural Area","","","","","2"
"2 on scale 1-7 ","2010","Not Working","Urban Area","","","","","2"
"2 on scale 1-7 ","2010","Full Time","Urban Area","","","","","2"
"3 on scale 1-7 ","2010","Full Time","Rural Area","","","","","3"
"3 on scale 1-7 ","2010","Part Time","Urban Area","","","","","3"
"3 on scale 1-7 ","2010","Full Time","Urban Area","","","","","3"
"3 on scale 1-7 ","2010","Not Working","Rural Area","","","","","3"
"3 on scale 1-7 ","2010","Not Working","Urban Area","","","","","3"
"3 on scale 1-7 ","2010","Part Time","Rural Area","","","","","3"
"4 on scale 1-7","2010","Not Working","Rural Area","","","","","4"
"4 on scale 1-7","2010","Not Working","Urban Area","","","","","4"
"4 on scale 1-7","2010","Part Time","Urban Area","","","","","4"
"4 on scale 1-7","2010","Full Time","Rural Area","","","","","4"
"4 on scale 1-7","2010","Part Time","Rural Area","","","","","4"
"4 on scale 1-7","2010","Full Time","Urban Area","","","","","4"
"5 on scale 1-7","2010","Not Working","Rural Area","","","","","5"
"5 on scale 1-7","2010","Part Time","Urban Area","","","","","5"
"5 on scale 1-7","2010","Not Working","Urban Area","","","","","5"
"5 on scale 1-7","2010","Part Time","Rural Area","","","","","5"
"5 on scale 1-7","2010","Full Time","Rural Area","","","","","5"
"5 on scale 1-7","2010","Full Time","Urban Area","","","","","5"
"6 on scale 1-7","2010","Not Working","Rural Area","","","","","6"
"6 on scale 1-7","2010","Part Time","Urban Area","","","","","6"
"6 on scale 1-7","2010","Not Working","Urban Area","","","","","6"
"6 on scale 1-7","2010","Full Time","Rural Area","","","","","6"
"6 on scale 1-7","2010","Part Time","Rural Area","","","","","6"
"6 on scale 1-7","2010","Full Time","Urban Area","","","","","6"
"7 Strongly agree","2010","Not Working","Rural Area","","","","","7"
"7 Strongly agree","2010","Full Time","Urban Area","","","","","7"
"7 Strongly agree","2010","Full Time","Rural Area","","","","","7"
"7 Strongly agree","2010","Part Time","Urban Area","","","","","7"
"7 Strongly agree","2010","Part Time","Rural Area","","","","","7"
"7 Strongly agree","2010","Not Working","Urban Area","","","","","7"
"1 Strongly disagree","2011","Full Time","Rural Area","","","","","1"
"1 Strongly disagree","2011","Part Time","Urban Area","","","","","1"
"1 Strongly disagree","2011","Part Time","Rural Area","","","","","1"
"1 Strongly disagree","2011","Not Working","Urban Area","","","","","1"
"1 Strongly disagree","2011","Not Working","Rural Area","","","","","1"
"1 Strongly disagree","2011","Full Time","Urban Area","","","","","1"
"2 on scale 1-7 ","2011","Not Working","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Part Time","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","Part Time","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Full Time","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Full Time","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","Not Working","Urban Area","","","","","2"
"3 on scale 1-7 ","2011","Not Working","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","Not Working","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Full Time","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","Part Time","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Part Time","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","Full Time","Urban Area","","","","","3"
"4 on scale 1-7","2011","Not Working","Urban Area","","","","","4"
"4 on scale 1-7","2011","Not Working","Rural Area","","","","","4"
"4 on scale 1-7","2011","Part Time","Urban Area","","","","","4"
"4 on scale 1-7","2011","Part Time","Rural Area","","","","","4"
"4 on scale 1-7","2011","Full Time","Rural Area","","","","","4"
"4 on scale 1-7","2011","Full Time","Urban Area","","","","","4"
"5 on scale 1-7","2011","Not Working","Rural Area","","","","","5"
"5 on scale 1-7","2011","Not Working","Urban Area","","","","","5"
"5 on scale 1-7","2011","Part Time","Urban Area","","","","","5"
"5 on scale 1-7","2011","Part Time","Rural Area","","","","","5"
"5 on scale 1-7","2011","Full Time","Rural Area","","","","","5"
"5 on scale 1-7","2011","Full Time","Urban Area","","","","","5"
"6 on scale 1-7","2011","Full Time","Rural Area","","","","","6"
"6 on scale 1-7","2011","Not Working","Rural Area","","","","","6"
