"plh0226","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","Male","110","0.0245034643812936","0.0203590781246672","0.02864785063792","1"
"1 Strongly disagree","2005","Full Time","Female","99","0.0355032863763649","0.0284921294082663","0.0425144433444635","1"
"1 Strongly disagree","2005","Part Time","Male","28","","","","1"
"1 Strongly disagree","2005","Part Time","Female","118","0.0391292262559759","0.0326420219827233","0.0456164305292285","1"
"1 Strongly disagree","2005","Not Working","Male","86","0.0293351997904137","0.0234461339185765","0.0352242656622508","1"
"1 Strongly disagree","2005","Not Working","Female","236","0.0520659581791578","0.045707853670941","0.0584240626873745","1"
"2 on scale 1-7 ","2005","Part Time","Male","84","0.0705357542559135","0.0570558292106375","0.0840156793011896","2"
"2 on scale 1-7 ","2005","Full Time","Male","256","0.05867578486058","0.052375898972491","0.064975670748669","2"
"2 on scale 1-7 ","2005","Not Working","Female","419","0.0871258574771037","0.0790546101571795","0.0951971047970279","2"
"2 on scale 1-7 ","2005","Full Time","Female","183","0.0649912243935408","0.0556513671248397","0.0743310816622418","2"
"2 on scale 1-7 ","2005","Part Time","Female","293","0.0899714821729956","0.080398342617711","0.0995446217282801","2"
"2 on scale 1-7 ","2005","Not Working","Male","203","0.0683127006009411","0.059508233774077","0.0771171674278052","2"
"3 on scale 1-7 ","2005","Not Working","Male","380","0.122278977420248","0.11084568277305","0.133712272067446","3"
"3 on scale 1-7 ","2005","Full Time","Male","646","0.12690063815814","0.117977916361417","0.135823359954863","3"
"3 on scale 1-7 ","2005","Part Time","Female","514","0.144265478254101","0.132510409121581","0.156020547386621","3"
"3 on scale 1-7 ","2005","Part Time","Male","136","0.098382320186362","0.0827026755459733","0.114061964826751","3"
"3 on scale 1-7 ","2005","Full Time","Female","342","0.119171986945292","0.106896529482875","0.13144744440771","3"
"3 on scale 1-7 ","2005","Not Working","Female","691","0.152643809000775","0.142350991548586","0.162936626452964","3"
"4 on scale 1-7","2005","Not Working","Female","1179","0.241523987219589","0.229274646079649","0.25377332835953","4"
"4 on scale 1-7","2005","Full Time","Female","666","0.253081503541236","0.236608535852222","0.269554471230251","4"
"4 on scale 1-7","2005","Part Time","Male","323","0.219020519481528","0.197246997210359","0.240794041752696","4"
"4 on scale 1-7","2005","Not Working","Male","740","0.235288631468321","0.220485060443411","0.250092202493232","4"
"4 on scale 1-7","2005","Full Time","Male","1152","0.216228259461601","0.205192946853696","0.227263572069506","4"
"4 on scale 1-7","2005","Part Time","Female","859","0.253322507508436","0.238772009068091","0.267873005948782","4"
"5 on scale 1-7","2005","Not Working","Female","1058","0.22823202404167","0.216220632131523","0.240243415951817","5"
"5 on scale 1-7","2005","Part Time","Female","813","0.231996180496193","0.21787416906103","0.246118191931357","5"
"5 on scale 1-7","2005","Not Working","Male","738","0.223605009976827","0.209063839245979","0.238146180707675","5"
