"plh0226","year","e11102","e11103","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","Full Time","","","","","1"
"1 Strongly disagree","2005","Not Employed","Part Time","","","","","1"
"1 Strongly disagree","2005","Not Employed","Not Working","322","0.0430823893618467","0.0385890785281356","0.0475757001955578","1"
"1 Strongly disagree","2005","Employed","Full Time","209","0.0280339393736194","0.0244217178398413","0.0316461609073975","1"
"1 Strongly disagree","2005","Employed","Part Time","146","0.0343644551458724","0.029220750227007","0.0395081600647377","1"
"1 Strongly disagree","2005","Employed","Not Working","","","","","1"
"2 on scale 1-7 ","2005","Not Employed","Not Working","622","0.0796905890809746","0.0736975135846811","0.0856836645772682","2"
"2 on scale 1-7 ","2005","Not Employed","Full Time","","","","","2"
"2 on scale 1-7 ","2005","Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2005","Not Employed","Part Time","","","","","2"
"2 on scale 1-7 ","2005","Employed","Full Time","439","0.0607027723288003","0.0554774564972301","0.0659280881603705","2"
"2 on scale 1-7 ","2005","Employed","Part Time","377","0.0836792713315728","0.0758603400971967","0.0914982025659489","2"
"3 on scale 1-7 ","2005","Employed","Part Time","650","0.129411056239951","0.119933268944489","0.138888843535413","3"
"3 on scale 1-7 ","2005","Not Employed","Full Time","","","","","3"
"3 on scale 1-7 ","2005","Employed","Full Time","988","0.124420069850435","0.117197364774538","0.131642774926332","3"
"3 on scale 1-7 ","2005","Not Employed","Not Working","1071","0.140643129152592","0.132949604751502","0.148336653553682","3"
"3 on scale 1-7 ","2005","Not Employed","Part Time","","","","","3"
"3 on scale 1-7 ","2005","Employed","Not Working","","","","","3"
"4 on scale 1-7","2005","Employed","Not Working","","","","","4"
"4 on scale 1-7","2005","Not Employed","Part Time","","","","","4"
"4 on scale 1-7","2005","Not Employed","Not Working","1919","0.23905967227972","0.229621068421239","0.248498276138202","4"
"4 on scale 1-7","2005","Employed","Part Time","1182","0.242217426090026","0.230120091500883","0.254314760679169","4"
"4 on scale 1-7","2005","Not Employed","Full Time","","","","","4"
"4 on scale 1-7","2005","Employed","Full Time","1818","0.228056583289707","0.218874931826745","0.23723823475267","4"
"5 on scale 1-7","2005","Employed","Not Working","","","","","5"
"5 on scale 1-7","2005","Employed","Full Time","1975","0.237382850031891","0.22807209895687","0.246693601106912","5"
"5 on scale 1-7","2005","Employed","Part Time","1160","0.241586471961849","0.229499875164808","0.25367306875889","5"
"5 on scale 1-7","2005","Not Employed","Full Time","","","","","5"
"5 on scale 1-7","2005","Not Employed","Part Time","","","","","5"
"5 on scale 1-7","2005","Not Employed","Not Working","1796","0.226403352135555","0.217141922862406","0.235664781408704","5"
"6 on scale 1-7","2005","Employed","Not Working","","","","","6"
"6 on scale 1-7","2005","Not Employed","Not Working","1359","0.168577423274953","0.160292472911494","0.176862373638411","6"
"6 on scale 1-7","2005","Employed","Part Time","884","0.173610323179354","0.162914975483571","0.184305670875136","6"
"6 on scale 1-7","2005","Not Employed","Full Time","","","","","6"
"6 on scale 1-7","2005","Employed","Full Time","1804","0.219406081572562","0.210349930169404","0.22846223297572","6"
"6 on scale 1-7","2005","Not Employed","Part Time","","","","","6"
"7 Strongly agree","2005","Employed","Not Working","","","","","7"
"7 Strongly agree","2005","Employed","Part Time","419","0.0951309960513756","0.0868464527720382","0.103415539330713","7"
"7 Strongly agree","2005","Not Employed","Not Working","755","0.102543444714359","0.0958300842470481","0.10925680518167","7"
"7 Strongly agree","2005","Employed","Full Time","789","0.101997703552985","0.0953749181520065","0.108620488953963","7"
"7 Strongly agree","2005","Not Employed","Full Time","","","","","7"
"7 Strongly agree","2005","Not Employed","Part Time","","","","","7"
"1 Strongly disagree","2006","Not Employed","Part Time","","","","","1"
"1 Strongly disagree","2006","Not Employed","Not Working","","","","","1"
"1 Strongly disagree","2006","Employed","Full Time","","","","","1"
"1 Strongly disagree","2006","Employed","Part Time","","","","","1"
"1 Strongly disagree","2006","Employed","Not Working","","","","","1"
"1 Strongly disagree","2006","Not Employed","Full Time","","","","","1"
"2 on scale 1-7 ","2006","Not Employed","Full Time","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2006","Employed","Full Time","","","","","2"
"2 on scale 1-7 ","2006","Employed","Not Working","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","Part Time","","","","","2"
"2 on scale 1-7 ","2006","Employed","Part Time","","","","","2"
"3 on scale 1-7 ","2006","Employed","Not Working","","","","","3"
"3 on scale 1-7 ","2006","Employed","Part Time","","","","","3"
"3 on scale 1-7 ","2006","Employed","Full Time","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","Not Working","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","Part Time","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","Full Time","","","","","3"
"4 on scale 1-7","2006","Not Employed","Part Time","","","","","4"
"4 on scale 1-7","2006","Not Employed","Full Time","","","","","4"
"4 on scale 1-7","2006","Employed","Not Working","","","","","4"
"4 on scale 1-7","2006","Employed","Part Time","","","","","4"
"4 on scale 1-7","2006","Employed","Full Time","","","","","4"
"4 on scale 1-7","2006","Not Employed","Not Working","","","","","4"
"5 on scale 1-7","2006","Employed","Not Working","","","","","5"
"5 on scale 1-7","2006","Employed","Part Time","","","","","5"
"5 on scale 1-7","2006","Not Employed","Not Working","","","","","5"
"5 on scale 1-7","2006","Employed","Full Time","","","","","5"
