"plh0226","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","no migration background","in school","","","",""
"1 Strongly disagree","2005","no migration background","inadequately","","","",""
"1 Strongly disagree","2005","no migration background","general elemantary","93","0.0593589601010332","0.0479643840066914","0.0707535361953751"
"1 Strongly disagree","2005","no migration background","middle vocational","302","0.0360317543281454","0.0321884377987275","0.0398750708575633"
"1 Strongly disagree","2005","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2005","no migration background","higher vocational","30","0.0230549240182165","0.0151481929435455","0.0309616550928875"
"1 Strongly disagree","2005","no migration background","higher education","55","0.0152167754938577","0.0113050323239355","0.0191285186637799"
"1 Strongly disagree","2005","direct migration background","in school","","","",""
"1 Strongly disagree","2005","direct migration background","inadequately","","","",""
"1 Strongly disagree","2005","direct migration background","general elemantary","","","",""
"1 Strongly disagree","2005","direct migration background","middle vocational","46","0.0404686071694817","0.027359384174782","0.0535778301641813"
"1 Strongly disagree","2005","direct migration background","vocational + Abi","","","",""
"1 Strongly disagree","2005","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2005","direct migration background","higher education","","","",""
"1 Strongly disagree","2005","indirect migration background","in school","","","",""
"1 Strongly disagree","2005","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2005","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2005","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2005","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2005","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2005","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2005","no migration background","in school","33","0.0514555803063424","0.0321679932309284","0.0707431673817563"
"2 on scale 1-7 ","2005","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2005","no migration background","general elemantary","139","0.0793958862976529","0.0663588604767547","0.0924329121185511"
"2 on scale 1-7 ","2005","no migration background","middle vocational","656","0.0760569455790142","0.0705902595871558","0.0815236315708725"
"2 on scale 1-7 ","2005","no migration background","vocational + Abi","70","0.0733351810562046","0.0560426529168754","0.0906277091955337"
"2 on scale 1-7 ","2005","no migration background","higher vocational","87","0.0649149218701428","0.0519348266420916","0.0778950170981941"
"2 on scale 1-7 ","2005","no migration background","higher education","232","0.0743567493201739","0.0659733392014716","0.0827401594388762"
"2 on scale 1-7 ","2005","direct migration background","in school","","","",""
"2 on scale 1-7 ","2005","direct migration background","inadequately","","","",""
"2 on scale 1-7 ","2005","direct migration background","general elemantary","39","0.0656178808904301","0.0451825394272194","0.0860532223536407"
"2 on scale 1-7 ","2005","direct migration background","middle vocational","57","0.0703672580699316","0.0533523640487246","0.0873821520911386"
"2 on scale 1-7 ","2005","direct migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2005","direct migration background","higher education","","","",""
"2 on scale 1-7 ","2005","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2005","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2005","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2005","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2005","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2005","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2005","no migration background","in school","69","0.146183688347387","0.115340127981424","0.177027248713351"
"3 on scale 1-7 ","2005","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2005","no migration background","general elemantary","225","0.131494303983397","0.11519823421335","0.147790373753443"
"3 on scale 1-7 ","2005","no migration background","middle vocational","1145","0.124244740915568","0.117442336150182","0.131047145680954"
"3 on scale 1-7 ","2005","no migration background","vocational + Abi","122","0.136644253444873","0.113860170798891","0.159428336090855"
"3 on scale 1-7 ","2005","no migration background","higher vocational","186","0.135807797814938","0.11775902945949","0.153856566170385"
"3 on scale 1-7 ","2005","no migration background","higher education","492","0.14095246171198","0.129833003506293","0.152071919917667"
"3 on scale 1-7 ","2005","direct migration background","in school","","","",""
"3 on scale 1-7 ","2005","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2005","direct migration background","general elemantary","84","0.158716279902138","0.128559114408904","0.188873445395371"
"3 on scale 1-7 ","2005","direct migration background","middle vocational","111","0.147059862505535","0.123498815693748","0.170620909317323"
"3 on scale 1-7 ","2005","direct migration background","vocational + Abi","30","0.163631759000884","0.114296912472151","0.212966605529616"
"3 on scale 1-7 ","2005","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2005","direct migration background","higher education","45","0.110310903010048","0.0769130849146615","0.143708721105433"
"3 on scale 1-7 ","2005","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2005","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2005","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2005","indirect migration background","middle vocational","45","0.0972903330133673","0.0656967681388506","0.128883897887884"
"3 on scale 1-7 ","2005","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2005","indirect migration background","higher education","","","",""
"4 on scale 1-7","2005","no migration background","in school","116","0.226953022807441","0.190384808647545","0.263521236967336"
"4 on scale 1-7","2005","no migration background","inadequately","","","",""
"4 on scale 1-7","2005","no migration background","general elemantary","397","0.235314919265445","0.214859465898341","0.255770372632549"
"4 on scale 1-7","2005","no migration background","middle vocational","2162","0.239064407430364","0.230268847417494","0.247859967443233"
"4 on scale 1-7","2005","no migration background","vocational + Abi","211","0.246264448511911","0.217685165484446","0.274843731539376"
"4 on scale 1-7","2005","no migration background","higher vocational","307","0.225501796382086","0.203484435733931","0.24751915703024"
"4 on scale 1-7","2005","no migration background","higher education","865","0.22555144559107","0.212196018230257","0.238906872951883"
"4 on scale 1-7","2005","direct migration background","in school","","","",""
"4 on scale 1-7","2005","direct migration background","inadequately","45","0.267467583028976","0.195421049358166","0.339514116699786"
"4 on scale 1-7","2005","direct migration background","general elemantary","160","0.280712701486772","0.243628343347058","0.317797059626487"
"4 on scale 1-7","2005","direct migration background","middle vocational","211","0.221460525548706","0.193837152385557","0.249083898711855"
"4 on scale 1-7","2005","direct migration background","vocational + Abi","48","0.184582277931923","0.13284467670432","0.236319879159526"
"4 on scale 1-7","2005","direct migration background","higher vocational","31","0.284708228968658","0.208013786472182","0.361402671465134"
"4 on scale 1-7","2005","direct migration background","higher education","71","0.199804797169231","0.157177218146318","0.242432376192145"
"4 on scale 1-7","2005","indirect migration background","in school","35","0.369977587717075","0.270232264003235","0.469722911430915"
"4 on scale 1-7","2005","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2005","indirect migration background","general elemantary","43","0.238359574354373","0.17645771542825","0.300261433280497"
"4 on scale 1-7","2005","indirect migration background","middle vocational","71","0.216942912752937","0.17300300036843","0.260882825137443"
"4 on scale 1-7","2005","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2005","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2005","indirect migration background","higher education","","","",""
"5 on scale 1-7","2005","no migration background","in school","123","0.255200661649125","0.217138507665996","0.293262815632253"
"5 on scale 1-7","2005","no migration background","inadequately","","","",""
"5 on scale 1-7","2005","no migration background","general elemantary","360","0.240104384883097","0.219506620571235","0.260702149194959"
"5 on scale 1-7","2005","no migration background","middle vocational","2159","0.232298577707444","0.223589913725928","0.241007241688961"
"5 on scale 1-7","2005","no migration background","vocational + Abi","206","0.252423247418155","0.223607257879948","0.281239236956362"
"5 on scale 1-7","2005","no migration background","higher vocational","351","0.237060479277625","0.214654977159542","0.259465981395707"
"5 on scale 1-7","2005","no migration background","higher education","930","0.239764448100422","0.226121595827624","0.253407300373219"
"5 on scale 1-7","2005","direct migration background","in school","","","",""
"5 on scale 1-7","2005","direct migration background","inadequately","","","",""
"5 on scale 1-7","2005","direct migration background","general elemantary","124","0.210899276939249","0.177231665594604","0.244566888283894"
"5 on scale 1-7","2005","direct migration background","middle vocational","201","0.218782389418422","0.191279367090382","0.246285411746462"
"5 on scale 1-7","2005","direct migration background","vocational + Abi","45","0.181327223059402","0.129945590943992","0.232708855174812"
"5 on scale 1-7","2005","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2005","direct migration background","higher education","84","0.238336954361074","0.192914889193033","0.283759019529114"
"5 on scale 1-7","2005","indirect migration background","in school","","","",""
"5 on scale 1-7","2005","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2005","indirect migration background","general elemantary","55","0.308239555164965","0.241153161815567","0.375325948514362"
"5 on scale 1-7","2005","indirect migration background","middle vocational","95","0.274711854271654","0.227125357863696","0.322298350679612"
"5 on scale 1-7","2005","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2005","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2005","indirect migration background","higher education","","","",""
