"plh0226","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","lower secondary degree","68","0.0340672014882383","0.0261309377698123","0.0420034652066644"
"1 Strongly disagree","2005","Full Time","secondary school degree","78","0.028666002531301","0.0225685837752604","0.0347634212873417"
"1 Strongly disagree","2005","Full Time","college entrance qualification","39","0.0152744245442793","0.0105347049805271","0.0200141441080314"
"1 Strongly disagree","2005","Full Time","Other degree","16","","",""
"1 Strongly disagree","2005","Full Time","no degree/no degree yet","5","","",""
"1 Strongly disagree","2005","Part Time","lower secondary degree","54","0.0390698864653357","0.0285893695244917","0.0495504034061797"
"1 Strongly disagree","2005","Part Time","secondary school degree","39","0.0318218348443937","0.0232559711758678","0.0403876985129197"
"1 Strongly disagree","2005","Part Time","college entrance qualification","36","0.0263122078628599","0.0178733712652773","0.0347510444604424"
"1 Strongly disagree","2005","Part Time","Other degree","8","","",""
"1 Strongly disagree","2005","Part Time","no degree/no degree yet","3","","",""
"1 Strongly disagree","2005","Not Working","lower secondary degree","162","0.0452157327318727","0.0385700357692933","0.0518614296944522"
"1 Strongly disagree","2005","Not Working","secondary school degree","75","0.055906591660967","0.0443684164326919","0.0674447668892421"
"1 Strongly disagree","2005","Not Working","college entrance qualification","25","","",""
"1 Strongly disagree","2005","Not Working","Other degree","28","","",""
"1 Strongly disagree","2005","Not Working","no degree/no degree yet","25","","",""
"2 on scale 1-7 ","2005","Full Time","lower secondary degree","114","0.0653315152932503","0.0545205475862148","0.0761424830002857"
"2 on scale 1-7 ","2005","Full Time","secondary school degree","163","0.0562856840312732","0.0478640298132686","0.0647073382492778"
"2 on scale 1-7 ","2005","Full Time","college entrance qualification","131","0.057764044235427","0.0487478918910483","0.0667801965798057"
"2 on scale 1-7 ","2005","Full Time","Other degree","23","","",""
"2 on scale 1-7 ","2005","Full Time","no degree/no degree yet","2","","",""
"2 on scale 1-7 ","2005","Part Time","lower secondary degree","90","0.0791091854374927","0.0645098443599706","0.0937085265150149"
"2 on scale 1-7 ","2005","Part Time","secondary school degree","116","0.077378844792085","0.0643395611538737","0.0904181284302964"
"2 on scale 1-7 ","2005","Part Time","college entrance qualification","117","0.0792919245940987","0.0650466926374215","0.0935371565507759"
"2 on scale 1-7 ","2005","Part Time","Other degree","29","","",""
"2 on scale 1-7 ","2005","Part Time","no degree/no degree yet","15","","",""
"2 on scale 1-7 ","2005","Not Working","lower secondary degree","307","0.0809457876309222","0.0722218849548139","0.0896696903070305"
"2 on scale 1-7 ","2005","Not Working","secondary school degree","118","0.0720136311290703","0.0590305941902908","0.0849966680678498"
"2 on scale 1-7 ","2005","Not Working","college entrance qualification","111","0.0994021392401598","0.0827555401123565","0.116048738367963"
"2 on scale 1-7 ","2005","Not Working","Other degree","33","0.0798875131627207","0.0554544772136263","0.104320549111815"
"2 on scale 1-7 ","2005","Not Working","no degree/no degree yet","45","0.0576704617233162","0.0404867688953668","0.0748541545512655"
"3 on scale 1-7 ","2005","Full Time","lower secondary degree","223","0.102176612381398","0.088925705203284","0.115427519559513"
"3 on scale 1-7 ","2005","Full Time","secondary school degree","361","0.120109219595165","0.108230196786083","0.131988242404247"
"3 on scale 1-7 ","2005","Full Time","college entrance qualification","329","0.138445437360427","0.125098140308343","0.15179273441251"
"3 on scale 1-7 ","2005","Full Time","Other degree","52","0.146787115853866","0.111344858464125","0.182229373243607"
"3 on scale 1-7 ","2005","Full Time","no degree/no degree yet","8","","",""
"3 on scale 1-7 ","2005","Part Time","lower secondary degree","168","0.121017309670159","0.103376048226212","0.138658571114106"
"3 on scale 1-7 ","2005","Part Time","secondary school degree","203","0.125640665239078","0.10946578788094","0.141815542597217"
"3 on scale 1-7 ","2005","Part Time","college entrance qualification","209","0.149568143010398","0.13076487308402","0.168371412936775"
"3 on scale 1-7 ","2005","Part Time","Other degree","31","0.093327755572871","0.0579012121363726","0.128754299009369"
"3 on scale 1-7 ","2005","Part Time","no degree/no degree yet","23","","",""
"3 on scale 1-7 ","2005","Not Working","lower secondary degree","535","0.145568260989036","0.13428810375116","0.156848418226912"
"3 on scale 1-7 ","2005","Not Working","secondary school degree","208","0.140618201169714","0.123159497887092","0.158076904452337"
"3 on scale 1-7 ","2005","Not Working","college entrance qualification","153","0.125682676125109","0.107239553584661","0.144125798665557"
"3 on scale 1-7 ","2005","Not Working","Other degree","66","0.122044718869713","0.0925453167421857","0.15154412099724"
"3 on scale 1-7 ","2005","Not Working","no degree/no degree yet","88","0.135423736613968","0.110201277050343","0.160646196177593"
"4 on scale 1-7","2005","Full Time","lower secondary degree","443","0.228484614210529","0.210116051267673","0.246853177153385"
"4 on scale 1-7","2005","Full Time","secondary school degree","663","0.239098423746407","0.223512564191016","0.254684283301798"
"4 on scale 1-7","2005","Full Time","college entrance qualification","574","0.212462344916121","0.196653896072308","0.228270793759933"
"4 on scale 1-7","2005","Full Time","Other degree","95","0.258840026303913","0.214974797370304","0.302705255237522"
"4 on scale 1-7","2005","Full Time","no degree/no degree yet","12","","",""
"4 on scale 1-7","2005","Part Time","lower secondary degree","335","0.254311152439448","0.230756469926267","0.277865834952629"
"4 on scale 1-7","2005","Part Time","secondary school degree","385","0.229375601680371","0.208858033032874","0.249893170327868"
"4 on scale 1-7","2005","Part Time","college entrance qualification","323","0.23484365563438","0.212494630839031","0.257192680429729"
"4 on scale 1-7","2005","Part Time","Other degree","73","0.25470705557629","0.201645228297437","0.307768882855143"
"4 on scale 1-7","2005","Part Time","no degree/no degree yet","38","0.268035422853027","0.1938653106386","0.342205535067454"
"4 on scale 1-7","2005","Not Working","lower secondary degree","940","0.237146632095424","0.223542459444061","0.250750804746789"
"4 on scale 1-7","2005","Not Working","secondary school degree","361","0.235066842413486","0.213770473102672","0.2563632117243"
"4 on scale 1-7","2005","Not Working","college entrance qualification","272","0.224767668176052","0.201543238443415","0.247992097908688"
"4 on scale 1-7","2005","Not Working","Other degree","118","0.25835519772367","0.218907278429924","0.297803117017417"
"4 on scale 1-7","2005","Not Working","no degree/no degree yet","192","0.271835119390289","0.239040240551519","0.304629998229059"
"5 on scale 1-7","2005","Full Time","lower secondary degree","481","0.224571387363261","0.206314676952608","0.242828097773914"
"5 on scale 1-7","2005","Full Time","secondary school degree","700","0.244203713073755","0.228505266887392","0.259902159260117"
"5 on scale 1-7","2005","Full Time","college entrance qualification","657","0.253655741270986","0.236840443769842","0.270471038772131"
"5 on scale 1-7","2005","Full Time","Other degree","91","0.203486248351884","0.163166958376803","0.243805538326965"
"5 on scale 1-7","2005","Full Time","no degree/no degree yet","10","","",""
"5 on scale 1-7","2005","Part Time","lower secondary degree","310","0.236244164822014","0.213268211311945","0.259220118332082"
"5 on scale 1-7","2005","Part Time","secondary school degree","413","0.257179386641715","0.235849381560187","0.278509391723242"
"5 on scale 1-7","2005","Part Time","college entrance qualification","319","0.232816195210535","0.210534389838356","0.255098000582714"
"5 on scale 1-7","2005","Part Time","Other degree","61","0.224593117440368","0.173770005185804","0.275416229694933"
"5 on scale 1-7","2005","Part Time","no degree/no degree yet","32","0.275729145780991","0.200898473051272","0.35055981851071"
"5 on scale 1-7","2005","Not Working","lower secondary degree","828","0.21699344754375","0.203809388829113","0.230177506258387"
"5 on scale 1-7","2005","Not Working","secondary school degree","379","0.242229978740316","0.220713024572862","0.26374693290777"
"5 on scale 1-7","2005","Not Working","college entrance qualification","310","0.259018681288875","0.234644424978347","0.283392937599402"
"5 on scale 1-7","2005","Not Working","Other degree","100","0.221869017708914","0.184424158259971","0.259313877157858"
"5 on scale 1-7","2005","Not Working","no degree/no degree yet","153","0.199214123954428","0.169772846545395","0.228655401363462"
"6 on scale 1-7","2005","Full Time","lower secondary degree","425","0.21306198256963","0.195147773015641","0.23097619212362"
"6 on scale 1-7","2005","Full Time","secondary school degree","632","0.21093578398451","0.196028124468942","0.225843443500078"
"6 on scale 1-7","2005","Full Time","college entrance qualification","646","0.246210832497078","0.229561718259923","0.262859946734234"
"6 on scale 1-7","2005","Full Time","Other degree","65","0.190347951534304","0.151031707934285","0.229664195134324"
"6 on scale 1-7","2005","Full Time","no degree/no degree yet","13","","",""
"6 on scale 1-7","2005","Part Time","lower secondary degree","219","0.157706539616185","0.137992651216783","0.177420428015587"
"6 on scale 1-7","2005","Part Time","secondary school degree","314","0.178493692764558","0.159806339494983","0.197181046034134"
"6 on scale 1-7","2005","Part Time","college entrance qualification","271","0.201340742687522","0.180199005607329","0.222482479767715"
"6 on scale 1-7","2005","Part Time","Other degree","37","0.133406057127943","0.0919971462624469","0.174814967993439"
"6 on scale 1-7","2005","Part Time","no degree/no degree yet","22","","",""
"6 on scale 1-7","2005","Not Working","lower secondary degree","619","0.170616296453063","0.158584482038983","0.182648110867142"
"6 on scale 1-7","2005","Not Working","secondary school degree","247","0.152108695429813","0.134072486774961","0.170144904084665"
"6 on scale 1-7","2005","Not Working","college entrance qualification","242","0.171511990781455","0.150539377066857","0.192484604496053"
"6 on scale 1-7","2005","Not Working","Other degree","78","0.161508940944205","0.128345084745054","0.194672797143357"
"6 on scale 1-7","2005","Not Working","no degree/no degree yet","145","0.199150385419391","0.16971264677557","0.228588124063211"
