"plh0226","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","1-pers.-HH","30","0.0284293015267476","0.0184337645118814","0.0384248385416137","1"
"1 Strongly disagree","2005","Full Time","(Married) couple without C. ","55","0.0203238955630639","0.0146321584573442","0.0260156326687837","1"
"1 Strongly disagree","2005","Full Time","Single parent ","18","","","","1"
"1 Strongly disagree","2005","Full Time","Couple + C. LE 16 ","39","0.0227688303481943","0.0159420262379085","0.0295956344584802","1"
"1 Strongly disagree","2005","Full Time","Couple + C. GT 16 ","42","0.0257286213915491","0.0179293171162607","0.0335279256668375","1"
"1 Strongly disagree","2005","Full Time","Couple + C. LE and GT 16","19","","","","1"
"1 Strongly disagree","2005","Part Time","1-pers.-HH","14","","","","1"
"1 Strongly disagree","2005","Part Time","(Married) couple without C. ","38","0.038421020149852","0.0274120531468051","0.049429987152899","1"
"1 Strongly disagree","2005","Part Time","Single parent ","11","","","","1"
"1 Strongly disagree","2005","Part Time","Couple + C. LE 16 ","49","0.0393524744670059","0.0283881297557868","0.0503168191782249","1"
"1 Strongly disagree","2005","Part Time","Couple + C. GT 16 ","20","","","","1"
"1 Strongly disagree","2005","Part Time","Couple + C. LE and GT 16","10","","","","1"
"1 Strongly disagree","2005","Not Working","1-pers.-HH","63","0.0423393665364844","0.031873473581908","0.0528052594910608","1"
"1 Strongly disagree","2005","Not Working","(Married) couple without C. ","133","0.038566824853838","0.0321718646165001","0.0449617850911759","1"
"1 Strongly disagree","2005","Not Working","Single parent ","20","","","","1"
"1 Strongly disagree","2005","Not Working","Couple + C. LE 16 ","32","0.069289324915767","0.0500029107372415","0.0885757390942925","1"
"1 Strongly disagree","2005","Not Working","Couple + C. GT 16 ","43","0.035363317511548","0.0243531574988495","0.0463734775242465","1"
"1 Strongly disagree","2005","Not Working","Couple + C. LE and GT 16","14","","","","1"
"2 on scale 1-7 ","2005","Not Working","Single parent ","32","0.0794733983461699","0.0525604491225825","0.106386347569757","2"
"2 on scale 1-7 ","2005","Full Time","1-pers.-HH","65","0.081858232496775","0.065370084143035","0.0983463808505151","2"
"2 on scale 1-7 ","2005","Full Time","Couple + C. LE and GT 16","30","0.0591470588936991","0.0409980383148662","0.077296079472532","2"
"2 on scale 1-7 ","2005","Full Time","(Married) couple without C. ","146","0.0586960662698525","0.0492147303769544","0.0681774021627505","2"
"2 on scale 1-7 ","2005","Full Time","Single parent ","17","","","","2"
"2 on scale 1-7 ","2005","Full Time","Couple + C. LE 16 ","104","0.0638144139841693","0.0526280539463688","0.0750007740219697","2"
"2 on scale 1-7 ","2005","Full Time","Couple + C. GT 16 ","71","0.0406627096847308","0.0309331888005682","0.0503922305688934","2"
"2 on scale 1-7 ","2005","Part Time","1-pers.-HH","32","0.0765171344417379","0.0524849675286711","0.100549301354805","2"
"2 on scale 1-7 ","2005","Part Time","(Married) couple without C. ","83","0.0910014179481425","0.0745283182806647","0.10747451761562","2"
"2 on scale 1-7 ","2005","Part Time","Single parent ","34","0.0957291076384895","0.0652517115845198","0.126206503692459","2"
"2 on scale 1-7 ","2005","Part Time","Couple + C. LE 16 ","108","0.0743256949515905","0.0595341609041288","0.0891172289990521","2"
"2 on scale 1-7 ","2005","Not Working","Couple + C. LE 16 ","46","0.0729172336869256","0.0531709522530303","0.0926635151208208","2"
"2 on scale 1-7 ","2005","Not Working","Couple + C. GT 16 ","79","0.0613534787872224","0.0470478853667834","0.0756590722076615","2"
"2 on scale 1-7 ","2005","Not Working","Couple + C. LE and GT 16","29","","","","2"
"2 on scale 1-7 ","2005","Part Time","Couple + C. GT 16 ","68","0.0747653879667813","0.0583320126953655","0.091198763238197","2"
"2 on scale 1-7 ","2005","Part Time","Couple + C. LE and GT 16","44","0.111380839951349","0.084076851985206","0.138684827917491","2"
"2 on scale 1-7 ","2005","Not Working","1-pers.-HH","128","0.0886595832404823","0.0738854690596203","0.103433697421344","2"
"2 on scale 1-7 ","2005","Not Working","(Married) couple without C. ","277","0.0818105167516987","0.0727084067706457","0.0909126267327517","2"
"3 on scale 1-7 ","2005","Full Time","1-pers.-HH","125","0.113181626300977","0.0941274078960906","0.132235844705864","3"
"3 on scale 1-7 ","2005","Full Time","(Married) couple without C. ","304","0.127124866924861","0.113688204270009","0.140561529579712","3"
"3 on scale 1-7 ","2005","Full Time","Couple + C. LE and GT 16","80","0.12249755363873","0.0972735733488847","0.147721533928575","3"
"3 on scale 1-7 ","2005","Not Working","Couple + C. LE 16 ","114","0.161596451368108","0.13364184121391","0.189551061522307","3"
"3 on scale 1-7 ","2005","Not Working","Couple + C. GT 16 ","145","0.138334989630279","0.117753799063219","0.158916180197339","3"
"3 on scale 1-7 ","2005","Not Working","Couple + C. LE and GT 16","77","0.190120868092675","0.157146715769442","0.223095020415907","3"
"3 on scale 1-7 ","2005","Full Time","Single parent ","41","0.128076673058163","0.0932653421772513","0.162888003939074","3"
"3 on scale 1-7 ","2005","Full Time","Couple + C. LE 16 ","222","0.131110005755437","0.115662842316375","0.146557169194498","3"
"3 on scale 1-7 ","2005","Full Time","Couple + C. GT 16 ","190","0.122067917769557","0.105941464528377","0.138194371010738","3"
"3 on scale 1-7 ","2005","Not Working","Single parent ","47","0.121815581630477","0.0892711633284198","0.154359999932534","3"
"3 on scale 1-7 ","2005","Part Time","Single parent ","52","0.155095385979904","0.117597234636438","0.192593537323369","3"
"3 on scale 1-7 ","2005","Part Time","Couple + C. LE 16 ","168","0.127907721222236","0.109073649261353","0.146741793183119","3"
"3 on scale 1-7 ","2005","Not Working","1-pers.-HH","171","0.130109212841866","0.112623445997607","0.147594979686125","3"
"3 on scale 1-7 ","2005","Not Working","(Married) couple without C. ","486","0.14187690280428","0.130289075901043","0.153464729707516","3"
"3 on scale 1-7 ","2005","Part Time","Couple + C. LE and GT 16","85","0.171457072661312","0.138745741896591","0.204168403426033","3"
"3 on scale 1-7 ","2005","Part Time","1-pers.-HH","54","0.119051274213707","0.0897732677760756","0.148329280651339","3"
"3 on scale 1-7 ","2005","Part Time","(Married) couple without C. ","158","0.11904376797748","0.100495637515392","0.137591898439569","3"
"3 on scale 1-7 ","2005","Part Time","Couple + C. GT 16 ","122","0.123645210394324","0.103077820878087","0.144212599910561","3"
"4 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","259","0.258408692052564","0.232312861818153","0.284504522286976","4"
"4 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","127","0.229284779513613","0.193959693977654","0.264609865049572","4"
"4 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","248","0.24770498185829","0.220733053010111","0.274676910706469","4"
"4 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","118","0.212044919143048","0.176569489128633","0.247520349157463","4"
"4 on scale 1-7","2005","Not Working","Single parent ","100","0.22820266965323","0.186444233638044","0.269961105668417","4"
"4 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","173","0.234199399010009","0.202036016478647","0.26636278154137","4"
"4 on scale 1-7","2005","Full Time","1-pers.-HH","232","0.211469665213168","0.186910190474674","0.236029139951662","4"
"4 on scale 1-7","2005","Full Time","(Married) couple without C. ","525","0.234649232997837","0.217555381455776","0.251743084539899","4"
"4 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","361","0.220682201934627","0.200253132463545","0.24111127140571","4"
"4 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","153","0.230825816468824","0.198408259522239","0.263243373415408","4"
"4 on scale 1-7","2005","Part Time","Single parent ","91","0.240367891146237","0.196104318815705","0.284631463476769","4"
"4 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","297","0.274289667232083","0.24913022545466","0.299449109009505","4"
"4 on scale 1-7","2005","Not Working","1-pers.-HH","344","0.24350570463209","0.221197958601278","0.265813450662902","4"
"4 on scale 1-7","2005","Not Working","(Married) couple without C. ","854","0.234463298096027","0.220393372622258","0.248533223569796","4"
"4 on scale 1-7","2005","Full Time","Single parent ","98","0.29574130998069","0.248200282530528","0.343282337430852","4"
"4 on scale 1-7","2005","Part Time","1-pers.-HH","102","0.215079774041402","0.17793380367571","0.252225744407093","4"
"4 on scale 1-7","2005","Part Time","(Married) couple without C. ","296","0.239123326341186","0.214692522866283","0.263554129816088","4"
