"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Baden-Württemberg","Rural Area","1504.22","1380","292","716","997","1892","2199","4295","1422.73","1585.71","332","4295","1432","1534"
"1985","Baden-Württemberg","Urban Area","1505.25","1380","1674","660","1023","1892","2556","3579","1470.82","1539.68","87","5113","1483","1534"
"1985","Bavaria","Rural Area","1454.21","1380","812","675","997","1790","2378","3579","1408.8","1499.62","205","4090","1380","1483"
"1985","Bavaria","Urban Area","1771.84","1483","922","643","997","2045","2556","5113","1609.47","1934.21","0","30678","1534","1611"
"1985","Berlin","Rural Area","","","","","","","","","","","","","",""
"1985","Berlin","Urban Area","1565.23","1457","356","690","1023","2045","2556","3835","1481.97","1648.49","324","6136","1457","1636"
"1985","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1985","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1985","Bremen","Rural Area","","","","","","","","","","","","","",""
"1985","Bremen","Urban Area","985","916.11","109","409","614","1278","1636","2556","886.49","1083.51","102","2556","920","1023"
"1985","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1985","Hamburg","Urban Area","1292.73","1253","262","562","869","1687","2045","3068","1226","1359.46","0","3068","1253","1432"
"1985","Hesse","Rural Area","1335.99","1115","149","486","716","1790","2510","2965","1216.74","1455.24","307","2965","1227","1630"
"1985","Hesse","Urban Area","1539.7","1380","958","639","987","1943","2556","4274","1489.99","1589.41","153","6647","1340","1534"
"1985","Lower Saxony","Rural Area","1382.09","1278","509","562","869","1790","2301","3732","1315.52","1448.66","230","6136","1278","1471"
"1985","Lower Saxony","Urban Area","1535.67","1432","567","665","936","1892","2454","5113","1459.21","1612.13","256","6902","1329","1534"
"1985","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Rural Area","1291.07","1367.05","71","409","767","1790","1841","2556","1159.44","1422.7","228","2556","1176","1687"
"1985","North Rhine-Westphalia","Urban Area","1449.25","1278","2732","614","920","1790","2403","4090","1409.89","1488.61","0","26076","1329","1380"
"1985","Rhineland-Palatinate,Saarland","Rural Area","1339.36","1278","121","562","843","1636","1979","4602","1223.15","1455.57","406","4602","1248","1483"
"1985","Rhineland-Palatinate,Saarland","Urban Area","1450.14","1296.28","603","614","920","1790","2556","3579","1390.63","1509.65","102","3784","1329","1483"
"1985","Saxony","Rural Area","","","","","","","","","","","","","",""
"1985","Saxony","Urban Area","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","Rural Area","1362.12","1227","172","614","818","1790","2301","2812","1258.07","1466.17","220","4090","1227","1380"
"1985","Schleswig-Holstein","Urban Area","1547.79","1278","165","614","920","1728","2403","10737","1332.47","1763.11","0","10737","1227","1380"
"1985","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1985","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1986","Baden-Württemberg","Rural Area","2250.24","1513","293","767","1125","2045","3042","49190","1693.65","2806.83","77","49190","1534","1738"
"1986","Baden-Württemberg","Urban Area","1632.49","1534","1657","732","1023","2045","2751","4295","1595.03","1669.95","0","5624","1534","1636"
"1986","Bavaria","Rural Area","1489.09","1432","788","665","971","1892","2556","4090","1436.16","1542.02","153","5113","1432","1534"
"1986","Bavaria","Urban Area","1670.38","1483","885","665","920","2045","2556","5113","1564.96","1775.8","66","20452","1534","1687"
"1986","Berlin","Rural Area","","","","","","","","","","","","","",""
"1986","Berlin","Urban Area","1541.37","1432","342","716","1023","2045","2454","3323","1464.15","1618.59","205","4704","1534","1662"
"1986","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1986","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1986","Bremen","Rural Area","","","","","","","","","","","","","",""
"1986","Bremen","Urban Area","1155.16","965.68","101","552","665","1432","1790","4090","1008.53","1301.79","358","4090","1074","1432"
"1986","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1986","Hamburg","Urban Area","1331.71","1176","242","614","869","1754","2147","2812","1251.69","1411.73","189","3068","1176","1483"
"1986","Hesse","Rural Area","1447.6","1380","142","537","818","2045","2505","3415","1323.33","1571.87","68","3550","1380","1887"
"1986","Hesse","Urban Area","1616.83","1483","877","665","1023","2045","2659","5624","1560.18","1673.48","153","6136","1432","1534"
"1986","Lower Saxony","Rural Area","1423.76","1329","494","603","869","1892","2403","3886","1356.16","1491.36","153","4090","1329","1534"
"1986","Lower Saxony","Urban Area","1534.29","1380","558","716","920","1943","2556","5113","1459.75","1608.83","0","5624","1380","1534"
"1986","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","Rural Area","1360.73","1260.85","66","690","767","2045","2147","2556","1215.47","1505.99","409","2556","1176","1738"
"1986","North Rhine-Westphalia","Urban Area","1536.41","1329","2626","639","946","1841","2505","4218","1478.23","1594.59","0","40903","1406","1529"
"1986","Rhineland-Palatinate,Saarland","Rural Area","1461.29","1278","134","690","900","1790","2582","4602","1333.95","1588.63","358","4602","1248","1467"
"1986","Rhineland-Palatinate,Saarland","Urban Area","1586.28","1329","600","665","971","1943","2556","4295","1499.06","1673.5","205","14827","1432","1534"
"1986","Saxony","Rural Area","","","","","","","","","","","","","",""
"1986","Saxony","Urban Area","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","Rural Area","1402.12","1191.1","154","614","905","1790","2326","3093","1279.51","1524.73","358","5113","1125","1534"
"1986","Schleswig-Holstein","Urban Area","1447.91","1278","151","716","1023","1687","2045","4090","1346.41","1549.41","256","4090","1278","1452"
"1986","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1986","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1987","Baden-Württemberg","Rural Area","1601.12","1432","280","716","1099","1892","2608","3850","1491.96","1710.28","245","5113","1534","1687"
"1987","Baden-Württemberg","Urban Area","1720.37","1534","1629","675","1048","2045","2659","5113","1667.38","1773.36","89","18407","1611","1687"
"1987","Bavaria","Rural Area","1605.77","1508","770","665","1023","2045","2556","6902","1542.89","1668.65","51","6902","1534","1585"
"1987","Bavaria","Urban Area","1770.99","1534","888","690","1023","2096","2812","5113","1646.05","1895.93","97","33234","1585","1759"
"1987","Berlin","Rural Area","","","","","","","","","","","","","",""
"1987","Berlin","Urban Area","1582.15","1483","354","741","997","2045","2556","3579","1496.12","1668.18","256","7669","1534","1790"
"1987","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1987","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1987","Bremen","Rural Area","","","","","","","","","","","","","",""
"1987","Bremen","Urban Area","1551.54","1007.11","94","567","749","1327","1585","30678","668.72","2434.36","371","30678","1048","1278"
"1987","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1987","Hamburg","Urban Area","1461.16","1227","211","639","920","2045","2403","4499","1363.82","1558.5","256","4499","1278","1534"
"1987","Hesse","Rural Area","1554.41","1369.62","140","562","966","2096","2710","3359","1424.33","1684.49","319","3359","1432","1815"
"1987","Hesse","Urban Area","1700.43","1534","893","716","1023","2147","2761","5726","1629.13","1771.73","0","12782","1534","1662"
"1987","Lower Saxony","Rural Area","1604.47","1534","490","685","971","1943","2556","4346","1520.95","1687.99","215","10226","1534","1687"
"1987","Lower Saxony","Urban Area","1583.55","1421.93","564","690","971","1994","2556","5113","1509.14","1657.96","179","6095","1483","1636"
"1987","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","Rural Area","1457.53","1278","65","690","895","1994","2301","3119","1292.39","1622.67","409","3119","1278","1790"
"1987","North Rhine-Westphalia","Urban Area","1514.29","1380","2622","665","971","1892","2505","4425","1482.8","1545.78","0","10226","1450","1534"
"1987","Rhineland-Palatinate,Saarland","Rural Area","1455.74","1278","139","716","882","1636","2127","5113","1307.58","1603.9","476","5113","1278","1483"
"1987","Rhineland-Palatinate,Saarland","Urban Area","1501.08","1384.97","604","614","946","1841","2556","3375","1439.78","1562.38","31","4944","1432","1534"
"1987","Saxony","Rural Area","","","","","","","","","","","","","",""
"1987","Saxony","Urban Area","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","Rural Area","1505.92","1380","161","716","971","1994","2352","3835","1381.54","1630.3","102","4346","1432","1636"
"1987","Schleswig-Holstein","Urban Area","1370.19","1278","145","562","1023","1662","2071","4346","1255.57","1484.81","197","4346","1278","1483"
"1987","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1987","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1988","Baden-Württemberg","Rural Area","1627.01","1534","239","614","1023","2045","2556","3579","1521.85","1732.17","51","7669","1483","1687"
"1988","Baden-Württemberg","Urban Area","1697.09","1534.36","1600","716","1057","2065","2812","4602","1655.5","1738.68","169","9203","1662","1790"
"1988","Bavaria","Rural Area","1608.11","1534","732","716","1023","2045","2761","4244","1550.71","1665.51","115","5113","1534","1626"
"1988","Bavaria","Urban Area","1776.37","1534","854","729","1023","2147","2914","6136","1681.69","1871.05","0","20452","1534","1790"
"1988","Berlin","Rural Area","","","","","","","","","","","","","",""
"1988","Berlin","Urban Area","1656.48","1534","331","767","1014","2170","2659","5624","1564.82","1748.14","317","6136","1687","1892"
"1988","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1988","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1988","Bremen","Rural Area","","","","","","","","","","","","","",""
"1988","Bremen","Urban Area","1205.9","1059.79","96","645","757","1534","1738","4090","1075.7","1336.1","378","4090","1268","1534"
"1988","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1988","Hamburg","Urban Area","1478.99","1290.45","189","767","987","2045","2454","3323","1375.53","1582.45","51","3323","1380","1738"
"1988","Hesse","Rural Area","1480.13","1259.05","132","531","817","1892","2556","3630","1350.34","1609.92","261","3630","1278","1841"
"1988","Hesse","Urban Area","1802.14","1534","836","767","1023","2045","2710","5772","1685.63","1918.65","205","25565","1534","1636"
"1988","Lower Saxony","Rural Area","1520.2","1483","446","614","920","1984","2556","3579","1449.97","1590.43","79","3732","1483","1636"
"1988","Lower Saxony","Urban Area","1615.86","1483","565","782","971","2045","2556","5113","1541.86","1689.86","0","6902","1524","1605"
"1988","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
