"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","general elemantary","1462.93","1380","1227","665","1023","1790","2301","3870","1420.86","1505","26","12036","1278","1432"
"1984","16-34 y.","higher education","1634.66","1534","238","868","1023","2045","2556","3835","1531.48","1737.84","169","6136","1534","1687"
"1984","16-34 y.","higher vocational","1678.76","1432","202","767","971","1994","2556","4602","1467.16","1890.36","97","16873","1345","1534"
"1984","16-34 y.","in school","1738.34","1534","180","971","1227","2045","2562","3835","1606.62","1870.06","0","9715","1483","1687"
"1984","16-34 y.","inadequately","1411.28","1147.94","303","570","818","1636","2199","12782","1305.57","1516.99","153","12782","1176","1355"
"1984","16-34 y.","middle vocational","1533.42","1380","2065","716","1023","1790","2521","4090","1482.77","1584.07","8","30790","1355","1432"
"1984","16-34 y.","vocational + Abi","1448.06","1278","157","537","869","1841","2352","5113","1329.02","1567.1","189","5113","1074","1534"
"1984","35-65 y.","general elemantary","1349.76","1200.78","1585","614","920","1585","2096","3068","1296.94","1402.58","137","30790","1227","1278"
"1984","35-65 y.","higher education","2178.45","2045","440","1227","1534","2556","3068","6136","2088.51","2268.39","176","7669","2045","2199"
"1984","35-65 y.","higher vocational","1884.19","1636","340","920","1227","2147","2659","6136","1684.52","2083.86","8","30790","1544","1790"
"1984","35-65 y.","in school","","","","","","","","","","","","","",""
"1984","35-65 y.","inadequately","1230.57","1100.17","682","665","818","1534","1989","3068","1177.4","1283.74","102","9715","1202","1278"
"1984","35-65 y.","middle vocational","1537.77","1406","2775","808","1023","1841","2403","3867","1500.37","1575.17","8","20452","1380","1432"
"1984","35-65 y.","vocational + Abi","1603.89","1508.2","117","767","1023","2045","2556","4090","1494.52","1713.26","562","4090","1380","1534"
"1984","66 and older","general elemantary","825.44","691.34","488","383","511","1023","1421","2659","770.15","880.73","102","8692","716","767"
"1984","66 and older","higher education","1432.74","1362.34","58","614","971","1790","2045","3579","1243","1622.48","322","3579","1278","1534"
"1984","66 and older","higher vocational","1696.29","1037.52","79","562","806","1534","2045","42028","660.7","2731.88","358","42028","1023","1278"
"1984","66 and older","in school","","","","","","","","","","","","","",""
"1984","66 and older","inadequately","","","","","","","","","","","","","",""
"1984","66 and older","middle vocational","1054.68","920","529","511","665","1250","1585","3068","987.24","1122.12","86","9715","920","1023"
"1984","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1985","16-34 y.","general elemantary","1544.22","1432","1090","716","1023","1943","2556","3579","1481.87","1606.57","102","26076","1380","1534"
"1985","16-34 y.","higher education","1681.86","1534","234","767","1125","2045","2633","4090","1570.92","1792.8","153","4550","1534","1687"
"1985","16-34 y.","higher vocational","1602.36","1380","185","716","920","1841","2454","5113","1271.34","1933.38","202","30678","1329","1534"
"1985","16-34 y.","in school","1887.34","1790","182","989","1337","2301","2812","4397","1771.75","2002.93","307","6902","1534","1892"
"1985","16-34 y.","inadequately","1335.28","1185.84","237","522","853","1636","2147","3579","1253.75","1416.81","220","4090","1278","1483"
"1985","16-34 y.","middle vocational","1557.1","1432","1859","716","1023","1790","2556","4090","1500.59","1613.61","0","30678","1432","1534"
"1985","16-34 y.","vocational + Abi","1405.25","1227","144","526","767","1892","2556","3579","1279.4","1531.1","205","4090","1125","1534"
"1985","35-65 y.","general elemantary","1382.58","1202","1445","614","895","1636","2045","3579","1306.71","1458.45","102","30678","1237","1329"
"1985","35-65 y.","higher education","2261.92","2052.79","428","1150","1585","2710","3369","6136","2164.48","2359.36","307","9715","2045","2250"
"1985","35-65 y.","higher vocational","1765.26","1687","314","920","1227","2122","2633","4193","1679.08","1851.44","332","6902","1636","1841"
"1985","35-65 y.","in school","","","","","","","","","","","","","",""
"1985","35-65 y.","inadequately","1307.37","1227","568","665","869","1636","2045","2608","1244.7","1370.04","312","13805","1278","1462"
"1985","35-65 y.","middle vocational","1568.48","1432","2556","818","1023","1943","2505","4090","1539.47","1597.49","0","10737","1457","1534"
"1985","35-65 y.","vocational + Abi","1603.81","1417.53","101","818","1023","2045","3068","4550","1452.1","1755.52","0","4550","1355","1540"
"1985","66 and older","general elemantary","884.84","716","395","383","511","1023","1483","2556","727.27","1042.41","179","30678","767","869"
"1985","66 and older","higher education","1591.04","1432","53","767","1023","2045","2556","4295","1361.17","1820.91","340","4295","1280","1749"
"1985","66 and older","higher vocational","1234.24","1023","76","511","716","1585","2045","3369","1068.26","1400.22","256","4090","1023","1432"
"1985","66 and older","in school","","","","","","","","","","","","","",""
"1985","66 and older","inadequately","","","","","","","","","","","","","",""
"1985","66 and older","middle vocational","1050.91","971","478","503","665","1278","1652","2812","996.66","1105.16","87","5113","1023","1074"
"1985","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1986","16-34 y.","general elemantary","1654.31","1534","1074","747","1023","2045","2556","4295","1596.71","1711.91","0","20452","1499","1534"
"1986","16-34 y.","higher education","1754.55","1662","223","665","1176","2178","2812","5624","1631.81","1877.29","291","5624","1534","1866"
"1986","16-34 y.","higher vocational","1494.95","1329","179","767","971","1841","2301","4295","1387.66","1602.24","257","5624","1329","1585"
"1986","16-34 y.","in school","2010.49","1790","178","1023","1304","2352","2914","5113","1768.17","2252.81","205","20452","1585","1943"
"1986","16-34 y.","inadequately","1419.47","1278","223","537","869","1687","2556","4295","1317.23","1521.71","26","4612","1296","1534"
"1986","16-34 y.","middle vocational","1589.61","1534","1816","741","1023","1943","2556","4090","1550.78","1628.44","26","18407","1534","1534"
"1986","16-34 y.","vocational + Abi","1491.02","1278","146","767","1023","1841","2556","3579","1372.51","1609.53","205","3963","1263","1585"
"1986","35-65 y.","general elemantary","1382.94","1278","1343","614","920","1790","2199","3681","1342.27","1423.61","0","14827","1288","1380"
"1986","35-65 y.","higher education","2394.78","2147","436","1125","1669","2710","3323","6391","2146.93","2642.63","0","49190","2096","2301"
"1986","35-65 y.","higher vocational","1862.45","1790","292","920","1278","2301","2863","4397","1767.33","1957.57","383","5113","1764","2020"
"1986","35-65 y.","in school","","","","","","","","","","","","","",""
"1986","35-65 y.","inadequately","1439.39","1318.99","526","647","905","1790","2199","3375","1356.7","1522.08","184","13549","1432","1534"
"1986","35-65 y.","middle vocational","1682.21","1534","2487","818","1074","2045","2556","4295","1622.61","1741.81","0","40903","1534","1534"
"1986","35-65 y.","vocational + Abi","1705.96","1512.23","90","920","1166","2045","3068","4602","1536.33","1875.59","263","4602","1380","1534"
"1986","66 and older","general elemantary","894.56","767","382","409","562","1023","1525","2863","832.02","957.1","0","5624","818","920"
"1986","66 and older","higher education","2332.98","1534","49","767","1227","2045","2301","49190","371.45","4294.51","389","49190","1479","1892"
"1986","66 and older","higher vocational","1238.05","1023","71","537","844","1585","2147","3068","1048.6","1427.5","66","5624","1023","1534"
"1986","66 and older","in school","","","","","","","","","","","","","",""
"1986","66 and older","inadequately","","","","","","","","","","","","","",""
"1986","66 and older","middle vocational","1180.12","988.49","456","552","716","1278","1687","3426","950.28","1409.96","0","49190","1023","1099"
"1986","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1987","16-34 y.","general elemantary","1712.64","1534","1064","716","1074","2045","2659","5369","1650.06","1775.22","0","18407","1534","1585"
"1987","16-34 y.","higher education","1697.5","1636","213","716","1074","2147","2556","5215","1564.63","1830.37","0","6136","1534","1825"
"1987","16-34 y.","higher vocational","1627.83","1534","172","910","1023","2045","2556","3835","1515.1","1740.56","307","5726","1534","1738"
"1987","16-34 y.","in school","1977.45","1892","175","920","1304","2454","2965","6095","1836.29","2118.61","358","6095","1738","1994"
"1987","16-34 y.","inadequately","1563.17","1278","206","511","934","1790","2311","10226","1433.13","1693.21","0","10226","1329","1534"
"1987","16-34 y.","middle vocational","1636.2","1534","1829","767","1074","1994","2556","4571","1596.33","1676.07","0","12782","1534","1636"
"1987","16-34 y.","vocational + Abi","1557.99","1429.47","147","614","1002","2045","2556","4550","1358.27","1757.71","230","12782","1380","1738"
"1987","35-65 y.","general elemantary","1455.27","1329","1297","665","971","1790","2301","3375","1410.02","1500.52","0","11248","1406","1534"
"1987","35-65 y.","higher education","2357.02","2191.1","440","1176","1605","2659","3323","5113","2182.85","2531.19","307","33234","2147","2301"
"1987","35-65 y.","higher vocational","2071.88","1790","296","920","1329","2301","2863","5113","1775.62","2368.14","153","33234","1790","2045"
"1987","35-65 y.","in school","","","","","","","","","","","","","",""
"1987","35-65 y.","inadequately","1426.89","1329","522","676","920","1738","2147","3732","1360.14","1493.64","0","6902","1432","1534"
"1987","35-65 y.","middle vocational","1717.14","1534","2446","869","1125","2045","2608","5113","1672.21","1762.07","102","30678","1534","1636"
"1987","35-65 y.","vocational + Abi","1847.02","1617.15","96","1023","1150","2282","3323","5369","1674.1","2019.94","341","5369","1380","1790"
"1987","66 and older","general elemantary","940.76","767","394","460","588","1125","1534","3221","870.61","1010.91","0","6902","818","920"
"1987","66 and older","higher education","1835.84","1534","54","1023","1304","2045","2556","10226","1452.18","2219.5","353","10226","1483","1932"
"1987","66 and older","higher vocational","1326.56","1023","69","562","767","1687","2301","3681","1101.11","1552.01","97","5726","971","1534"
"1987","66 and older","in school","","","","","","","","","","","","","",""
"1987","66 and older","inadequately","","","","","","","","","","","","","",""
"1987","66 and older","middle vocational","1131.6","997","480","562","749","1329","1790","3323","1072.06","1191.14","89","5113","1023","1176"
"1987","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1988","16-34 y.","general elemantary","1695.14","1534","1048","767","1125","2045","2812","4602","1646.51","1743.77","197","7669","1534","1636"
"1988","16-34 y.","higher education","1831.22","1840.4","197","716","1125","2352","2863","5624","1704.45","1957.99","0","5624","1759","2045"
"1988","16-34 y.","higher vocational","1746","1534","154","839","1053","2147","2608","5624","1598.64","1893.36","0","6136","1534","1790"
"1988","16-34 y.","in school","2127.93","1917","155","869","1432","2447","3068","6902","1849.33","2406.53","409","20452","1738","1994"
"1988","16-34 y.","inadequately","1439.67","1278","176","765","1014","1687","2301","3579","1320.74","1558.6","31","5113","1278","1559"
"1988","16-34 y.","middle vocational","1698.02","1534","1730","811","1125","2045","2608","4602","1651.14","1744.9","0","25565","1585","1687"
"1988","16-34 y.","vocational + Abi","1792.36","1585.21","146","716","1074","2275","2761","6136","1525.96","2058.76","307","17384","1534","1841"
"1988","35-65 y.","general elemantary","1455.41","1329","1237","665","971","1790","2352","3579","1416.31","1494.51","205","5772","1432","1534"
"1988","35-65 y.","higher education","2392.03","2286.36","411","1278","1790","2863","3472","5113","2267.98","2516.08","281","20452","2147","2403"
"1988","35-65 y.","higher vocational","1934.19","1823.97","288","920","1411","2301","3017","4346","1825.82","2042.56","307","10226","1790","2045"
"1988","35-65 y.","in school","","","","","","","","","","","","","",""
"1988","35-65 y.","inadequately","1454.09","1380","484","614","946","1790","2173","3477","1366.27","1541.91","327","17384","1483","1636"
"1988","35-65 y.","middle vocational","1749.02","1534","2342","920","1176","2045","2710","4602","1702.3","1795.74","207","25565","1552","1687"
