"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","general elemantary","1493.84","1380","1114","767","1023","1790","2301","3375","1428.15","1559.53","199","30790","1380","1457"
"1984","Full Time","higher education","2117.28","2045","436","1130","1534","2556","3068","6136","2031.72","2202.84","555","7669","1943","2096"
"1984","Full Time","higher vocational","1756.66","1539.54","345","920","1227","2045","2556","4090","1659.43","1853.89","8","12271","1534","1790"
"1984","Full Time","in school","","","","","","","","","","","","","",""
"1984","Full Time","inadequately","1532.97","1278","505","716","920","1790","2301","12782","1460.33","1605.61","205","12782","1329","1534"
"1984","Full Time","middle vocational","1595.56","1483","2786","869","1074","1892","2484","4090","1554.93","1636.19","8","30790","1478","1534"
"1984","Full Time","vocational + Abi","1587.24","1534","166","760","1023","2045","2429","5113","1485.11","1689.37","189","5113","1278","1534"
"1984","Not Working","general elemantary","1106.28","946","1660","435","614","1380","1994","3068","1065.79","1146.77","26","15339","1023","1023"
"1984","Not Working","higher education","1494.72","1432","147","537","920","1892","2484","5113","1348.9","1640.54","169","5113","1278","1534"
"1984","Not Working","higher vocational","1873.33","1176","172","511","818","1790","2505","30790","1250.74","2495.92","97","42028","1125","1432"
"1984","Not Working","in school","1723.65","1534","172","931","1125","2045","2562","3835","1587.26","1860.04","0","9715","1483","1687"
"1984","Not Working","inadequately","1095.43","976.96","377","486","690","1329","1892","3012","1023.8","1167.06","205","9715","1023","1074"
"1984","Not Working","middle vocational","1273.38","1074","1761","533","767","1534","2132","4090","1230.25","1316.51","8","16873","1125","1176"
"1984","Not Working","vocational + Abi","2200.53","1391.49","74","614","1023","1790","2556","42028","1093.93","3307.13","189","42028","1023","1483"
"1984","Part Time","general elemantary","1414.45","1349.29","526","741","1023","1790","2147","3068","1363.18","1465.72","205","4090","1278","1432"
"1984","Part Time","higher education","1912.83","1790","153","920","1278","2454","3068","4090","1766.51","2059.15","409","7669","1687","1943"
"1984","Part Time","higher vocational","1762.18","1534","104","861","1125","2045","2684","6136","1564.28","1960.08","317","6591","1401","1790"
"1984","Part Time","in school","","","","","","","","","","","","","",""
"1984","Part Time","inadequately","1171.66","1074","118","665","767","1432","1790","3068","1046.82","1296.5","102","4346","1074","1355"
"1984","Part Time","middle vocational","1521.41","1432","822","716","1023","1790","2301","3988","1440.48","1602.34","77","16873","1380","1483"
"1984","Part Time","vocational + Abi","1451.46","1310.22","50","537","971","1790","2556","3835","1240.96","1661.96","307","3835","1074","1534"
"1985","Full Time","general elemantary","1553.67","1432","956","767","1023","1815","2352","3579","1449.72","1657.62","207","30678","1432","1534"
"1985","Full Time","higher education","2158.43","2045","437","1125","1534","2556","3323","5113","2065.53","2251.33","307","9715","2045","2147"
"1985","Full Time","higher vocational","1721.57","1609.56","320","920","1196","2045","2556","4090","1644.99","1798.15","501","4193","1534","1790"
"1985","Full Time","in school","","","","","","","","","","","","","",""
"1985","Full Time","inadequately","1524.65","1380","390","722","971","1790","2301","3579","1440.86","1608.44","435","13805","1483","1534"
"1985","Full Time","middle vocational","1636.96","1534","2427","894","1125","1943","2556","4090","1600.36","1673.56","0","30678","1534","1534"
"1985","Full Time","vocational + Abi","1704.99","1534","141","716","1023","2045","3068","4090","1571.3","1838.68","128","4550","1464","1790"
"1985","Not Working","general elemantary","1137.77","971","1457","448","665","1432","1994","3477","1082.65","1192.89","102","30678","1023","1125"
"1985","Not Working","higher education","1679.18","1534","138","767","1125","2045","2812","4295","1527.95","1830.41","307","5113","1534","1738"
"1985","Not Working","higher vocational","1321.57","1166","156","585","767","1636","2301","4090","1207.49","1435.65","358","4193","1166","1432"
"1985","Not Working","in school","1900.28","1790","176","989","1337","2352","2812","4397","1781.23","2019.33","307","6902","1534","1943"
"1985","Not Working","inadequately","1136.99","1023","329","409","690","1462","1943","3068","1073.43","1200.55","153","4090","1125","1278"
"1985","Not Working","middle vocational","1277.43","1122.41","1613","537","767","1534","2045","3835","1224.67","1330.19","0","30678","1128","1227"
"1985","Not Working","vocational + Abi","1202.09","1066","75","460","818","1534","1968","3068","1053.84","1350.34","0","3451","1023","1403"
"1985","Part Time","general elemantary","1575.42","1432","517","767","1023","1790","2454","3579","1450.71","1700.13","153","30678","1380","1534"
"1985","Part Time","higher education","1941.29","1790","140","767","1176","2556","3323","6136","1763.92","2118.66","153","6647","1636","2045"
"1985","Part Time","higher vocational","1877.32","1534","99","511","920","2096","2812","6902","1260.91","2493.73","202","30678","1534","1965"
"1985","Part Time","in school","","","","","","","","","","","","","",""
"1985","Part Time","inadequately","1196.98","1148.19","99","460","818","1534","2045","2556","1095.24","1298.72","391","2556","1176","1432"
"1985","Part Time","middle vocational","1531.91","1432","853","665","1023","1841","2556","4193","1477.95","1585.87","26","10226","1432","1534"
"1985","Part Time","vocational + Abi","1319.86","1180.13","44","716","869","1534","2301","2812","1139.11","1500.61","383","2812","1074","1534"
"1986","Full Time","general elemantary","1579.5","1483","970","741","1023","1989","2454","4193","1521.6","1637.4","0","20452","1534","1534"
"1986","Full Time","higher education","2344.49","2045","453","1125","1585","2659","3323","6136","2105.3","2583.68","0","49190","2045","2250"
"1986","Full Time","higher vocational","1774.95","1687","293","920","1227","2096","2710","4090","1689.53","1860.37","460","5624","1687","1943"
"1986","Full Time","in school","","","","","","","","","","","","","",""
"1986","Full Time","inadequately","1619.06","1534","352","767","1023","1887","2301","4295","1524.86","1713.26","184","13549","1534","1585"
"1986","Full Time","middle vocational","1730.35","1534","2368","920","1176","2045","2556","4193","1679.47","1781.23","26","40903","1534","1636"
"1986","Full Time","vocational + Abi","1663.25","1534","138","844","1074","2045","2863","3835","1539.67","1786.83","205","4346","1534","1687"
"1986","Not Working","general elemantary","1149.94","997","1317","501","690","1432","2045","3415","1112.12","1187.76","0","5624","1048","1138"
"1986","Not Working","higher education","2025.31","1534","132","767","1099","2045","2556","5113","1296.64","2753.98","379","49190","1534","1790"
"1986","Not Working","higher vocational","1334.73","1125","157","516","844","1738","2337","3323","1206.93","1462.53","66","5624","1125","1534"
"1986","Not Working","in school","2028.12","1790","174","1023","1304","2403","2991","5113","1780.39","2275.85","205","20452","1611","1943"
"1986","Not Working","inadequately","1203.7","1023","313","409","665","1518","2147","3579","1095.37","1312.03","26","13549","1166","1380"
"1986","Not Working","middle vocational","1352.18","1125","1558","562","818","1559","2199","4218","1271.8","1432.56","0","49190","1212","1278"
"1986","Not Working","vocational + Abi","1217.43","1125","66","767","818","1534","1738","3579","1073.1","1361.76","307","3579","1023","1329"
"1986","Part Time","general elemantary","1623.86","1471.35","512","739","1074","2020","2556","4295","1540.29","1707.43","194","14827","1432","1534"
"1986","Part Time","higher education","1884.26","1798.85","123","767","1278","2505","2914","5624","1708.68","2059.84","332","6391","1703","2045"
"1986","Part Time","higher vocational","1934.81","1766.29","92","920","1227","2301","3579","5113","1736.71","2132.91","511","5113","1534","1892"
"1986","Part Time","in school","","","","","","","","","","","","","",""
"1986","Part Time","inadequately","1286.29","1235.06","102","547","920","1534","2096","2812","1156.87","1415.71","77","4612","1329","1585"
"1986","Part Time","middle vocational","1649.44","1534","833","716","1023","2045","2556","3835","1544.78","1754.1","92","40903","1534","1611"
"1986","Part Time","vocational + Abi","1616.91","1298.46","50","958","1227","1841","2812","4602","1365.69","1868.13","263","4602","1263","1790"
"1987","Full Time","general elemantary","1666.17","1534","993","767","1071","2045","2556","3579","1606.55","1725.79","179","18407","1534","1687"
"1987","Full Time","higher education","2376.83","2147","434","1125","1585","2574","3323","10226","2194.36","2559.3","307","33234","2096","2301"
"1987","Full Time","higher vocational","2081.64","1790","286","997","1278","2250","2761","5726","1777.24","2386.04","511","33234","1790","2004"
"1987","Full Time","in school","","","","","","","","","","","","","",""
"1987","Full Time","inadequately","1549.04","1451.31","343","793","1023","1841","2556","4090","1462.71","1635.37","245","6902","1534","1646"
"1987","Full Time","middle vocational","1772.74","1585","2436","920","1176","2045","2710","5113","1729.97","1815.51","0","30678","1636","1713"
"1987","Full Time","vocational + Abi","1914.04","1738","147","987","1274","2301","3323","4550","1772.1","2055.98","409","5369","1585","1841"
"1987","Not Working","general elemantary","1202.08","1023","1255","511","690","1534","2045","3579","1152.37","1251.79","0","12782","1125","1253"
"1987","Not Working","higher education","1590.51","1586.11","133","614","1125","2045","2556","3323","1471.71","1709.31","205","3579","1534","1790"
"1987","Not Working","higher vocational","1410.46","1227","154","588","869","1790","2311","3850","1278.12","1542.8","97","5726","1227","1534"
"1987","Not Working","in school","1917.77","1849.27","163","895","1278","2301","2965","5113","1778.43","2057.11","358","6095","1636","1943"
"1987","Not Working","inadequately","1243.92","1218.64","288","460","767","1534","2045","3323","1157.52","1330.32","0","4602","1278","1432"
"1987","Not Working","middle vocational","1341.42","1176","1520","591","818","1662","2301","4425","1296.75","1386.09","89","12782","1278","1311"
"1987","Not Working","vocational + Abi","1367.16","1300.06","65","767","971","1632","2045","4090","1208.59","1525.73","341","4090","1227","1534"
"1987","Part Time","general elemantary","1560.89","1432","507","665","1074","1841","2454","4090","1486.59","1635.19","153","8692","1432","1534"
"1987","Part Time","higher education","1877.95","1709.63","140","767","1227","2454","3068","5215","1711.96","2043.94","0","6136","1636","2199"
"1987","Part Time","higher vocational","1818.36","1687","97","716","1202","2352","2965","5113","1635.68","2001.04","153","5113","1534","1892"
"1987","Part Time","in school","","","","","","","","","","","","","",""
"1987","Part Time","inadequately","1759.46","1278","113","818","1023","1790","2199","10226","1572.16","1946.76","31","10226","1278","1483"
"1987","Part Time","middle vocational","1661.95","1534","799","723","1125","2045","2556","4075","1596.51","1727.39","51","18407","1534","1636"
"1987","Part Time","vocational + Abi","1277.28","1119.17","47","409","614","1651","2147","3068","741.37","1813.19","230","12782","1023","1700"
"1988","Full Time","general elemantary","1688.68","1534","933","869","1120","2045","2710","4090","1639.49","1737.87","235","7669","1559","1738"
"1988","Full Time","higher education","2427.22","2263.81","398","1176","1790","2863","3579","5624","2235.23","2619.21","281","35790","2147","2352"
"1988","Full Time","higher vocational","1951.44","1841","273","1023","1432","2301","2812","5624","1839.64","2063.24","0","10226","1790","2045"
"1988","Full Time","in school","","","","","","","","","","","","","",""
