"year","bula_h","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","Full Time","1688.52","1534","1111","869","1078","2045","2556","4090","1617.12","1759.92","205","20452","1534","1559"
"1984","Baden-Württemberg","Not Working","1452.68","1125","715","511","767","1534","2301","8692","1278.32","1627.04","26","42028","1125","1227"
"1984","Baden-Württemberg","Part Time","1559.51","1432","321","716","1023","1943","2531","3835","1439.09","1679.93","102","12036","1329","1534"
"1984","Bavaria","Full Time","1608.71","1534","948","839","1125","1943","2556","4090","1561.12","1656.3","8","10226","1534","1534"
"1984","Bavaria","Not Working","1292.91","1054.91","686","516","767","1534","2096","5113","1222.16","1363.66","8","9715","1074","1227"
"1984","Bavaria","Part Time","1486.69","1432","333","767","1023","1790","2301","3579","1403.08","1570.3","77","10226","1314","1534"
"1984","Berlin","Full Time","1633.95","1534","202","868","1074","1943","2556","3579","1538.37","1729.53","460","6136","1534","1687"
"1984","Berlin","Not Working","1280.22","1023","125","511","767","1534","2378","6136","1114.75","1445.69","245","6136","1023","1329"
"1984","Berlin","Part Time","1724.21","1790","66","920","1227","2045","2556","3221","1562.79","1885.63","409","3221","1534","1892"
"1984","Brandenburg","Full Time","","","","","","","","","","","","","",""
"1984","Brandenburg","Not Working","","","","","","","","","","","","","",""
"1984","Brandenburg","Part Time","","","","","","","","","","","","","",""
"1984","Bremen","Full Time","1418.07","1243.94","37","665","818","1585","2045","4090","1164.53","1671.61","614","4090","1023","1534"
"1984","Bremen","Not Working","891.67","824.5","61","399","588","1023","1534","2045","775.78","1007.56","179","2045","767","1023"
"1984","Bremen","Part Time","","","","","","","","","","","","","",""
"1984","Hamburg","Full Time","1506","1432","143","818","1023","1892","2301","3170","1392.98","1619.02","409","3323","1380","1636"
"1984","Hamburg","Not Working","1111.37","1045.94","120","562","731","1380","1687","2556","1022.23","1200.51","319","2812","1023","1176"
"1984","Hamburg","Part Time","1448.84","1273.6","40","869","971","1738","2250","3068","1270.32","1627.36","555","3068","1125","1636"
"1984","Hesse","Full Time","1674.76","1536.68","577","895","1176","2045","2556","4346","1615.22","1734.3","256","10226","1534","1559"
"1984","Hesse","Not Working","1375.1","1023","447","460","716","1687","2441","4346","1244.67","1505.53","122","16873","1023","1176"
"1984","Hesse","Part Time","1672.73","1485.8","186","716","1023","1892","2556","16873","1422.97","1922.49","230","16873","1380","1534"
"1984","Lower Saxony","Full Time","1811.06","1534","460","903","1176","2045","2301","5624","1616.34","2005.78","287","30790","1432","1585"
"1984","Lower Saxony","Not Working","1281.06","1023","504","486","716","1534","2045","3068","1140.91","1421.21","123","30790","1023","1176"
"1984","Lower Saxony","Part Time","1541.99","1432","184","767","1023","1841","2301","5113","1432.59","1651.39","256","5624","1278","1534"
"1984","Mecklenburg-Western Pomerania","Full Time","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Not Working","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Part Time","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","Full Time","1624.36","1483","1380","869","1048","1943","2556","5113","1580.27","1668.45","189","12271","1432","1534"
"1984","North Rhine-Westphalia","Not Working","1230.32","1023","1249","489","727","1534","2301","3835","1188.47","1272.17","87","12271","1023","1125"
"1984","North Rhine-Westphalia","Part Time","1482.56","1380","466","614","1023","1856","2301","4602","1409.93","1555.19","179","7669","1278","1444"
"1984","Rhineland-Palatinate,Saarland","Full Time","1566","1432","357","798","1023","1892","2556","3323","1490.83","1641.17","205","6591","1329","1534"
"1984","Rhineland-Palatinate,Saarland","Not Working","1137.5","1023","344","504","665","1380","2045","3068","1069.78","1205.22","205","4090","1023","1125"
"1984","Rhineland-Palatinate,Saarland","Part Time","1666.04","1524.9","108","813","1023","1882","2812","6591","1493.1","1838.98","511","6591","1278","1534"
"1984","Saxony","Full Time","","","","","","","","","","","","","",""
"1984","Saxony","Not Working","","","","","","","","","","","","","",""
"1984","Saxony","Part Time","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Full Time","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Not Working","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Part Time","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Full Time","1519.68","1380","167","793","1023","1861","2556","3323","1428.2","1611.16","486","3323","1278","1534"
"1984","Schleswig-Holstein","Not Working","1092.12","1023","139","562","767","1380","1790","2812","1008.05","1176.19","0","2812","1023","1171"
"1984","Schleswig-Holstein","Part Time","1535.8","1432","60","920","1023","1841","2490","3323","1373.69","1697.91","307","3323","1227","1790"
"1984","Thuringia","Full Time","","","","","","","","","","","","","",""
"1984","Thuringia","Not Working","","","","","","","","","","","","","",""
"1984","Thuringia","Part Time","","","","","","","","","","","","","",""
"1985","Baden-Württemberg","Full Time","1689.92","1534","986","869","1166","2045","2608","4090","1645.29","1734.55","207","5113","1534","1636"
"1985","Baden-Württemberg","Not Working","1271.87","1166","648","470","767","1626","2147","3247","1218.78","1324.96","87","5113","1227","1329"
"1985","Baden-Württemberg","Part Time","1563.45","1520.01","332","767","1023","1892","2556","3579","1487.29","1639.61","153","4193","1406","1534"
"1985","Bavaria","Full Time","1802.98","1585","805","895","1227","2045","2761","3579","1689.57","1916.39","0","30678","1534","1636"
"1985","Bavaria","Not Working","1389.4","1125","595","562","767","1636","2071","4090","1238.14","1540.66","49","30678","1176","1278"
"1985","Bavaria","Part Time","1683.82","1483","334","665","1023","1943","2556","5113","1424.89","1942.75","205","30678","1483","1534"
"1985","Berlin","Full Time","1723.17","1636","160","920","1074","2147","2556","3835","1610.69","1835.65","511","6136","1534","1790"
"1985","Berlin","Not Working","1392.87","1125","117","551","767","1687","2556","6136","1218.8","1566.94","394","6136","1125","1457"
"1985","Berlin","Part Time","1579.49","1526.07","79","680","1069","1994","2510","3835","1427.56","1731.42","324","3835","1432","1790"
"1985","Brandenburg","Full Time","","","","","","","","","","","","","",""
"1985","Brandenburg","Not Working","","","","","","","","","","","","","",""
"1985","Brandenburg","Part Time","","","","","","","","","","","","","",""
"1985","Bremen","Full Time","","","","","","","","","","","","","",""
"1985","Bremen","Not Working","869.21","859.44","60","399","537","1074","1483","2301","749.83","988.59","102","2301","818","1023"
"1985","Bremen","Part Time","","","","","","","","","","","","","",""
"1985","Hamburg","Full Time","1560.2","1537.48","120","869","1023","1994","2147","3068","1463.74","1656.66","128","3068","1432","1636"
"1985","Hamburg","Not Working","1079.44","970.32","107","555","665","1432","1790","2199","985.76","1173.12","0","2301","951","1253"
"1985","Hamburg","Part Time","1383.61","1354.45","41","511","716","1892","2199","2556","1197.37","1569.85","307","2556","1253","1672"
"1985","Hesse","Full Time","1707.33","1534","510","895","1176","2045","2556","4090","1644.1","1770.56","307","6647","1534","1585"
"1985","Hesse","Not Working","1278.36","1076.62","412","486","716","1636","2301","4090","1205.03","1351.69","153","4274","1074","1268"
"1985","Hesse","Part Time","1628.15","1534","185","614","1023","2045","2556","5317","1502.78","1753.52","307","6647","1329","1534"
"1985","Lower Saxony","Full Time","1664.71","1534","428","869","1125","2045","2556","4366","1588.43","1740.99","230","6902","1534","1687"
"1985","Lower Saxony","Not Working","1243.33","1125","472","486","716","1534","2096","4366","1169.06","1317.6","286","6902","1125","1227"
"1985","Lower Saxony","Part Time","1630.33","1518.62","176","741","1023","2045","2556","6136","1489.33","1771.33","256","6902","1380","1585"
"1985","Mecklenburg-Western Pomerania","Full Time","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Not Working","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Part Time","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Full Time","1660.19","1534","1215","869","1099","1994","2556","4550","1585.71","1734.67","0","26076","1534","1534"
"1985","North Rhine-Westphalia","Not Working","1230.95","1023","1132","510","753","1534","2137","3579","1190.52","1271.38","164","4602","1125","1176"
"1985","North Rhine-Westphalia","Part Time","1519.76","1380","456","665","997","1841","2556","4193","1449.31","1590.21","26","6136","1380","1534"
"1985","Rhineland-Palatinate,Saarland","Full Time","1641.07","1534","313","818","1125","1943","2812","3784","1561","1721.14","409","4602","1534","1636"
"1985","Rhineland-Palatinate,Saarland","Not Working","1180.99","1023","316","511","741","1534","2045","3477","1111.11","1250.87","102","3579","1048","1227"
"1985","Rhineland-Palatinate,Saarland","Part Time","1723.43","1471.65","95","767","1125","2045","3068","4602","1550.74","1896.12","281","4602","1329","1687"
"1985","Saxony","Full Time","","","","","","","","","","","","","",""
"1985","Saxony","Not Working","","","","","","","","","","","","","",""
"1985","Saxony","Part Time","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Full Time","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Not Working","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Part Time","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","Full Time","1540.27","1380","148","793","1023","2045","2505","4090","1430.27","1650.27","205","4090","1329","1585"
"1985","Schleswig-Holstein","Not Working","1306.46","1023","131","514","716","1344","2045","10737","1041.71","1571.21","0","10737","1023","1227"
"1985","Schleswig-Holstein","Part Time","1604","1483","58","716","1120","2147","2556","3835","1422.85","1785.15","593","3835","1380","1728"
"1985","Thuringia","Full Time","","","","","","","","","","","","","",""
"1985","Thuringia","Not Working","","","","","","","","","","","","","",""
"1985","Thuringia","Part Time","","","","","","","","","","","","","",""
"1986","Baden-Württemberg","Full Time","1860.82","1687","981","920","1278","2209","3068","4295","1755.07","1966.57","0","49190","1636","1790"
"1986","Baden-Württemberg","Not Working","1570.19","1278","632","511","869","1790","2331","3963","1352.66","1787.72","0","49190","1329","1529"
"1986","Baden-Württemberg","Part Time","1747.06","1617.13","337","920","1176","2147","2914","4295","1662.03","1832.09","77","5113","1534","1718"
"1986","Bavaria","Full Time","1830.33","1636","790","920","1227","2081","2608","4397","1735.6","1925.06","194","20452","1585","1738"
"1986","Bavaria","Not Working","1324.02","1122.93","557","511","767","1636","2199","5113","1209.35","1438.69","66","20452","1176","1304"
"1986","Bavaria","Part Time","1571.47","1534","326","716","1023","2045","2556","4090","1493.25","1649.69","194","4612","1508","1687"
"1986","Berlin","Full Time","1719.89","1738","165","920","1176","2147","2505","3323","1614.71","1825.07","307","4704","1534","1943"
"1986","Berlin","Not Working","1326.77","1160.64","108","558","818","1534","2301","4704","1170.96","1482.58","205","4704","1176","1432"
"1986","Berlin","Part Time","1576.26","1534","69","767","1125","1994","2301","3068","1428.75","1723.77","486","3323","1432","1790"
"1986","Brandenburg","Full Time","","","","","","","","","","","","","",""
"1986","Brandenburg","Not Working","","","","","","","","","","","","","",""
"1986","Brandenburg","Part Time","","","","","","","","","","","","","",""
"1986","Bremen","Full Time","1693.42","1432","31","767","1023","1790","3323","4090","1345.47","2041.37","557","4090","1406","1790"
"1986","Bremen","Not Working","963.29","907.04","53","552","658","1278","1532","1943","844.23","1082.35","358","1943","844","1278"
"1986","Bremen","Part Time","","","","","","","","","","","","","",""
"1986","Hamburg","Full Time","1597.76","1534","109","869","1023","2045","2608","3323","1479.16","1716.36","292","3323","1432","1790"
"1986","Hamburg","Not Working","1101.39","1023","103","614","716","1329","1815","2812","986","1216.78","189","3068","997","1176"
"1986","Hamburg","Part Time","1525.5","1461.87","36","511","1023","2018","2608","3323","1301.28","1749.72","383","3323","1309","1636"
"1986","Hesse","Full Time","1847.75","1687","469","1023","1278","2122","2812","5624","1773.31","1922.19","256","6136","1534","1738"
"1986","Hesse","Not Working","1325.34","1023","367","511","767","1738","2454","4602","1238.16","1412.52","68","6136","1125","1278"
"1986","Hesse","Part Time","1647.88","1534","183","767","1125","2045","2812","3784","1535.61","1760.15","205","4090","1432","1636"
"1986","Lower Saxony","Full Time","1698.42","1544.89","432","869","1125","2081","2556","4602","1621.66","1775.18","0","5624","1534","1738"
"1986","Lower Saxony","Not Working","1262.15","1043.63","441","511","767","1534","2147","4602","1183.28","1341.02","0","5113","1117","1278"
"1986","Lower Saxony","Part Time","1593.91","1534","179","741","1099","1943","2454","5113","1476.9","1710.92","383","5624","1406","1687"
"1986","Mecklenburg-Western Pomerania","Full Time","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","Not Working","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","Part Time","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","Full Time","1741.12","1534","1186","920","1125","2045","2556","4218","1651.72","1830.52","184","40903","1534","1636"
"1986","North Rhine-Westphalia","Not Working","1301.64","1074","1087","516","772","1585","2301","3681","1236.98","1366.3","0","18407","1125","1278"
"1986","North Rhine-Westphalia","Part Time","1683.92","1432","419","690","1023","1943","2556","5113","1483.86","1883.98","256","40903","1432","1534"
