"plh0039","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2008","16-34 y.","Urban Area","790","0.290286594234952","0.273763971838429","0.306809216631476","1"
"Big worries","2008","16-34 y.","Rural Area","390","0.284192040687911","0.261064620019947","0.307319461355875","1"
"Big worries","2008","35-65 y.","Urban Area","2433","0.352647230007999","0.341490206810217","0.363804253205782","1"
"Big worries","2008","35-65 y.","Rural Area","1241","0.360308509073475","0.34463674075494","0.37598027739201","1"
"Big worries","2008","66 and older","Urban Area","1335","0.475526424684908","0.45720132529322","0.493851524076597","1"
"Big worries","2008","66 and older","Rural Area","671","0.447276802064325","0.421902499497885","0.472651104630765","1"
"No worries","2008","16-34 y.","Rural Area","291","0.184893373687281","0.164987058858789","0.204799688515773","3"
"No worries","2008","35-65 y.","Urban Area","985","0.138917273278572","0.130841052994267","0.146993493562877","3"
"No worries","2008","66 and older","Rural Area","165","0.113873786220255","0.0976627135205182","0.130084858919992","3"
"No worries","2008","16-34 y.","Urban Area","574","0.203152492376781","0.188506369613467","0.217798615140094","3"
"No worries","2008","35-65 y.","Rural Area","501","0.142270190251417","0.130866966012821","0.153673414490014","3"
"No worries","2008","66 and older","Urban Area","277","0.0921573531018871","0.0815436363925517","0.102771069811223","3"
"Some worries","2008","35-65 y.","Rural Area","1863","0.497421300675108","0.481099815123427","0.513742786226788","2"
"Some worries","2008","35-65 y.","Urban Area","3627","0.508435496713428","0.496761601757405","0.520109391669452","2"
"Some worries","2008","16-34 y.","Urban Area","1535","0.506560913388267","0.488361533285434","0.5247602934911","2"
"Some worries","2008","16-34 y.","Rural Area","780","0.530914585624808","0.505325116506149","0.556504054743466","2"
"Some worries","2008","66 and older","Urban Area","1241","0.432316222213204","0.41413800814925","0.450494436277159","2"
"Some worries","2008","66 and older","Rural Area","639","0.43884941171542","0.413524405979627","0.464174417451212","2"
"Big worries","2009","16-34 y.","Urban Area","670","0.263696642611242","0.246888225447845","0.28050505977464","1"
"Big worries","2009","16-34 y.","Rural Area","321","0.252167621718071","0.228925247165744","0.275409996270399","1"
"Big worries","2009","35-65 y.","Urban Area","2116","0.353640340083178","0.341945383909663","0.365335296256693","1"
"Big worries","2009","35-65 y.","Rural Area","1139","0.352580062783506","0.336621216569485","0.368538908997528","1"
"Big worries","2009","66 and older","Urban Area","1218","0.455980579812695","0.437345278794081","0.474615880831308","1"
"Big worries","2009","66 and older","Rural Area","642","0.440177150449863","0.414528958715038","0.465825342184688","1"
"No worries","2009","16-34 y.","Urban Area","568","0.217427403735327","0.201692445824204","0.233162361646449","3"
"No worries","2009","16-34 y.","Rural Area","264","0.194108694306301","0.172939982449432","0.21527740616317","3"
"No worries","2009","35-65 y.","Urban Area","913","0.131701974332843","0.123429962890552","0.139973985775133","3"
"No worries","2009","35-65 y.","Rural Area","473","0.126923125735567","0.115803857639609","0.138042393831526","3"
"No worries","2009","66 and older","Urban Area","245","0.0930762452508494","0.0822054615678849","0.103947028933814","3"
"No worries","2009","66 and older","Rural Area","162","0.112814370635662","0.0964685339398167","0.129160207331506","3"
"Some worries","2009","35-65 y.","Urban Area","3391","0.514657685583979","0.502432262807798","0.526883108360161","2"
"Some worries","2009","35-65 y.","Rural Area","1831","0.520496811480927","0.503809577092468","0.537184045869385","2"
"Some worries","2009","16-34 y.","Urban Area","1402","0.518875953653431","0.499816676234337","0.537935231072524","2"
"Some worries","2009","16-34 y.","Rural Area","756","0.553723683975628","0.527117525620946","0.580329842330309","2"
"Some worries","2009","66 and older","Urban Area","1281","0.450943174936456","0.432325493546093","0.469560856326818","2"
"Some worries","2009","66 and older","Rural Area","635","0.447008478914475","0.421320211668396","0.472696746160554","2"
"Big worries","2010","16-34 y.","Urban Area","539","0.225189332724246","0.208509127345864","0.241869538102628","1"
"Big worries","2010","16-34 y.","Rural Area","278","0.261635321811597","0.236482730812473","0.286787912810721","1"
"Big worries","2010","35-65 y.","Urban Area","1948","0.342336078504396","0.330271556721545","0.354400600287246","1"
"Big worries","2010","35-65 y.","Rural Area","1065","0.352943900479608","0.336137636783079","0.369750164176138","1"
"Big worries","2010","66 and older","Urban Area","1211","0.473524542262383","0.45455729187637","0.492491792648397","1"
"Big worries","2010","66 and older","Rural Area","629","0.463813713467212","0.437377851384209","0.490249575550215","1"
"No worries","2010","16-34 y.","Rural Area","224","0.185491410905918","0.163247619106815","0.207735202705021","3"
"No worries","2010","16-34 y.","Urban Area","576","0.257726134415445","0.240260232942115","0.275192035888775","3"
"No worries","2010","35-65 y.","Urban Area","898","0.15844109941453","0.149156611618072","0.167725587210988","3"
"No worries","2010","35-65 y.","Rural Area","436","0.135632456509717","0.123591017103259","0.147673895916175","3"
"No worries","2010","66 and older","Urban Area","250","0.0889220174835988","0.0781095081610726","0.0997345268061251","3"
"No worries","2010","66 and older","Rural Area","143","0.0975698289279542","0.0818398402925146","0.113299817563394","3"
"Some worries","2010","16-34 y.","Urban Area","1294","0.517084532860309","0.49712979520931","0.537039270511308","2"
"Some worries","2010","16-34 y.","Rural Area","671","0.552873267282484","0.524420323965457","0.581326210599511","2"
"Some worries","2010","35-65 y.","Urban Area","3096","0.499222822081074","0.486509728407921","0.511935915754228","2"
"Some worries","2010","35-65 y.","Rural Area","1605","0.511423643010675","0.493844245383165","0.529003040638185","2"
"Some worries","2010","66 and older","Urban Area","1201","0.437553440254018","0.418708262022404","0.456398618485632","2"
"Some worries","2010","66 and older","Rural Area","595","0.438616457604834","0.412311589193777","0.46492132601589","2"
"Big worries","2011","16-34 y.","Urban Area","712","0.250442898662555","0.234646579790539","0.266239217534571","1"
"Big worries","2011","16-34 y.","Rural Area","354","0.261984518108807","0.238708970171973","0.285260066045642","1"
"Big worries","2011","35-65 y.","Urban Area","2389","0.335181890846788","0.324295573825504","0.346068207868072","1"
"Big worries","2011","35-65 y.","Rural Area","1382","0.352975498940647","0.33820804182353","0.367742956057765","1"
