"plh0039","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","lower secondary degree","no migration background","2435","0.437266421717158","0.424470493600936","0.45006234983338"
"Big worries","2008","lower secondary degree","direct migration background","198","0.391292408222673","0.346933925302772","0.435650891142574"
"Big worries","2008","lower secondary degree","indirect migration background","90","0.412602637008706","0.348418771769822","0.47678650224759"
"Big worries","2008","secondary school degree","no migration background","1926","0.364907529462446","0.352002960344367","0.377812098580525"
"Big worries","2008","secondary school degree","direct migration background","84","0.44970856053071","0.381610755094635","0.517806365966785"
"Big worries","2008","secondary school degree","indirect migration background","68","0.294901088587273","0.230400944233336","0.359401232941211"
"Big worries","2008","college entrance qualification","no migration background","1235","0.25506155453037","0.242594417235385","0.267528691825355"
"Big worries","2008","college entrance qualification","direct migration background","71","0.287256412553094","0.230941453049971","0.343571372056217"
"Big worries","2008","college entrance qualification","indirect migration background","51","0.229223974732375","0.17067630502222","0.28777164444253"
"Big worries","2008","Other degree","no migration background","57","0.471479837136195","0.381791297460004","0.561168376812386"
"Big worries","2008","Other degree","direct migration background","333","0.395537494681493","0.361801786114344","0.429273203248642"
"Big worries","2008","Other degree","indirect migration background","","","",""
"Big worries","2008","no degree/no degree yet","no migration background","103","0.359914552315115","0.310875410451229","0.408953694179002"
"Big worries","2008","no degree/no degree yet","direct migration background","40","0.321710946087581","0.23778138856138","0.405640503613782"
"Big worries","2008","no degree/no degree yet","indirect migration background","","","",""
"Some worries","2008","lower secondary degree","no migration background","2664","0.451511104979425","0.438674048559825","0.464348161399026"
"Some worries","2008","lower secondary degree","direct migration background","210","0.476344316100813","0.430949629804604","0.521739002397022"
"Some worries","2008","lower secondary degree","indirect migration background","99","0.452904322882593","0.388006706486469","0.517801939278717"
"Some worries","2008","secondary school degree","no migration background","2653","0.494210265774601","0.480808114976849","0.507612416572353"
"Some worries","2008","secondary school degree","direct migration background","104","0.443669121470581","0.375659971747301","0.511678271193861"
"Some worries","2008","secondary school degree","indirect migration background","101","0.547570050461564","0.477166754242917","0.617973346680212"
"Some worries","2008","college entrance qualification","no migration background","2649","0.557528442999943","0.543322821454806","0.571734064545081"
"Some worries","2008","college entrance qualification","direct migration background","137","0.580100168298581","0.518674965836102","0.641525370761061"
"Some worries","2008","college entrance qualification","indirect migration background","112","0.541621064844717","0.472218488117219","0.611023641572214"
"Some worries","2008","Other degree","no migration background","44","0.340795768488217","0.255636543495066","0.425954993481369"
"Some worries","2008","Other degree","direct migration background","376","0.476439965961554","0.441981284156867","0.510898647766242"
"Some worries","2008","Other degree","indirect migration background","","","",""
"Some worries","2008","no degree/no degree yet","no migration background","194","0.479788447491873","0.428745109050704","0.530831785933043"
"Some worries","2008","no degree/no degree yet","direct migration background","54","0.525239316019715","0.435519040762744","0.614959591276687"
"Some worries","2008","no degree/no degree yet","indirect migration background","32","0.454304052883817","0.328318387046829","0.580289718720804"
"No worries","2008","lower secondary degree","no migration background","674","0.111222473303417","0.103112113548721","0.119332833058113"
"No worries","2008","lower secondary degree","direct migration background","57","0.132363275676514","0.101561600914767","0.163164950438261"
"No worries","2008","lower secondary degree","indirect migration background","37","0.134493040108701","0.0900115774961187","0.178974502721284"
"No worries","2008","secondary school degree","no migration background","767","0.140882204762953","0.131556363026391","0.150208046499515"
"No worries","2008","secondary school degree","direct migration background","","","",""
"No worries","2008","secondary school degree","indirect migration background","","","",""
"No worries","2008","college entrance qualification","no migration background","812","0.187410002469687","0.176248666884426","0.198571338054948"
"No worries","2008","college entrance qualification","direct migration background","40","0.132643419148324","0.0904286961734814","0.174858142123167"
"No worries","2008","college entrance qualification","indirect migration background","35","0.229154960422908","0.170613484396809","0.287696436449007"
"No worries","2008","Other degree","no migration background","","","",""
"No worries","2008","Other degree","direct migration background","98","0.128022539356953","0.104970615738573","0.151074462975333"
"No worries","2008","Other degree","indirect migration background","","","",""
"No worries","2008","no degree/no degree yet","no migration background","71","0.160297000193011","0.122812672012061","0.197781328373962"
"No worries","2008","no degree/no degree yet","direct migration background","","","",""
"No worries","2008","no degree/no degree yet","indirect migration background","","","",""
"Big worries","2009","lower secondary degree","no migration background","2205","0.431905188021327","0.418578317779516","0.445232058263139"
"Big worries","2009","lower secondary degree","direct migration background","171","0.379563353739175","0.332647671239519","0.426479036238832"
"Big worries","2009","lower secondary degree","indirect migration background","77","0.358622551747515","0.293288655393968","0.423956448101063"
"Big worries","2009","secondary school degree","no migration background","1733","0.353711128781965","0.34053734492945","0.366884912634481"
"Big worries","2009","secondary school degree","direct migration background","67","0.417446109916167","0.345604332907916","0.489287886924418"
"Big worries","2009","secondary school degree","indirect migration background","61","0.297199990581493","0.228899449760211","0.365500531402776"
"Big worries","2009","college entrance qualification","no migration background","1100","0.245240788781108","0.23265238631495","0.257829191247267"
"Big worries","2009","college entrance qualification","direct migration background","62","0.295604064361769","0.235980154290517","0.35522797443302"
"Big worries","2009","college entrance qualification","indirect migration background","39","0.193803616841559","0.136534048757375","0.251073184925743"
"Big worries","2009","Other degree","no migration background","49","0.409931347470148","0.317601593404013","0.502261101536283"
"Big worries","2009","Other degree","direct migration background","257","0.405302994774957","0.368591040429316","0.442014949120598"
"Big worries","2009","Other degree","indirect migration background","","","",""
"Big worries","2009","no degree/no degree yet","no migration background","84","0.301147169514973","0.250324417359457","0.351969921670488"
"Big worries","2009","no degree/no degree yet","direct migration background","43","0.448464961041243","0.356766999384981","0.540162922697505"
"Big worries","2009","no degree/no degree yet","indirect migration background","","","",""
"Some worries","2009","lower secondary degree","no migration background","2483","0.458131205813488","0.444726244801037","0.471536166825939"
"Some worries","2009","lower secondary degree","direct migration background","184","0.474834554982249","0.426556873015981","0.523112236948517"
"Some worries","2009","lower secondary degree","indirect migration background","104","0.54182238766225","0.473947625074927","0.609697150249572"
"Some worries","2009","secondary school degree","no migration background","2631","0.518998114433824","0.50523143777891","0.532764791088737"
"Some worries","2009","secondary school degree","direct migration background","90","0.467536634919275","0.394848840162765","0.540224429675785"
"Some worries","2009","secondary school degree","indirect migration background","88","0.459310698399819","0.38483560845064","0.533785788348998"
"Some worries","2009","college entrance qualification","no migration background","2584","0.566319437002156","0.55181884379996","0.580820030204352"
"Some worries","2009","college entrance qualification","direct migration background","129","0.58862637810284","0.524328755935976","0.652924000269705"
"Some worries","2009","college entrance qualification","indirect migration background","101","0.518315543240611","0.445921809068842","0.59070927741238"
"Some worries","2009","Other degree","no migration background","44","0.493774568256149","0.399916593097605","0.587632543414694"
"Some worries","2009","Other degree","direct migration background","336","0.467931822873282","0.430620155633114","0.50524349011345"
"Some worries","2009","Other degree","indirect migration background","","","",""
"Some worries","2009","no degree/no degree yet","no migration background","164","0.461307332999291","0.406081581643256","0.516533084355327"
"Some worries","2009","no degree/no degree yet","direct migration background","51","0.401482715886784","0.311100987070601","0.491864444702968"
"Some worries","2009","no degree/no degree yet","indirect migration background","30","0.529830364995331","0.399108032464692","0.66055269752597"
"No worries","2009","lower secondary degree","no migration background","619","0.109963606165185","0.101546711022528","0.118380501307841"
"No worries","2009","lower secondary degree","direct migration background","56","0.145602091278575","0.111503135882238","0.179701046674913"
"No worries","2009","lower secondary degree","indirect migration background","","","",""
"No worries","2009","secondary school degree","no migration background","696","0.127290756784211","0.118107302788509","0.136474210779913"
"No worries","2009","secondary school degree","direct migration background","","","",""
"No worries","2009","secondary school degree","indirect migration background","","","",""
"No worries","2009","college entrance qualification","no migration background","803","0.188439774216736","0.176997384877448","0.199882163556023"
"No worries","2009","college entrance qualification","direct migration background","34","0.115769557535391","0.0739637371723828","0.157575377898399"
"No worries","2009","college entrance qualification","indirect migration background","43","0.28788083991783","0.222280625003888","0.353481054831772"
"No worries","2009","Other degree","no migration background","","","",""
"No worries","2009","Other degree","direct migration background","94","0.12676518235176","0.101886049623786","0.151644315079735"
"No worries","2009","Other degree","indirect migration background","","","",""
"No worries","2009","no degree/no degree yet","no migration background","65","0.237545497485736","0.190398255719304","0.284692739252167"
"No worries","2009","no degree/no degree yet","direct migration background","","","",""
"No worries","2009","no degree/no degree yet","indirect migration background","","","",""
