"plh0039","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","16-34 y.","Full Time","507","0.294277486609451","0.273533666801394","0.315021306417507"
"Big worries","2008","16-34 y.","Part Time","367","0.298201842314386","0.273438570872352","0.322965113756419"
"Big worries","2008","16-34 y.","Not Working","306","0.266138801204681","0.24108202468596","0.291195577723401"
"Big worries","2008","35-65 y.","Full Time","1733","0.310653709739244","0.298494327141744","0.322813092336744"
"Big worries","2008","35-65 y.","Part Time","1015","0.371561401138027","0.353879476359488","0.389243325916566"
"Big worries","2008","35-65 y.","Not Working","926","0.443399060672787","0.422719819592081","0.464078301753493"
"Big worries","2008","66 and older","Full Time","20","","",""
"Big worries","2008","66 and older","Part Time","102","0.470685025059512","0.405753224873059","0.535616825245965"
"Big worries","2008","66 and older","Not Working","1884","0.466935553855384","0.451557033535018","0.48231407417575"
"Some worries","2008","16-34 y.","Full Time","1022","0.541727886746833","0.519047756850664","0.564408016643002"
"Some worries","2008","16-34 y.","Part Time","661","0.459335992400211","0.432360106670265","0.486311878130157"
"Some worries","2008","16-34 y.","Not Working","632","0.530333106145957","0.502036556551085","0.558629655740829"
"Some worries","2008","35-65 y.","Full Time","2974","0.53129477679038","0.518182678377476","0.544406875203283"
"Some worries","2008","35-65 y.","Part Time","1500","0.503852596255684","0.485557279677688","0.52214791283368"
"Some worries","2008","35-65 y.","Not Working","1016","0.441935779728327","0.421263569353461","0.462607990103192"
"Some worries","2008","66 and older","Full Time","28","","",""
"Some worries","2008","66 and older","Part Time","103","0.447965854323065","0.383275342233691","0.512656366412438"
"Some worries","2008","66 and older","Not Working","1749","0.433880784425931","0.418603879466754","0.449157689385108"
"No worries","2008","16-34 y.","Full Time","325","0.163994626643716","0.147140254854741","0.180848998432692"
"No worries","2008","16-34 y.","Part Time","283","0.242462165285403","0.219263077998515","0.265661252572291"
"No worries","2008","16-34 y.","Not Working","257","0.203528092649362","0.180700424482235","0.226355760816489"
"No worries","2008","35-65 y.","Full Time","857","0.158051513470376","0.148466414089569","0.167636612851183"
"No worries","2008","35-65 y.","Part Time","354","0.124586002606289","0.112501627824896","0.136670377387681"
"No worries","2008","35-65 y.","Not Working","275","0.114665159598886","0.101402373603555","0.127927945594217"
"No worries","2008","66 and older","Full Time","10","","",""
"No worries","2008","66 and older","Part Time","22","","",""
"No worries","2008","66 and older","Not Working","410","0.0991836617186855","0.0899699543135289","0.108397369123842"
"Big worries","2009","16-34 y.","Full Time","436","0.240296130398915","0.220150921287508","0.260441339510322"
"Big worries","2009","16-34 y.","Part Time","305","0.288541159963607","0.263158556870641","0.313923763056573"
"Big worries","2009","16-34 y.","Not Working","250","0.258837141937682","0.232075637444855","0.285598646430509"
"Big worries","2009","35-65 y.","Full Time","1542","0.319508825166522","0.306834032610609","0.332183617722435"
"Big worries","2009","35-65 y.","Part Time","923","0.348675493523056","0.330838412400785","0.366512574645327"
"Big worries","2009","35-65 y.","Not Working","790","0.448969570073248","0.426733007950062","0.471206132196435"
"Big worries","2009","66 and older","Full Time","25","","",""
"Big worries","2009","66 and older","Part Time","108","0.417833558445002","0.35657402852202","0.479093088367984"
"Big worries","2009","66 and older","Not Working","1727","0.453327900951815","0.437639649647682","0.469016152255949"
"Some worries","2009","16-34 y.","Full Time","942","0.565681460890272","0.542311048347609","0.589051873432935"
"Some worries","2009","16-34 y.","Part Time","669","0.501695394621106","0.473684634792099","0.529706154450113"
"Some worries","2009","16-34 y.","Not Working","547","0.501316871644416","0.470767034340677","0.531866708948154"
"Some worries","2009","35-65 y.","Full Time","2833","0.532294649958089","0.518731817349081","0.545857482567097"
"Some worries","2009","35-65 y.","Part Time","1465","0.536465167860033","0.517800239921313","0.555130095798753"
"Some worries","2009","35-65 y.","Not Working","924","0.447494158855254","0.425264462953668","0.469723854756841"
"Some worries","2009","66 and older","Full Time","41","0.544674476666026","0.424529495585516","0.664819457746537"
"Some worries","2009","66 and older","Part Time","119","0.489080534866086","0.426991511141169","0.551169558591004"
"Some worries","2009","66 and older","Not Working","1756","0.445800537926612","0.430136338546697","0.461464737306526"
"No worries","2009","16-34 y.","Full Time","350","0.194022408710813","0.175377354453663","0.212667462967963"
"No worries","2009","16-34 y.","Part Time","250","0.209763445415287","0.186954729100564","0.23257216173001"
"No worries","2009","16-34 y.","Not Working","232","0.239845986417902","0.21375698671754","0.265934986118264"
"No worries","2009","35-65 y.","Full Time","824","0.148196524875389","0.138538754040989","0.157854295709789"
"No worries","2009","35-65 y.","Part Time","354","0.114859338616911","0.10292485404847","0.126793823185352"
"No worries","2009","35-65 y.","Not Working","208","0.103536271071497","0.0899160542744336","0.117156487868561"
"No worries","2009","66 and older","Full Time","","","",""
"No worries","2009","66 and older","Part Time","22","","",""
"No worries","2009","66 and older","Not Working","385","0.100871561121573","0.0913808206722013","0.110362301570945"
"Big worries","2010","16-34 y.","Full Time","373","0.242764558829072","0.221636822915656","0.263892294742488"
"Big worries","2010","16-34 y.","Part Time","252","0.256229501006515","0.230337190205639","0.282121811807392"
