"plh0039","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2008","Schleswig-Holstein","no migration background","124","0.268128789816472","0.229300152920202","0.306957426712743","1"
"Big worries","2008","Schleswig-Holstein","direct migration background","28","","","","1"
"Big worries","2008","Schleswig-Holstein","indirect migration background","1","","","","1"
"Big worries","2008","Hamburg","no migration background","83","0.350728341507356","0.291927101567954","0.409529581446758","1"
"Big worries","2008","Hamburg","direct migration background","4","","","","1"
"Big worries","2008","Hamburg","indirect migration background","3","","","","1"
"Big worries","2008","Lower Saxony","no migration background","606","0.416916406437305","0.392370891606359","0.441461921268252","1"
"Big worries","2008","Lower Saxony","direct migration background","68","0.468282266479231","0.387890483357406","0.548674049601055","1"
"Big worries","2008","Lower Saxony","indirect migration background","12","","","","1"
"Big worries","2008","Bremen","no migration background","36","0.398536480845716","0.312707931782928","0.484365029908505","1"
"Big worries","2008","Bremen","direct migration background","4","","","","1"
"Big worries","2008","Bremen","indirect migration background","1","","","","1"
"Big worries","2008","North Rhine-Westphalia","no migration background","1223","0.389494758474059","0.372609903117829","0.406379613830289","1"
"Big worries","2008","North Rhine-Westphalia","direct migration background","213","0.37317264431645","0.331156318653955","0.415188969978944","1"
"Big worries","2008","North Rhine-Westphalia","indirect migration background","85","0.351268447339598","0.287459593706416","0.41507730097278","1"
"Big worries","2008","Hesse","no migration background","358","0.316121744964053","0.2881707004745","0.344072789453606","1"
"Big worries","2008","Hesse","direct migration background","77","0.410469727753473","0.338805499936452","0.482133955570493","1"
"Big worries","2008","Hesse","indirect migration background","24","","","","1"
"Big worries","2008","Rhineland-Palatinate,Saarland","no migration background","335","0.372227031327094","0.340750327170787","0.403703735483401","1"
"Big worries","2008","Rhineland-Palatinate,Saarland","direct migration background","61","0.436157971678821","0.354304111689444","0.518011831668198","1"
"Big worries","2008","Rhineland-Palatinate,Saarland","indirect migration background","19","","","","1"
"Big worries","2008","Baden-Württemberg","no migration background","564","0.32954728263829","0.307549634977147","0.351544930299433","1"
"Big worries","2008","Baden-Württemberg","direct migration background","145","0.364023340323787","0.318859584545507","0.409187096102067","1"
"Big worries","2008","Baden-Württemberg","indirect migration background","58","0.328329488020828","0.258950998091054","0.397707977950602","1"
"Big worries","2008","Bavaria","no migration background","815","0.380878642817887","0.361178069342363","0.40057921629341","1"
"Big worries","2008","Bavaria","direct migration background","103","0.359031477989531","0.303724009063632","0.41433894691543","1"
"Big worries","2008","Bavaria","indirect migration background","39","0.332508304448698","0.251210761994555","0.413805846902842","1"
"Big worries","2008","Berlin","no migration background","269","0.436800347732898","0.398523081714307","0.475077613751489","1"
"Big worries","2008","Berlin","direct migration background","20","","","","1"
"Big worries","2008","Berlin","indirect migration background","8","","","","1"
"Big worries","2008","Brandenburg","no migration background","257","0.273225421307475","0.242384927511328","0.304065915103622","1"
"Big worries","2008","Brandenburg","direct migration background","7","","","","1"
"Big worries","2008","Brandenburg","indirect migration background","4","","","","1"
"Big worries","2008","Mecklenburg-Western Pomerania","no migration background","184","0.411379109125004","0.367584951795482","0.455173266454527","1"
"Big worries","2008","Mecklenburg-Western Pomerania","direct migration background","3","","","","1"
"Big worries","2008","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Big worries","2008","Saxony","no migration background","420","0.296200320820327","0.272249374553389","0.320151267087266","1"
"Big worries","2008","Saxony","direct migration background","7","","","","1"
"Big worries","2008","Saxony","indirect migration background","1","","","","1"
"Big worries","2008","Saxony-Anhalt","no migration background","283","0.397087481007596","0.363096648175813","0.431078313839379","1"
"Big worries","2008","Saxony-Anhalt","direct migration background","6","","","","1"
"Big worries","2008","Saxony-Anhalt","indirect migration background","4","","","","1"
"Big worries","2008","Thuringia","no migration background","291","0.346383435950915","0.314508355363684","0.378258516538145","1"
"Big worries","2008","Thuringia","direct migration background","6","","","","1"
"Big worries","2008","Thuringia","indirect migration background","1","","","","1"
"No worries","2008","Rhineland-Palatinate,Saarland","no migration background","111","0.130767476214131","0.108814073353022","0.152720879075241","3"
"No worries","2008","Rhineland-Palatinate,Saarland","direct migration background","11","","","","3"
"No worries","2008","Thuringia","indirect migration background","1","","","","3"
"No worries","2008","Brandenburg","direct migration background","1","","","","3"
"No worries","2008","Brandenburg","indirect migration background","2","","","","3"
"No worries","2008","Hamburg","direct migration background","3","","","","3"
"No worries","2008","Hamburg","indirect migration background","","","","","3"
"No worries","2008","Hesse","indirect migration background","14","","","","3"
"No worries","2008","Hamburg","no migration background","63","0.238015505346093","0.185539167141602","0.290491843550584","3"
"No worries","2008","Brandenburg","no migration background","144","0.218011093312162","0.189435155017765","0.246587031606559","3"
"No worries","2008","Schleswig-Holstein","indirect migration background","2","","","","3"
"No worries","2008","Hesse","direct migration background","25","","","","3"
"No worries","2008","Berlin","indirect migration background","8","","","","3"
"No worries","2008","Hesse","no migration background","139","0.121433642123931","0.101798309899805","0.141068974348058","3"
"No worries","2008","Thuringia","no migration background","134","0.176243712977477","0.15071861624487","0.201768809710083","3"
"No worries","2008","Berlin","direct migration background","15","","","","3"
"No worries","2008","Thuringia","direct migration background","2","","","","3"
"No worries","2008","Saxony-Anhalt","indirect migration background","","","","","3"
"No worries","2008","North Rhine-Westphalia","indirect migration background","27","","","","3"
"No worries","2008","Rhineland-Palatinate,Saarland","indirect migration background","5","","","","3"
"No worries","2008","Baden-Württemberg","no migration background","227","0.122197030671195","0.106869854622955","0.137524206719434","3"
"No worries","2008","Baden-Württemberg","direct migration background","78","0.19794339292395","0.160542853859875","0.235343931988025","3"
"No worries","2008","Baden-Württemberg","indirect migration background","32","0.193486885743215","0.135125816353456","0.251847955132974","3"
"No worries","2008","Bavaria","no migration background","326","0.143736019962703","0.129503417786123","0.157968622139283","3"
