"plh0039","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","in school","Urban Area","59","0.319293861825161","0.259814375699983","0.378773347950339"
"Big worries","2008","in school","Rural Area","33","0.321469864255736","0.236842685285622","0.406097043225849"
"Big worries","2008","inadequately","Urban Area","50","0.40331858518826","0.320258750047672","0.486378420328848"
"Big worries","2008","inadequately","Rural Area","16","","",""
"Big worries","2008","general elemantary","Urban Area","540","0.416485702218544","0.390070993029242","0.442900411407845"
"Big worries","2008","general elemantary","Rural Area","249","0.37951830568666","0.343125244293545","0.415911367079776"
"Big worries","2008","middle vocational","Urban Area","2402","0.398155274720716","0.385927934953701","0.410382614487732"
"Big worries","2008","middle vocational","Rural Area","1306","0.369205783184588","0.353397501104864","0.385014065264312"
"Big worries","2008","vocational + Abi","Urban Area","260","0.303352073450323","0.272002024328308","0.334702122572338"
"Big worries","2008","vocational + Abi","Rural Area","83","0.331889191585742","0.276030910007843","0.387747473163642"
"Big worries","2008","higher vocational","Urban Area","329","0.377836687368734","0.345911350266476","0.409762024470992"
"Big worries","2008","higher vocational","Rural Area","195","0.415681350987766","0.373643909687248","0.457718792288284"
"Big worries","2008","higher education","Urban Area","849","0.277729036616228","0.261688813704985","0.293769259527471"
"Big worries","2008","higher education","Rural Area","388","0.309642511757353","0.283494185315961","0.335790838198744"
"Some worries","2008","in school","Urban Area","135","0.522505558387866","0.458778817676738","0.586232299098994"
"Some worries","2008","in school","Rural Area","58","0.473382356996815","0.382911459954996","0.563853254038634"
"Some worries","2008","inadequately","Urban Area","58","0.471633321389015","0.38711212363994","0.55615451913809"
"Some worries","2008","inadequately","Rural Area","21","","",""
"Some worries","2008","general elemantary","Urban Area","596","0.44237845448488","0.415765886083084","0.468991022886675"
"Some worries","2008","general elemantary","Rural Area","324","0.455795097842338","0.418443964085371","0.493146231599305"
"Some worries","2008","middle vocational","Urban Area","2971","0.478178236962623","0.465700968735259","0.490655505189988"
"Some worries","2008","middle vocational","Rural Area","1792","0.505467485088345","0.489089871680664","0.521845098496026"
"Some worries","2008","vocational + Abi","Urban Area","447","0.554008824337306","0.520110397689191","0.587907250985422"
"Some worries","2008","vocational + Abi","Rural Area","143","0.52865192067537","0.46943817342997","0.587865667920771"
"Some worries","2008","higher vocational","Urban Area","453","0.501036307659819","0.468113239462457","0.533959375857182"
"Some worries","2008","higher vocational","Rural Area","264","0.442164608992807","0.399802638731414","0.484526579254199"
"Some worries","2008","higher education","Urban Area","1638","0.531751959116612","0.513881232484905","0.549622685748319"
"Some worries","2008","higher education","Rural Area","632","0.516431317250799","0.488168727391188","0.544693907110409"
"No worries","2008","in school","Urban Area","42","0.158200579786973","0.111641923684242","0.204759235889704"
"No worries","2008","in school","Rural Area","26","","",""
"No worries","2008","inadequately","Urban Area","26","","",""
"No worries","2008","inadequately","Rural Area","13","","",""
"No worries","2008","general elemantary","Urban Area","202","0.141135843296576","0.122480599249055","0.159791087344098"
"No worries","2008","general elemantary","Rural Area","110","0.164686596471002","0.136870794143438","0.192502398798565"
"No worries","2008","middle vocational","Urban Area","784","0.12366648831666","0.115443602902856","0.131889373730465"
"No worries","2008","middle vocational","Rural Area","482","0.125326731727067","0.114481187198934","0.136172276255201"
"No worries","2008","vocational + Abi","Urban Area","119","0.14263910221237","0.118790704705611","0.166487499719129"
"No worries","2008","vocational + Abi","Rural Area","47","0.139458887738887","0.0983651468856866","0.180552628592088"
"No worries","2008","higher vocational","Urban Area","104","0.121127004971447","0.0996430229836703","0.142610986959224"
"No worries","2008","higher vocational","Rural Area","69","0.142154040019427","0.112367820330424","0.171940259708431"
"No worries","2008","higher education","Urban Area","508","0.19051900426716","0.176454573557185","0.204583434977135"
"No worries","2008","higher education","Rural Area","181","0.173926170991849","0.152488949900856","0.195363392082842"
"Big worries","2009","in school","Urban Area","50","0.252725864381672","0.194771514792787","0.310680213970557"
"Big worries","2009","in school","Rural Area","22","","",""
"Big worries","2009","inadequately","Urban Area","47","0.400334014436022","0.31444076399423","0.486227264877815"
"Big worries","2009","inadequately","Rural Area","19","","",""
"Big worries","2009","general elemantary","Urban Area","466","0.402875519139285","0.375101574888853","0.430649463389717"
"Big worries","2009","general elemantary","Rural Area","203","0.348425398793514","0.310076074102902","0.386774723484127"
"Big worries","2009","middle vocational","Urban Area","2124","0.386712046603077","0.37401249546366","0.399411597742494"
"Big worries","2009","middle vocational","Rural Area","1213","0.364816792317621","0.348681179845123","0.38095240479012"
"Big worries","2009","vocational + Abi","Urban Area","226","0.31453690983801","0.281216792478335","0.347857027197685"
"Big worries","2009","vocational + Abi","Rural Area","73","0.300753401262117","0.244687089916488","0.356819712607746"
"Big worries","2009","higher vocational","Urban Area","292","0.382748792814459","0.349378718375324","0.416118867253595"
"Big worries","2009","higher vocational","Rural Area","185","0.363257739901086","0.321680485474687","0.404834994327485"
"Big worries","2009","higher education","Urban Area","727","0.265936543455609","0.249689726550563","0.282183360360655"
"Big worries","2009","higher education","Rural Area","363","0.306160022876154","0.280017359668187","0.332302686084121"
"Some worries","2009","in school","Urban Area","121","0.548969456813197","0.482610693634184","0.61532821999221"
"Some worries","2009","in school","Rural Area","48","0.425646639720974","0.324612449478733","0.526680829963214"
"Some worries","2009","inadequately","Urban Area","58","0.4441080875009","0.357005189759665","0.531210985242134"
"Some worries","2009","inadequately","Rural Area","14","","",""
"Some worries","2009","general elemantary","Urban Area","553","0.447089345004585","0.418935071739615","0.475243618269555"
"Some worries","2009","general elemantary","Rural Area","293","0.496270930908163","0.456029013093089","0.536512848723237"
"Some worries","2009","middle vocational","Urban Area","2776","0.485795795166357","0.472762417161325","0.49882917317139"
"Some worries","2009","middle vocational","Rural Area","1745","0.513024474620003","0.496270372811119","0.529778576428888"
"Some worries","2009","vocational + Abi","Urban Area","421","0.56350803769755","0.527918949593649","0.59909712580145"
"Some worries","2009","vocational + Abi","Rural Area","141","0.491881212254235","0.430759674324629","0.553002750183842"
"Some worries","2009","higher vocational","Urban Area","422","0.494126815639893","0.459801911933817","0.528451719345968"
"Some worries","2009","higher vocational","Rural Area","259","0.496000829629017","0.452777059612881","0.539224599645154"
"Some worries","2009","higher education","Urban Area","1620","0.554635947549458","0.536360245832542","0.572911649266374"
"Some worries","2009","higher education","Rural Area","656","0.550443455330514","0.522227520336923","0.578659390324106"
"No worries","2009","in school","Urban Area","45","0.198304678805131","0.145131531055525","0.251477826554736"
"No worries","2009","in school","Rural Area","22","","",""
"No worries","2009","inadequately","Urban Area","20","","",""
"No worries","2009","inadequately","Rural Area","8","","",""
"No worries","2009","general elemantary","Urban Area","179","0.15003513585613","0.129813482724153","0.170256788988107"
"No worries","2009","general elemantary","Rural Area","97","0.155303670298323","0.126152103091022","0.184455237505624"
"No worries","2009","middle vocational","Urban Area","749","0.127492158230566","0.118794772938374","0.136189543522757"
"No worries","2009","middle vocational","Rural Area","461","0.122158733062375","0.111182108830061","0.133135357294689"
"No worries","2009","vocational + Abi","Urban Area","99","0.12195505246444","0.0984729515514766","0.145437153377403"
"No worries","2009","vocational + Abi","Rural Area","43","0.207365386483648","0.157799123259495","0.256931649707801"
"No worries","2009","higher vocational","Urban Area","101","0.123124391545648","0.100565885739242","0.145682897352055"
"No worries","2009","higher vocational","Rural Area","70","0.140741430469897","0.110677936830075","0.170804924109719"
"No worries","2009","higher education","Urban Area","494","0.179427508994933","0.165317884208261","0.193537133781605"
"No worries","2009","higher education","Rural Area","175","0.143396521793332","0.123517035709384","0.16327600787728"
"Big worries","2010","in school","Urban Area","45","0.190668916345719","0.136362252804652","0.244975579886786"
"Big worries","2010","in school","Rural Area","12","","",""
"Big worries","2010","inadequately","Urban Area","36","0.357259832432255","0.265603334926386","0.448916329938123"
"Big worries","2010","inadequately","Rural Area","11","","",""
"Big worries","2010","general elemantary","Urban Area","407","0.404468825375327","0.375478759062836","0.433458891687818"
"Big worries","2010","general elemantary","Rural Area","198","0.40377904864627","0.361688135632658","0.445869961659883"
"Big worries","2010","middle vocational","Urban Area","1937","0.379860662673524","0.366676492186789","0.393044833160258"
"Big worries","2010","middle vocational","Rural Area","1142","0.377598825327235","0.360541626087717","0.394656024566753"
"Big worries","2010","vocational + Abi","Urban Area","215","0.323348134440854","0.288622553215713","0.358073715665996"
"Big worries","2010","vocational + Abi","Rural Area","65","0.314506477170525","0.256246588198873","0.372766366142178"
"Big worries","2010","higher vocational","Urban Area","270","0.358725649675752","0.324958034499677","0.392493264851827"
"Big worries","2010","higher vocational","Rural Area","174","0.367887553573485","0.324657192682686","0.411117914464285"
"Big worries","2010","higher education","Urban Area","740","0.274403706546337","0.257650137024471","0.291157276068204"
"Big worries","2010","higher education","Rural Area","351","0.313032439779605","0.285690473724997","0.340374405834214"
"Some worries","2010","in school","Urban Area","105","0.569157557431593","0.500699344887422","0.637615769975765"
"Some worries","2010","in school","Rural Area","40","0.61148313142566","0.497301498048828","0.725664764802492"
"Some worries","2010","inadequately","Urban Area","55","0.537295444555809","0.441925416953158","0.63266547215846"
"Some worries","2010","inadequately","Rural Area","15","","",""
"Some worries","2010","general elemantary","Urban Area","515","0.449875822300144","0.420490454934753","0.479261189665534"
"Some worries","2010","general elemantary","Rural Area","254","0.474995827088669","0.432156847814088","0.517834806363251"
"Some worries","2010","middle vocational","Urban Area","2550","0.474420974477707","0.460856687721271","0.487985261234143"
"Some worries","2010","middle vocational","Rural Area","1538","0.495648925217944","0.478057105611594","0.513240744824295"
"Some worries","2010","vocational + Abi","Urban Area","380","0.51672753959301","0.479628853403323","0.553826225782698"
"Some worries","2010","vocational + Abi","Rural Area","132","0.456382469739284","0.393884719870593","0.518880219607975"
"Some worries","2010","higher vocational","Urban Area","391","0.49272144924702","0.457523186917237","0.527919711576803"
"Some worries","2010","higher vocational","Rural Area","235","0.506424261690754","0.461604628650667","0.551243894730841"
"Some worries","2010","higher education","Urban Area","1477","0.514347397457736","0.495582077607246","0.533112717308225"
"Some worries","2010","higher education","Rural Area","602","0.548086500499808","0.518742510763932","0.577430490235683"
"No worries","2010","in school","Urban Area","51","0.240173526222688","0.181116735862408","0.299230316582967"
"No worries","2010","in school","Rural Area","18","","",""
"No worries","2010","inadequately","Urban Area","14","","",""
"No worries","2010","inadequately","Rural Area","6","","",""
"No worries","2010","general elemantary","Urban Area","179","0.145655352324529","0.124818399567749","0.166492305081309"
"No worries","2010","general elemantary","Rural Area","70","0.12122512426506","0.0932257726489508","0.149224475881169"
"No worries","2010","middle vocational","Urban Area","719","0.14571836284877","0.136134210989777","0.155302514707763"
"No worries","2010","middle vocational","Rural Area","423","0.12675224945482","0.115046377244372","0.138458121665269"
"No worries","2010","vocational + Abi","Urban Area","102","0.159924325966135","0.132713096102363","0.187135555829907"
"No worries","2010","vocational + Abi","Rural Area","47","0.229111053090191","0.176379312371513","0.281842793808869"
"No worries","2010","higher vocational","Urban Area","114","0.148552901077228","0.123513920483407","0.173591881671049"
"No worries","2010","higher vocational","Rural Area","69","0.12568818473576","0.0959705292690324","0.155405840202488"
"No worries","2010","higher education","Urban Area","508","0.211248895995927","0.195922781991553","0.226575010000301"
"No worries","2010","higher education","Rural Area","152","0.138881059720587","0.118490927890451","0.159271191550723"
"Big worries","2011","in school","Urban Area","59","0.253736957718442","0.198101458257332","0.309372457179552"
"Big worries","2011","in school","Rural Area","18","","",""
"Big worries","2011","inadequately","Urban Area","52","0.328928029836455","0.254724814875803","0.403131244797107"
"Big worries","2011","inadequately","Rural Area","26","","",""
"Big worries","2011","general elemantary","Urban Area","534","0.407574089021457","0.381943944890673","0.43320423315224"
"Big worries","2011","general elemantary","Rural Area","249","0.34286725154105","0.308001610647582","0.377732892434519"
"Big worries","2011","middle vocational","Urban Area","2474","0.378433476584174","0.366593754119258","0.390273199049089"
"Big worries","2011","middle vocational","Rural Area","1403","0.36769988637968","0.352687683235888","0.382712089523472"
"Big worries","2011","vocational + Abi","Urban Area","264","0.305607186989503","0.275205464615585","0.336008909363422"
"Big worries","2011","vocational + Abi","Rural Area","95","0.326095490392486","0.274571901208324","0.377619079576649"
"Big worries","2011","higher vocational","Urban Area","301","0.371352380085332","0.339227985887084","0.40347677428358"
"Big worries","2011","higher vocational","Rural Area","225","0.410063528992493","0.36968608172771","0.450440976257276"
"Big worries","2011","higher education","Urban Area","795","0.23059136082024","0.216092241259161","0.245090480381319"
"Big worries","2011","higher education","Rural Area","393","0.272398050674068","0.24845398041709","0.296342120931046"
"Some worries","2011","in school","Urban Area","116","0.457263937137427","0.393570897472248","0.520956976802607"
"Some worries","2011","in school","Rural Area","47","0.638715882293294","0.530716918740511","0.746714845846077"
"Some worries","2011","inadequately","Urban Area","71","0.513024940881295","0.434082540163007","0.591967341599583"
"Some worries","2011","inadequately","Rural Area","19","","",""
"Some worries","2011","general elemantary","Urban Area","662","0.438694292734233","0.41281148037278","0.464577105095685"
"Some worries","2011","general elemantary","Rural Area","347","0.50684177536999","0.470118835953802","0.543564714786178"
"Some worries","2011","middle vocational","Urban Area","3100","0.484102224879772","0.471902408132817","0.496302041626728"
"Some worries","2011","middle vocational","Rural Area","1927","0.484774891383851","0.469215069420575","0.500334713347127"
"Some worries","2011","vocational + Abi","Urban Area","478","0.561529417474678","0.528782510530946","0.59427632441841"
"Some worries","2011","vocational + Abi","Rural Area","175","0.579383780013462","0.525126164270953","0.63364139575597"
"Some worries","2011","higher vocational","Urban Area","451","0.483452539375453","0.450227137616406","0.5166779411345"
"Some worries","2011","higher vocational","Rural Area","251","0.429017437984061","0.388386246476676","0.469648629491445"
"Some worries","2011","higher education","Urban Area","1794","0.548548374867477","0.531418481382123","0.565678268352831"
"Some worries","2011","higher education","Rural Area","758","0.595678115801461","0.569283308221628","0.622072923381293"
"No worries","2011","in school","Urban Area","60","0.288999105144131","0.231043228076574","0.346954982211688"
"No worries","2011","in school","Rural Area","11","","",""
"No worries","2011","inadequately","Urban Area","31","0.15804702928225","0.100433455432251","0.215660603132249"
"No worries","2011","inadequately","Rural Area","18","","",""
"No worries","2011","general elemantary","Urban Area","216","0.153731618244311","0.134918256786795","0.172544979701827"
"No worries","2011","general elemantary","Rural Area","116","0.15029097308896","0.124042160724239","0.17653978545368"
"No worries","2011","middle vocational","Urban Area","872","0.137464298536054","0.129058355538758","0.14587024153335"
"No worries","2011","middle vocational","Rural Area","633","0.147525222236469","0.136484182756725","0.158566261716213"
"No worries","2011","vocational + Abi","Urban Area","140","0.132863395535819","0.110462765578353","0.155264025493284"
"No worries","2011","vocational + Abi","Rural Area","48","0.094520729594052","0.0623665583940589","0.126674900794045"
"No worries","2011","higher vocational","Urban Area","117","0.145195080539215","0.121771803221507","0.168618357856923"
"No worries","2011","higher vocational","Rural Area","94","0.160919033023447","0.130753131754734","0.191084934292159"
"No worries","2011","higher education","Urban Area","653","0.220860264312283","0.20658092688182","0.235139601742745"
"No worries","2011","higher education","Rural Area","177","0.131923833524471","0.113723070246191","0.150124596802752"
"Big worries","2012","in school","Urban Area","48","0.226924911080408","0.169307731067553","0.284542091093263"
"Big worries","2012","in school","Rural Area","16","","",""
"Big worries","2012","inadequately","Urban Area","57","0.333746638088509","0.260907749655445","0.406585526521572"
"Big worries","2012","inadequately","Rural Area","20","","",""
"Big worries","2012","general elemantary","Urban Area","466","0.334478976517281","0.309495486287372","0.359462466747189"
"Big worries","2012","general elemantary","Rural Area","233","0.305316855272497","0.271793470730741","0.338840239814252"
"Big worries","2012","middle vocational","Urban Area","2235","0.343082886119329","0.331317018219638","0.354848754019021"
"Big worries","2012","middle vocational","Rural Area","1344","0.333518399061338","0.318947678177395","0.348089119945282"
"Big worries","2012","vocational + Abi","Urban Area","237","0.281765363515549","0.251958173248524","0.311572553782575"
"Big worries","2012","vocational + Abi","Rural Area","91","0.242292315435952","0.196272312684669","0.288312318187235"
"Big worries","2012","higher vocational","Urban Area","278","0.297299084120223","0.266786674673766","0.327811493566679"
"Big worries","2012","higher vocational","Rural Area","197","0.347288213237555","0.308640877210862","0.385935549264248"
"Big worries","2012","higher education","Urban Area","724","0.223596377808777","0.209359121604309","0.237833634013245"
"Big worries","2012","higher education","Rural Area","353","0.26337353642874","0.239929738338282","0.286817334519198"
"Some worries","2012","in school","Urban Area","112","0.562298485199315","0.4940532156178","0.63054375478083"
"Some worries","2012","in school","Rural Area","41","0.48070648014591","0.368378555553028","0.593034404738791"
"Some worries","2012","inadequately","Urban Area","77","0.520578923914061","0.443410966508477","0.597746881319645"
"Some worries","2012","inadequately","Rural Area","26","","",""
"Some worries","2012","general elemantary","Urban Area","657","0.489170977928866","0.462700856692047","0.515641099165686"
"Some worries","2012","general elemantary","Rural Area","368","0.53783541409244","0.5015441481996","0.57412667998528"
"Some worries","2012","middle vocational","Urban Area","3090","0.496316956093992","0.483925356426243","0.508708555761741"
"Some worries","2012","middle vocational","Rural Area","1994","0.508615241360319","0.493165095497054","0.524065387223585"
"Some worries","2012","vocational + Abi","Urban Area","469","0.523456304916181","0.490363342500065","0.556549267332296"
"Some worries","2012","vocational + Abi","Rural Area","174","0.554962340875297","0.501585101063922","0.608339580686672"
"Some worries","2012","higher vocational","Urban Area","449","0.5352522365935","0.501956980652683","0.568547492534317"
"Some worries","2012","higher vocational","Rural Area","291","0.455782509714102","0.415354823241423","0.496210196186782"
"Some worries","2012","higher education","Urban Area","1797","0.526952894567109","0.509892532887855","0.544013256246363"
"Some worries","2012","higher education","Rural Area","759","0.541215804085068","0.514693716448774","0.567737891721362"
"No worries","2012","in school","Urban Area","43","0.210776603720277","0.154670352897548","0.266882854543006"
"No worries","2012","in school","Rural Area","19","","",""
"No worries","2012","inadequately","Urban Area","27","","",""
"No worries","2012","inadequately","Rural Area","21","","",""
"No worries","2012","general elemantary","Urban Area","247","0.176350045553853","0.156168847945425","0.196531243162281"
"No worries","2012","general elemantary","Rural Area","124","0.156847730635063","0.130376677847376","0.18331878342275"
"No worries","2012","middle vocational","Urban Area","929","0.160600157786679","0.151500468193609","0.169699847379748"
"No worries","2012","middle vocational","Rural Area","684","0.157866359578343","0.146597956771318","0.169134762385368"
"No worries","2012","vocational + Abi","Urban Area","169","0.19477833156827","0.168537831219639","0.221018831916901"
"No worries","2012","vocational + Abi","Rural Area","68","0.202745343688751","0.159563622309262","0.245927065068239"
"No worries","2012","higher vocational","Urban Area","135","0.167448679286277","0.142523354364694","0.19237400420786"
"No worries","2012","higher vocational","Rural Area","95","0.196929277048343","0.164648360758916","0.22921019333777"
"No worries","2012","higher education","Urban Area","769","0.249450727624114","0.234665359782213","0.264236095466015"
"No worries","2012","higher education","Rural Area","244","0.195410659486191","0.174305943660924","0.216515375311459"
"Big worries","2013","in school","Urban Area","43","0.209918509012784","0.15123399164004","0.268603026385529"
