"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","direct migration background","5.04","5","526","3","4","6","7","7","4.92","5.16","1","7","5","5"
"2005","16-34 y.","indirect migration background","5.13","5","664","3","4","6","7","7","5.02","5.24","1","7","5","5"
"2005","16-34 y.","no migration background","5.09","5","4126","3","4","6","7","7","5.05","5.13","1","7","5","5"
"2005","35-65 y.","direct migration background","4.59","5","1466","2","4","6","7","7","4.51","4.67","1","7","4","5"
"2005","35-65 y.","indirect migration background","4.93","5","155","3","4","6","7","7","4.7","5.16","1","7","5","5"
"2005","35-65 y.","no migration background","4.81","5","9975","3","4","6","7","7","4.78","4.84","1","7","5","5"
"2005","66 and older","direct migration background","4.39","4","359","2","3","5","7","7","4.21","4.57","1","7","4","4"
"2005","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2005","66 and older","no migration background","4.48","4","3380","2","3","6","7","7","4.43","4.53","1","7","4","5"
"2006","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2006","66 and older","direct migration background","","","","","","","","","","","","","",""
"2006","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2006","66 and older","no migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2007","66 and older","direct migration background","","","","","","","","","","","","","",""
"2007","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2007","66 and older","no migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2008","66 and older","direct migration background","","","","","","","","","","","","","",""
"2008","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2008","66 and older","no migration background","","","","","","","","","","","","","",""
"2009","16-34 y.","direct migration background","5.25","5","295","4","4","6","7","7","5.09","5.41","1","7","5","6"
"2009","16-34 y.","indirect migration background","5.08","5","515","3","4","6","7","7","4.95","5.21","1","7","5","5"
"2009","16-34 y.","no migration background","4.96","5","3178","3","4","6","7","7","4.91","5.01","1","7","5","5"
"2009","35-65 y.","direct migration background","4.58","5","1018","2","4","6","7","7","4.49","4.67","1","7","4","5"
"2009","35-65 y.","indirect migration background","4.88","5","190","3","4","6","7","7","4.67","5.09","1","7","5","5"
"2009","35-65 y.","no migration background","4.64","5","8650","3","4","6","7","7","4.61","4.67","1","7","5","5"
"2009","66 and older","direct migration background","4.09","4","332","2","3","5","7","7","3.91","4.27","1","7","4","4"
"2009","66 and older","indirect migration background","","","","","","","","","","","","","",""
