"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Rural Area","4.97","5","402","3","4","6","7","7","4.82","5.12","1","7","5","5"
"2005","direct migration background","Urban Area","4.61","5","1949","2","4","6","7","7","4.54","4.68","1","7","4","5"
"2005","indirect migration background","Rural Area","5.07","5","107","3","4","6","7","7","4.8","5.34","1","7","5","5"
"2005","indirect migration background","Urban Area","5.08","5","723","3","4","6","7","7","4.97","5.19","1","7","5","5"
"2005","no migration background","Rural Area","4.7","5","6337","3","4","6","7","7","4.66","4.74","1","7","5","5"
"2005","no migration background","Urban Area","4.85","5","11144","3","4","6","7","7","4.82","4.88","1","7","5","5"
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2008","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2008","no migration background","Rural Area","","","","","","","","","","","","","",""
"2008","no migration background","Urban Area","","","","","","","","","","","","","",""
"2009","direct migration background","Rural Area","4.78","5","312","3","4","6","7","7","4.61","4.95","1","7","4","5"
"2009","direct migration background","Urban Area","4.59","5","1333","2","4","6","7","7","4.5","4.68","1","7","4","5"
"2009","indirect migration background","Rural Area","5.19","5","118","4","4","6","7","7","4.94","5.44","1","7","4","5"
"2009","indirect migration background","Urban Area","5","5","593","3","4","6","7","7","4.88","5.12","1","7","5","5"
"2009","no migration background","Rural Area","4.55","5","5788","2","4","6","7","7","4.51","4.59","1","7","5","5"
"2009","no migration background","Urban Area","4.7","5","9843","3","4","6","7","7","4.67","4.73","1","7","5","5"
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","5.19","5","297","3","4","6","7","7","5.02","5.36","1","7","5","5"
"2012","direct migration background","Urban Area","4.92","5","787","3","4","6","7","7","4.81","5.03","1","7","5","5"
"2012","indirect migration background","Rural Area","5.33","5.63","98","4","4","6","7","7","5.05","5.61","2","7","5","6"
"2012","indirect migration background","Urban Area","5.22","5.93","386","3","4","6","7","7","5.07","5.37","1","7","5","6"
"2012","no migration background","Rural Area","4.93","5","2282","3","4","6","7","7","4.87","4.99","1","7","5","5"
"2012","no migration background","Urban Area","5.02","5","3261","3","4","6","7","7","4.97","5.07","1","7","5","5"
"2013","direct migration background","Rural Area","4.81","5","390","3","4","6","7","7","4.66","4.96","1","7","5","5"
"2013","direct migration background","Urban Area","4.74","5","1290","2","4","6","7","7","4.65","4.83","1","7","5","5"
"2013","indirect migration background","Rural Area","5.08","5","135","3","4","6","7","7","4.83","5.33","1","7","5","6"
"2013","indirect migration background","Urban Area","5.16","5","578","3","4","6","7","7","5.04","5.28","1","7","5","5"
"2013","no migration background","Rural Area","4.75","5","6112","3","4","6","7","7","4.71","4.79","1","7","5","5"
"2013","no migration background","Urban Area","4.84","5","10332","3","4","6","7","7","4.81","4.87","1","7","5","5"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","4.99","5","1957","3","4","6","7","7","4.92","5.06","1","7","6","6"
"2017","direct migration background","Urban Area","4.93","5","5226","2","4","6","7","7","4.88","4.98","1","7","5","5"
"2017","indirect migration background","Rural Area","4.98","5","304","3","4","6","7","7","4.82","5.14","1","7","5","6"
"2017","indirect migration background","Urban Area","5.23","5","1409","3","4","6","7","7","5.15","5.31","1","7","5","6"
"2017","no migration background","Rural Area","4.85","5","7903","3","4","6","7","7","4.82","4.88","1","7","5","5"
"2017","no migration background","Urban Area","4.93","5","12382","3","4","6","7","7","4.9","4.96","1","7","5","5"
"2018","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2018","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2018","no migration background","Rural Area","","","","","","","","","","","","","",""
"2018","no migration background","Urban Area","","","","","","","","","","","","","",""
"2019","direct migration background","Rural Area","4.75","5","976","3","4","6","7","7","4.65","4.85","1","7","5","5"
"2019","direct migration background","Urban Area","4.72","5","2656","2","4","6","7","7","4.66","4.78","1","7","5","5"
"2019","indirect migration background","Rural Area","4.58","4","326","3","4","6","7","7","4.41","4.75","1","7","5","5"
"2019","indirect migration background","Urban Area","5.07","5","1266","3","4","6","7","7","4.98","5.16","1","7","5","5"
"2019","no migration background","Rural Area","4.7","5","7533","3","4","6","7","7","4.67","4.73","1","7","5","5"
"2019","no migration background","Urban Area","4.76","5","11454","3","4","6","7","7","4.73","4.79","1","7","5","5"
