"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","general elemantary","5.21","5","830","3","4","7","7","7","5.11","5.31","1","7","5","5"
"2005","16-34 y.","higher education","5.14","5","523","3","4","6","7","7","5.02","5.26","1","7","5","5"
"2005","16-34 y.","higher vocational","4.72","5","206","2","4","6","6","7","4.51","4.93","1","7","5","5"
"2005","16-34 y.","in school","5.39","6","650","3","4","7","7","7","5.29","5.49","1","7","5","6"
"2005","16-34 y.","inadequately","4.87","5","59","3","4","6","7","7","4.51","5.23","1","7","4","5"
"2005","16-34 y.","middle vocational","5.01","5","2333","3","4","6","7","7","4.95","5.07","1","7","5","5"
"2005","16-34 y.","vocational + Abi","4.97","5","438","3","4","6","7","7","4.83","5.11","1","7","5","6"
"2005","35-65 y.","general elemantary","4.49","5","826","2","3","6","7","7","4.38","4.6","1","7","4","5"
"2005","35-65 y.","higher education","4.96","5","2981","3","4","6","7","7","4.91","5.01","1","7","5","5"
"2005","35-65 y.","higher vocational","4.82","5","1094","3","4","6","7","7","4.73","4.91","1","7","5","5"
"2005","35-65 y.","in school","","","","","","","","","","","","","",""
"2005","35-65 y.","inadequately","4.39","4","128","2","3","6","7","7","4.07","4.71","1","7","4","5"
"2005","35-65 y.","middle vocational","4.75","5","5956","3","4","6","7","7","4.71","4.79","1","7","5","5"
"2005","35-65 y.","vocational + Abi","4.93","5","592","3","4","6","7","7","4.81","5.05","1","7","5","5"
"2005","66 and older","general elemantary","4.11","4","736","2","3","5","7","7","3.99","4.23","1","7","4","4"
"2005","66 and older","higher education","4.98","5","662","3","4","6","7","7","4.87","5.09","1","7","5","5"
"2005","66 and older","higher vocational","4.69","5","255","2","4","6","7","7","4.49","4.89","1","7","4","5"
"2005","66 and older","in school","","","","","","","","","","","","","",""
"2005","66 and older","inadequately","3.99","4","48","1","2","5","7","7","3.45","4.53","1","7","2","4"
"2005","66 and older","middle vocational","4.43","4","1942","2","3","6","7","7","4.36","4.5","1","7","4","4"
"2005","66 and older","vocational + Abi","4.98","5","100","3","4","6","7","7","4.68","5.28","1","7","4","5"
"2006","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2006","16-34 y.","higher education","","","","","","","","","","","","","",""
