"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","direct migration background","Female","4.69","5","1247","2","4","6","7","4.6","4.78","5","5"
"2005","direct migration background","Male","4.65","5","1104","2","4","6","7","4.55","4.75","4","5"
"2005","indirect migration background","Female","5.21","5","426","3","4","7","7","5.07","5.35","5","5"
"2005","indirect migration background","Male","4.95","5","404","3","4","6","7","4.81","5.09","5","5"
"2005","no migration background","Female","4.83","5","9115","3","4","6","7","4.8","4.86","5","5"
"2005","no migration background","Male","4.76","5","8366","3","4","6","7","4.73","4.79","5","5"
"2006","direct migration background","Female","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","",""
"2008","direct migration background","Female","","","","","","","","","","",""
"2008","direct migration background","Male","","","","","","","","","","",""
"2008","indirect migration background","Female","","","","","","","","","","",""
"2008","indirect migration background","Male","","","","","","","","","","",""
"2008","no migration background","Female","","","","","","","","","","",""
"2008","no migration background","Male","","","","","","","","","","",""
"2009","direct migration background","Female","4.67","5","894","2","4","6","7","4.57","4.77","4","5"
"2009","direct migration background","Male","4.59","5","751","2","4","6","7","4.48","4.7","4","5"
"2009","indirect migration background","Female","5.03","5","369","3","4","6","7","4.88","5.18","5","5"
"2009","indirect migration background","Male","5.05","5","342","3","4","6","7","4.9","5.2","5","5"
"2009","no migration background","Female","4.63","5","8139","2","4","6","7","4.6","4.66","5","5"
"2009","no migration background","Male","4.67","5","7492","3","4","6","7","4.64","4.7","5","5"
"2010","direct migration background","Female","","","","","","","","","","",""
"2010","direct migration background","Male","","","","","","","","","","",""
"2010","indirect migration background","Female","","","","","","","","","","",""
"2010","indirect migration background","Male","","","","","","","","","","",""
"2010","no migration background","Female","","","","","","","","","","",""
"2010","no migration background","Male","","","","","","","","","","",""
"2011","direct migration background","Female","","","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","","","",""
"2011","no migration background","Female","","","","","","","","","","",""
"2011","no migration background","Male","","","","","","","","","","",""
"2012","direct migration background","Female","4.96","5","602","3","4","6","7","4.83","5.09","5","5"
"2012","direct migration background","Male","5.01","5","482","3","4","6","7","4.88","5.14","5","5"
"2012","indirect migration background","Female","5.29","5.3","287","3","4","7","7","5.12","5.46","5","6"
"2012","indirect migration background","Male","5.18","6","197","3","4","6","7","4.97","5.39","5","6"
"2012","no migration background","Female","4.99","5","3338","3","4","6","7","4.94","5.04","5","5"
"2012","no migration background","Male","4.99","5","2205","3","4","6","7","4.93","5.05","5","5"
"2013","direct migration background","Female","4.67","5","948","2","4","6","7","4.57","4.77","5","5"
"2013","direct migration background","Male","4.84","5","732","3","4","6","7","4.72","4.96","5","5"
"2013","indirect migration background","Female","5.15","5","369","3","4","6","7","5","5.3","5","5"
"2013","indirect migration background","Male","5.13","5","344","3","4","6","7","4.98","5.28","5","5"
"2013","no migration background","Female","4.83","5","8701","3","4","6","7","4.8","4.86","5","5"
"2013","no migration background","Male","4.78","5","7743","3","4","6","7","4.75","4.81","5","5"
"2014","direct migration background","Female","","","","","","","","","","",""
"2014","direct migration background","Male","","","","","","","","","","",""
"2014","indirect migration background","Female","","","","","","","","","","",""
"2014","indirect migration background","Male","","","","","","","","","","",""
"2014","no migration background","Female","","","","","","","","","","",""
"2014","no migration background","Male","","","","","","","","","","",""
"2015","direct migration background","Female","","","","","","","","","","",""
"2015","direct migration background","Male","","","","","","","","","","",""
"2015","indirect migration background","Female","","","","","","","","","","",""
"2015","indirect migration background","Male","","","","","","","","","","",""
"2015","no migration background","Female","","","","","","","","","","",""
"2015","no migration background","Male","","","","","","","","","","",""
"2016","direct migration background","Female","","","","","","","","","","",""
"2016","direct migration background","Male","","","","","","","","","","",""
"2016","indirect migration background","Female","","","","","","","","","","",""
"2016","indirect migration background","Male","","","","","","","","","","",""
"2016","no migration background","Female","","","","","","","","","","",""
"2016","no migration background","Male","","","","","","","","","","",""
"2017","direct migration background","Female","4.89","5","3497","2","4","6","7","4.83","4.95","5","5"
"2017","direct migration background","Male","5","5","3686","3","4","6","7","4.95","5.05","5","6"
"2017","indirect migration background","Female","5.29","5","925","3","5","6","7","5.19","5.39","5","6"
"2017","indirect migration background","Male","5.1","5","788","3","4","6","7","5","5.2","5","6"
"2017","no migration background","Female","4.9","5","10844","3","4","6","7","4.87","4.93","5","5"
"2017","no migration background","Male","4.9","5","9441","3","4","6","7","4.87","4.93","5","5"
"2018","direct migration background","Female","","","","","","","","","","",""
"2018","direct migration background","Male","","","","","","","","","","",""
"2018","indirect migration background","Female","","","","","","","","","","",""
"2018","indirect migration background","Male","","","","","","","","","","",""
"2018","no migration background","Female","","","","","","","","","","",""
"2018","no migration background","Male","","","","","","","","","","",""
"2019","direct migration background","Female","4.78","5","2090","3","4","6","7","4.71","4.85","5","5"
"2019","direct migration background","Male","4.73","5","1719","2","4","6","7","4.65","4.81","5","5"
"2019","indirect migration background","Female","5","5","901","3","4","6","7","4.9","5.1","5","5"
"2019","indirect migration background","Male","5.03","5","797","3","4","6","7","4.92","5.14","5","5"
"2019","no migration background","Female","4.78","5","10455","3","4","6","7","4.75","4.81","5","5"
"2019","no migration background","Male","4.75","5","9763","3","4","6","7","4.72","4.78","5","5"
