"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","East Germany","Female","4.67","5","2619","3","4","6","7","7","4.61","4.73","1","7","5","5"
"2005","East Germany","Male","4.7","5","2421","3","4","6","7","7","4.64","4.76","1","7","5","5"
"2005","West Germany","Female","4.86","5","8169","3","4","6","7","7","4.83","4.89","1","7","5","5"
"2005","West Germany","Male","4.77","5","7453","3","4","6","7","7","4.74","4.8","1","7","5","5"
"2006","East Germany","Female","","","","","","","","","","","","","",""
"2006","East Germany","Male","","","","","","","","","","","","","",""
"2006","West Germany","Female","","","","","","","","","","","","","",""
"2006","West Germany","Male","","","","","","","","","","","","","",""
"2007","East Germany","Female","","","","","","","","","","","","","",""
"2007","East Germany","Male","","","","","","","","","","","","","",""
"2007","West Germany","Female","","","","","","","","","","","","","",""
"2007","West Germany","Male","","","","","","","","","","","","","",""
"2008","East Germany","Female","","","","","","","","","","","","","",""
"2008","East Germany","Male","","","","","","","","","","","","","",""
"2008","West Germany","Female","","","","","","","","","","","","","",""
"2008","West Germany","Male","","","","","","","","","","","","","",""
"2009","East Germany","Female","4.57","5","2353","2","4","6","7","7","4.51","4.63","1","7","5","5"
"2009","East Germany","Male","4.61","5","2185","3","4","6","7","7","4.55","4.67","1","7","5","5"
"2009","West Germany","Female","4.68","5","7049","2","4","6","7","7","4.64","4.72","1","7","5","5"
"2009","West Germany","Male","4.69","5","6400","3","4","6","7","7","4.65","4.73","1","7","5","5"
"2010","East Germany","Female","","","","","","","","","","","","","",""
"2010","East Germany","Male","","","","","","","","","","","","","",""
"2010","West Germany","Female","","","","","","","","","","","","","",""
"2010","West Germany","Male","","","","","","","","","","","","","",""
"2011","East Germany","Female","","","","","","","","","","","","","",""
"2011","East Germany","Male","","","","","","","","","","","","","",""
"2011","West Germany","Female","","","","","","","","","","","","","",""
"2011","West Germany","Male","","","","","","","","","","","","","",""
"2012","East Germany","Female","4.9","5","805","3","4","6","7","7","4.79","5.01","1","7","5","5"
"2012","East Germany","Male","4.85","5","530","2","4","6","7","7","4.72","4.98","1","7","5","5"
"2012","West Germany","Female","5.03","5","3422","3","4","6","7","7","4.98","5.08","1","7","5","5"
"2012","West Germany","Male","5.04","5","2354","3","4","6","7","7","4.98","5.1","1","7","5","5"
"2013","East Germany","Female","4.76","5","2357","3","4","6","7","7","4.7","4.82","1","7","5","5"
"2013","East Germany","Male","4.75","5","2104","3","4","6","7","7","4.69","4.81","1","7","5","5"
"2013","West Germany","Female","4.84","5","7661","3","4","6","7","7","4.81","4.87","1","7","5","5"
"2013","West Germany","Male","4.81","5","6715","3","4","6","7","7","4.77","4.85","1","7","5","5"
"2014","East Germany","Female","","","","","","","","","","","","","",""
"2014","East Germany","Male","","","","","","","","","","","","","",""
"2014","West Germany","Female","","","","","","","","","","","","","",""
"2014","West Germany","Male","","","","","","","","","","","","","",""
"2015","East Germany","Female","","","","","","","","","","","","","",""
"2015","East Germany","Male","","","","","","","","","","","","","",""
"2015","West Germany","Female","","","","","","","","","","","","","",""
"2015","West Germany","Male","","","","","","","","","","","","","",""
"2016","East Germany","Female","","","","","","","","","","","","","",""
"2016","East Germany","Male","","","","","","","","","","","","","",""
"2016","West Germany","Female","","","","","","","","","","","","","",""
"2016","West Germany","Male","","","","","","","","","","","","","",""
"2017","East Germany","Female","4.89","5","3199","3","4","6","7","7","4.84","4.94","1","7","5","5"
"2017","East Germany","Male","4.84","5","2883","3","4","6","7","7","4.79","4.89","1","7","5","5"
"2017","West Germany","Female","4.92","5","12067","3","4","6","7","7","4.89","4.95","1","7","5","5"
"2017","West Germany","Male","4.95","5","11032","3","4","6","7","7","4.92","4.98","1","7","5","5"
"2018","East Germany","Female","","","","","","","","","","","","","",""
"2018","East Germany","Male","","","","","","","","","","","","","",""
"2018","West Germany","Female","","","","","","","","","","","","","",""
"2018","West Germany","Male","","","","","","","","","","","","","",""
"2019","East Germany","Female","4.77","5","2910","3","4","6","7","7","4.71","4.83","1","7","5","5"
"2019","East Germany","Male","4.74","5","2647","2","4","6","7","7","4.68","4.8","1","7","5","5"
"2019","West Germany","Female","4.8","5","10499","3","4","6","7","7","4.77","4.83","1","7","5","5"
"2019","West Germany","Male","4.77","5","9594","3","4","6","7","7","4.74","4.8","1","7","5","5"
