"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","Female","5.13","5","2476","3","4","6","7","7","5.07","5.19","1","7","5","5"
"2005","college entrance qualification","Male","4.96","5","2715","3","4","6","7","7","4.91","5.01","1","7","5","5"
"2005","lower secondary degree","Female","4.61","5","3615","2","4","6","7","7","4.56","4.66","1","7","5","5"
"2005","lower secondary degree","Male","4.57","5","3443","2","4","6","7","7","4.52","4.62","1","7","5","5"
"2005","no degree/no degree yet","Female","5.06","5","480","3","4","6","7","7","4.91","5.21","1","7","5","5"
"2005","no degree/no degree yet","Male","5.03","5","420","3","4","6","7","7","4.89","5.17","1","7","5","5"
"2005","Other degree","Female","4.62","5","583","2","4","6","7","7","4.49","4.75","1","7","4","5"
"2005","Other degree","Male","4.42","4","524","2","3","5","7","7","4.28","4.56","1","7","4","4"
"2005","secondary school degree","Female","4.9","5","3445","3","4","6","7","7","4.85","4.95","1","7","5","5"
"2005","secondary school degree","Male","4.86","5","2573","3","4","6","7","7","4.8","4.92","1","7","5","5"
"2006","college entrance qualification","Female","","","","","","","","","","","","","",""
"2006","college entrance qualification","Male","","","","","","","","","","","","","",""
"2006","lower secondary degree","Female","","","","","","","","","","","","","",""
"2006","lower secondary degree","Male","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2006","Other degree","Female","","","","","","","","","","","","","",""
"2006","Other degree","Male","","","","","","","","","","","","","",""
"2006","secondary school degree","Female","","","","","","","","","","","","","",""
"2006","secondary school degree","Male","","","","","","","","","","","","","",""
"2007","college entrance qualification","Female","","","","","","","","","","","","","",""
"2007","college entrance qualification","Male","","","","","","","","","","","","","",""
"2007","lower secondary degree","Female","","","","","","","","","","","","","",""
"2007","lower secondary degree","Male","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2007","Other degree","Female","","","","","","","","","","","","","",""
"2007","Other degree","Male","","","","","","","","","","","","","",""
"2007","secondary school degree","Female","","","","","","","","","","","","","",""
"2007","secondary school degree","Male","","","","","","","","","","","","","",""
"2008","college entrance qualification","Female","","","","","","","","","","","","","",""
"2008","college entrance qualification","Male","","","","","","","","","","","","","",""
"2008","lower secondary degree","Female","","","","","","","","","","","","","",""
"2008","lower secondary degree","Male","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2008","Other degree","Female","","","","","","","","","","","","","",""
"2008","Other degree","Male","","","","","","","","","","","","","",""
"2008","secondary school degree","Female","","","","","","","","","","","","","",""
"2008","secondary school degree","Male","","","","","","","","","","","","","",""
"2009","college entrance qualification","Female","4.93","5","2370","3","4","6","7","7","4.87","4.99","1","7","5","5"
"2009","college entrance qualification","Male","4.85","5","2518","3","4","6","7","7","4.79","4.91","1","7","5","5"
"2009","lower secondary degree","Female","4.43","4","3003","2","3","6","7","7","4.37","4.49","1","7","4","5"
"2009","lower secondary degree","Male","4.55","5","2903","2","4","6","7","7","4.49","4.61","1","7","4","5"
"2009","no degree/no degree yet","Female","4.89","5","237","3","4","6","7","7","4.68","5.1","1","7","5","5"
"2009","no degree/no degree yet","Male","4.72","5","245","3","3","6","7","7","4.52","4.92","1","7","5","5"
