"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","college entrance qualification","5.12","5","1577","3","4","6","7","7","5.05","5.19","1","7","5","5"
"2005","16-34 y.","lower secondary degree","5.02","5","944","3","4","6","7","7","4.92","5.12","1","7","5","5"
"2005","16-34 y.","no degree/no degree yet","5.33","6","694","3","4","7","7","7","5.23","5.43","1","7","5","6"
"2005","16-34 y.","Other degree","4.93","5","153","3","4","6","7","7","4.71","5.15","1","7","5","5"
"2005","16-34 y.","secondary school degree","5.03","5","1611","3","4","6","7","7","4.96","5.1","1","7","5","5"
"2005","35-65 y.","college entrance qualification","4.98","5","3047","3","4","6","7","7","4.93","5.03","1","7","5","5"
"2005","35-65 y.","lower secondary degree","4.68","5","3717","2","4","6","7","7","4.63","4.73","1","7","5","5"
"2005","35-65 y.","no degree/no degree yet","4.58","5","144","2","3","6","7","7","4.29","4.87","1","7","4","5"
"2005","35-65 y.","Other degree","4.49","4","783","2","4","6","7","7","4.38","4.6","1","7","4","5"
"2005","35-65 y.","secondary school degree","4.83","5","3864","3","4","6","7","7","4.78","4.88","1","7","5","5"
"2005","66 and older","college entrance qualification","5.08","5","567","3","4","6","7","7","4.96","5.2","1","7","5","5"
"2005","66 and older","lower secondary degree","4.29","4","2397","2","3","5","7","7","4.22","4.36","1","7","4","4"
"2005","66 and older","no degree/no degree yet","4.13","4","62","1","3","5","7","7","3.66","4.6","1","7","3","4"
"2005","66 and older","Other degree","4.26","4","171","1","3","5","7","7","4.01","4.51","1","7","4","4"
"2005","66 and older","secondary school degree","4.81","5","543","3","4","6","7","7","4.67","4.95","1","7","5","5"
"2006","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2006","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2006","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2006","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
